,hash,default
0,5bf9ab98edd254dee1162d6f1863053e040cf828,1.5065786150121417e-05
1,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.5065786150121417e-05
2,37a1ad069a800f5ef98286f25fb3fb632375168d,1.5065786150121417e-05
3,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,1.5065786150121417e-05
4,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.5065786150121417e-05
5,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.5065786150121417e-05
6,53adf81bc503d749b13160a27e49160c5bbe48d7,1.5065786150121417e-05
7,49e00940a82f9590d774539cd188b634c29fc39f,1.5065786150121417e-05
8,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.5065786150121417e-05
9,ae88e02a48c4744afd22c63be388870037f3c84c,1.5065786150121417e-05
10,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.5065786150121417e-05
11,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,1.5065786150121417e-05
12,a5e5e51187d4476841503ce816924ea99936dba0,1.5065786150121417e-05
13,b69cf68a24cffea0a884a102da1797755de8f022,1.5065786150121417e-05
14,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.5065786150121417e-05
15,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,1.5065786150121417e-05
16,0ce156413feb21a4f2a8eae3b1cd954d04240edd,1.5065786150121417e-05
17,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,1.5065786150121417e-05
18,a6b4b2bdd6baf2afde27284097426e93912452e9,1.5065786150121417e-05
19,c8a5ff07e5bda47eab870671634b107da5ab7934,1.5065786150121417e-05
20,fafd123410f1ad5c47341c66d8ea4cf541165e77,1.5065786150121417e-05
21,9765987c2ade250c82bfeaba49d1f9301211d63a,1.5065786150121417e-05
22,dbf37449935bced333a3999afa860aaf304ab1a1,1.5065786150121417e-05
23,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,1.5065786150121417e-05
24,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,1.5065786150121417e-05
25,bb6b86e2afe88b371badfcefe298945002e47006,1.5065786150121417e-05
26,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,1.5065786150121417e-05
27,e0ffe3572b37190d9da5b1d07057e4e038bd3197,1.5065786150121417e-05
28,cfb6a4d88d88307d507a86d1d70cd7d84c611406,1.5065786150121417e-05
29,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,1.5065786150121417e-05
30,bec2b07db5c999721d2d2c10334f3afe78aaadd9,1.5065786150121417e-05
31,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,1.5065786150121417e-05
32,cb557b79fa0ce467c881830f8e8e042c484ccfaa,1.5065786150121417e-05
33,badbf70324274bdb4299d8c64d3d83a26be2d4c0,1.5065786150121417e-05
34,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,1.5065786150121417e-05
35,3c91a3e1704c8aa7f1258aa30892040df9d952f4,1.5065786150121417e-05
36,fe3d717080e812383900507168a6bd7093c4e434,1.5065786150121417e-05
37,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,1.5065786150121417e-05
38,e69faef03428b82f5651a5fb521610ddea2bd22a,1.5065786150121417e-05
39,092905febd53742d2a700322f88b652d6a5fd4fb,1.5065786150121417e-05
40,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,1.5065786150121417e-05
41,3544fae2859d8ecac378b9ddc8f909c69455a831,1.5065786150121417e-05
42,05fcb6544f72ea173011a77cee14d72979ffe293,1.5065786150121417e-05
43,f4ef0fd5d97afc7788c46eb51889e90623f5577e,1.5065786150121417e-05
44,5cc7ef066fca7a821a2160b095578384c301ae3c,1.5065786150121417e-05
45,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,1.5065786150121417e-05
46,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,1.5065786150121417e-05
47,b3a7a69a198a8385735584b88408c91a1eef5a4b,1.5065786150121417e-05
48,bc6a6084f6e49bd78c12508131395304a63cc6ca,1.5065786150121417e-05
49,c0d36c88b8b525f5869eefd893d1d77ffe41903e,1.5065786150121417e-05
50,bcdfd208a9b99036cc6e379180c3242b08dedc47,1.5065786150121417e-05
51,49c560c22f137907ea6a240591e49b004f28444b,1.5065786150121417e-05
52,45fb3a28100d509b695f432cf100f36f0e4c2f9f,1.5065786150121417e-05
53,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,1.5065786150121417e-05
54,8840d950e0eedf2eadb96d9867d8f8341e51aaac,1.5065786150121417e-05
55,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,1.5065786150121417e-05
