,hash,dtype-<class 'bool'>,dtype-<class 'numpy.uint64'>
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,0.0017963118152692914,0.006547288619913161
1,60df9b1eb6375e3decf12ba7506404c46af0469a,0.0017958700579280653,0.006545132608152926
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,0.001795843088378509,0.006549942307174206
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,0.0017979878078525267,0.006553588784299791
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,0.0017985337569067874,0.006550174206495285
5,8ae543cb13769a0afa6e176898824db7fd992d27,0.0017959816614165902,0.006545525626279414
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,0.001797614696746071,0.006549345562234521
7,c9a83043c0669fd17306843eb21abd236b675537,0.001801768511844178,0.00654829025734216
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,0.0017991800947735706,0.006563412141986191
9,a280f5e5d725de732a906b67172114b263ac3bfa,0.0017947375308722258,0.00657208519987762
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,0.001804112495544056,0.00657345715444535
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,0.0017960672654832401,0.00654443702660501
12,537d35c2cf49cae0a496c37564fa282ec80e3695,0.0017970745684579015,0.00655727565754205
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.0017934287510191402,0.006552903680130839
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.0017967635455230873,0.006543889525346458
15,175476fec763984573e60485a447978cbcb381c0,0.0017952186365922291,0.006543803960084915
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.001801463309675455,0.006551574799232185
17,93240e0d8ea23644a5b7874037e658c54966ff54,0.0017993190558627248,0.006551709491759539
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.0018001795203114548,0.006551768630743027
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.0017966019610563913,0.006552324164658785
20,ade91ea2f28284668fbf78971538ac4827d653b8,0.0017967903598522148,0.006545765674673021
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.001796289075476428,0.00655664608348161
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.0018055233328292768,0.006563290022313595
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.0017977852451925476,0.006553194019943476
24,aab7993af0f6f3b9ac0d76952933b19163d65496,0.0017960251619418464,0.006550074554979801
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.0017988798984636862,0.006546884891577065
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,,0.006434622802771628
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,,0.006432744092307985
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.00026059193854651797,0.0064389880280941725
29,d9347181d825d9426e783cfeafee304735bd25aa,0.0002627565707193642,0.006436849711462855
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.0002639316255226731,0.006454782094806433
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0002656426455359906,0.006435142480768263
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.00026300711324438457,0.00646471546497196
33,deb4be85025088553d80d6637dbc17d7f8101f41,0.00026345065532204433,0.006438360898755491
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.0002649768840712615,0.006446167477406561
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.00025973773402411765,0.006436436669901013
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0002631611481774598,0.006442646379582584
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.00026239603175781667,0.006442100624553859
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.00026546077939068396,0.006442622980102897
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.00026216329424642024,0.00643740629311651
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00026198843403196916,0.006435625720769167
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.000265652790847348,0.0064490282675251365
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.00026241706956813975,0.006433328962884843
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00026507503353059294,0.006435743416659534
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00026214467361569406,0.006449402426369488
45,71555c48be7f07833bd540dacb50deb8069b551f,0.00026183022277020826,0.0064342874102294445
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.0002640071779307796,0.006435377290472388
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.00026390280108898876,0.006437208037823439
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.0002624666609335691,0.006445925799198449
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.00026269555773313454,0.006439973250962794
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.0002623145875986666,0.006446297280490398
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.0002651086423355035,0.006440413533709943
52,26311ed7bf80e02c827189e80084602d72e4f284,0.0002641470695380121,0.0064371798653155565
53,b5e01bcb668da0413170a886c258e00d2540e752,0.00026114768257773504,0.006450571701861918
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00026489610318094494,0.006436424911953509
