,hash,dtype-bool,dtype-uint8,dtype-uint16,dtype-uint32,dtype-uint64
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00013265513562033942,0.0013774141243629856,0.001738537997880485,0.0022915195993846284,0.0035856619991439707
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00013239246873126832,0.0013746876866207458,0.0017402493322151713,0.0022929279977688564,0.0035884008296610164
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.00013247196365250046,0.0013755138134001754,0.0017407846656472734,0.002296482303063385,0.003586028833524324
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.0001321448596682763,0.0013751272508670809,0.0017381531676316322,0.002294823501142673,0.0035814563307212666
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00013208402506279527,0.0013738020006712759,0.0017344918330005992,0.002296043900423683,0.003582794660663543
5,71555c48be7f07833bd540dacb50deb8069b551f,0.0001326735950033829,0.0014197308137227083,0.0017550905831740238,0.0022992281010374427,0.0035870356611364214
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00013231182923316486,0.0013724626260227524,0.0017400894187934077,0.0022959512018132953,0.0035806283364460496
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0001327415937339538,0.001377133312416845,0.0017387406648291894,0.002292890701210126,0.003591010662300202
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00016584893833000765,0.0013806124370603357,0.0017723733302166995,0.0022994935978204014,0.0035850583371939138
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.0001248261919394027,0.0014028613131813472,0.0017115288307347025,0.0022958765010116624,0.0035457178358531865
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00012753199375654776,0.0014181069273035973,0.0017203482517894977,0.0023220234987093137,0.003613992502020362
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.0001247586629307439,0.0013741476850555046,0.0017088840007393933,0.0022978758002864196,0.0035491183274037517
12,26311ed7bf80e02c827189e80084602d72e4f284,0.00013178514022800346,0.0013076282484689727,0.0017374119173230915,0.0022970046964474024,0.003588923835195601
13,b5e01bcb668da0413170a886c258e00d2540e752,0.00013264250628708396,0.0013078836873319233,0.0017391893319048297,0.0022954559011850503,0.0035920566685187323
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00013823406103566832,0.0013632103764393833,0.001815727082430385,0.002400667199981399,0.004403553502925206
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.000135703045419756,0.001335981187366997,0.0017656812487985007,0.0023524982010712844,0.003673996334934297
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00013830247335135936,0.0013663350018759957,0.0018109158336301334,0.0028062775963917375,0.004526888245891314
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00012693310712902096,0.0014230778724595439,0.0017634749189407255,0.002354408602695912,0.0036371720004050685
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.0001670147612458095,0.001638217714831366,0.001911536997067742,0.002398136304691434,0.0037485651603977508
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.00016935291001573204,0.0014997387167698306,0.0018813372036674992,0.002514374497695826,0.004077732000344743
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.00015186600015928075,0.0014489402840678978,0.001870527417243769,0.002487978001590818,0.003929928333188097
21,85d64e375f53f6028519d3aaad0b421934dcbe24,0.00013156355616956717,0.0013190008739911718,0.0017486449990731976,0.0023227483994560315,0.0036275741634502383
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00013199101824018104,0.0012913654991280055,0.001737156167412953,0.002295113596483134,0.0035843613344089436
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00013217233772593316,0.0012909935612697154,0.0017402160010533407,0.0022960442991461607,0.0035843654962566993
24,06da877ceae914a875bd1a55cd8e271332358803,0.00013214333526642493,0.0013059906250418862,0.0017359349997908189,0.002295537997270003,0.003584767332843815
25,8529dfaaec65248420faffe095bac03c23881735,0.00013241554889402058,0.0013104852496326203,0.0017382114989838253,0.0022938606998650357,0.003582054836442694
