,hash,param1-1000.0,param1-1000000.0,param1-100000000.0
0,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00013395659742655415,0.02637885599688161,5.913383524020901
1,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00013572781697404002,0.026222122498438694,5.9084258475049865
2,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00013252431399917277,0.026334639012929983,5.9189303264865885
3,53adf81bc503d749b13160a27e49160c5bbe48d7,0.00013305770238431148,0.026205013491562568,5.846562952487147
4,49e00940a82f9590d774539cd188b634c29fc39f,5.453818184006113e-05,0.025470462001976557,5.839537724488764
5,7b9b41a4c7dbd7b719d62f343f57f841f5809693,5.524457144679097e-05,0.025035407990799285,5.911441743490286
6,ae88e02a48c4744afd22c63be388870037f3c84c,5.648099207686947e-05,0.025791908003157005,5.956875917501748
7,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,5.641843387228806e-05,0.025481030490482226,5.886896215000888
8,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,5.5579707707063516e-05,0.025488562998361886,5.881107630499173
9,a5e5e51187d4476841503ce816924ea99936dba0,5.467632305599415e-05,0.024998540000524372,5.85823662749317
10,b69cf68a24cffea0a884a102da1797755de8f022,5.559554378611286e-05,0.025674478005385026,5.892898990503454
11,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,6.601185674741362e-05,0.0392419960044208,7.70144729000458
12,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,5.6225160431903715e-05,0.03258897650084691,6.070594033997622
13,0ce156413feb21a4f2a8eae3b1cd954d04240edd,5.541912123773745e-05,0.025683986001240555,5.861525932996301
14,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,6.705667562658033e-05,0.045289006498933304,6.77293678749993
15,a6b4b2bdd6baf2afde27284097426e93912452e9,7.044320790507635e-05,0.0383423729945207,5.9312744894996285
16,c8a5ff07e5bda47eab870671634b107da5ab7934,5.496302041212068e-05,0.025896341998304706,5.875324054002704
17,fafd123410f1ad5c47341c66d8ea4cf541165e77,5.56319948710674e-05,0.025085343004320748,5.8987012279976625
18,9765987c2ade250c82bfeaba49d1f9301211d63a,7.040633060892444e-05,0.03504403500119224,6.148069112998201
19,dbf37449935bced333a3999afa860aaf304ab1a1,5.815910809434246e-05,0.02880692500184523,6.5824364319996675
20,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,5.913741944014974e-05,0.03502274900529301,6.290400400997896
21,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,5.643655727756899e-05,0.025268311495892704,5.9860581120010465
22,bb6b86e2afe88b371badfcefe298945002e47006,5.8843804923766345e-05,0.027771191998908762,5.847073155498947
23,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,5.8292345151446923e-05,0.030394234003324527,6.052788010507356
24,e0ffe3572b37190d9da5b1d07057e4e038bd3197,6.899255770674375e-05,0.04189460400084499,6.699166068494378
25,cfb6a4d88d88307d507a86d1d70cd7d84c611406,5.759395945288643e-05,0.026664997996704187,5.851530350497342
26,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,5.7981319789474204e-05,0.03215012100554304,7.990670530503849
27,bec2b07db5c999721d2d2c10334f3afe78aaadd9,8.317129844402562e-05,0.054983534500934184,7.523423982005625
28,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,9.02846499891232e-05,0.04708604049665155,7.034171080493252
29,cb557b79fa0ce467c881830f8e8e042c484ccfaa,5.697835865209092e-05,0.03215306099446025,6.438428397006646
30,badbf70324274bdb4299d8c64d3d83a26be2d4c0,6.088608708758388e-05,0.02880219600046985,6.327024404497934
31,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,5.522141922635153e-05,0.034328691006521694,6.14033185000153
32,3c91a3e1704c8aa7f1258aa30892040df9d952f4,5.553815968234716e-05,0.03269324649954797,6.041513004507578
33,fe3d717080e812383900507168a6bd7093c4e434,5.481537246684026e-05,0.02535811300185742,5.861636294997879
34,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,5.427944750408642e-05,0.025521873503748793,5.869249241004582
35,e69faef03428b82f5651a5fb521610ddea2bd22a,5.6966869818382844e-05,0.03737258050023229,6.139832624499832
36,092905febd53742d2a700322f88b652d6a5fd4fb,7.63948610929893e-05,0.03606378750191652,6.1049210720011615
37,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,5.757232446875547e-05,0.02975795299789752,6.225331042500329
38,3544fae2859d8ecac378b9ddc8f909c69455a831,5.6851313159935864e-05,0.03441224699781742,6.265436359000887
39,05fcb6544f72ea173011a77cee14d72979ffe293,5.687603157926596e-05,0.028545613997266628,6.896712203997595
40,f4ef0fd5d97afc7788c46eb51889e90623f5577e,5.6058134918751584e-05,0.0295985880002263,6.0263478134984325
41,5cc7ef066fca7a821a2160b095578384c301ae3c,5.6860898376254486e-05,0.027425309501268202,7.407665143997292
42,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,9.279868224277771e-05,0.04270459699910134,6.555131783999968
43,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,7.531181793474855e-05,0.034623305498826085,6.042401221500768
44,b3a7a69a198a8385735584b88408c91a1eef5a4b,7.851250001439329e-05,0.04041759599749639,8.239883485000973
45,bc6a6084f6e49bd78c12508131395304a63cc6ca,7.876553808316766e-05,0.04206942950077064,6.377663086501343
46,c0d36c88b8b525f5869eefd893d1d77ffe41903e,5.765957836489621e-05,0.025275833497289568,6.159480732487282
47,bcdfd208a9b99036cc6e379180c3242b08dedc47,7.06610187347208e-05,0.03932660399004817,5.851663115507108
48,49c560c22f137907ea6a240591e49b004f28444b,5.691172776034306e-05,0.025491648499155417,5.875394019996747
49,45fb3a28100d509b695f432cf100f36f0e4c2f9f,5.700651832663635e-05,0.0256947740126634,5.854040623496985
50,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,5.622910101321367e-05,0.02523607949842699,5.883623587506008
