,hash,size-1,size-10,size-100
0,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0001919471828097647,0.00019749703978259978,0.0008894555413952242
1,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.00018990689300392801,0.00019635616547682068,0.0008887898043862411
2,deb4be85025088553d80d6637dbc17d7f8101f41,0.00019059306110388467,0.00019416119455574796,0.0008974640558545406
3,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.00018714626499435357,0.00019504871618534838,0.0008876638021320105
4,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0001902889011294714,0.0001973004589946765,0.0008957902184472634
5,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.00018665019888430834,0.0001938827886161479,0.0008954795149083321
6,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.00018351929049873562,0.00019356868086526028,0.0008933379348101361
7,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.00019652974283830685,0.00020071077876939223,0.0009018257260322571
8,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.00019106344442884875,0.0001959912658024293,0.0008989421722407525
9,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.0001862276006828655,0.0001927041316861814,0.0008977728251081246
10,ce140e8d5c28f1f057db1102cf78263e48f86d61,6.893616413460081e-05,7.65335659875914e-05,0.0007597461226396263
11,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.801300907543131e-05,7.415073109673453e-05,0.0007531659357482567
12,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.851477007712087e-05,7.472058470032626e-05,0.0007575855270260945
13,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.845412177166769e-05,7.549457187796461e-05,0.0007541080558439717
14,71555c48be7f07833bd540dacb50deb8069b551f,6.894306455440117e-05,7.427204714936984e-05,0.0007658787217224017
15,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.875885316194632e-05,7.74364382254355e-05,0.0007580666278954595
16,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.97745350547708e-05,7.540168208551817e-05,0.0007619118405273184
17,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.941415351600602e-05,7.781656855281364e-05,0.0007642974087502807
18,798aee26bdb9dcc0e806ca9271f0f98297188dec,7.021768095719208e-05,7.671130859382349e-05,0.0007575999188702554
19,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.762187404092401e-05,7.324882569043218e-05,0.0007486033719033003
20,fca7a15f30776ebce9e6814eb927e837f567a518,7.021202383419641e-05,7.578925093791136e-05,0.0007518509074169047
21,26311ed7bf80e02c827189e80084602d72e4f284,6.997212170599363e-05,7.595623811257297e-05,0.0007563886319985613
22,b5e01bcb668da0413170a886c258e00d2540e752,6.935786444080781e-05,7.465812125922861e-05,0.0007504279346903786
23,ab30683fe1277a7fd471be63975a02ed8d766f94,6.910876659794321e-05,7.524369571562091e-05,0.0007528900605393574
24,3c89e2f913406f55b6e998017c1149e3ba383bcc,6.818857553027431e-05,7.61375293558371e-05,0.0007599394884891808
25,590f07121dc55e6d9d9ce514887c9bbc253fb266,6.451697595770189e-05,7.054278075362846e-05,0.0007572996837552637
26,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00017078969006737073,0.00017909160039077202,0.0008834628554593239
27,70a84c3192b4f231925e8e36f50d6a26bff3b46d,7.223033848182334e-05,8.050400090750552e-05,0.0007650118786841631
28,9d416356baf4a653b2c647a921ae24ba7d39e8df,7.213338588674863e-05,7.920157319555679e-05,0.0007758144201943651
29,09dd75e9e2139bc9742e6009b7babe41d4c002df,7.287178059892827e-05,7.943897009161966e-05,0.000766220924560912
30,85d64e375f53f6028519d3aaad0b421934dcbe24,7.065721094990388e-05,7.729212400214426e-05,0.0007592614711029455
31,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00011094576446339488,0.00011796968186551585,0.0008243565292408069
32,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.0001109741096657635,0.00012384762391029448,0.0008256642768780391
33,06da877ceae914a875bd1a55cd8e271332358803,0.0001078539799972631,0.00011730058442639267,0.0008175609012444814
34,8529dfaaec65248420faffe095bac03c23881735,0.0001066761164396417,0.00011502328377805258,0.0008245062703887622
35,171a3e5811e43643788c20075be9ba52efb83b81,0.00010789031771445038,0.00011661006236805561,0.0008196961134672165
36,5bf9ab98edd254dee1162d6f1863053e040cf828,0.00010759523368929283,0.00011710011142682522,0.0008171903124699991
37,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.00010927159572020173,0.00011910514086079986,0.0008293999359011649
38,37a1ad069a800f5ef98286f25fb3fb632375168d,8.543096592752483e-05,9.243779271146503e-05,0.0007951000860581795
39,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,8.597579001197739e-05,9.266020319724486e-05,0.0007867074455134571
40,044f5131450f38cdfbab63d6999b60e7e3bbabe5,8.56252786828073e-05,9.438127048440979e-05,0.0007971895538503304
41,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,8.796832727027998e-05,9.734603743297312e-05,0.0007983884153266748
42,53adf81bc503d749b13160a27e49160c5bbe48d7,8.579015047871508e-05,9.178396695378152e-05,0.000797605505795218
43,49e00940a82f9590d774539cd188b634c29fc39f,8.720213100617009e-05,9.528134991838174e-05,0.0008066022710409015
44,7b9b41a4c7dbd7b719d62f343f57f841f5809693,8.715254878024421e-05,9.326701534487176e-05,0.0007983112242072821
45,ae88e02a48c4744afd22c63be388870037f3c84c,8.513837297425026e-05,9.210726384781609e-05,0.0008003330634286007
46,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,8.716734291444863e-05,9.279128902688108e-05,0.000804610022654136
47,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,8.58183576917601e-05,9.413390492635041e-05,0.0007985831471160054
48,a5e5e51187d4476841503ce816924ea99936dba0,8.547431530637873e-05,9.428895163265141e-05,0.000786310915524761
49,b1e69da5058846e4fbe538c5641597c49f34f9a2,8.715253323316575e-05,9.395925074138424e-05,0.0007864788640290499
50,388e8197e15403345950edc23ae5fc7a3cb0f644,8.588070086839179e-05,9.389591160351816e-05,0.0008008513910075028
51,9b7e890b014f6ad3b4288246f0565f7afd6eca84,8.934370628794876e-05,9.650387801229954e-05,0.0007860323569426934
52,96727cf007217256700a1d805569a73d2171f1d5,8.669237047433852e-05,9.438790502431599e-05,0.0008399437802533308
53,330435bb3420d798de08f86bf47287e55cf9e516,8.498168211768974e-05,9.216485883701932e-05,0.000801316120972236
54,dae4f67c797176c66281101be8f3b4d6c424735c,8.511186144718035e-05,9.280837767353628e-05,0.0007996223711719116
55,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,8.454092954263443e-05,9.501640134575692e-05,0.0008018733060453087
56,19b66496e248a4e4954a2a43f7100169a355236f,8.557680774274774e-05,9.506044663348288e-05,0.0007974675390869379
57,7b4c8731353586b50756be3b5c6e134211840876,8.499511796247771e-05,9.384795514590762e-05,0.0007983146933838725
58,cef4dc9d91d980c3df816de00154a22e96439fa4,8.62501310332427e-05,9.340871421789581e-05,0.000785038573667407
59,af0dfce126a1d83cc33b8da9d91bce664f5d5297,8.587021285330686e-05,9.398413059333789e-05,0.0007832357659935951
60,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,8.603085683086726e-05,9.377401224092434e-05,0.0007857446558773518
61,8bd5dddda46805928bba355a288815831c50c96c,8.498406168655492e-05,9.299402073439624e-05,0.0007998389502366384
62,abdd996ee5a40889ac627445ebfda19bfec326d0,8.714233263162896e-05,9.403575179923294e-05,0.0007959252844254175
63,74afdda39be21af56b8f9ea9abdb1e8f994e5350,8.518385928212187e-05,9.185703218740933e-05,0.0007969527815779051
64,491f41acd2c6a0e7886662a2448b3d245ae432a9,8.550000613525747e-05,9.348852386287713e-05,0.0008340691526730855
65,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,8.561493208010992e-05,9.609139230739963e-05,0.0007885652594268322
