,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,6.494884977865902e-06,2.212006026097905e-06,1.2074212318542612e-06,1.5805870694104664e-06,1.283042712118844e-06
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,6.579283363487334e-06,2.2504814919811168e-06,1.2616236483060285e-06,1.5941971378092536e-06,1.3459956342269698e-06
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.75728518183826e-06,2.2383839666569665e-06,1.209210993554462e-06,1.5543920612185597e-06,1.2797469936852483e-06
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.261763143340252e-06,2.140259887402072e-06,1.1733904393528547e-06,1.5801779082061162e-06,1.2020383469996948e-06
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.4637265398334096e-06,2.1711391297503503e-06,1.1957797318468334e-06,1.6083281243690985e-06,1.2561122955815118e-06
5,71555c48be7f07833bd540dacb50deb8069b551f,6.615114565013631e-06,2.1184859548637354e-06,1.163559204827659e-06,1.523473696413957e-06,1.2622134300869655e-06
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.534362570480248e-06,2.131478391178305e-06,1.1718280110709267e-06,1.4929585426261125e-06,1.2163276784789128e-06
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.755874155988566e-06,2.3588077837893366e-06,1.1437176615522225e-06,1.5174904609679768e-06,1.203926792093704e-06
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.583608936081627e-06,2.2563017017188316e-06,1.135359747826846e-06,1.4766153180495411e-06,1.2138984567344795e-06
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,6.448111631133245e-06,2.2007628714973996e-06,1.19633398616242e-06,1.5369158717568211e-06,1.2973373360730187e-06
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.694808670242007e-06,2.3260815241361054e-06,1.2584692796853076e-06,1.6156838113092156e-06,1.331334953585123e-06
11,fca7a15f30776ebce9e6814eb927e837f567a518,6.520281007126701e-06,2.3805384446912378e-06,1.2974757360430754e-06,1.658113414968431e-06,1.3670194387963107e-06
12,26311ed7bf80e02c827189e80084602d72e4f284,6.3835038196519455e-06,2.2128503879013296e-06,1.1882245987825212e-06,1.575853107932997e-06,1.254381779705146e-06
13,b5e01bcb668da0413170a886c258e00d2540e752,6.531043731854593e-06,2.3392619298417865e-06,1.3105744545405829e-06,1.6155215208081594e-06,1.310533683062524e-06
14,ab30683fe1277a7fd471be63975a02ed8d766f94,6.592667267651068e-06,2.3749473402745303e-06,1.309583520477016e-06,1.5350531701015492e-06,1.294013046876345e-06
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,9.230217663571239e-06,3.195372296139762e-06,2.1304778416715143e-06,2.6623408798133478e-06,2.3000225690858705e-06
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.0109517052057334e-05,2.4054103834060544e-06,1.2531323127215033e-06,1.6905085266967091e-06,1.3105552144614713e-06
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,7.111745370879398e-06,2.4794429632393283e-06,1.2991614545813587e-06,1.5944524647691774e-06,1.3124758553522233e-06
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,8.418727569469636e-06,2.519605788390297e-06,1.2796558258056397e-06,1.6934275893906022e-06,1.2706625426834525e-06
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,7.0454336856328366e-06,3.1443009164218453e-06,1.455531426940474e-06,2.3922187631982033e-06,1.8286729825582006e-06
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,6.887595972358065e-06,2.3903839388349466e-06,1.210393611398174e-06,1.668177123136178e-06,1.35346840200585e-06
21,85d64e375f53f6028519d3aaad0b421934dcbe24,6.727063165383692e-06,2.3324356545057535e-06,1.22429345825916e-06,1.568527774036209e-06,1.3559338775208947e-06
