,hash,dtype-<class 'numpy.int8'>,dtype-<class 'numpy.uint8'>,dtype-<class 'numpy.int16'>,dtype-<class 'numpy.uint16'>,dtype-<class 'numpy.int32'>,dtype-<class 'numpy.uint32'>,dtype-<class 'numpy.int64'> (0),dtype-<class 'numpy.uint64'>,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>,dtype-<class 'numpy.int64'> (1)
113,b6c7048bfd72a999f0cd948a346de94fe13f8123,,,,,,,,,7.714309108754e-05,0.0001127509981073359,
114,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,,,,,,,,,7.643416110012267e-05,0.00011224356249615709,
115,124dc4ebed8b805206e9ec1f25963877011ed93a,,,,,,,,,7.655828045932827e-05,0.00011063684845188013,
116,a7adfda540f88d765f10ae8963abe4ae43cbfb34,,,,,,,,,8.035588931913176e-05,0.0001159032444573111,
117,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,,,,,,,,,7.424632314636948e-05,0.00011173753805253554,
118,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,,,,,,,,,7.487500343845098e-05,0.00010576786000456195,
119,40fad321343dd8a28129c668c8037a35e9b33989,,,,,,,,,7.623595892043453e-05,0.00010569197032658272,
120,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,,,,,,,,,7.348930071079726e-05,0.00011104258505548252,
121,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,,,,,,,,,7.715694526427963e-05,0.00010869473312728251,
122,7eaac94d183888639422c7b55471613f1d5bce18,,,,,,,,,7.387357831261038e-05,0.00010549088392049224,
123,62991d50511f75e58c4c57f40e84de25a8d7e7dd,,,,,,,,,7.332048290377253e-05,0.0001073697719212115,
124,94d3302039856667988f82d637f9a35998d19a79,,,,,,,,,7.581799653345731e-05,0.00010528109337696259,
125,eb167a3fe540780f397a14817f54a95333fbcc6c,,,,,,,,,7.446322785722106e-05,0.00011302801618923343,
126,cea994fac86dbc5af7bee3f15fc5b475a99163fa,,,,,,,,,7.938340673953456e-05,0.00010895478435007758,
127,917c6f18ba6691bd29e7e103b65dff75af735faf,,,,,,,,,7.385521100580016e-05,0.00010974954225515064,
128,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,,,,,,,,,7.906730550328373e-05,0.0001032822591306675,
129,e180d2aec3fe18bfc5ad1505659a23003929c76e,,,,,,,,,8.013505901223705e-05,0.00011167212597731697,
130,2fd9ff8277ad25aa386c3432b6ebc35322879d91,,,,,,,,,7.380435560461158e-05,0.00010734461494184172,
131,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,,,,,,,,,7.262425693719612e-05,0.00010947455762346324,
132,6894bbc6d396b87464cbc21516d239d5f94f13b7,,,,,,,,,7.541105111308192e-05,0.00010875132069677898,
133,d5064d4ab5152c71c4b639fe581cc80b74a103e4,,,,,,,,,7.2372030748132e-05,0.00010301064328742352,
134,1b3543cc456c352df8550ae2f0db0a5cfe422f35,,,,,,,,,7.347805423849671e-05,0.00010440009246653347,
135,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,,,,,,,,,7.519392907065717e-05,0.00010200609596302875,
136,91411eea6306d5b9aabab4b5abf5a16df4c3396b,,,,,,,,,7.551214249845404e-05,0.0001064356307104004,
137,459bfb4af46de23e01e215784520aa2b81393dfe,,,,,,,,,7.329895799498885e-05,0.0001021304545274964,
138,0c32bb4140215f99b935eae9001eabb10e3c47dc,,,,,,,,,7.531050980711976e-05,0.00010289575732810405,
139,901211eddd5e17c8c7c85bc5f791679559d4efb5,,,,,,,,,7.55571637873667e-05,0.00010744345243128532,
140,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,,,,,,,,,7.832446796093005e-05,0.00010682128020562232,
141,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,,,,,,,,,7.362342847801455e-05,0.00010921102482825518,
142,5db7e2e6f805c180a0f117c6faa204f757b512ca,,,,,,,,,7.352059008553625e-05,0.00010614301078021527,
143,2c36dbbd6dd13b449c43dca85493f94022f19f9d,,,,,,,,,7.838958349632288e-05,0.0001094936285548473,
144,8087e1de04d011f7ce66bf80dbef4a0599b14f7a,,,,,,,,,7.036100329470731e-05,0.00010740610030532051,
145,24192935730d6dbb24e3d11b7f40f309b786c0ad,,,,,,,,,7.345907462976214e-05,0.00010927227049251087,
146,105e175a7708a05886d06a24ed2b60bdd6cf329c,,,,,,,,,7.4008740616817e-05,0.00010691358329495415,
147,9da90debf54029a50502fd759c8de56f2dc47129,,,,,,,,,7.994672549622399e-05,0.00011141463376892109,
148,928425156abfa65a613fac016f86d6a3b6c03768,,,,,,,,,7.309591967134258e-05,0.0001045281874166444,
149,5a59087fa5badc20e2cd5264f7cfc6911fc6fb12,,,,,,,,,7.593503775724182e-05,0.00010970527121874815,
150,c9bfd4eb68e61c67aa27ed0cb2788f60d11cf354,,,,,,,,,7.683305978332158e-05,0.00010606236379555981,
151,2e9169601aff252a661b845399ec61c3e575407f,,,,,,,,,7.703675345207254e-05,0.00011039235212497021,
152,59a97520cf0aa68b92a775d809e1cb67d886b50c,,,,,,,,,7.491318065647596e-05,0.00010481382021680474,
153,b074b21c326ecaa6b6519fc7dfcf54fa4e4457af,,,,,,,,,7.469470764757419e-05,0.00010435961567881432,
154,ef0957302c6383524448cef2cd4cf18c7da18ea8,,,,,,,,,7.453853705603826e-05,0.0001146732739960918,
155,5cfc2d3ca06fb6afc95c16db172f710ed6e7eed4,,,,,,,,,7.462575740646571e-05,0.00010771433986032133,
156,aba1b4a7864752b005c9f5d1bd58fa02e08ccff4,,,,,,,,,7.444933895659569e-05,0.00011243653018027543,
157,32f382c86f384a02eeb87f67fea806e6b9961b5c,,,,,,,,,7.657087056247666e-05,0.00010882568312808871,
158,33351f646e0b523139fbba4986eba54a3bfe55a7,,,,,,,,,7.485665500516425e-05,0.00010887576499953865,
159,90133e16d02c67206e350ce222d76f938596706f,,,,,,,,,7.692116660241416e-05,0.00010847456460977172,
160,26527695f9ee7b7bc3fdd3af67d7e8b068cb1e0b,,,,,,,,,7.530653686581613e-05,0.00011297360562937374,
161,5b16107a537c0ebd2e4517c02ecfb9a24f54c827,,,,,,,,,7.715481695265989e-05,0.00010834065309159226,
162,cd3b44d5f0915245138d44fdb3ee376601e34716,,,,,,,,,8.0147588038938e-05,0.00010880476111196913,
163,f77c5e83c07985aacbddb89525785a3f66ce1b3b,,,,,,,,,7.55823318279915e-05,0.00011021456914022564,
164,4f2b219647ae6a7928590be2b709894ae2403274,,,,,,,,,7.308939540224684e-05,0.00010570826886508327,
165,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,,,,,,,,,7.472474783383034e-05,0.00011435882906687069,
166,2fc96a0bc15624d7f1f74750bddffeca46f1e73c,,,,,,,,,7.20681624166322e-05,0.00010797527663290819,
167,20f22d849002d80485787adeb8a7340dab159f94,,,,,,,,,7.455073692223155e-05,0.00010773984888824177,
168,cdbc935201f3c322a312e8ae8b78d044cbe27bf4,,,,,,,,,7.41411657894359e-05,0.00010932879898734767,
169,5134132ae9cc9c3fba1d5420353277cf3d96eb90,,,,,,,,,7.285587955266237e-05,0.00011484743439300795,
170,c2dd245047ff2eb80972600163ecac9048d74e1f,,,,,,,,,7.758449230875288e-05,0.00010656911120014755,
171,965b41d418e6100c1afae0b6f818a7ef152bc25d,,,,,,,,,7.864198928205843e-05,0.00010982256693144639,
172,0b9b176dcef7f14f56dbd543c89e6da6c6b7b2e4,,,,,,,,,7.477487615565925e-05,0.00011610898961937362,
173,1be88ff070cce6ac720804e861583682564f7e0d,,,,,,,,,7.646219339221716e-05,0.00011007789201954361,
174,bcce3ac27e05ffd10584c3c8c666dade21714d1f,,,,,,,,,7.412830114808698e-05,0.00010838731878290051,
175,5b126f882bc90a22f7fe20518f727eafe8238d86,,,,,,,,,7.719452626850099e-05,0.00011157203981092254,
176,ad0049026f4afa5d6e8312c1a46b3777be396104,,,,,,,,,7.998452167071047e-05,0.0001082172326854255,
177,9ae4a0d1ebc52a556ed13248172e8280ad9fc6bd,,,,,,,,,7.732542925072413e-05,0.00010918209348650028,
178,d5010b129e4f3714dcad04eb7115372848fbce36,,,,,,,,,7.549624923350556e-05,0.00011474766738792049,
179,b3f41eeafd2708a6b519cf3c7ba3576dfa1cc5b3,,,,,,,,,7.315941650468187e-05,0.00010709037693838279,
180,637af579ef5985bd8c267817cf445aca5bb34531,,,,,,,,,7.719136030775392e-05,0.00011273965170171033,
181,e1968acbedfb312b47993ac2869a5f544383195b,,,,,,,,,7.5038713563619e-05,0.00010493087522204845,
182,974a54058fe52ead24bc54a0015d3e065f78f5e3,,,,,,,,,7.77085254759454e-05,0.00010863839899807163,
183,54c2a266780c02852003330f59bf3bf20e36eaa0,,,,,,,,,7.748884557605648e-05,0.00010876506474791187,
184,fed47a489e3da26fffb98a6dda32dbc9ba0f63c3,,,,,,,,,7.496184461112869e-05,0.00010726699838414788,
185,b03c575834a68f3a8dad5e2974ccee7fa76003ac,,,,,,,,,7.95273687134483e-05,0.00011155932374736841,
186,68439794b84836f43ec389be0e702ff64ee76d44,,,,,,,,,7.660041744117258e-05,0.00010804018994658879,
187,dfd4c9de8d849363e3d4cda7a0792ed0670165cf,,,,,,,,,7.693804703497638e-05,0.00011071761663844612,
188,5ff70eb0fd61a39207d5166479507e1b099cb707,,,,,,,,,7.433361772980009e-05,0.00011083380733099249,
189,1c58504eec43f9ba18ac835131fed496fb59772d,,,,,,,,,7.584133796048481e-05,0.00010698093007309269,
190,1cb387128f66895b42c19578ccd60c34649de988,,,,,,,,,7.570892005794114e-05,0.0001095298137713937,
191,2582c681082e6c2c74d424e255afa8efefa4f899,,,,,,,,,7.51018674923576e-05,0.0001082649269114131,
192,43ca3a5bd882dc69bca0fa777113e6821c9f44e0,,,,,,,,,7.765935151837766e-05,0.00010616317650629688,
193,22356fc0ec8ca50aeb8f40633f7c7d906a648ab8,,,,,,,,,7.616362785458142e-05,0.00010544425799502983,
194,243dc1e90e59daf18b17a6a1ebb705cc7bc66e92,,,,,,,,,7.78560976273027e-05,0.00010953626669205652,
195,078ac01a85c4db46e7f148829c2e0d0e0f30c36f,,,,,,,,,7.449056657433912e-05,0.00011692460781584184,
196,77c5841b93873bb1d71c38be3e41cf81ede59743,,,,,,,,,7.357814002973147e-05,0.00010551146628095371,
197,f0a74b2d4e50a1b4f9d9189c6b2e31b920913a8b,,,,,,,,,7.368837172786395e-05,0.0001103539311449335,
198,5d8bcae56a337d21d7bf60d042c7dff32d91b451,,,,,,,,,8.063930037774538e-05,0.00011059416062904127,
199,642181c76b11bd1cc87ee7443d3ee215744df0fd,,,,,,,,,7.31374757985274e-05,0.00010766321094706654,
200,f01b4e54a4b46a84a5a79b03bd2bd2f21b190f12,,,,,,,,,7.471495039211023e-05,0.00010154718660156835,
201,170d1bbf566937452fd9bf14a84a69c9edb43277,,,,,,,,,7.34800016384964e-05,0.00010609869713509324,
202,18bfeaf2716001afa8785638a75f90259dbc8aa1,,,,,,,,,7.869424458978505e-05,0.00011259126578174207,
203,12f9da5615e6c1e387a9101a8923867343dfaeca,,,,,,,,,7.564357171456018e-05,0.0001059401888550833,
204,3310cd0e8f1b36d7da8c1352441b1240be4bedc5,,,,,,,,,7.269461639225483e-05,0.00010365605962896112,
205,9ccb42d02f7b3fb2b47854bbd4ab418676e6be42,,,,,,,,,7.599126547574997e-05,0.00010808518548545084,
206,ad5d58c29ab4793cd66afa07eed0f77c7ad59dc4,,,,,,,,,7.474792262466697e-05,0.00010740484576672315,
207,081c7230546861259bac75a316338b1c00005d5e,,,,,,,,,7.540689202377925e-05,0.00010991082977383368,
208,3f6dba405c259a41e91077868f54722ef0a2a325,,,,,,,,,7.745498295524996e-05,0.00011334430098861129,
209,2ac14a153ed79377130a38e1425574e97602455e,,,,,,,,,7.424648883270807e-05,0.00011477755525937447,
210,8c2112dfb073c069a56d8840a21ac2ee69f920e0,,,,,,,,,7.595915048480479e-05,0.00010900680676640309,
211,8626a559680d9d6e681c02e703bcaf3de389fc6d,,,,,,,,,7.775463133217081e-05,0.000113311820623881,
212,caa9b6045cedfaf0a4735bd2be55164549a4ddcf,,,,,,,,,7.197093518991623e-05,0.00010421707082797986,
213,c67396b805291e1a880084e701f160b21d2b4b1d,,,,,,,,,7.368796853487994e-05,0.00010959630783059095,
214,063b3140ec3792f0420da9f386d8240693213ec9,,,,,,,,,7.454284029651662e-05,0.00010812881441076392,
215,569dfcd79aeb2a584e008861e5e29b7b5115d94e,,,,,,,,,7.511522155255079e-05,0.00010331392885469225,
216,0f6a3aaa34fe72586f8c66ecc4744fc960d62ae2,,,,,,,,,7.46954191826134e-05,0.00010566239392286852,
217,0ce156413feb21a4f2a8eae3b1cd954d04240edd,,,,,,,,,8.217180530026332e-05,0.00011733072840244226,
218,e78d0764d414952716ec75e3c44a74359643cffc,,,,,,,,,7.534488981178442e-05,0.00010341317160055041,
219,76b711ad87d114f0f7926877adccf14dce04614c,,,,,,,,,7.949135074695797e-05,0.0001107690757826755,
220,42228fcb513c08729f822fa6be70e16a7a68067f,,,,,,,,,7.288329101897575e-05,0.00010607851183284885,
221,1f3650643f341af8ca5c12529a479d73d3103895,,,,,,,,,7.431226161619028e-05,0.00010880466362231233,
