,hash,ndim-0,ndim-1,ndim-2
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,8.270395235454384e-06,1.0675349450544367e-05,1.248922592680207e-05
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,8.845049317255125e-06,1.1058994035051383e-05,1.2812325866403186e-05
45,a6b4b2bdd6baf2afde27284097426e93912452e9,1.061487636020915e-05,1.4131912793479207e-05,1.5373379713445152e-05
46,c8a5ff07e5bda47eab870671634b107da5ab7934,8.469810514881549e-06,1.0536100776637513e-05,1.2389158548303117e-05
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,8.442106543672988e-06,1.0629119911372784e-05,1.249878196218253e-05
48,9765987c2ade250c82bfeaba49d1f9301211d63a,1.0963465369649344e-05,1.4399343412065429e-05,1.5438580002713328e-05
49,dbf37449935bced333a3999afa860aaf304ab1a1,1.0959695466623382e-05,1.3296936364878663e-05,1.5681820598018946e-05
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,1.109238820693766e-05,1.3759911166628715e-05,1.5670863313603057e-05
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,1.4643739407483897e-05,1.5870746298644105e-05,1.5202653763441428e-05
52,bb6b86e2afe88b371badfcefe298945002e47006,1.0623613352623656e-05,1.2968453208883054e-05,1.4751857827775898e-05
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,1.1076156528183956e-05,1.3059573984775537e-05,1.503679571585237e-05
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,1.1630579663143298e-05,1.4373702796947835e-05,1.6656029747010706e-05
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,1.0703140676356657e-05,1.3596880471488165e-05,1.5667862937805222e-05
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,1.1162672983678963e-05,1.3391350845117293e-05,1.5909992410793568e-05
57,bec2b07db5c999721d2d2c10334f3afe78aaadd9,1.0857964381745948e-05,1.3229048178002093e-05,1.5134443304707587e-05
58,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,1.123483559006868e-05,1.391949233664511e-05,1.5817105226164175e-05
59,cb557b79fa0ce467c881830f8e8e042c484ccfaa,1.7397605634087853e-05,2.177723597976597e-05,2.399721017574746e-05
60,badbf70324274bdb4299d8c64d3d83a26be2d4c0,1.0553657969961303e-05,1.2642605508033638e-05,1.4347730975141602e-05
61,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,1.0581080986457406e-05,1.3026623812384927e-05,1.4988741202193212e-05
62,3c91a3e1704c8aa7f1258aa30892040df9d952f4,1.5042044134393032e-05,2.1336774494899e-05,1.5463990797117308e-05
63,fe3d717080e812383900507168a6bd7093c4e434,1.0859478704792375e-05,1.3044672523202887e-05,1.4843284276061221e-05
64,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,1.0699653961004522e-05,1.2897032273355587e-05,1.468722752060066e-05
65,e69faef03428b82f5651a5fb521610ddea2bd22a,2.021161050286867e-05,2.3269876820256057e-05,2.7116930892603943e-05
66,092905febd53742d2a700322f88b652d6a5fd4fb,1.1033957044205256e-05,1.3643407411434987e-05,1.5511158862025708e-05
67,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,1.1527974729088472e-05,1.3565717390729496e-05,1.567181250099632e-05
68,3544fae2859d8ecac378b9ddc8f909c69455a831,1.3373660472140218e-05,1.6452545171623717e-05,2.5109870293290707e-05
69,05fcb6544f72ea173011a77cee14d72979ffe293,1.4738084104619018e-05,1.449054589146098e-05,1.6240647185018325e-05
70,f4ef0fd5d97afc7788c46eb51889e90623f5577e,1.685934614961764e-05,2.048601268812527e-05,2.2577096048843166e-05
71,5cc7ef066fca7a821a2160b095578384c301ae3c,1.1152451479277384e-05,1.3613428282152915e-05,1.5148157972062407e-05
72,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,1.211966588859158e-05,1.4792096752472455e-05,1.988507958108086e-05
73,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,1.4466238230786562e-05,1.9424112634760082e-05,1.5235210895049256e-05
74,b3a7a69a198a8385735584b88408c91a1eef5a4b,1.1614476830288998e-05,1.4344816875109246e-05,1.569370773498651e-05
75,bc6a6084f6e49bd78c12508131395304a63cc6ca,1.1003507960825782e-05,1.3850999348930532e-05,1.7362082487510655e-05
76,c0d36c88b8b525f5869eefd893d1d77ffe41903e,1.1620206111965075e-05,1.3433227079445144e-05,1.5374046744430496e-05
77,bcdfd208a9b99036cc6e379180c3242b08dedc47,1.062389357440371e-05,1.283038485771747e-05,1.462421946330392e-05
78,49c560c22f137907ea6a240591e49b004f28444b,1.0855778099103836e-05,1.2915299643245858e-05,1.4855567671716192e-05
79,45fb3a28100d509b695f432cf100f36f0e4c2f9f,1.0721498046910799e-05,1.2743816505219793e-05,1.4679529826405401e-05
80,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,1.1115100514023067e-05,1.3212855381929121e-05,1.525506348157841e-05
81,8840d950e0eedf2eadb96d9867d8f8341e51aaac,1.0664330902234146e-05,1.3129945901027626e-05,1.533489578410091e-05
82,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,1.125782457831738e-05,1.3654504768824705e-05,1.5523310863090386e-05
