,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00017604470000757527,0.0003013144567376003
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00017630334138326968,0.00030204832853217213
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.00017563292228793407,0.00030018530004391713
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.000176102254364084,0.0003014029999201953
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.0001760419002190853,0.00030211081967637356
5,71555c48be7f07833bd540dacb50deb8069b551f,0.0001764666582554734,0.00030179036805159687
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00018180036848909303,0.0003128829544452442
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0001772246068270999,0.0003024025857614886
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00017610875427814536,0.00030106273617194453
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.00017589846659878577,0.00030192544259729663
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00017658477518125437,0.00030173285289064925
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.00017554954922429787,0.00030170725658535953
12,26311ed7bf80e02c827189e80084602d72e4f284,0.00018126750833520632,0.000307274899595151
13,b5e01bcb668da0413170a886c258e00d2540e752,0.00018305404228158295,0.0003079090861969494
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.0001850539225290112,0.0003138312284136191
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.0001883176339885852,0.00032081660302698287
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00022233127674553543,0.0003461585001787171
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00018726860309533518,0.0003198548427982522
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.0002223020653574444,0.00035551726614357904
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.00018616035699129237,0.0003200155145296937
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.00021190600020025728,0.0003474676449249889
21,85d64e375f53f6028519d3aaad0b421934dcbe24,0.0001814513897890288,0.00030633241403847937
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.0001877979559235667,0.00031419957368223765
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00018714373285986548,0.0003121730440077098
24,06da877ceae914a875bd1a55cd8e271332358803,0.00018812073706118228,0.0003139677650966298
25,8529dfaaec65248420faffe095bac03c23881735,0.00018734439649490704,0.0003130918087074807
26,171a3e5811e43643788c20075be9ba52efb83b81,0.00019097162743988023,0.00033355948258319805
27,5bf9ab98edd254dee1162d6f1863053e040cf828,0.00020277458346148097,0.00034884414532327003
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.0001878275979834143,0.00031241317628882825
29,37a1ad069a800f5ef98286f25fb3fb632375168d,0.00018780199114412985,0.0003132860001642257
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00018840830359424996,0.0003145326032501864
