,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,6.776107747423192e-05,7.68673823639641e-05
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,6.794271288409589e-05,7.735964600812562e-05
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.706295879425103e-05,7.666902166565178e-05
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.737700947914038e-05,7.751808634108241e-05
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.656927489530062e-05,7.59112518222118e-05
5,71555c48be7f07833bd540dacb50deb8069b551f,6.754909234957853e-05,7.66434703513773e-05
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.725052236297588e-05,7.693517618986826e-05
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.787120696427123e-05,7.808087217318996e-05
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.730036712045297e-05,7.74054348332119e-05
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,6.736640769848897e-05,7.717874445816516e-05
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.706180649944732e-05,7.677421173043412e-05
11,fca7a15f30776ebce9e6814eb927e837f567a518,6.628364334209187e-05,7.544924463597695e-05
12,26311ed7bf80e02c827189e80084602d72e4f284,7.48756893569537e-05,8.490359992720187e-05
13,b5e01bcb668da0413170a886c258e00d2540e752,7.49991666723756e-05,8.458410720488737e-05
14,ab30683fe1277a7fd471be63975a02ed8d766f94,7.618842296419547e-05,8.604155958718842e-05
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,7.617530732036189e-05,8.5355223167095e-05
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00011802583075432966,0.00012231929550497706
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,7.784574094609133e-05,8.778007434534817e-05
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.00011099256025991929,0.00012002476283575957
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,9.082913535727623e-05,8.715786129831016e-05
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,7.814398133578196e-05,8.808040903873495e-05
21,85d64e375f53f6028519d3aaad0b421934dcbe24,7.505950353723685e-05,8.461043254346661e-05
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,8.170244188315069e-05,9.082806817869741e-05
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,8.069536158403096e-05,8.99142561882565e-05
24,06da877ceae914a875bd1a55cd8e271332358803,8.433863997925074e-05,9.361569445226687e-05
