,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,6.690557033657307e-06,2.289685473586609e-06,9.424182223656392e-07,4.242465716149557e-07,1.0742969593102302e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,6.853285352614952e-06,2.522706469500096e-06,9.608738942787987e-07,4.671398795042141e-07,1.0505965738364003e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,7.19995487790102e-06,2.705886220917407e-06,1.0690295844955804e-06,4.3412352300074046e-07,1.0760995618280405e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,6.7204702788206075e-06,2.2210172560838845e-06,9.457760335096304e-07,4.151393726654594e-07,1.0001885000912644e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,6.686310081167376e-06,2.233810191040666e-06,1.0037795450030403e-06,4.170543195384763e-07,1.0296924035768772e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,6.55849253842696e-06,2.231765705031872e-06,1.1104493483559197e-06,4.2028293623608355e-07,1.09414624977344e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,6.593927539511507e-06,2.3004956674172695e-06,1.0500537343122352e-06,4.19386286586279e-07,1.0964954320688654e-06
7,c9a83043c0669fd17306843eb21abd236b675537,6.357295755424116e-06,2.153721720689286e-06,9.677604539319873e-07,4.1608850935599805e-07,1.0219664575133506e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,6.251642200711742e-06,2.119183742702795e-06,9.538994093997065e-07,4.072079066793586e-07,9.889593175929886e-07
9,a280f5e5d725de732a906b67172114b263ac3bfa,6.373572293098018e-06,2.1072705061480813e-06,9.649453184630891e-07,4.268311616512192e-07,1.0101216308274434e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,6.48382561320336e-06,2.1645873961495945e-06,9.507566818766381e-07,4.546729645220999e-07,1.0250612758741456e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,6.853301578997532e-06,2.2404683473586283e-06,1.010266153620177e-06,4.095533017439102e-07,1.0448020830070399e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,6.829773176571799e-06,2.2565519152692255e-06,1.00889451277324e-06,4.222324267694993e-07,1.039642282637518e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,6.433414109628494e-06,2.2208854540870993e-06,1.0116903227974839e-06,4.184497654858112e-07,1.0541637914511662e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,6.623162836468829e-06,2.122887499199813e-06,9.676747729165735e-07,4.174584335175155e-07,1.0382074739574638e-06
15,175476fec763984573e60485a447978cbcb381c0,6.8672188977956895e-06,2.322207713714685e-06,1.0226501381850366e-06,4.1418102434376417e-07,1.0478229332681116e-06
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,6.433164843571639e-06,2.109799356360462e-06,9.233355785533401e-07,4.16861788264214e-07,9.878596366351386e-07
17,93240e0d8ea23644a5b7874037e658c54966ff54,6.377351719590262e-06,2.0702809003354505e-06,9.119285885643188e-07,4.1400068574026765e-07,9.725269092913633e-07
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,6.3235246162364256e-06,2.2048070734907592e-06,9.339412268177098e-07,4.1380831904496534e-07,1.1006897733921229e-06
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,6.412708311480121e-06,2.0789068371012406e-06,9.147028508740438e-07,4.077047357890772e-07,1.019590008630101e-06
20,ade91ea2f28284668fbf78971538ac4827d653b8,6.60262863800971e-06,2.27361878822266e-06,1.0371239367701147e-06,4.07702138711912e-07,1.124356425264096e-06
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,6.61053948164099e-06,2.145703981408615e-06,9.77190136009912e-07,4.3215330344245405e-07,1.0696686962527416e-06
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,6.320503175094095e-06,2.1580517155592035e-06,1.0357673556406967e-06,4.1979495698439936e-07,1.1460292697703696e-06
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,6.505751029441447e-06,2.2189021080106096e-06,1.0138611819870262e-06,4.228143322235287e-07,1.0648198284107933e-06
24,aab7993af0f6f3b9ac0d76952933b19163d65496,6.605390747731079e-06,2.210603356405059e-06,9.911288348022714e-07,4.2906509940313683e-07,1.0509347700617653e-06
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,6.498904918831932e-06,2.1513421008170678e-06,9.861784368248778e-07,4.3503800939825826e-07,1.0422048902584502e-06
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,6.310234563876603e-06,2.1603689062916497e-06,9.535896215719321e-07,4.2737862572748875e-07,1.0197302702785528e-06
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,6.68010357558485e-06,2.2272271358353196e-06,1.0020647274690087e-06,4.647311085094025e-07,1.0833466446044957e-06
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,6.724301442559843e-06,2.3256595930523897e-06,1.0438707863009385e-06,4.2960208540688734e-07,1.095379058699903e-06
29,d9347181d825d9426e783cfeafee304735bd25aa,6.550642473761387e-06,2.3257838678701886e-06,1.0374185368307385e-06,4.2417215941103355e-07,1.0950154291850967e-06
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,6.441005735253468e-06,2.2108271198953145e-06,9.875517273692161e-07,4.234877296009484e-07,1.095242200188621e-06
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,6.3044515809972895e-06,2.1443630937449456e-06,1.0513727997022216e-06,4.183774731082134e-07,1.0638786587190776e-06
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,6.518636874152478e-06,2.0886582580589323e-06,9.883770908345469e-07,4.193847335092889e-07,1.0897589893089582e-06
33,deb4be85025088553d80d6637dbc17d7f8101f41,6.4200415693399345e-06,2.0601632828194076e-06,1.027202471447583e-06,4.228071868740819e-07,1.1366785025507351e-06
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,6.719049721596931e-06,2.0419515235163637e-06,1.0084779634159257e-06,4.11087161245844e-07,1.118596044789294e-06
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,6.671670387930587e-06,2.088350710829122e-06,9.941122268421829e-07,4.1871699743504543e-07,1.094408458918577e-06
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,6.6848882692022e-06,2.122967646343435e-06,9.786499094016934e-07,4.3140952660031813e-07,1.0392910259796206e-06
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,6.845806525206165e-06,2.1596359163595107e-06,1.024865657867603e-06,4.54901965586687e-07,1.067148749071244e-06
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,6.451689741167014e-06,2.081968080466425e-06,9.338216808497567e-07,4.2093321210241756e-07,9.8183545461242e-07
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,6.801953198055564e-06,2.1846545426582417e-06,1.0506439468146925e-06,4.3838064606121507e-07,1.0702178032757895e-06
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,6.73588900036965e-06,2.195871246210047e-06,1.0091420301974154e-06,4.2448018889409007e-07,1.137801042386965e-06
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,6.54361174667032e-06,1.9957904351455513e-06,9.596419282788785e-07,4.287773238186951e-07,1.1194408074970475e-06
