,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,6.2023614990746595e-06,1.8966740424394323e-06,6.484814469215168e-07,8.685146074195673e-07,8.031776670135242e-07
1,60df9b1eb6375e3decf12ba7506404c46af0469a,6.434562022601443e-06,1.8677800181940793e-06,6.437634672211159e-07,8.926527849623903e-07,7.2279898635768e-07
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,6.756707080057822e-06,2.269904375023243e-06,7.078019724111742e-07,8.753700115776957e-07,7.261697102761537e-07
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,6.493057523346435e-06,1.785088569759097e-06,6.490531273055089e-07,9.13425744126343e-07,7.28085429358714e-07
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,6.26039670172443e-06,1.8534896892489052e-06,6.636252502072698e-07,9.169576249326776e-07,7.453525596641563e-07
5,8ae543cb13769a0afa6e176898824db7fd992d27,6.106889451663779e-06,1.8331811326638975e-06,6.769859278250587e-07,8.783151225745616e-07,7.372828984952619e-07
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,6.1870411240326174e-06,1.8721270246096194e-06,6.942350707078676e-07,8.606140713093639e-07,7.834910898880833e-07
7,c9a83043c0669fd17306843eb21abd236b675537,5.969915667974332e-06,1.78535879103143e-06,6.867090410523833e-07,8.862066041350118e-07,7.822223845819428e-07
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,5.816048789505064e-06,1.7187284386214488e-06,6.550716259941956e-07,9.058882105481462e-07,7.186818508840583e-07
9,a280f5e5d725de732a906b67172114b263ac3bfa,5.981660663887993e-06,1.7653535209358372e-06,6.746043874865135e-07,9.249138029115198e-07,7.500862247333777e-07
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,6.0569122664187805e-06,1.7316279141821476e-06,6.595257299937319e-07,8.459557336777903e-07,7.604269581283489e-07
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,6.483118547518076e-06,1.839674292453805e-06,6.801982924118905e-07,8.617446660850876e-07,7.60173075602247e-07
12,537d35c2cf49cae0a496c37564fa282ec80e3695,6.355585212864204e-06,1.8924627299494188e-06,6.909154276703854e-07,9.65492727779995e-07,7.638683576908613e-07
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,6.07069927983953e-06,1.8110245599702607e-06,6.675785076107421e-07,8.981630580368921e-07,7.400109206747296e-07
