,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
26,d0928f871ccb42484c7e03c456ce489dea908313,4.5080229486386795e-06,5.305560396596062e-06,4.543019828407403e-06,4.61154873797519e-06,4.538529220509371e-06,4.699322638688971e-06,4.705651086142176e-06,4.767604050562626e-06,5.040069122911338e-06,5.215875038397728e-06
27,0ac02d3819157a9c64b78157428336200632cff8,4.75303576284211e-06,5.2381288856766535e-06,4.777758112009115e-06,4.8105156768192355e-06,4.773697811768565e-06,4.811784480653435e-06,4.877389829634077e-06,4.98057020770337e-06,4.9490999387660026e-06,5.3224424508692935e-06
28,68ebc2bad1ad6a99e9939eff205a1a6d936cf4fd,4.649421810833804e-06,5.262443891892451e-06,4.699797243534934e-06,4.629910317043246e-06,4.653054274463764e-06,4.701442907887904e-06,4.750679793727139e-06,4.86140961705841e-06,4.866457678314547e-06,5.242617327628561e-06
29,02d66ecd80a1851c3b206f4d778687b38c9d2c36,4.691088753942436e-06,5.088907116843141e-06,4.7366871207710615e-06,4.7213733675909654e-06,4.78016797112916e-06,4.744362830145174e-06,4.7116225951502465e-06,4.923516897154249e-06,4.854657501875639e-06,5.126793215599828e-06
30,0c384dad6a0a7bfc9842e92253c5f02b810b8bbd,4.689170043669275e-06,5.106232540169558e-06,4.721836229186851e-06,4.711055124567345e-06,4.69591225584263e-06,4.735785279022707e-06,4.759978123486016e-06,4.869918829708595e-06,4.8055379452169725e-06,5.10291505445207e-06
31,19bc8bbe37044b9f23d80bb282758071d0d8bf15,4.518308099182026e-06,5.056666501546863e-06,4.580040016056349e-06,4.629274292002952e-06,4.541614705363893e-06,4.711990900299225e-06,4.714155607801645e-06,4.769594880853784e-06,4.744421721095249e-06,5.106353855448878e-06
32,f1206ddb24d35781328266b2b02fa27e6fbb9846,4.6065003264866174e-06,5.299417141364727e-06,4.710415390302793e-06,4.711012261489651e-06,4.623799142822371e-06,4.717981696295697e-06,4.732728247409282e-06,4.831139727947635e-06,4.8156312628632056e-06,5.32764657137131e-06
33,a89f3ebaec7441f4ba5e30eb07206c2a7269778e,4.660555988506249e-06,5.216294929625527e-06,4.757303882885679e-06,4.6057016488921e-06,4.7175103799304985e-06,4.744254595573367e-06,4.763740794741174e-06,4.747097078775597e-06,4.780046903448744e-06,5.097598710249527e-06
34,9eabe2f87dbe087e878983bdd69edd8a9084c358,4.612091291479265e-06,5.509521304035632e-06,4.6385132083344884e-06,4.62004464505372e-06,4.609169415747025e-06,4.733560200383777e-06,4.5958221891986386e-06,4.83177842041933e-06,4.7466887168027974e-06,5.159294127229656e-06
35,5345c2575a28fa2dfbbec83c99636669476c2745,4.64842090552789e-06,5.575892282649875e-06,4.688272802700519e-06,4.694331037468437e-06,4.68118728701098e-06,4.813292861816979e-06,4.687313142998634e-06,4.851503429763407e-06,4.7474026112345925e-06,5.161115065991281e-06
36,ccb971d169e75c35ae0360e0949f31d2c0c49107,4.570899208655563e-06,5.637628057635523e-06,4.609816447648856e-06,4.6605221380769014e-06,4.586780867479389e-06,4.802143581478462e-06,4.626124153857108e-06,4.799340265609179e-06,4.733282711745878e-06,5.123820965704711e-06
37,cb98ad400c701f189d4e4043ee2cb44857733df4,4.6352952939064405e-06,5.513006533436577e-06,4.590293459146023e-06,4.60663196604313e-06,4.5918425683302785e-06,4.5913052871543334e-06,4.60242778960291e-06,4.762291120221982e-06,4.690061476197003e-06,4.98879147474623e-06
38,a0350ed099d1265dd86627280b03ea7070920092,4.699939688905011e-06,5.407019099288879e-06,4.661535985972614e-06,4.958380411941303e-06,4.620896672047249e-06,4.593510881354086e-06,4.6501356123562745e-06,4.779525477139843e-06,4.6932773554413945e-06,5.120921429202517e-06
