,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,6.338452141845727e-06,2.1193550691789916e-06,1.170169160096542e-06,1.5208722786310147e-06,1.2470475620573734e-06
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,6.322319562479802e-06,2.0667023108678778e-06,1.151884428747691e-06,1.469821711063328e-06,1.2425500399776464e-06
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.517023236642861e-06,2.0834179431606896e-06,1.1764414676176586e-06,1.4792923544605523e-06,1.1893096331942652e-06
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.046075515372124e-06,1.9913209854498415e-06,1.061361700328432e-06,1.501712777628072e-06,1.144726488899835e-06
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.3853327442565e-06,2.038522543763563e-06,1.095603648107991e-06,1.459395460454412e-06,1.173452287030782e-06
5,71555c48be7f07833bd540dacb50deb8069b551f,6.270454707542123e-06,2.009941053798645e-06,1.1826974736433098e-06,1.4103724087470218e-06,1.1817011831909596e-06
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.254228133681082e-06,2.027319843102906e-06,1.104000540933259e-06,1.388999537588751e-06,1.143844683070305e-06
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.698092601497141e-06,2.240197665677382e-06,1.0746882511063421e-06,1.4676401541741603e-06,1.1308045094387385e-06
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.4833198639787355e-06,2.1282693329801634e-06,1.0885796130913905e-06,1.469320446195187e-06,1.1598958012218896e-06
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,6.462511300967518e-06,2.031306544909232e-06,1.1097308514254597e-06,1.4371075696107184e-06,1.2051172226820408e-06
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.476245867363976e-06,2.1101467351682586e-06,1.1506421434338976e-06,1.4787204324385063e-06,1.2233233359687497e-06
11,fca7a15f30776ebce9e6814eb927e837f567a518,6.372842295247644e-06,2.2136860583583438e-06,1.2022940511573612e-06,1.5418934408405846e-06,1.2652921068575772e-06
12,26311ed7bf80e02c827189e80084602d72e4f284,6.235990649265256e-06,2.0680479385815978e-06,1.1439251289585483e-06,1.520988570683726e-06,1.2009016215535596e-06
13,b5e01bcb668da0413170a886c258e00d2540e752,6.3863362859510795e-06,2.107519056063245e-06,1.2435814829989227e-06,1.564646557502177e-06,1.1880050879232166e-06
14,ab30683fe1277a7fd471be63975a02ed8d766f94,6.526770746099081e-06,2.255794038985384e-06,1.2366760495827614e-06,1.5648647762959116e-06,1.2732110014152602e-06
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,6.755048642446546e-06,2.210508814055951e-06,1.1613124507387235e-06,1.5212238268224518e-06,1.249569268484772e-06
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,6.732015442791778e-06,2.3877692768291616e-06,1.2151864851257054e-06,1.57824041639071e-06,1.2947707624330256e-06
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,6.712422412066041e-06,2.24642923549059e-06,1.1555542419521895e-06,1.566637118117609e-06,1.244663943226687e-06
