,hash,dtype-bool,dtype-uint8,dtype-uint16,dtype-uint32,dtype-uint64
0,4d87d909bab7a7dd4bb570444cf35d98d551668f,0.0001255518580530241,0.0013726488759857602,0.0017367060839508972,0.0022720124979969114,0.0036317116707020127
1,a280f5e5d725de732a906b67172114b263ac3bfa,0.00012471598250179576,0.0013761053123744205,0.001735465666570235,0.002276140303001739,0.0035869864999161414
2,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,0.00013228150002272208,0.0014098136252869153,0.0017055561669015635,0.0022813200004748067,0.003570536500774324
3,fdfc4807cbe2de71f74053c45ae0de383332c4e1,0.0001327473597129716,0.0014211663747119019,0.001710112582562336,0.0022795184995629825,0.003565865168638993
4,537d35c2cf49cae0a496c37564fa282ec80e3695,0.0001329661518647748,0.001409214750310639,0.0017054329170302176,0.002280666799924802,0.0035712351673282683
5,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.000124625744103382,0.0013615821862913435,0.0017341260002770773,0.0022984836003161037,0.00358917366732688
6,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.00012421305815900438,0.0013638437503686873,0.0017378403329833723,0.0022699184002703985,0.00359421666507842
7,175476fec763984573e60485a447978cbcb381c0,0.0001245504293953726,0.0013615606258099433,0.0017469238337071147,0.0022699560999171805,0.003584163501121414
8,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.00013243820729080542,0.0013882906878279755,0.0017088618321092024,0.0022778788988944143,0.0035707891681037536
9,93240e0d8ea23644a5b7874037e658c54966ff54,0.00013344243291989763,0.0013900393751100637,0.0017094625836762134,0.0022785079985624176,0.0035938323320200047
10,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.00013149506965050875,0.0013871126875528716,0.0017059951666548538,0.0022781570994993674,0.0035887755002477206
11,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.00013214491468161436,0.0013867223751731217,0.001714517165964935,0.00227910260000499,0.003608991666017876
12,ade91ea2f28284668fbf78971538ac4827d653b8,0.0001333533292359434,0.0014014881262482959,0.001719738749670796,0.0023082515021087603,0.0035730771657351097
13,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.00013225237977811832,0.0013974020002933685,0.0017052501655901626,0.002284614098607562,0.0035703315006685443
14,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.00013378263579790745,0.0013964105619379552,0.0017073409168612366,0.002280208498996217,0.0035771619999043955
15,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.00012515944316956765,0.0013804439367959276,0.0017371683340267434,0.002273555099964142,0.003611070833964429
16,aab7993af0f6f3b9ac0d76952933b19163d65496,0.00012585374421431942,0.0013732471252296818,0.001734112667084749,0.002269529999466613,0.00358564516742869
17,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.00013239547550300613,0.0014026502503838856,0.0017051746666159793,0.00227871109964326,0.0035680171689212634
18,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.00013221943290995023,0.0014107410625001648,0.001707298415567493,0.0022818283003289254,0.0036098998340700445
19,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.00013883226925734047,0.0014533243561995082,0.0017655393336705554,0.0024004261984373445,0.0037506969990014722
20,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.00013370670732423075,0.0014128773127595196,0.0017109282513653548,0.0022836240008473393,0.0035776194999925792
21,d9347181d825d9426e783cfeafee304735bd25aa,0.00013388285355531702,0.0014078390622671577,0.0017081752497081957,0.0022813757983385584,0.003566583999296806
22,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.00012470256247483616,0.0014008376256242627,0.0017405755000557597,0.002271007699891925,0.003587494667347831
23,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.00012834238382205258,0.001442428750124236,0.0017830805845733266,0.0023213603999465704,0.003700845833615555
24,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.00012534391871033517,0.0013049273748038104,0.0017366072497679852,0.002298915799474344,0.0035899185022572055
25,deb4be85025088553d80d6637dbc17d7f8101f41,0.0001254702891231548,0.0013051156247456674,0.0017466493312288853,0.002290394199371803,0.003621904169752573
26,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.00012482352902352007,0.0013187275626478367,0.0017348211670954092,0.002272524499858264,0.0036139711664873175
