,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,4.6571233094884796e-05,2.1021239882131585e-05,1.4220059845392211e-05,4.220890645473387e-06,1.4577907103239537e-05
1,60df9b1eb6375e3decf12ba7506404c46af0469a,4.698120037767481e-05,2.0941424071208977e-05,1.4010152908905501e-05,4.167670538841904e-06,1.4046505057708443e-05
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,4.705126048065722e-05,2.1201082725814177e-05,1.393857327712757e-05,4.142932136990713e-06,1.434640009079548e-05
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,4.698118648556029e-05,2.0892133125362516e-05,1.3635460965077179e-05,4.193208794736917e-06,1.3774540754780652e-05
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,4.695250720390652e-05,2.0807260824810893e-05,1.3281393761712091e-05,4.152923686648279e-06,1.372019179657211e-05
5,8ae543cb13769a0afa6e176898824db7fd992d27,4.6424137012705273e-05,2.074730402743264e-05,1.359350563229827e-05,4.1430884078725915e-06,1.4115125832943625e-05
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,4.6815394006412605e-05,2.0880386825665205e-05,1.3869780087773514e-05,4.374136873993726e-06,1.4166731185689093e-05
7,c9a83043c0669fd17306843eb21abd236b675537,4.6768049099322024e-05,2.0983377072945644e-05,1.3586379998914696e-05,4.195980901426789e-06,1.3900887359424986e-05
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,4.63289396956246e-05,2.09942030973761e-05,1.3802332221379385e-05,4.02526285609306e-06,1.406047134460874e-05
9,a280f5e5d725de732a906b67172114b263ac3bfa,4.660799148150234e-05,2.109328188331022e-05,1.4036163670968489e-05,4.442242453493665e-06,1.44057489120232e-05
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,4.6942506017752025e-05,2.1295085312029107e-05,1.3892347173344704e-05,4.180840616860006e-06,1.436730671740445e-05
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,4.68833569852963e-05,2.1377537702490764e-05,1.4067791571004652e-05,4.1453555699603645e-06,1.4462922005398165e-05
12,537d35c2cf49cae0a496c37564fa282ec80e3695,4.6377685868133934e-05,2.0672596070403588e-05,1.3768927761646322e-05,3.861538492990654e-06,1.3879989395428732e-05
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,4.668458977825621e-05,2.1052709185977583e-05,1.4034943275251672e-05,4.429564816569377e-06,1.4392388946957094e-05
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,4.7108469917983205e-05,2.1291715001650887e-05,1.4464176676579212e-05,4.414835321395548e-06,1.4679293511784013e-05
15,175476fec763984573e60485a447978cbcb381c0,4.698406073540577e-05,2.1061234798239235e-05,1.4233654833068608e-05,4.628867933679749e-06,1.4733730470923301e-05
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,4.707979888342093e-05,2.0683982134778837e-05,1.4186502559380083e-05,4.073438143886603e-06,1.4349907709687363e-05
17,93240e0d8ea23644a5b7874037e658c54966ff54,4.6777841436047835e-05,2.08150793112955e-05,1.3983342796564102e-05,4.0714705474159185e-06,1.4350158135729568e-05
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,4.68334403884565e-05,2.072424933514531e-05,1.3744672862570145e-05,4.168125358474523e-06,1.4346543141718963e-05
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,4.7300608049885464e-05,2.1458056355722684e-05,1.410366158573566e-05,4.198272091411985e-06,1.4775461065309013e-05
