,hash,"dtype-f,stride-1","dtype-f,stride-2","dtype-f,stride-4","dtype-d,stride-1","dtype-d,stride-2","dtype-d,stride-4"
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,9.532836265861987e-05,9.89190006459301e-05,0.00010058971853038975,9.298981167376042e-05,9.753319265490229e-05,9.810168928695175e-05
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,9.535362690009854e-05,9.955612265250899e-05,0.00010111077378193538,9.345817802981898e-05,9.76951327174902e-05,9.837284768846902e-05
12,537d35c2cf49cae0a496c37564fa282ec80e3695,9.535156529058108e-05,9.876812638884241e-05,0.00010051143964609274,9.312179701572115e-05,9.734329598193818e-05,9.802863509817556e-05
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,9.559370915998112e-05,9.880466908912793e-05,0.00010063875771056001,9.265164844691753e-05,9.709144519134e-05,9.781802919777956e-05
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,9.62029719217257e-05,9.928109462965619e-05,0.00010095443141376861,9.305367076938804e-05,9.715083676079908e-05,9.776485914533787e-05
15,175476fec763984573e60485a447978cbcb381c0,9.533548304303125e-05,9.90309879522432e-05,0.00010058611944735607,9.3088269403035e-05,9.713036600839009e-05,9.781627661802552e-05
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,9.519589895551854e-05,9.93216113949364e-05,0.00010103188021090425,9.312852793796496e-05,9.754142379975533e-05,9.807492183013395e-05
17,93240e0d8ea23644a5b7874037e658c54966ff54,9.547608311880718e-05,9.909212261576344e-05,0.00010015822024406673,9.319933808662674e-05,9.71335494382815e-05,9.781349272955031e-05
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.00012266618363997514,0.00012622551225564057,0.0001278874037944409,9.317393838004633e-05,9.729951112107798e-05,9.795686822723259e-05
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,9.49672380970283e-05,9.871472773904149e-05,0.00010019461669534156,9.277503175491637e-05,9.735168635167859e-05,9.766329554313759e-05
20,ade91ea2f28284668fbf78971538ac4827d653b8,9.543355977670713e-05,9.891654534096068e-05,0.0001002222566899878,9.329048070040615e-05,0.0001015323308305909,9.785060494862221e-05
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.00012345858049964663,0.00010357276935662542,0.00010540773549560205,9.775579991665753e-05,0.00010165149556859483,0.00010332335138096
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,9.534995240921323e-05,9.924825704233213e-05,0.0001011445702424327,9.281670420684598e-05,9.816983630034057e-05,9.834117425436323e-05
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,9.532316841862419e-05,9.901479140601375e-05,0.00010057272335800988,9.310687468810515e-05,9.728799235414376e-05,9.771095250140537e-05
24,aab7993af0f6f3b9ac0d76952933b19163d65496,9.487883018499071e-05,9.900496171956713e-05,0.00010069564450532198,9.276541796597568e-05,9.694954173432456e-05,9.77263150906021e-05
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,9.529846720397472e-05,9.906727143309333e-05,0.00010069309778156735,9.307127276604826e-05,9.715824218636209e-05,9.803049196706754e-05
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,9.829455262256993e-05,0.0001035553755835422,0.00010315717188912689,9.577350984155028e-05,9.955460521972404e-05,0.00010237206687342446
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,9.582703509791331e-05,9.861739606342532e-05,0.00010061479688992778,9.330787103284488e-05,9.68538224697113e-05,9.773503565652804e-05
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,9.528918361121957e-05,9.907661184955103e-05,0.00010072709359590289,9.275458075783469e-05,9.728774259036238e-05,9.816190312531861e-05
29,d9347181d825d9426e783cfeafee304735bd25aa,9.745987789595828e-05,0.00010089802273203818,0.00010280635752627309,9.407001462849703e-05,0.0001050098714503375,9.881219064647502e-05
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,9.646241299130699e-05,0.00010025726461952383,0.00010231365026398138,9.353488899213223e-05,9.924045933241194e-05,9.941717355766078e-05
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,9.241380559449846e-05,9.611201557246121e-05,9.757334112443707e-05,8.985720774974704e-05,9.465687484903768e-05,9.556650184094906e-05
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,9.171842936087738e-05,9.639055298810655e-05,9.746508757499132e-05,9.007948212140849e-05,9.460342851908583e-05,9.508152831007134e-05
33,deb4be85025088553d80d6637dbc17d7f8101f41,9.248689325018363e-05,9.588303298435428e-05,9.776858020235192e-05,8.96135070284859e-05,9.442741389979016e-05,9.504941461438483e-05
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,9.257253259420395e-05,9.644323197955435e-05,9.787461551075631e-05,8.9696520695188e-05,9.427983313798904e-05,9.523873979395086e-05
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,9.213721548969095e-05,9.617940946058794e-05,9.771110913292928e-05,8.999103237493117e-05,9.443628263067116e-05,9.543739513240077e-05
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,9.205236353657463e-05,9.611313315955076e-05,9.78677152571353e-05,8.976462175000886e-05,9.45894978940487e-05,9.51784916899421e-05
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,9.208835915408351e-05,9.602647782726722e-05,9.789080782370134e-05,8.969761996117771e-05,9.421245618300005e-05,9.520498781718991e-05
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,9.216920218684457e-05,9.621656068635207e-05,9.786518375304613e-05,9.042367893309633e-05,9.432978166097944e-05,9.501183998178353e-05
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,9.207209910858761e-05,9.611171924255111e-05,9.733704522390057e-05,8.94694840993549e-05,9.425322694534604e-05,9.483342397619378e-05
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,9.252039969644763e-05,9.615522274678505e-05,9.884473190388895e-05,9.066787017278434e-05,9.445519271222028e-05,9.532209316437894e-05
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,9.26525035703724e-05,9.649281644008376e-05,9.798773733729666e-05,9.011185905041773e-05,9.464739229191434e-05,9.578993459316817e-05
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,9.252049803601957e-05,9.632599116726355e-05,9.796063161709092e-05,9.027057642902225e-05,9.443498301235112e-05,9.533161805434659e-05
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,9.228991005908359e-05,9.595804678445513e-05,9.781598875468427e-05,0.00011379504086155641,0.00011774429327083958,0.00011802902546427819
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,9.236759929494424e-05,9.608413092792034e-05,9.762361984361301e-05,0.0001140621980946315,0.00011811085086274934,0.0001183483881227996
45,71555c48be7f07833bd540dacb50deb8069b551f,9.208696640350602e-05,9.65632412030741e-05,9.79035006215175e-05,0.00011367252292601685,0.00011808272696785875,0.00011859414086717626
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,9.194921956143596e-05,9.597762149165978e-05,9.820216959251941e-05,8.975494210226614e-05,9.432940066538074e-05,9.483413516797803e-05
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,9.319581599398093e-05,9.725096804851836e-05,0.0001000279120893942,9.251928942139484e-05,9.485559368675405e-05,9.55011991953308e-05
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,9.16107642379674e-05,9.591200134970924e-05,9.732964561782151e-05,8.941476889809624e-05,9.386314671825279e-05,9.474377994510261e-05
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,9.263939583641396e-05,9.620564312420109e-05,9.800787083804607e-05,9.045420861071792e-05,9.50922088866884e-05,9.569541805169799e-05
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,9.199867702343247e-05,9.65030271221291e-05,9.813369691090765e-05,8.992200778905026e-05,9.47941094636917e-05,9.575644931332633e-05
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.00011962006932922771,0.00012378799285562265,0.0001249356780114562,9.039105955234244e-05,9.455637244338339e-05,9.553350887640759e-05
52,26311ed7bf80e02c827189e80084602d72e4f284,9.30165871977806e-05,9.609221226789734e-05,9.781358848241242e-05,8.985208210031517e-05,9.426538493822922e-05,9.512013586407358e-05
53,b5e01bcb668da0413170a886c258e00d2540e752,9.246608242392541e-05,9.65698833831332e-05,9.824787310072194e-05,8.988031378585445e-05,9.478330040317879e-05,9.600805457342756e-05
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00012184248643589543,0.00012486311326543968,0.0001267247432626264,9.117083824124219e-05,9.606803174723279e-05,9.891496209258383e-05
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,9.212362664667043e-05,9.758746336129578e-05,9.873138994655827e-05,9.013422233752967e-05,9.532427330586043e-05,9.613330899314448e-05
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,9.253561835397375e-05,9.651190855286338e-05,9.806165895001454e-05,9.001477346679226e-05,9.521884759041396e-05,9.530967270786111e-05
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,9.212065064771609e-05,9.603252719071778e-05,9.779324406914622e-05,8.997814883747376e-05,9.48295843872157e-05,9.519751183688641e-05
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,9.213186038488691e-05,9.674402557451417e-05,9.842802855101499e-05,9.027229179246505e-05,9.526143443178047e-05,9.681876421112706e-05
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,9.251043031161481e-05,9.622290222482247e-05,9.785140441222624e-05,9.010449313550941e-05,9.444115514105017e-05,9.507282044399868e-05
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,9.26624263890765e-05,9.672100740400227e-05,9.833487089384686e-05,9.037337981718631e-05,9.55259639092467e-05,9.569290348074653e-05
61,85d64e375f53f6028519d3aaad0b421934dcbe24,9.226428175514395e-05,9.650821289555593e-05,9.839215146547015e-05,9.022787798288441e-05,9.483739903027361e-05,9.566541253165765e-05
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,9.256685152649879e-05,9.642320007763126e-05,9.815052829005501e-05,9.072331850193749e-05,9.483426216651093e-05,9.590943597934462e-05
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00012004511574139961,0.00012387678794124549,0.00012553573672681353,9.013083186154523e-05,9.511366317218001e-05,9.571509435772896e-05
64,06da877ceae914a875bd1a55cd8e271332358803,0.0001198694181556885,0.00012393851383504543,0.00012521412489669662,9.011219001629135e-05,9.481696073304524e-05,9.54587689854882e-05
65,8529dfaaec65248420faffe095bac03c23881735,0.00011984132644202975,0.00012401293497532606,0.00012505443788371807,9.032684832441906e-05,9.476796046576716e-05,9.539053690704432e-05
66,171a3e5811e43643788c20075be9ba52efb83b81,9.252814237367023e-05,9.759499014101245e-05,9.857331910593942e-05,0.00011407477585108656,0.00011840339689313069,0.00011880156260145748
67,5bf9ab98edd254dee1162d6f1863053e040cf828,9.309539825401523e-05,9.703453821695854e-05,9.892547757110813e-05,9.065692520831242e-05,9.485923007807948e-05,9.555031376128848e-05
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,9.325149638408964e-05,9.730092503807761e-05,9.892337362874638e-05,9.085030164107804e-05,9.564973244612867e-05,9.653443385931578e-05
69,37a1ad069a800f5ef98286f25fb3fb632375168d,9.275923093032633e-05,9.718376889147543e-05,9.85393300652504e-05,9.080977756376109e-05,9.519277902489359e-05,9.623315947299653e-05
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,9.255468506704677e-05,9.697690944780003e-05,9.822338311509652e-05,9.270107435170285e-05,9.518708706040074e-05,9.591679342768409e-05
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,9.284614246677268e-05,9.659617380411537e-05,9.846724146469072e-05,9.07164952171243e-05,9.557512080804868e-05,9.61428042501211e-05
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,9.324775416065347e-05,9.804261763664809e-05,9.924352846362374e-05,9.082399370256535e-05,9.518879127096047e-05,9.675889953293583e-05
73,53adf81bc503d749b13160a27e49160c5bbe48d7,9.282665665854107e-05,9.701638905839487e-05,9.904615581035614e-05,0.0001144317125803546,0.00011874188979466756,0.00011917399651892893
74,49e00940a82f9590d774539cd188b634c29fc39f,9.297586300156333e-05,9.723119959931508e-05,9.874779815700922e-05,9.069330836376869e-05,9.491520679809831e-05,9.589597413485701e-05
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,9.33418826510509e-05,9.706970652408689e-05,9.885838424617593e-05,9.079237106787271e-05,9.567550891502337e-05,9.64083666489883e-05
76,ae88e02a48c4744afd22c63be388870037f3c84c,9.260760535570708e-05,9.70762392336672e-05,9.860961951992729e-05,9.057773969882777e-05,9.532921354879033e-05,9.612902067601681e-05
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,9.298064237968488e-05,9.719670157540928e-05,9.867636803186165e-05,9.080885393806726e-05,9.56315335563638e-05,9.614122946831314e-05
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,9.292230549219407e-05,9.811061541908063e-05,9.90056475116448e-05,9.074904532595114e-05,9.526437344519714e-05,9.643774995181178e-05
79,a5e5e51187d4476841503ce816924ea99936dba0,9.274768093839669e-05,9.667332308877886e-05,9.875358254821212e-05,9.106834503737362e-05,9.528729256934825e-05,9.612280430387606e-05
80,b69cf68a24cffea0a884a102da1797755de8f022,9.266882288185033e-05,9.678319717446963e-05,9.905453771352768e-05,9.087243845232395e-05,9.54026822000742e-05,9.594469641645749e-05
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,9.266170673072338e-05,9.723052069127004e-05,9.878788312727755e-05,9.091222689540919e-05,9.589736265215007e-05,9.643001143227925e-05
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,9.263584982942451e-05,9.77415337481282e-05,9.884483773599972e-05,9.053265137120713e-05,9.537111883136359e-05,9.616789069365371e-05
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,9.274129671129313e-05,9.750158272006296e-05,9.930691742729918e-05,9.080539034171538e-05,9.598499587313696e-05,9.659892371432348e-05
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,9.281873195008799e-05,9.695656004954467e-05,9.900405226896206e-05,9.067617125870768e-05,9.570006196471778e-05,9.63836485012011e-05
85,a6b4b2bdd6baf2afde27284097426e93912452e9,9.310768324543129e-05,9.722006930546327e-05,9.897662411359224e-05,9.068965234539726e-05,9.568763727491552e-05,9.628520347177983e-05
86,c8a5ff07e5bda47eab870671634b107da5ab7934,9.317381138151342e-05,9.74814033257627e-05,9.940309788693082e-05,9.091098962182349e-05,9.599669667130167e-05,9.664637883278457e-05
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,9.263606996021487e-05,9.702371687374332e-05,9.885581016962258e-05,9.042990955808931e-05,9.52799931507219e-05,9.609669954939322e-05
88,9765987c2ade250c82bfeaba49d1f9301211d63a,9.270458143543113e-05,9.739832412973743e-05,9.915499778633768e-05,9.073974364552615e-05,9.579703381115741e-05,9.641978805038062e-05
89,dbf37449935bced333a3999afa860aaf304ab1a1,9.26328907636079e-05,9.749292988668788e-05,9.907823140648279e-05,9.076493707570164e-05,9.589383209293538e-05,9.652232243256136e-05
90,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,9.324772452766244e-05,9.742641769763496e-05,9.972008622505448e-05,9.103643453933976e-05,9.577813642946156e-05,9.697343392128295e-05
91,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.00012003955304283987,0.00012405011379583317,0.00012571845463542052,9.059201741267828e-05,9.569960476999933e-05,9.62071671065959e-05
92,bb6b86e2afe88b371badfcefe298945002e47006,0.00012004074847532643,0.00012620852794498205,0.00012626599363354315,9.079844775525007e-05,9.648825719275257e-05,9.754243391481313e-05
93,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,9.268272075463424e-05,9.703051129525358e-05,9.902114758179302e-05,9.097782741031372e-05,9.570915082638914e-05,9.663276035677303e-05
94,e0ffe3572b37190d9da5b1d07057e4e038bd3197,9.351410818370906e-05,9.687138213352724e-05,9.882320565256206e-05,9.102993529320748e-05,9.591598487035795e-05,9.659321724691175e-05
95,cfb6a4d88d88307d507a86d1d70cd7d84c611406,9.328814392740076e-05,9.710903448814695e-05,9.896267120811073e-05,9.082299695650409e-05,9.562921951766367e-05,9.613870219750837e-05
96,1c9bd177c44fa9c4914b3e8d6be7aee62a0f601f,9.209043346345425e-05,9.623823094774377e-05,9.830135451716797e-05,0.00011424618044301219,0.0001185946773899638,0.00011879707185121684
97,ce82028409c1147a6df62d8f7437e0a9262ee2b7,9.331829761239616e-05,9.820411743765527e-05,0.00010216945762901256,9.094130417162721e-05,9.924289347095923e-05,9.769262661310759e-05
98,caa27a907ed9dc65ace7c1a14954ae6b75b086d8,9.18853943320838e-05,9.700439193032005e-05,9.865991613072044e-05,9.003953915859056e-05,9.523223323578184e-05,9.615098718892444e-05
99,f5f845b7bd0b737740e419826698ab4a9e61564d,9.266556325283917e-05,9.706466120075095e-05,9.88292380828749e-05,9.022116245440215e-05,9.559367106042125e-05,9.613819420337678e-05
100,9c28deb7d838b6e0c171d54bb6a2a8e5498c9a5c,9.444747120141983e-05,9.918804370010129e-05,0.00010111798931445394,9.228041903539138e-05,9.753427222230525e-05,9.808825137459228e-05
101,7d0430be0712f0a02102c8637da7741eb3b948bb,9.241486814889041e-05,9.740605865689841e-05,9.916964918375016e-05,9.0015821220461e-05,9.587170894850384e-05,9.654926728795875e-05
102,a31071b0b4c8a6f5cb5999b6e04f5ba6057fd546,9.216049008748748e-05,9.707005440511487e-05,9.850766685492588e-05,8.98299838824213e-05,9.51875720850446e-05,9.613906625996936e-05
103,7f6895cd7eaf814d99ca7438857b17d95a21a2a0,9.22877426174554e-05,9.69288997690786e-05,9.852558565891792e-05,9.008030953609254e-05,9.536537849767642e-05,9.60230827331543e-05
104,43c73d4871e78a857470b799e9f481b78e9b1d1d,9.215471588752486e-05,9.694788165671644e-05,9.85880128361962e-05,8.982473076128762e-05,9.549618698656559e-05,9.602261707186699e-05
105,504fd7b2eedb90dd3aa0b326ac8c3120118b5f2d,9.21997707337141e-05,9.692482311617244e-05,9.865199893035673e-05,9.018634176574463e-05,9.52702946960926e-05,9.611845863136378e-05
106,eb66994093be5b57324580cf389b0ec1b41e9e1f,9.199953638017178e-05,9.661445963299937e-05,9.857509708540006e-05,8.985673054313857e-05,9.532120840793307e-05,9.601393883878535e-05
107,8bb6d8245e813d6ee026ac90310d19f3d10edf5d,9.219998663122003e-05,9.687993760136041e-05,9.876544248651375e-05,9.013485348175379e-05,9.542063979262656e-05,9.624946185133674e-05
108,a481a044c8cbd679ca736341056314ffd71d54a4,9.220278483222831e-05,9.669643757795847e-05,9.840467352081429e-05,8.982860229232094e-05,9.516457265073603e-05,9.591537104411559e-05
109,717df4e93234a1a290aa1b472b5c1c4e600009cd,9.270235896110534e-05,9.704995641691817e-05,9.875943122262303e-05,9.015138253323302e-05,9.50604338537563e-05,9.622310383993889e-05
110,610433b03ef720c8bec7dbf7573a6abe4f913031,9.213491681624542e-05,9.670872504840482e-05,9.862402946038065e-05,9.01130713091409e-05,9.516254914077846e-05,9.592263112691315e-05
111,1b8b46b3f2f68f5be8e52e798eb91c2ac5952745,9.475358423184264e-05,9.949355526774559e-05,0.00010093196989128403,9.249379350380464e-05,9.73955417672793e-05,9.855432609949156e-05
112,31647f1b3e56c2f2a471cd2c3a583311534173f8,9.244538166306235e-05,9.707913056693294e-05,9.856511045385291e-05,9.013735111956754e-05,9.531308896839618e-05,9.601207196035169e-05
113,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,9.235709228298881e-05,9.642433459785852e-05,9.870625270361251e-05,9.022919030105773e-05,9.520320983772928e-05,9.617139161987738e-05
114,555b3d8e10745bed72e25e70465ac447009fa8d2,9.438943710516799e-05,9.925267659127712e-05,0.00010113957422700795,9.205284690068773e-05,9.764487093145196e-05,9.980832057243044e-05
115,72a8368962fd1365d480a88a1c84a1aae243dd6a,9.22936565158042e-05,9.674037468026985e-05,9.84239476648244e-05,9.035602335102302e-05,9.512827223674817e-05,9.584839201786302e-05
116,0f63c5ef0e9789fd18a676a750c43d3d69211324,9.24998132342642e-05,9.672129950062796e-05,0.00010001417423520132,9.398930908545203e-05,9.770147841085087e-05,9.741688604062458e-05
117,c4ae3ce646c4dd9a12669b379a40287e3c5955bd,9.225814772600478e-05,9.688156318258157e-05,9.84585391374949e-05,9.008240693610562e-05,9.525738741186532e-05,9.608434682542627e-05
118,444f696f69c98208aab00ecbcec7dfd1689da9fb,9.183895943517035e-05,9.673461741344495e-05,9.840126325077606e-05,8.956846765807418e-05,9.537142786112699e-05,9.589489464732734e-05
119,da887a666ad975ece7fb7465005aa99c0ddef8d2,9.449539198116822e-05,9.91184687749906e-05,0.0001007141763013657,9.228820981811886e-05,9.736959314481779e-05,9.804342619397423e-05
120,10eeabee267e17c042bd1ff991823b16c85ed563,9.459993294016881e-05,9.925718503919515e-05,0.00010087198408489876,9.396202354268594e-05,9.732401337135923e-05,9.994682093912905e-05
121,5363cfa7d07641e84fbb5f21a217018c9b55b2fa,9.259487163614143e-05,9.675502184439789e-05,9.868060746653513e-05,9.042967480322546e-05,9.58255703815005e-05,9.615243497219952e-05
122,73fe877ff967f279d470b81ad447b9f3056c1335,9.221429936587811e-05,9.683474729006941e-05,9.830596083599441e-05,9.026537718605404e-05,9.475540454414758e-05,9.558111937208609e-05
123,3dbf5ce5fdbc996e8abb6929a219689cf8c18e69,9.248543700033968e-05,9.657406163486567e-05,9.865566618113875e-05,9.027328957949788e-05,9.513744999739256e-05,9.572508490898393e-05
124,2facd1966c379d20a9b15a62a054ee77f74613bb,9.488751265135679e-05,9.947558337787413e-05,0.00010130347772723153,9.402339770035311e-05,9.757105615876971e-05,9.906001354533214e-05
125,fde2e536a1c1a1ba90727958f0b6da34fa53db1f,9.209411642090841e-05,9.644285521724007e-05,9.86372417008335e-05,9.006116739358785e-05,9.506870145824822e-05,9.607454677197067e-05
126,49e026df832a691638786774708c8ccece6e41c1,9.222679178823125e-05,9.679557169201198e-05,9.837371551177718e-05,8.996625715666566e-05,9.53128519044681e-05,9.595533566815512e-05
127,e4c78e3c0c06576be6cb12354730018b765c627a,9.428123858841983e-05,0.00010096862996843728,0.00010325488295744766,9.435465297669418e-05,9.753408587791703e-05,9.830554269931534e-05
128,09d5b2f8ad8a04eed93b6bc4789c4595bd33c2f2,9.190107018432835e-05,9.656957858665423e-05,9.855202390490292e-05,8.986880694908543e-05,9.51335553757169e-05,9.572306139902636e-05
129,a190258d4e90f2a17a9469e5dd9fb5f4b045aa90,9.207560850138015e-05,9.685895744372498e-05,9.864663959226824e-05,8.997070980219801e-05,9.547166356986219e-05,9.58935653960163e-05
130,d0f19a2d633b12119909b7c9205a8c8932ebbd51,9.239015000110323e-05,9.713253768330271e-05,9.867201893115944e-05,9.038318179486211e-05,9.529168548231775e-05,9.586936794221401e-05
131,e745a19cb0ea9af0fd252a4625ec793130f87414,9.200812148099595e-05,9.670326994224029e-05,9.86792015368646e-05,9.010337708779603e-05,9.507940320128744e-05,9.609521789984271e-05
132,662f973ba58563b268d009e67806aa1150ca1cb2,9.254950776018879e-05,9.682756003544287e-05,9.879676879129626e-05,9.03331405244583e-05,9.539453312754632e-05,9.618502841374584e-05
133,9054ae60ee6989743f3cebfd7faf4f38c0e24756,9.211270900612528e-05,9.646289119565929e-05,9.850479069758544e-05,9.043581691408945e-05,9.523501873693683e-05,9.61281486194242e-05
134,5c7002926ec8ad12785b36024f9da80b7017ad1c,9.209680455652151e-05,9.672610427845609e-05,9.852811186151071e-05,9.0436186364367e-05,9.547392837703229e-05,9.604287333786488e-05
135,bf4ac1f81defc727165da4ae5bfea198c75e82f7,9.250885976309125e-05,9.705719368701633e-05,9.871570562774485e-05,9.046379892417222e-05,9.530458429997618e-05,9.62468372149901e-05
136,59a2c17a7851b4cd88d2631654d5fe5d50f0ba11,9.208363480865956e-05,9.680516086518764e-05,9.870620190419933e-05,9.022211301917872e-05,9.513197636062449e-05,9.609628045423465e-05
137,2908338b19c26c043eab61c2af7bdff96b02b1bc,9.225381284274839e-05,9.680204352156984e-05,9.855303320695054e-05,9.062641862133318e-05,9.556884308242136e-05,9.65037594803355e-05
138,af8e67c4fd368bae710b01f32611b10dfab02b61,9.21539327299053e-05,9.673311036418784e-05,9.935199791057543e-05,9.032909966204777e-05,9.557609532580332e-05,9.635805829682134e-05
139,da54e54cb7dac1c745bc2378769d192eb0dded5b,9.671570733189584e-05,9.935408068651503e-05,0.00010214936254279955,9.26995353603905e-05,9.895435280420564e-05,9.911994587768008e-05
140,9c63473c30b773dcab7adf699e1bd5dfcbb46e9b,9.194446134973657e-05,9.644799442453818e-05,9.871503676880489e-05,9.003879256115472e-05,9.504731913859194e-05,9.60151707245545e-05
141,cafda248a5856a6424324929c1708ea8048d89d6,9.203789417039265e-05,9.667514823377132e-05,9.834325703030283e-05,9.003633725618529e-05,9.504807689650493e-05,9.592301635579628e-05
142,a56fe3b1b3fd358329736dee1edb0ad24eadfce6,9.265547533604231e-05,9.672543965280055e-05,9.873468767512928e-05,9.068382965508572e-05,9.553814730183645e-05,9.630632756108588e-05
143,09416c2934a5f592970e1d97c0298924eed009f6,9.230435825884341e-05,9.707779708233746e-05,9.852721863849597e-05,9.046075095938257e-05,9.547142650593411e-05,9.639710187911988e-05
144,efaf210f7128f32e6d3d193f79ccc6b43ff8c006,9.28963449868289e-05,9.734451093456962e-05,9.87471081316471e-05,9.023895764277001e-05,9.550630030306904e-05,9.633594785224308e-05
145,54232c06e1bc9c2ffdea8a3c2f74dd1f6b064878,9.220416488295252e-05,9.71783333542672e-05,9.872563148163399e-05,9.040314365517008e-05,9.522170929068868e-05,9.618829935789108e-05
