,hash,ndim-0,ndim-1,ndim-2
99,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,8.505924955160347e-06,1.1367050361232532e-05,1.2916122866143664e-05
100,4cba2d91e1546872d29af6b25ad35947f27e03ac,8.711266811146881e-06,1.1434010180518998e-05,1.3070708072644612e-05
101,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,8.614242555710608e-06,1.1298239995271732e-05,1.2956057174398661e-05
102,67c68b88e4120a84ec516725e322265446fc50e6,8.956229982264583e-06,1.187746874192386e-05,1.41207646667938e-05
103,551773f27ccc955ce24d15eae84eed924250c573,8.950259686937531e-06,1.1448701923538332e-05,1.3102889766153094e-05
104,196d633cb19274ddffb4ba42928126fd15e3282d,9.031978066364104e-06,1.186047391057378e-05,1.358078234586704e-05
105,1af65ee2225a011b39a9cceac306328be3737aa2,8.604109202396748e-06,1.1185123003087939e-05,1.2973861159389559e-05
106,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,8.575140483184786e-06,1.1082307723693728e-05,1.295441854295778e-05
107,69898992b339e4614780f626ed07c4244a08648b,8.408162721443451e-06,1.1163035514613053e-05,1.2868779359032979e-05
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,8.877195543511762e-06,1.179034687010144e-05,1.3918598744807377e-05
109,fa45695b787070275696e979eb9f476ef3afc5e6,8.561391170556526e-06,1.1240086548371308e-05,1.3269996703423035e-05
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,8.839538378777812e-06,1.1011121700875445e-05,1.3014919992518525e-05
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,8.696601415174388e-06,1.1196248626980819e-05,1.3011794656737095e-05
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,8.715219068455981e-06,1.1377013408454116e-05,1.3027962693771565e-05
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,8.919175739322604e-06,1.1347540223493055e-05,1.3072192048771345e-05
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,8.996058216786802e-06,1.1440920507972925e-05,1.3119052620787247e-05
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,8.384264264698428e-06,1.1150496918240085e-05,1.2803866597041401e-05
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,8.483372079539566e-06,1.1180424093038324e-05,1.280526638885918e-05
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,8.91371156893022e-06,1.1887166002797412e-05,1.4132465464551278e-05
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,8.342299956782925e-06,1.1209558712643222e-05,1.3134282234140701e-05
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,8.934268172760284e-06,1.1861226588471124e-05,1.4072546779159332e-05
120,bbe2cca1925873dea538674b96b53b5cef0a148a,8.466974817689633e-06,1.1095118357356137e-05,1.2893936802923192e-05
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,9.541215417398648e-06,1.2186319241973595e-05,1.3883704398299606e-05
122,54811204a63c2606e89c4f053c4b9a7215207079,8.706318433670436e-06,1.1602763326378328e-05,1.3493579015238467e-05
123,60f9c616aa12800e27baef1db0f964cd9da6623f,8.595824510134165e-06,1.1631636628901212e-05,1.352272112253746e-05
124,651fb50e07a8e11d31bed9c202823da2ce558c58,8.373463997381857e-06,1.1150937108219728e-05,1.2964209150752903e-05
125,72e8904d1074c2eb02558c017880b9a8b3e017db,8.554350379414447e-06,1.1243896901724582e-05,1.3320051409580089e-05
126,459991afcddfce6fbbae3fa83467fe607f2de7d0,8.284733363014397e-06,1.0828855841633255e-05,1.2588927127195127e-05
127,263b293d9caf8f54183509275a853de9b8d8839f,8.66793247590226e-06,1.1617313365572099e-05,1.309115328522817e-05
128,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,8.55002932238831e-06,1.12204413667564e-05,1.297572535409961e-05
129,db866874ccb8c8c814df57eb1edca4fd05eb1753,8.61368973815591e-06,1.1316096788505092e-05,1.3347880829512925e-05
130,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,8.488458251500872e-06,1.1517566495708058e-05,1.3355546533787177e-05
131,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,9.112592501765933e-06,1.1780394574613306e-05,1.3470444180098645e-05
132,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,9.127887262200767e-06,1.1676620522862126e-05,1.34353317690562e-05
133,e3c84a44b68966ab887a3623a0ff57169e508deb,8.570732834720481e-06,1.149682694265985e-05,1.3171633696595259e-05
134,1f8ce6341159ebb0731c2c262f4576609210d2c8,8.83713943346153e-06,1.160430675814099e-05,1.3528130674960419e-05
135,f842c487da5096bd3e76a716ca033681981821c7,8.877595254592143e-06,1.1818678099703366e-05,1.4016795942466185e-05
136,04d8d96285e38f1683960611177b360fb1b9718f,8.890096436433666e-06,1.1581882497740723e-05,1.3266974299146635e-05
137,925f8381009bf63e54984fb4245466f0bef31ab0,9.099147705869243e-06,1.1862468228239742e-05,1.34721616740632e-05
138,99bcf99750d7da499bf3887e6acf89f025e0b9f2,9.072517729864633e-06,1.1876631484029111e-05,1.3630540711404402e-05
139,912790315033d8a2b8d525eb36db410a851ca1f4,8.657401414343085e-06,1.21990600147062e-05,1.338965348780314e-05
140,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,8.446565235643017e-06,1.1289524487577951e-05,1.3380183216288995e-05
141,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,8.848037047327056e-06,1.237051939038006e-05,1.3541756827082183e-05
142,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,8.508431465300016e-06,1.2830421606848053e-05,1.3038698819532294e-05
143,c970c04cbeb38c80901a02bc573a9333458d4c4a,8.904223578115902e-06,1.1816304032814451e-05,1.3925683904542691e-05
144,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,8.331720406810443e-06,1.1105223975006886e-05,1.3078206886540694e-05
145,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,8.573290707473289e-06,1.141129479984601e-05,1.325427660044741e-05
146,9c9df9c649361fb651f4b2174e779b3036464ab4,8.830653937303855e-06,1.1807498999964854e-05,1.3831993612784783e-05
147,803386487f14484cfa24af915c24ad75211469e8,8.877658877860416e-06,1.1785093521892699e-05,1.377730233880975e-05
148,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,8.988800141515068e-06,1.1560766284312683e-05,1.349805591188719e-05
149,459ffe5c008863b58805c9177a85668a3e5fb4f6,9.012846767546122e-06,1.1767500049223982e-05,1.3419429323535122e-05
150,e31f1fac208882f1255edf346ef10c769b775853,8.710230441025745e-06,1.1802175381146412e-05,1.366079979586661e-05
151,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,8.767810129438401e-06,1.1330759320664886e-05,1.341062859397999e-05
152,e4630a2f5273307983b6ddca9b72aa0cf5a65784,9.063857839562856e-06,1.1872994530089486e-05,1.3734491647414442e-05
153,3a9588ae8041d611cb1df4be849db88fefc5ea46,9.0546342197898e-06,1.1682939674436074e-05,1.3476666776857673e-05
154,74712a53df240f1661fbced15ae984888fd9afa6,8.643719938874435e-06,1.1535377045243135e-05,1.345238196064768e-05
155,be92e0099d4926be76ab4ec9ca6db6f2471397d1,9.189713111316616e-06,1.2139805950323083e-05,1.4209709517270714e-05
156,7e9d603664edc756f555fecf8649bf888a46d47c,9.044693955193365e-06,1.178381106606328e-05,1.3418663567776015e-05
157,02798e4ce39ae7882b19a3fde209472b7411d48a,9.103091279706679e-06,1.1856448385984666e-05,1.3795826014570128e-05
158,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,8.723073102130443e-06,1.1340794283262348e-05,1.3205884159475133e-05
159,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,9.060950485198113e-06,1.1993288711671542e-05,1.3415390406828027e-05
160,c7d83e7412169399586272176d5ad839b568ba57,9.093202477607739e-06,1.1973776745276451e-05,1.3710207825240035e-05
161,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,8.723116706642468e-06,1.1384291627134708e-05,1.3331571242697017e-05
162,9dd6c60bfccea7f78371e1b88f223b93ae69d037,8.580374213806863e-06,1.1237515032549579e-05,1.3052203769348125e-05
163,48efb02a936da85e395ff29a477765ea3916770d,8.712277469535916e-06,1.1305805298761548e-05,1.338843456458697e-05
164,3ad444b07ed53cf43d11e755701224a96840de62,8.778123800938545e-06,1.1594348099933116e-05,1.3356810346262396e-05
165,3f5097baec71b4c6b287534cc938a16b1f9fc474,8.81657452294185e-06,1.1443015337673802e-05,1.3196689894229527e-05
166,4cdd3606160de923fb4054cf93f4ea02a356def0,9.281199547165834e-06,1.1830868955686195e-05,1.3518788662897248e-05
167,245b73ef38844395c36ce4c1032092c81253d112,9.241710464597088e-06,1.199303938379636e-05,1.3544224803805587e-05
168,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,8.574406435522095e-06,1.127642969911623e-05,1.3102016993190401e-05
169,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,8.737532429589486e-06,1.15264213491173e-05,1.3298263595838986e-05
170,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,9.274125887631353e-06,1.1937650353885403e-05,1.3629361134078145e-05
171,08690a9e394406562f636f90bcc899430bf3cdee,8.83266952244341e-06,1.144236860758004e-05,1.351783359142008e-05
172,e731e8676118c48770368eb470fed2d77fe82847,9.112281814767894e-06,1.1938733476664679e-05,1.3658422356276967e-05
173,f1f1436b853f3855d75667ab4055cce06960fda9,8.725627272541725e-06,1.1145538056878673e-05,1.3031430138521883e-05
174,bde2119e80d14a21950285f2d872b29506c7b851,8.779085530583096e-06,1.1375731284640833e-05,1.3219393028027018e-05
175,60a1e10c4593736b188b38e7d7c51aefb213af6a,8.615458708946732e-06,1.1424258001959884e-05,1.3441742829365048e-05
176,233c63a56974de22b846ac989cef1fabe45e7296,9.207943195096133e-06,1.1806062177276692e-05,1.378177882224569e-05
177,bbc0a6b7efd4930053976e55b7937ed4606b5a14,9.033760276304982e-06,1.1711858109522543e-05,1.3536131938198252e-05
178,c6853c7c27bb8352ab498848439d4fee9eb79a33,9.19010225598785e-06,1.179394792215097e-05,1.3382800556707e-05
179,385575faba79b5c857112199206119bf9ac2277f,8.802320689974558e-06,1.1599702879011286e-05,1.3459827319645464e-05
180,3b294521a7394c2195e6b2980555c6b27258bac9,8.932015053163426e-06,1.160333610901955e-05,1.3422633932305522e-05
181,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,9.306217279200527e-06,1.1625354218248315e-05,1.3424169000743622e-05
182,e552726e3a5ff964a004d46558f534e7a47cab70,9.477090524424883e-06,1.2242247894069723e-05,1.4062356556104007e-05
183,64fb290a8cb8fa9201f18015f3de1186e950a137,9.236030428755013e-06,1.1924597047826925e-05,1.361688862317793e-05
184,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,8.918401764784397e-06,1.1500874183751563e-05,1.3400794566049182e-05
185,0d2536650ff1b750a9008cfd2893dcc1db58f94f,8.878125178943141e-06,1.144945113716372e-05,1.3397409929893911e-05
186,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,8.60756936492626e-06,1.1294746631318499e-05,1.2952207900106592e-05
187,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,8.649059101997867e-06,1.1370030795443933e-05,1.295015941641703e-05
188,a1454867ab910a356588c511700c99ec6bef93b5,8.675827097798151e-06,1.1438029361666542e-05,1.3189037480329779e-05
189,ffb6f185b5775c612524496e98c8e6240f9bfccd,8.77895021963363e-06,1.1425912867249521e-05,1.311576392399469e-05
190,02e6b062027666b22c68d91e280b28f57ee9c2b5,8.939971498311102e-06,1.1512405602583918e-05,1.3182929601569612e-05
191,a2a6d0d24d99703ded59c31b98b259900469762f,9.134192643148347e-06,1.2171631153524581e-05,1.4014401179003088e-05
192,ce40769276729d7bde07eb556398a5f47b8ecacf,8.943271932839235e-06,1.1745998878884937e-05,1.3374654522931562e-05
193,82226d816c67a80ff634fd202c1df32865175232,9.226767790757797e-06,1.2331045075805614e-05,1.4248468198036791e-05
194,66685909f174c38ebfbf7f733f40bcf7d9e86d48,8.69448007170443e-06,1.1317769303365421e-05,1.32242202840864e-05
195,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,9.490572318265383e-06,1.1951727134621013e-05,1.361292789788535e-05
196,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,8.854147241802445e-06,1.2045634767590937e-05,1.3761372762437192e-05
197,821c53daa1261a6285cb85c106eab25c4d88ea2a,8.633264529202512e-06,1.1642127458318696e-05,1.3457697620975956e-05
198,34d7d395d79f880dc9e156ff83af0cf5844867bf,8.819336595245633e-06,1.2279214430192824e-05,1.3526483853247457e-05
199,6525ed58f1757092d73f33ee8717be2b5988c3e8,8.593639576816337e-06,1.1531365789707194e-05,1.337903851606229e-05
200,e6d04db287a4421edb3a060fc84d9f8c66718cb5,8.858817651800246e-06,1.1710064435465828e-05,1.3855731958756224e-05
201,cb107d1ca6ac633702650a21152de7d05d31862a,8.423468552777976e-06,1.1142819785325067e-05,1.3130101318838019e-05
202,0630be4c479f36113e9c3bac50a11d163d2208e4,8.472920627709747e-06,1.1316417296679052e-05,1.3093592939651678e-05
203,d92693b9c7f36679a7703a72397a2993ab158f88,8.890702321311e-06,1.1650141089543684e-05,1.3414040611850895e-05
204,058af7581d22d15bc45f24283cbf5374a6a02541,8.531913504396615e-06,1.1282654638501403e-05,1.3041794134755811e-05
205,60945085cfd1abf4e04db461040bc675f1d325c7,8.969785828678146e-06,1.1907848645680445e-05,1.3801264123089192e-05
206,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,9.055788296949768e-06,1.20999077797145e-05,1.3800572050968186e-05
207,26cff95893d7609b7bcba4b6d374835ad975137c,8.156024607649046e-06,1.1248382600450685e-05,1.312435409820087e-05
208,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,9.187446822496976e-06,1.2255790648661654e-05,1.400952285240873e-05
209,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,9.778561811386184e-06,1.2483029621018267e-05,1.4304617527345662e-05
210,88ed1552809f81e2ec8b04c8874443abf14e6f8e,9.198965483599088e-06,1.2287773576267768e-05,1.3731555494662379e-05
211,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,8.63767991678452e-06,1.1526990836277048e-05,1.3202463574841512e-05
212,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,8.797543961554766e-06,1.1697600394340972e-05,1.3392021249207417e-05
213,5165c654dbb2b08e8a38ac437ab35611726bf26b,9.500442750074647e-06,1.2657379895542403e-05,1.4764939879971209e-05
214,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,8.689704444259406e-06,1.2747787470191317e-05,1.4921444555157255e-05
215,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,8.77259799160027e-06,1.1586126421097216e-05,1.3255426390554167e-05
216,47a918f644da4ed3947ee2f797c790027041f29b,8.267990423665018e-06,1.0859896405921475e-05,1.2824088102802063e-05
217,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,8.68937212565501e-06,1.131796289417075e-05,1.3227992219827978e-05
