,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>
0,b0a6e5583f2952a040c45d0d50f5e93372dc175b,7.765664319906915e-05,9.93016275387366e-05
1,94b36b557ce7d88bbfe4091c59aa376764b7047d,7.478918318879114e-05,9.552328424020247e-05
2,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,7.45125549115442e-05,9.560400450771506e-05
3,aab7993af0f6f3b9ac0d76952933b19163d65496,7.413496535752907e-05,9.511023005149486e-05
4,b94c2b01ff7ef5b8dc44726512cfa232e9054882,7.461311538027574e-05,9.501044606340342e-05
5,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,7.67511617694352e-05,9.73159997639331e-05
6,bbd5a7750fbed42a4aaf12f196282a9504a1e865,7.511691305122964e-05,9.557236070660028e-05
7,66f1b8a5411e8265ed87ff7bf97c67960af2624d,7.478390531293277e-05,9.572627022862435e-05
8,d9347181d825d9426e783cfeafee304735bd25aa,8.269002963159536e-05,9.902704628967794e-05
9,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,7.778237541687899e-05,9.811545552855188e-05
10,857125603f3cf72e2078ed2effd0f6ce40f0ca28,7.388439671312635e-05,9.49451234191656e-05
11,847119387dedec1ce7a85c1c0f29bcf86bc0348d,7.433472388742755e-05,9.538112984349331e-05
12,deb4be85025088553d80d6637dbc17d7f8101f41,7.37428683912594e-05,9.40369433935797e-05
13,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,7.480176561193108e-05,9.499891153113408e-05
14,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,7.700251897315046e-05,9.73037952049212e-05
15,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,7.609271598484018e-05,9.666907024525462e-05
16,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,7.692483049018163e-05,9.753129614347762e-05
17,767744c86e1e4a27bf77f90a85f17e564c9b94ea,7.648314681968519e-05,9.71811349262242e-05
18,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,7.652850794813616e-05,9.711475220617948e-05
19,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,7.77652942769819e-05,9.818035656603696e-05
