,hash,param1-1000.0,param1-1000000.0,param1-100000000.0
0,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00015538287119521885,0.033030647500709165,7.068243879501097
1,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00014234405486005438,0.028522267002699664,6.200223825999274
2,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00013813911115263453,0.026387799000076484,5.911471806000918
3,53adf81bc503d749b13160a27e49160c5bbe48d7,0.00013854491358578354,0.026958751004713122,5.883218785504141
4,49e00940a82f9590d774539cd188b634c29fc39f,5.8572164891031324e-05,0.026388816499093082,5.97534858850122
5,7b9b41a4c7dbd7b719d62f343f57f841f5809693,5.8248272479330706e-05,0.02588320500217378,5.976092991499172
6,ae88e02a48c4744afd22c63be388870037f3c84c,5.8298780755834025e-05,0.026074763998622075,6.019351697497768
7,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,5.833406382233544e-05,0.02657185250063776,6.035813242498989
8,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,5.77253770449611e-05,0.02575047349819215,5.9858044360007625
9,a5e5e51187d4476841503ce816924ea99936dba0,5.824812233960132e-05,0.026367494499936583,5.961575350000203
10,b69cf68a24cffea0a884a102da1797755de8f022,5.908606756231559e-05,0.028804330499042408,5.973402716997953
11,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,5.671506218456571e-05,0.025580928500858136,5.848133104998851
12,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,5.697481936971104e-05,0.025830983498963178,5.858384543500506
13,0ce156413feb21a4f2a8eae3b1cd954d04240edd,5.7022937501945606e-05,0.025872801001241896,5.877670432997547
14,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,5.697344301311888e-05,0.025878420001390623,5.915366423500018
15,a6b4b2bdd6baf2afde27284097426e93912452e9,5.6911884009245225e-05,0.025140712499705842,5.867858032499498
16,c8a5ff07e5bda47eab870671634b107da5ab7934,5.808902616018015e-05,0.026797264501510654,5.9039872315006505
17,fafd123410f1ad5c47341c66d8ea4cf541165e77,5.651648947318072e-05,0.025260205000449787,5.843354804999763
18,9765987c2ade250c82bfeaba49d1f9301211d63a,6.015872345897811e-05,0.03263884500029235,5.9327856125000835
19,dbf37449935bced333a3999afa860aaf304ab1a1,5.70220133553487e-05,0.025235539986169897,5.914586548489751
20,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,5.80118853286741e-05,0.02545905055012554,5.871970648993738
21,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,5.8266616914361874e-05,0.02571801596786827,5.897288828971796
22,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,5.714131345480217e-05,0.02556553453905508,5.844751619559247
23,0311c93c8c43cd913303c529673d69575901475e,5.7017211171720796e-05,0.02650398842524737,5.86858165753074
24,adf50b93d76fa55d03ccbc4910602cda23b32c7d,5.750987360155896e-05,0.025434629467781633,5.883838905021548
25,64619c55896dad1927afe78c0702a58abf0d038f,5.7085999890853085e-05,0.025238168018404394,5.87208521499997
26,eaa59b4f04a0c75091e332afa95a304eddcd93ab,5.7869839580043364e-05,0.025941211497411132,5.874303367570974
27,2810becf98e20bfe2bf99311c5f4f3e150d12d09,5.858733734604031e-05,0.025393484975211322,5.880814180942252
28,d34b9ead10e28e3a0a62d642a16efdae2030ed76,5.76603717624127e-05,0.02552456734701991,5.832003184594214
29,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,5.779384386543401e-05,0.02488062111660838,5.8697720726486295
30,4cba2d91e1546872d29af6b25ad35947f27e03ac,5.703550246568562e-05,0.024945810553617775,5.859915067907423
31,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,5.7374920558046414e-05,0.025006460957229137,5.826603933004662
32,67c68b88e4120a84ec516725e322265446fc50e6,5.7580706505745496e-05,0.025078158476389945,5.872048823512159
33,551773f27ccc955ce24d15eae84eed924250c573,5.6857431748843126e-05,0.02553872053977102,5.841882844106294
34,196d633cb19274ddffb4ba42928126fd15e3282d,5.7507892090239025e-05,0.02465277654118836,5.859532453469001
35,1af65ee2225a011b39a9cceac306328be3737aa2,5.793807197795816e-05,0.025232416577637196,5.824102685903199
36,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,5.7549002629361654e-05,0.02614769304636866,5.882462560548447
37,69898992b339e4614780f626ed07c4244a08648b,5.72191765968455e-05,0.025217205053195357,5.830193792004138
38,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,5.850196258229687e-05,0.025015309918671846,5.839193765074015
39,fa45695b787070275696e979eb9f476ef3afc5e6,5.7492275893884274e-05,0.025488075567409396,5.862601528991945
40,6511a143a0bfd2be89799a7db2e9363eba5e7450,5.738626894346633e-05,0.02890363847836852,5.853345785988495
41,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,5.721218856889262e-05,0.0257639269111678,5.832601971575059
42,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,5.850821912766778e-05,0.02501952857710421,5.8704335950315
43,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,5.87256531144589e-05,0.03250545798800886,5.9915578661020845
44,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,5.765845223019521e-05,0.025585488532669842,5.834672452067025
45,a7401aee4d6d465977760e9e4b16f793d60f4ee4,5.823940204634787e-05,0.025929314433597028,5.841635657008737
46,32b3f82e4862d85c5aebba2b2b82a931038cd103,5.7848466057626024e-05,0.02556431107223034,5.84462075761985
47,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,5.8200154926647796e-05,0.025246132048778236,5.8408699840074405
48,53ea3a9dd802c13dc6930504d4a896bba8287cb0,5.832711170288793e-05,0.024744386551901698,5.885618552565575
49,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,5.816605021768713e-05,0.025466026621870697,5.856959123979323
50,bbe2cca1925873dea538674b96b53b5cef0a148a,5.76043455173988e-05,0.025617311941459775,5.899700743029825
51,f4703789ee8181fb6a71f4250dc8316e81de7f78,5.889512264506199e-05,0.02780281298328191,5.949608621071093
52,54811204a63c2606e89c4f053c4b9a7215207079,5.816534363600627e-05,0.025626069982536137,5.888948193984106
53,60f9c616aa12800e27baef1db0f964cd9da6623f,5.798191805345514e-05,0.025195588008500636,5.838681152439676
54,651fb50e07a8e11d31bed9c202823da2ce558c58,5.7345096519246155e-05,0.024991136509925127,5.871088639367372
55,72e8904d1074c2eb02558c017880b9a8b3e017db,5.7876576976652477e-05,0.02565497625619173,5.837515514111146
56,459991afcddfce6fbbae3fa83467fe607f2de7d0,5.808078159374753e-05,0.025730308145284653,5.834716825746
57,263b293d9caf8f54183509275a853de9b8d8839f,5.904630178938041e-05,0.025107829133048654,5.902676073368639
58,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,5.708316249357913e-05,0.02558343205600977,5.8682423029094934
59,db866874ccb8c8c814df57eb1edca4fd05eb1753,5.7953086612310184e-05,0.025683471700176597,5.837452773936093
60,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,5.841226337234611e-05,0.025430684676393867,5.846906111575663
61,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,5.7710677777466016e-05,0.025086412904784083,5.8486479294952005
62,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,5.7457399701601585e-05,0.02559370081871748,5.867930857464671
63,e3c84a44b68966ab887a3623a0ff57169e508deb,5.867183681597365e-05,0.025163881946355104,5.826489083934575
64,1f8ce6341159ebb0731c2c262f4576609210d2c8,5.852443815030633e-05,0.02516690199263394,5.853961841901764
65,f842c487da5096bd3e76a716ca033681981821c7,5.811048088904052e-05,0.0259184455499053,5.854985494166613
66,04d8d96285e38f1683960611177b360fb1b9718f,6.0491358292185594e-05,0.02938864496536553,5.843839667038992
67,925f8381009bf63e54984fb4245466f0bef31ab0,5.879085587307078e-05,0.025118623627349734,5.8809412475675344
68,99bcf99750d7da499bf3887e6acf89f025e0b9f2,5.7760360874833274e-05,0.025765464641153812,5.85015211883001
69,912790315033d8a2b8d525eb36db410a851ca1f4,5.813620419816134e-05,0.02532590040937066,5.9162739019375294
70,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,5.734678623931748e-05,0.025588882621377707,5.842959814006463
71,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,5.801052234514996e-05,0.025437363423407078,5.869460925459862
72,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,5.768707563655208e-05,0.026006603380665183,5.833222187589854
73,c970c04cbeb38c80901a02bc573a9333458d4c4a,5.8258425385232956e-05,0.025246164994314313,5.836384373484179
74,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,5.811252253683838e-05,0.02568766800686717,5.860756116453558
75,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,5.9064697719864796e-05,0.02699410100467503,5.848997364519164
76,9c9df9c649361fb651f4b2174e779b3036464ab4,5.8071868354703654e-05,0.02553605753928423,5.869347176281735
77,803386487f14484cfa24af915c24ad75211469e8,5.8305281353123645e-05,0.025660471990704536,5.83210894651711
78,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,5.9364400247273885e-05,0.026705363299697638,6.05011312966235
79,459ffe5c008863b58805c9177a85668a3e5fb4f6,5.7236513269967156e-05,0.025640582432970405,5.894595371326432
80,e31f1fac208882f1255edf346ef10c769b775853,5.781440871125237e-05,0.024964455515146255,5.8698890302330256
81,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,5.757436156272888e-05,0.025681791827082634,5.844497529556975
82,e4630a2f5273307983b6ddca9b72aa0cf5a65784,5.885352421287305e-05,0.0296999616548419,5.968350102659315
83,3a9588ae8041d611cb1df4be849db88fefc5ea46,5.8377650939924196e-05,0.025375189958140254,5.892110473010689
84,74712a53df240f1661fbced15ae984888fd9afa6,5.912460839828929e-05,0.02826284966431558,6.167330109747127
85,be92e0099d4926be76ab4ec9ca6db6f2471397d1,5.732895683240953e-05,0.02567650773562491,5.856198511086404
86,7e9d603664edc756f555fecf8649bf888a46d47c,5.908093104759852e-05,0.029304087394848466,5.83012885064818
87,02798e4ce39ae7882b19a3fde209472b7411d48a,5.771583681435961e-05,0.02538640215061605,5.84468954266049
88,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,5.7663813352903576e-05,0.025714200688526034,5.9120791824534535
89,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,5.840378380034471e-05,0.025695575001009274,5.8330096430072444
90,c7d83e7412169399586272176d5ad839b568ba57,5.8124303247128174e-05,0.02569786800449947,5.871661367003981
91,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,5.803866755544535e-05,0.02639858850307064,6.00349696300691
92,9dd6c60bfccea7f78371e1b88f223b93ae69d037,5.846985292535046e-05,0.02849338649684796,6.094379454494629
93,48efb02a936da85e395ff29a477765ea3916770d,5.794073530752336e-05,0.02633275349944597,5.96636979399409
94,3ad444b07ed53cf43d11e755701224a96840de62,5.754222631941574e-05,0.02579459349726676,5.949637693000113
95,3f5097baec71b4c6b287534cc938a16b1f9fc474,5.803360322258736e-05,0.025496339017990977,5.964978399046231
96,4cdd3606160de923fb4054cf93f4ea02a356def0,5.8188237563722376e-05,0.02591656500590034,5.938404389511561
97,245b73ef38844395c36ce4c1032092c81253d112,5.9955969585904055e-05,0.026323625002987683,6.019167007529177
98,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,5.799748151927753e-05,0.025728335982421413,6.0075284439953975
99,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,5.811219521359924e-05,0.026375582499895245,5.9375564215297345
