,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,1.3712631223763223e-05,1.379647819360472e-05,1.3716057015388943e-05,1.4147075580049914e-05,1.3755220572860552e-05
1,60df9b1eb6375e3decf12ba7506404c46af0469a,1.3355448972552444e-05,1.3435058805848187e-05,1.3439054026003973e-05,1.3754970287201834e-05,1.3500705709253302e-05
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,1.3438406281514829e-05,1.337192256750532e-05,1.3444560417153688e-05,1.398460779362803e-05,1.3509227162854664e-05
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,1.3550709387878093e-05,1.368289597761422e-05,1.3627818793998108e-05,1.4050146433836817e-05,1.3682924243662325e-05
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,1.3451634263230777e-05,1.3503959374982837e-05,1.3475770744976985e-05,1.3868463643859897e-05,1.354060077574104e-05
5,8ae543cb13769a0afa6e176898824db7fd992d27,1.36524979240322e-05,1.3572551432163825e-05,1.3526143214458525e-05,1.4122605674436318e-05,1.3656428880730078e-05
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,1.3673267605892731e-05,1.3549314253284941e-05,1.3640341372055835e-05,1.410885184597453e-05,1.374253054490741e-05
7,c9a83043c0669fd17306843eb21abd236b675537,1.3611591022918659e-05,1.3718128711708002e-05,1.3631077457162343e-05,1.4039040856033917e-05,1.3773437062744656e-05
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,1.3678779599156446e-05,1.3741000026614222e-05,1.3738833018879404e-05,1.4209330925912333e-05,1.3842128296841149e-05
9,a280f5e5d725de732a906b67172114b263ac3bfa,1.4036148917348533e-05,1.4116484732306623e-05,1.4159380241954125e-05,1.4446832478168225e-05,1.410577939416265e-05
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,1.377369140361234e-05,1.3787708381936421e-05,1.3747128367031383e-05,1.4112571156338641e-05,1.3772665654377694e-05
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,1.3646241417680512e-05,1.361186445183769e-05,1.3630487956106663e-05,1.4063020960622194e-05,1.3670715299814041e-05
12,537d35c2cf49cae0a496c37564fa282ec80e3695,1.3699365540409969e-05,1.36268773349002e-05,1.3625109330048342e-05,1.4065367750413287e-05,1.3733443829386385e-05
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,1.3735253094286309e-05,1.3713587685898332e-05,1.3721969219361674e-05,1.4189564223800388e-05,1.3769375690436551e-05
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,1.4107499584516516e-05,1.4021057203145964e-05,1.414517214206104e-05,1.4414402947982047e-05,1.4165678211928428e-05
15,175476fec763984573e60485a447978cbcb381c0,1.3764323573675794e-05,1.377779345023277e-05,1.3798093590622383e-05,1.4228023518231423e-05,1.3777271957154486e-05
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,1.363740891255485e-05,1.3582033591565063e-05,1.3584073814046053e-05,1.3959262415173124e-05,1.3624765447475627e-05
