,hash,dtype-bool,dtype-uint8,dtype-uint16,dtype-uint32,dtype-uint64
0,4d87d909bab7a7dd4bb570444cf35d98d551668f,0.00026314587448723615,0.0010685933521017432,0.0015196030560348716,0.002430736040696502,0.00471319917899867
1,a280f5e5d725de732a906b67172114b263ac3bfa,0.0002634761040098965,0.0010700737591832876,0.0015271471347659826,0.0024308274034410713,0.004720319838573536
2,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,0.0002645227270057568,0.0010686361230909823,0.0015219180578632014,0.002428507478907704,0.0047069174858431016
3,fdfc4807cbe2de71f74053c45ae0de383332c4e1,0.0002625717432238161,0.0010746484622359276,0.0015229673923126289,0.0024288482032716273,0.004714778391644359
4,537d35c2cf49cae0a496c37564fa282ec80e3695,0.0002618270376935983,0.0010672517819330096,0.0015223779981689794,0.002433305745944381,0.00471186536985139
5,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.0002615357632748783,0.0010682547697797417,0.0015194910644952741,0.0024333220906555654,0.004723215941339731
6,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.00026027399580925704,0.0010694807628169657,0.0015199201381100075,0.0024316876195371153,0.0047285020506630335
7,175476fec763984573e60485a447978cbcb381c0,0.0002628315646105852,0.0010679832194000483,0.0015237124836338417,0.0024333435110747816,0.004712814232334495
8,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.0002635093047641791,0.0010687999194487928,0.0015213443631572382,0.002434963779523969,0.0047276143450289965
9,93240e0d8ea23644a5b7874037e658c54966ff54,0.00026415206062105985,0.0010722912149503825,0.0015274894290736745,0.0024307322222739455,0.004727303128068646
10,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.00026723195945746025,0.0010731221875175832,0.0015224012147103038,0.002428416581824422,0.0047201730000476045
11,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.00026475623226127564,0.0010735192336142063,0.001522441062011889,0.002432444505393505,0.00471361493691802
12,ade91ea2f28284668fbf78971538ac4827d653b8,0.0002669764624442905,0.0010742889950051903,0.0015252149065158197,0.0024347822181880474,0.004719187971204519
13,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.00026423318120531546,0.0010710068279877305,0.0015228656453213521,0.0024304073769599198,0.0047164177522063255
14,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.00026363887591287496,0.0010684720706194638,0.00152524870022067,0.0024300645105540756,0.004722164322932561
15,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.0002635374832420777,0.0010737731121480466,0.0015184368073408094,0.002435000520199537,0.004718058897803227
16,aab7993af0f6f3b9ac0d76952933b19163d65496,0.000263058440759778,0.0010748186148703098,0.0015268730598368815,0.0024326950777322056,0.004718832205981016
17,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.00026619149586902215,0.0010697728022933007,0.0015267039915280683,0.0024324663914740085,0.0047182041841248665
18,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.000265352971230944,0.0010696717537939547,0.0015209156554192305,0.0024301995988935234,0.004720199077079693
19,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.00026809739975784067,0.0010749727487564089,0.0015268056719963039,0.002436821861192584,0.004721429043759903
20,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.00026692120501628286,0.0010695751756429673,0.0015246642287820578,0.0024303313344717025,0.004717339451114336
21,d9347181d825d9426e783cfeafee304735bd25aa,0.0002661563247736348,0.0010695596458390356,0.001521044144673007,0.002431102469563484,0.004721074132248759
22,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.0002654174533792031,0.001069971523247659,0.0015206780018551008,0.002436939347535372,0.004724868728468816
23,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0002636316423423779,0.001071769162081182,0.0015242376497813632,0.0024390406906604767,0.004734880290925503
24,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0002672748568539436,0.0010722441133111716,0.0015239532637809005,0.002430870709940791,0.004715768465151389
25,deb4be85025088553d80d6637dbc17d7f8101f41,0.00026850362356083514,0.0010717477416619658,0.0015245151839085986,0.002432314306497574,0.004717659127588073
26,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.00026428654091432686,0.0010687608970329165,0.001519597035699657,0.002432334888726473,0.004726331681013107
27,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0002632576506584883,0.0010678227059543132,0.0015206665931535618,0.002427522698417306,0.0047124071667591725
28,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0002622787052622208,0.0010695775039494038,0.0015250930030431065,0.0024319838266819715,0.004713407329594096
29,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.0002633036794857337,0.0010703371837735174,0.0015239007105784757,0.0024305276107043027,0.00471845269203186
30,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.0002656499974620648,0.0010700199753046038,0.0015222982037812471,0.0024300083983689546,0.004727245696509878
31,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.000262048244715119,0.0010672588599845768,0.001521595986559987,0.002423868514597416,0.004722839221358299
32,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.0002643596201848525,0.0010682336054742337,0.0015224536348666462,0.002431367803364992,0.004718120985974869
33,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00029809096013195814,0.0011093461886048316,0.0015722155304891722,0.0024833153001964092,0.004769228010748824
34,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0002616432626755574,0.0010706162545830013,0.0015228769874998502,0.002426302479580045,0.004717679539074501
35,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.0002642032833626637,0.0010768802370876075,0.0015208960976451635,0.0024305563885718582,0.004733424012859663
36,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00026665924666210625,0.0010697958990931512,0.0015262680660401073,0.0024354647845029834,0.00471777212806046
37,71555c48be7f07833bd540dacb50deb8069b551f,0.00026495287266488257,0.0010702457278966905,0.0015214455114411457,0.0024263112805783748,0.004721377122526367
38,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.0002643211016383691,0.0010682505555450915,0.001525175292044878,0.0024286444764584306,0.0047189683342973385
39,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0002633274222413699,0.001069317734800279,0.0015217092752988848,0.002427963539958,0.004720814681301515
40,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00026301594857030956,0.0010712496470659972,0.0015272879307823522,0.002434565732255578,0.0047137499786913395
41,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.00026535577489994466,0.0010694426950067283,0.0015203480143100023,0.002427644189447164,0.004714734697093566
42,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.0002635352026957732,0.0010703952051699162,0.001520001462527684,0.002426548954099417,0.004721088722969094
43,fca7a15f30776ebce9e6814eb927e837f567a518,0.0002632373167822758,0.0010695202974602578,0.0015265199887965408,0.002443931996822357,0.004742958815768361
44,26311ed7bf80e02c827189e80084602d72e4f284,0.00026645885708813486,0.001071084104478359,0.001525278968204345,0.002420853078365326,0.004710208624601364
45,b5e01bcb668da0413170a886c258e00d2540e752,0.0002639304237583509,0.0010670623974874615,0.001518767127501113,0.002428673719987273,0.004720641765743494
46,ab30683fe1277a7fd471be63975a02ed8d766f94,0.000261700974825101,0.0010676296660676599,0.0015206061569707735,0.0024351974949240684,0.004731506186847886
