,hash,rng-PCG64,rng-MT19937,rng-Philox,rng-SFC64,rng-numpy
0,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.004158149085318049,0.0024555313866585493,0.004728285440554221,,0.0024704583920538425
1,37a1ad069a800f5ef98286f25fb3fb632375168d,0.0041660921803365145,0.0024677701760083435,0.004742904178177317,,0.002474464103579521
2,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00242648278363049,0.0024585566017776726,0.004707784469549855,0.0014736952393182687,0.002459896123036742
3,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.002428419841453433,0.002459834981709719,0.004732129164040089,0.0014882019188787255,0.002468206780031323
4,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.002427682327106595,0.002463689399883151,0.00471725679623584,0.0014894289363707814,0.0024641699157655237
5,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0024535584729164835,0.0024845433421432973,0.004762115500246486,0.0015095243829169442,0.0024748534429818395
6,49e00940a82f9590d774539cd188b634c29fc39f,0.002447784785181284,0.002476041903719306,0.004743566503748298,0.0015043330578399555,0.0024814563803374767
7,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.0024561471771448852,0.002464279439300299,0.00473778477559487,0.0014957127693508354,0.002470451919361949
8,ae88e02a48c4744afd22c63be388870037f3c84c,0.002462550671771169,0.0024772490374743938,0.004729713778942823,0.0014970084386212485,0.002477601170539856
9,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.002445801021531224,0.002471988648176193,0.004744597555448611,0.001496450709445136,0.002482806798070669
10,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.0024476966354995966,0.002476141043007374,0.004745550453662872,0.0015068990178406239,0.0024813479278236626
11,a5e5e51187d4476841503ce816924ea99936dba0,0.0024431611876934768,0.002471925364807248,0.004726584767922759,0.001500985851245267,0.0024761790875345467
12,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.0024342618882656096,0.0024656290654093025,0.0047107749463369455,0.0014949531427451543,0.0024770061951130628
13,388e8197e15403345950edc23ae5fc7a3cb0f644,0.002430874714627862,0.0024611488915979862,0.004704902957503994,0.0014998778767351595,0.002478669490665197
14,9b7e890b014f6ad3b4288246f0565f7afd6eca84,0.0024245978333055974,0.002465275302529335,0.004716229314605394,0.0014958852635962622,0.002467339765280485
15,96727cf007217256700a1d805569a73d2171f1d5,0.0024398609064519407,0.0024772917851805685,0.004740186734125018,0.001497287269947784,0.0024742868728935717
16,330435bb3420d798de08f86bf47287e55cf9e516,0.002429788885638118,0.0024581565987318752,0.004697242984548211,0.0014966545693044153,0.0024682489689439534
17,dae4f67c797176c66281101be8f3b4d6c424735c,0.0023711901158094406,0.0023921199142932894,0.004670747555792332,0.001422082568751648,0.0023922788444906474
18,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,0.0023685846012085673,0.002395763201639056,0.00465688838933905,0.0014162518782541156,0.002395643247291446
19,19b66496e248a4e4954a2a43f7100169a355236f,0.0023663919884711502,0.002397000882774591,0.004662502168988189,0.0014215428673196584,0.002403359906747937
20,7b4c8731353586b50756be3b5c6e134211840876,0.00236583617515862,0.002386659011244774,0.004665442509576678,0.0014366436807904392,0.002402001200243831
21,cef4dc9d91d980c3df816de00154a22e96439fa4,0.0023672991897910832,0.0023978329729288815,0.004641719550515214,0.0014209352084435523,0.002393527189269662
22,af0dfce126a1d83cc33b8da9d91bce664f5d5297,0.0023640722036361696,0.0023950723465532065,0.004645651206374168,0.0014151505019981414,0.0023994632065296173
23,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,0.002369344886392355,0.002399126999080181,0.0046545507696767645,0.001428512656795127,0.0023963740095496178
24,8bd5dddda46805928bba355a288815831c50c96c,0.002361339796334505,0.002389937546104193,0.004646078838656346,0.0014214803231880069,0.002400350756943226
25,abdd996ee5a40889ac627445ebfda19bfec326d0,0.002363650035113096,0.002396528888493776,0.004646788972119491,0.0014265072531998158,0.0023969202302396297
26,74afdda39be21af56b8f9ea9abdb1e8f994e5350,0.0023686462081968784,0.002393052726984024,0.004657741480817398,0.0014224844718618052,0.002395754214376211
