,hash,rng-PCG64,rng-MT19937,rng-Philox,rng-SFC64,rng-numpy
0,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.004562890312323967,0.002886564878281206,0.005073530715890229,,0.002956415293738246
1,37a1ad069a800f5ef98286f25fb3fb632375168d,0.007174482918344438,0.00544181652367115,0.007712200633250177,,0.0029582027927972376
2,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.005472269258461893,0.005438828491605818,0.0076990630477666855,0.0045114645423988495,0.0029514203779399395
3,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00545755319762975,0.005442843772470951,0.007699477020651102,0.004506871181850633,0.002954756550025195
4,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.005477118189446628,0.0054389204597100616,0.007702631293796003,0.00451796610529224,0.0029572168714366853
5,53adf81bc503d749b13160a27e49160c5bbe48d7,0.005492211785167456,0.0054586457554250956,0.0077350621577352285,0.004530075627068678,0.0029778823954984546
6,49e00940a82f9590d774539cd188b634c29fc39f,0.005490057752467692,0.005450383294373751,0.0077290505869314075,0.004526826475436489,0.0029711128445342183
7,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.005474742501974106,0.0054358565248548985,0.007710622507147491,0.004513337354486188,0.0029571097111329436
8,ae88e02a48c4744afd22c63be388870037f3c84c,0.005492996540851891,0.005454556085169315,0.007713453029282391,0.004524920679007968,0.002973735681734979
9,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.005520266015082598,0.005456811981275678,0.007726176758296788,0.00453253323212266,0.0029729962116107345
10,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.005487308488227427,0.005448642652481794,0.0077147845877334476,0.004522874640921751,0.0029731023823842406
11,a5e5e51187d4476841503ce816924ea99936dba0,0.0054896823130548,0.005443265778012574,0.007714654318988323,0.004523405494789283,0.002966041909530759
12,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.005478506442159414,0.0054295939626172185,0.0076913220109418035,0.004516772537802656,0.0029664551257155836
13,388e8197e15403345950edc23ae5fc7a3cb0f644,0.005465409252792597,0.005420594592578709,0.0076915177050977945,0.004509994837765893,0.0029565106378868222
14,9b7e890b014f6ad3b4288246f0565f7afd6eca84,0.005466169212013483,0.005427249474450946,0.0076885021990165114,0.004514883505180478,0.002890740055590868
15,96727cf007217256700a1d805569a73d2171f1d5,0.005477637983858585,0.005437419633381069,0.0076979376608505845,0.004524026454115908,0.0029704224434681237
16,330435bb3420d798de08f86bf47287e55cf9e516,0.005460213287733495,0.005424427450634539,0.007689112680964172,0.004506266908720136,0.0029579466208815575
17,dae4f67c797176c66281101be8f3b4d6c424735c,0.005394274718128145,0.0053619068348780274,0.007639039075002074,0.004437536311646303,0.002892536751460284
18,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,0.005399692337960005,0.005366192781366408,0.007643541553989053,0.0044418058047691975,0.002890144765842706
19,19b66496e248a4e4954a2a43f7100169a355236f,0.005403854767791927,0.00536656379699707,0.007649671984836459,0.0044476593999813,0.002890458912588656
20,7b4c8731353586b50756be3b5c6e134211840876,0.005401395144872367,0.005360572831705213,0.007642310229130089,0.004437790329878529,0.0028904827777296305
21,cef4dc9d91d980c3df816de00154a22e96439fa4,0.0054051525657996535,0.005364036769606173,0.007643149932846427,0.0044373623095452785,0.0028958802577108145
22,af0dfce126a1d83cc33b8da9d91bce664f5d5297,0.005408191587775946,0.005363391479477286,0.007648228434845805,0.004447326684991518,0.0028899673488922417
23,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,0.005407497752457857,0.005367722595110536,0.007649974199011922,0.004441363426546255,0.002896060817874968
24,8bd5dddda46805928bba355a288815831c50c96c,0.005398729350417852,0.0053648368921130896,0.007647255901247263,0.004443778345982233,0.002894188743084669
25,abdd996ee5a40889ac627445ebfda19bfec326d0,0.0054015121422708035,0.005361505318433046,0.007643293123692274,0.004446356402089199,0.0028999681817367673
26,74afdda39be21af56b8f9ea9abdb1e8f994e5350,0.005397698143497109,0.0053592517506331205,0.0076460749842226505,0.004441818843285243,0.002893364056944847
27,491f41acd2c6a0e7886662a2448b3d245ae432a9,0.0054041065741330385,0.005364888813346624,0.007643398595973849,0.0044414425889650975,0.0028899203753098845
28,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,0.005403989925980568,0.005362153518944979,0.007642560405656695,0.004446068002531926,0.0028953918954357505
29,0437b83a931c5cc24296deecaa52d825e4d377e1,0.005409342236816883,0.005370252300053835,0.007657565176486969,0.004450649333496888,0.002825389616191387
30,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,0.005397281842306256,0.0053636746015399694,0.007647108053788543,0.0044436268508434296,0.00289407791569829
31,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,0.005398992681875825,0.005369504913687706,0.007645460776984692,0.0044431754698356,0.002889469382353127
32,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,0.005400859983637929,0.005359912756830454,0.0076419946271926165,0.004444824531674385,0.00289332726970315
33,4edd4375472f23c43048e078ba2db1826957f0e7,0.005400761030614376,0.00535964360460639,0.007642630720511079,0.004443905937174956,0.0028796482365578413
34,60f539b37514a9eb13c1ebfb8a252934f9084d30,0.005402920069172978,0.005365891382098198,0.007649479201063514,0.004440113746871551,0.0028982493095099926
35,4d2b5850488013319ff8354a1e764a0a2064fe63,0.005401747301220894,0.0053675672970712185,0.007649470819160342,0.00444524750734369,0.002892063930630684
36,5eff78bb16df99ffe2e9cad86c4ec649893c0646,0.005408240482211113,0.005364054348319769,0.007643966702744365,0.004447140730917454,0.0028976318426430225
37,df40e550d442e910826e4817d38cebb902f48d77,0.005404040217399597,0.005369922611862421,0.007652269210666418,0.004448329253743092,0.002897962462157011
38,760800d2c602b1c4e1a10d3a0ba12944df28cc73,0.005412514554336667,0.005367565667256713,0.007650284096598625,0.00446613614136974,0.002898284001275897
39,f1a247f9952085db72c3f8248f8336a0961d825c,0.005400138441473246,0.005364484852179885,0.007652400527149439,0.004449381803472837,0.0028987895930185914
40,473a68a53028f8a24b88bb9fc08b38dc3b69800e,0.005402605980634689,0.005362218013033271,0.00765131157822907,0.0044531128369271755,0.0028985203243792057
41,3963ed0ea4e7d89174b1e992d84b47c0751f533f,0.005403092363849282,0.005364349577575922,0.007646604673936963,0.004449419677257538,0.0028950688429176807
42,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,0.005404057214036584,0.005363232921808958,0.007646177429705858,0.004446310767283043,0.002831858117133379
43,de446a536903f906969a1c5860a32ba11078a5ae,0.005395390326157212,0.005373714258894324,0.007661431096494198,0.004457460716366768,0.002900467603467405
44,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,0.005407445598393679,0.005367056000977755,0.007650773739442229,0.004449947581936916,0.002893198630772531
45,b6c7048bfd72a999f0cd948a346de94fe13f8123,0.005419480614364147,0.005363724892958999,0.007646679179742932,0.004448147180179755,0.002896120655350387
46,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,0.0053966783452779055,0.0053655593656003475,0.007645688019692898,0.0044441681044797106,0.0028951307758688927
47,124dc4ebed8b805206e9ec1f25963877011ed93a,0.00540526513941586,0.005363882053643465,0.00764893926680088,0.004446378288169702,0.002894312026910484
48,a7adfda540f88d765f10ae8963abe4ae43cbfb34,0.005394189152866602,0.005365967750549316,0.007647428195923567,0.004437497972200314,0.002892093383707106
49,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.005404081251981552,0.005361188250390114,0.007644813500519376,0.004459758000545358,0.002891021124924009
50,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,0.005401802000051248,0.005360591501812451,0.0076445365011750255,0.004453327499504667,0.0028911999997944804
51,40fad321343dd8a28129c668c8037a35e9b33989,0.005399391498940531,0.005361566250940086,0.00763885549895349,0.004441729167107647,0.002890653877329896
52,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,0.005404635001468705,0.005365192002500407,0.007650618248590035,0.00444440500238367,0.0028914120011904743
53,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,0.0053953077585902065,0.0053631829941878095,0.007635841000592336,0.004438905326727157,0.002887931615987327
54,7eaac94d183888639422c7b55471613f1d5bce18,0.005393065002863295,0.005362320502172224,0.007645782257895917,0.0044479509912586455,0.0028950072519364767
55,62991d50511f75e58c4c57f40e84de25a8d7e7dd,0.0054055754881119356,0.0053668582695536315,0.007647864753380418,0.004447577831645807,0.0028964002485736273
56,94d3302039856667988f82d637f9a35998d19a79,0.0054016509966459125,0.00536535850551445,0.007645510006113909,0.004442972839266682,0.002895397999964189
57,eb167a3fe540780f397a14817f54a95333fbcc6c,0.0054087812604848295,0.005366272001992911,0.0076462425058707595,0.0044445683403561516,0.002895056124543771
58,cea994fac86dbc5af7bee3f15fc5b475a99163fa,0.005393655737861991,0.005362538999179378,0.007642639000550844,0.004446865825836236,0.002893122873501852
59,917c6f18ba6691bd29e7e103b65dff75af735faf,0.005401109010563232,0.005366983750718646,0.00764543424884323,0.004442196329667544,0.0028947970058652572
60,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,0.00540040350460913,0.0053623285057256,0.007645927253179252,0.004441576505390307,0.002892644115490839
61,e180d2aec3fe18bfc5ad1505659a23003929c76e,0.005391708255046979,0.005361033516237512,0.007644291763426736,0.0044419565044033025,0.0028945494996150956
62,2fd9ff8277ad25aa386c3432b6ebc35322879d91,0.005404804745921865,0.0053596512589138,0.00764379499014467,0.004440705156108985,0.00289575761416927
63,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,0.005394894251367077,0.005359198228688911,0.007645145495189354,0.004444135178346187,0.0028924155049026012
64,6894bbc6d396b87464cbc21516d239d5f94f13b7,0.0054057017841842026,0.005361344490665942,0.007646006968570873,0.004442504995192091,0.002895407989853993
65,d5064d4ab5152c71c4b639fe581cc80b74a103e4,0.005395678017521277,0.005364375014323741,0.007642120763193816,0.004443077836185694,0.002891307754907757
