,hash,rng-PCG64,rng-MT19937,rng-Philox,rng-SFC64,rng-numpy
0,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.006716822972521186,0.004360818536952138,0.007288228254765272,,0.0043660898227244616
1,37a1ad069a800f5ef98286f25fb3fb632375168d,0.006723956554196775,0.004365772008895874,0.007275550626218319,,0.004362324330334863
2,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.0034095536296566325,0.004346175895382961,0.007277278928086162,0.0017217360436916351,0.004346634882191816
3,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.003413713692377011,0.004348028684034944,0.007280588615685701,0.0017255003719280162,0.004350403090938926
4,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.003420275015135606,0.004349323455244303,0.0072893217438831925,0.0017296652852868042,0.004353670869022608
5,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0034396951862921315,0.004379568466295799,0.007290604058653116,0.0017459412338212132,0.004372955532744527
6,49e00940a82f9590d774539cd188b634c29fc39f,0.0034322356805205345,0.004370959320416054,0.0072903751861304045,0.0017475400818511844,0.0043740205001086
7,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.0034166130547722178,0.00435694718422989,0.0072745661018416286,0.001734980808881422,0.004361673335855206
8,ae88e02a48c4744afd22c63be388870037f3c84c,0.0034310780465602875,0.004361318501954278,0.0072922337567433715,0.001743765858312448,0.004371335729956627
9,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.0034315470450868206,0.004356683231890202,0.007286454550921917,0.001748103997670114,0.00437704372840623
10,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.0034306609692672887,0.004362035697946945,0.007284841733053327,0.0017381824242571988,0.004368047307555874
11,a5e5e51187d4476841503ce816924ea99936dba0,0.0034283990195641914,0.004362806212157011,0.00729734159540385,0.0017408885760232806,0.004368137490625182
12,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.0034254007817556458,0.004351410549134016,0.007275685202330351,0.0017396471618364255,0.0043586071114987135
13,388e8197e15403345950edc23ae5fc7a3cb0f644,0.003418452339246869,0.004365869332104921,0.007314223446883261,0.0017351316831385095,0.004351656573514143
14,9b7e890b014f6ad3b4288246f0565f7afd6eca84,0.0034254048950970173,0.004360660832996169,0.007295949850231409,0.0017400536453351378,0.004372617695480585
15,96727cf007217256700a1d805569a73d2171f1d5,0.003418783424422145,0.004358596013238033,0.007286561070941389,0.0017448868214463193,0.004369701258838177
16,330435bb3420d798de08f86bf47287e55cf9e516,0.003406742277244727,0.004341777491693696,0.007272781804203987,0.0017333811847493052,0.004349250035981337
17,dae4f67c797176c66281101be8f3b4d6c424735c,0.0033470368168006344,0.004277394929279884,0.007200641906820238,0.001657962566241622,0.004283263037602106
18,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,0.0033518646378070116,0.004280535349001488,0.007202503737062216,0.0016634057586391768,0.004284423620750506
19,19b66496e248a4e4954a2a43f7100169a355236f,0.003351400063062708,0.004280104379480084,0.007201842963695526,0.001666876565044125,0.0042846305295825005
20,7b4c8731353586b50756be3b5c6e134211840876,0.003350003156810999,0.004278624818349877,0.0072007086127996445,0.001662264228798449,0.0042783948592841625
21,cef4dc9d91d980c3df816de00154a22e96439fa4,0.0033455829446514445,0.004280201547468701,0.007211909745819867,0.0016599540055419006,0.004282840838034948
22,af0dfce126a1d83cc33b8da9d91bce664f5d5297,0.0033535911546399193,0.0042971863100926076,0.0072433106834068894,0.0016737150338788829,0.004299563821405172
23,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,0.0033539701253175735,0.004283693929513296,0.00721735367551446,0.0016661076030383506,0.004287011455744505
24,8bd5dddda46805928bba355a288815831c50c96c,0.0033527288275460405,0.004282731097191572,0.007210841868072748,0.0016643904770414033,0.004284892386446396
25,abdd996ee5a40889ac627445ebfda19bfec326d0,0.0033475165255367756,0.004282538468639055,0.007212403696030378,0.0016663784626871347,0.004283457528799772
26,74afdda39be21af56b8f9ea9abdb1e8f994e5350,0.0033472497016191483,0.004286066784212986,0.0072039831429719925,0.0016620886356880267,0.004282086777190367
27,491f41acd2c6a0e7886662a2448b3d245ae432a9,0.0033514322713017464,0.004282952907184759,0.007206700975075364,0.0016659189326067767,0.0042801193582514925
28,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,0.0033501326106488705,0.004284857927511135,0.007217687088996172,0.001664298896988233,0.004285240856309732
29,0437b83a931c5cc24296deecaa52d825e4d377e1,0.0033443776580194635,0.004281666750709215,0.007211487740278244,0.0016645361514141162,0.004282372848441204
30,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,0.003353311369816462,0.004278353415429592,0.007201668107882142,0.0016644112765789032,0.004289255477488041
31,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,0.0033526220358908176,0.004277465088913838,0.007200512336567044,0.0016700015403330326,0.00428337836638093
32,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,0.003354811885704597,0.0042760165718694525,0.007205720758065581,0.0016631439017752805,0.004283261174956957
33,4edd4375472f23c43048e078ba2db1826957f0e7,0.0033458413866659003,0.004281307415415844,0.007201068801805377,0.0016623263557751975,0.004282721318304539
34,60f539b37514a9eb13c1ebfb8a252934f9084d30,0.0033532169957955675,0.004284110541145007,0.007204825757071376,0.0016661308084925017,0.004284556644658248
35,4d2b5850488013319ff8354a1e764a0a2064fe63,0.0033544145214060945,0.00428465815881888,0.007204129360616207,0.0016638299760719142,0.004283530792842308
36,5eff78bb16df99ffe2e9cad86c4ec649893c0646,0.003349447002013524,0.004283912945538759,0.00720244413241744,0.001668532999853293,0.004287672229111195
