,hash,"arg_kwarg-(array(1.), array(2.))","arg_kwarg-(array(1.), array(2.), array(3.))","arg_kwarg-(array(1.), array(2.), out=array(3.))","arg_kwarg-(array(1.), array(2.), out=(array(3.),))","arg_kwarg-(array(1.), array(2.), out=array(3.), subok=True, where=True)","arg_kwarg-(array(1.), array(2.), subok=True)","arg_kwarg-(array(1.), array(2.), subok=True, where=True)","arg_kwarg-(array(1.), array(2.), array(3.), subok=True, where=True)"
199,6525ed58f1757092d73f33ee8717be2b5988c3e8,1.9034331028417844e-06,1.479678680306884e-06,1.4265348730146867e-06,1.390502384251954e-06,1.471930833455796e-06,1.948049415280507e-06,1.9570989605611537e-06,1.5333183162638785e-06
200,e6d04db287a4421edb3a060fc84d9f8c66718cb5,1.8280585971080661e-06,1.3942392917388421e-06,1.3556770486830854e-06,1.279358071549337e-06,1.4126854757918513e-06,1.865707831047833e-06,1.9156426502515004e-06,1.4210844655925884e-06
201,cb107d1ca6ac633702650a21152de7d05d31862a,1.734920580260959e-06,1.3829505473003465e-06,1.3822943423220647e-06,1.2999654506132733e-06,1.4305842705471242e-06,1.7794015313972248e-06,1.7991678323596716e-06,1.441142332102653e-06
202,0630be4c479f36113e9c3bac50a11d163d2208e4,1.6865378251886814e-06,1.402304480629436e-06,1.412092029756488e-06,1.3308457330689167e-06,1.4531807266833786e-06,1.7489136364719822e-06,1.777361650544797e-06,1.4667805577555375e-06
203,d92693b9c7f36679a7703a72397a2993ab158f88,1.8419227598273828e-06,1.3673533747391168e-06,1.3448882404694137e-06,1.2621670138474347e-06,1.4075344509874751e-06,1.8546408005512734e-06,1.8905280696879763e-06,1.4193937213398511e-06
204,058af7581d22d15bc45f24283cbf5374a6a02541,1.7129919168492946e-06,1.385635374658828e-06,1.3738916025074036e-06,1.310860686785124e-06,1.421408018127332e-06,1.754353507461711e-06,1.7913639163882158e-06,1.4513887352635264e-06
205,60945085cfd1abf4e04db461040bc675f1d325c7,1.6671716206744092e-06,1.3847352258811648e-06,1.3700387869571255e-06,1.3083076135934256e-06,1.4225730355437959e-06,1.72964520373918e-06,1.7691305989997949e-06,1.4645637934825917e-06
206,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,1.6696006489667203e-06,1.3391417614770909e-06,1.3259055711151044e-06,1.276005059480667e-06,1.3838013381879166e-06,1.722365938009245e-06,1.7559907234819005e-06,1.4062760373867127e-06
207,26cff95893d7609b7bcba4b6d374835ad975137c,1.6214529461701455e-06,1.298968217395059e-06,1.2990087215471885e-06,1.2381768362396827e-06,1.3477458794425416e-06,1.6569774579379186e-06,1.6813434326960687e-06,1.380147689691269e-06
208,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,1.55770967631688e-06,1.2924671421358926e-06,1.3138627659680258e-06,1.2405486161027324e-06,1.3494502177232659e-06,1.6207169140065748e-06,1.6414493059019337e-06,1.349373347456193e-06
209,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,1.8366948704276842e-06,1.3971450139061106e-06,1.403004080430607e-06,1.316458346758194e-06,1.477742454654963e-06,1.8921047148015454e-06,1.9339614418256553e-06,1.4953871769347807e-06
210,88ed1552809f81e2ec8b04c8874443abf14e6f8e,1.7869763581563724e-06,1.3441054978380865e-06,1.3588839631373589e-06,1.2910354672425272e-06,1.4008799350106872e-06,1.8370031012782127e-06,1.8647863882882842e-06,1.3800426333709698e-06
211,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,1.602101905341989e-06,1.2722385619860875e-06,1.3243043092259624e-06,1.2470233859562177e-06,1.3853706905738982e-06,1.6464717045459581e-06,1.6828963684069144e-06,1.3334912189522528e-06
212,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,1.7431150522314904e-06,1.395370390754499e-06,1.3638991461770198e-06,1.3085686167928497e-06,1.394795761975688e-06,1.7632943350198595e-06,1.783884858901581e-06,1.4157116390005493e-06
213,5165c654dbb2b08e8a38ac437ab35611726bf26b,1.6827363508562118e-06,1.348979378224272e-06,1.342020558756117e-06,1.259621927010647e-06,1.4276834166546145e-06,1.7648937843110192e-06,1.8056849463541832e-06,1.5715141142493054e-06
214,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,1.6711586805360675e-06,1.320092126256655e-06,1.361277485490548e-06,1.2719446733619027e-06,1.3962542577232832e-06,1.6954822990219822e-06,1.7185062268788696e-06,1.3687366945116342e-06
215,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,1.746094461200907e-06,1.3656824539551852e-06,1.4621538870431397e-06,1.347479708977484e-06,1.4110115355550863e-06,1.8009125531052308e-06,1.8160286016901702e-06,1.3993542741313291e-06
216,47a918f644da4ed3947ee2f797c790027041f29b,1.8107005590369987e-06,1.3178081364821775e-06,1.3181113245612e-06,1.2637762527673681e-06,1.3704180984810457e-06,1.8616505497413262e-06,1.8860323757468193e-06,1.3886664144389273e-06
217,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,1.7667220965468555e-06,1.2750732840130724e-06,1.3240575279613095e-06,1.2798019540753848e-06,1.3419560107967803e-06,1.8114896287151105e-06,1.8337816600838015e-06,1.3421683137709522e-06
218,24d368a809827cd2cd787a470a65b4a7cd721d10,1.6930281739365128e-06,1.289826024607834e-06,1.3352510736478108e-06,1.264201578458717e-06,1.3726390706477973e-06,1.7348542538156191e-06,1.7574370933861988e-06,1.3460164521917791e-06
219,48896f5ef84e1b1f89c37ab85ed256c4c68796b6,1.8538857352208441e-06,1.3214979709973976e-06,1.3287738650958118e-06,1.2878231762729208e-06,1.3661593573783408e-06,1.8974885700214247e-06,1.9159217244851137e-06,1.3634682675515948e-06
220,e6b8b19ee832ae89289721301a4f5afcd454ec4f,1.8187790549703367e-06,1.409278899232138e-06,1.4108562566064022e-06,1.340700012815003e-06,1.450827754633978e-06,1.8767367055547543e-06,1.9108531829625047e-06,1.4487010207279887e-06
221,d5a3e2747f08da24ffb8b889daacc47890b72c5c,1.9109162143354597e-06,1.3557846323614048e-06,1.3899714214014464e-06,1.3005517466705278e-06,1.4218073518043556e-06,1.963924633905158e-06,1.9909264642930104e-06,1.4112992099781506e-06
222,86fe6658e8ae9dc70825df110d444e3780ad1ad8,1.7226344866784615e-06,1.3559032358421053e-06,1.3603840185954531e-06,1.2757607413515703e-06,1.4176688542267883e-06,1.7861530141406705e-06,1.811601227871409e-06,1.4311999604174807e-06
223,88eda2f2f430e2f3b7e580fe38ac31e4c5fac942,1.8023233308858362e-06,1.361281536469444e-06,1.4200909025232698e-06,1.3490040314663997e-06,1.4617933880189133e-06,1.819564037461716e-06,1.8563188688218271e-06,1.416710718643231e-06
224,7f1cef6b4700c4df135abbeb446458ee468d3d98,1.7959029550772166e-06,1.345003540299344e-06,1.3999897524076056e-06,1.3575150061660504e-06,1.4200017453989638e-06,1.8199214791802747e-06,1.8702061761960516e-06,1.4007820204679283e-06
225,73157efcd17da95ce984d1595ac4907233b9dbf5,1.7927554864295763e-06,1.4484548180136262e-06,1.4419692972965734e-06,1.336920979135708e-06,1.4804163742761814e-06,1.849929340763006e-06,1.868012026370911e-06,1.4920747151600515e-06
226,81829432b3a00ae8ebe46e53d181810b462f0024,1.823154221906017e-06,1.3628819766070642e-06,1.3749060741489168e-06,1.316249735030668e-06,1.4389914251746504e-06,1.872310137714256e-06,1.9039244753442203e-06,1.4126982569273699e-06
227,2dbfb458fa3e96203f93118a9d142a6bedca9271,1.8152851132724815e-06,1.4184131007119362e-06,1.4500144542871368e-06,1.3698500017552463e-06,1.4863379468566123e-06,1.8603498885857389e-06,1.9098124417473063e-06,1.5002635156908548e-06
228,3f6bb2073418e0ea0d88398e1848e2aa3f1b53eb,1.7051717318801547e-06,1.3197438984915807e-06,1.3262798756631047e-06,1.2640037690494637e-06,1.356391660427938e-06,1.772699772818081e-06,1.7897907289011508e-06,1.3635051001109391e-06
229,cf1306a842d7b1064270bd06951a485121e60816,1.8394082201139834e-06,1.4118938540059372e-06,1.4260665631353577e-06,1.3355342641210096e-06,1.4698381834750567e-06,1.897243085756057e-06,1.9068525402906235e-06,1.4592473761187498e-06
230,9ebd2bfa64eab788d529af7404f85dc3a58ff411,1.7362029139652841e-06,1.3024740114013836e-06,1.3172668459505065e-06,1.2427756347041435e-06,1.3490748487241333e-06,1.7836306420314446e-06,1.8019632413457307e-06,1.3537643579729417e-06
231,9b10c12e9d173d8b67c50e97e6998dbc57a549d4,1.823113403663503e-06,1.3430181238563997e-06,1.337823511157936e-06,1.280746549504694e-06,1.3685424689415144e-06,1.8917119067735054e-06,1.8868552722366848e-06,1.3885779308675956e-06
232,225c3360721ba515de88a1e191ede58e8b95593d,1.8647395050789737e-06,1.4292433309767235e-06,1.409855618394695e-06,1.3649664083180577e-06,1.4472817302958547e-06,1.9453569898613e-06,1.9704616613894456e-06,1.4955380648429053e-06
233,923e77abdbc22c0ee5816086a334617bf7935f1c,1.8536252415649607e-06,1.4191091662105056e-06,1.450779747426266e-06,1.3764801386605885e-06,1.4886877208561885e-06,1.8706667958059557e-06,1.925112760585287e-06,1.4761558796234202e-06
234,07a97601175f44ecda357514c0b91ea5139fb04e,1.7625791829993324e-06,1.4258211456639029e-06,1.400566022740219e-06,1.3273985903926565e-06,1.4671189380068034e-06,1.80930992734901e-06,1.8523864097045717e-06,1.4826523971728881e-06
235,23e42e91052df51b55719b7c6759d3480b295cc9,1.8532990903913597e-06,1.4419858700328353e-06,1.45270827628598e-06,1.3452910768353647e-06,1.5038200584741106e-06,1.8993344685091874e-06,1.9255319858495917e-06,1.5122970500788528e-06
236,c20f08accae9d2b2bafde2265d7d30b73b059035,1.8652079932210875e-06,1.4600384677669145e-06,1.5028479481235168e-06,1.451409309596481e-06,1.5479679773272042e-06,1.951205650265258e-06,1.9491004551213453e-06,1.5251327789036776e-06
237,789b21719fe89a3b38cae5a8800a4c0c3886a0f0,1.825516910558035e-06,1.34845916133309e-06,1.4052086994157263e-06,1.2946301269106342e-06,1.4196776812108362e-06,1.9021842123303518e-06,1.8954978813152273e-06,1.4175182684023292e-06
238,2eed8784d5946e420500bf87f9af305d87aaa055,1.8903304204780397e-06,1.3901349931335945e-06,1.3805743047351182e-06,1.2966493287402551e-06,1.4194714987674719e-06,1.940504157435939e-06,1.978756539443488e-06,1.4793133594410687e-06
239,590201aa6ef313f9d34fa4136d6f0b3b3c36e951,1.7523525912470982e-06,1.3877703492627284e-06,1.3693115087570967e-06,1.3024731745096366e-06,1.4161545554364067e-06,1.7741790033549003e-06,1.8018043882279434e-06,1.4206342521948169e-06
240,291ac7f21e59440d249d0afaed3213a79cf70535,1.8155749553592105e-06,1.4162384726536683e-06,1.4207388503306773e-06,1.3396207695252321e-06,1.4552014789995975e-06,1.8614850906205588e-06,1.8642121081652182e-06,1.4495691062635662e-06
241,9e37e585cc86ff6dc821d0566baacc137cb16343,1.8651722909982415e-06,1.3510479896080377e-06,1.3557392226299979e-06,1.301585683677331e-06,1.3941708706818922e-06,1.9181565321794736e-06,1.9614374708529628e-06,1.3935343728956753e-06
242,2378c3c987c479cca27470d3d66b5d50e91ad673,1.854673705261529e-06,1.4482647690390607e-06,1.4621651914753045e-06,1.3969775684082825e-06,1.4810919598803493e-06,1.9043904786714925e-06,1.908312714615799e-06,1.5120301872859156e-06
243,2a267e6a49ed68da01761c92deb7c90be207660d,1.9168297141596733e-06,1.3853964455991875e-06,1.4187227047056977e-06,1.3436708211404657e-06,1.4738350580158307e-06,1.9737652933053264e-06,1.9856856259550226e-06,1.4294757204000438e-06
244,18af0e10878fe49a893fd576317dabd424c7ca16,1.701165460310277e-06,1.324113988726372e-06,1.333311393093302e-06,1.2641179077465803e-06,1.3605810068821542e-06,1.745391074083034e-06,1.7558404505962766e-06,1.358869861435399e-06
245,86472322736260e7c2fb2ef72e7d01925adc9de0,1.5709413672976487e-06,1.3190120786996587e-06,1.3410593717542626e-06,1.2961326463509594e-06,1.3965809631569723e-06,1.601929188082926e-06,1.6377939900892049e-06,1.4093868768424086e-06
246,c954144b7682014428d547e7cbbcc154a8cc5fa0,1.7672817152700632e-06,1.379367880256246e-06,1.3736420875973054e-06,1.2794748342088243e-06,1.4043885654540634e-06,1.8064937198978483e-06,1.8330143439432145e-06,1.4066370487920414e-06
247,20d5999e2f01c32876368b97797047c3adc536bd,1.6083483633041764e-06,1.317705918763691e-06,1.3209410156403336e-06,1.2683831311405892e-06,1.3862685674727708e-06,1.6549279517440688e-06,1.7043687737131148e-06,1.3524118823598375e-06
248,d3d594039815cbdae8e9afd281d629d0ee266b84,1.6988976153223677e-06,1.3576134574426742e-06,1.3941345908072536e-06,1.318320142598282e-06,1.4091943018330831e-06,1.7457269193448856e-06,1.7696592061083175e-06,1.421848402148293e-06
249,0cefa592833151266d3e0fc2f258685280b0713b,1.7344495835036477e-06,1.4196576785104226e-06,1.4223740994632403e-06,1.3230163910497557e-06,1.4421656041486844e-06,1.7804486658299129e-06,1.8118427122955197e-06,1.4956511487733688e-06
250,328135c3a355baed063a1ccbb224c9dc1b71a464,1.8094434238712518e-06,1.4331675687445265e-06,1.4482366273172506e-06,1.420142960888048e-06,1.5000765906631758e-06,1.8589130160039526e-06,1.8957226662510089e-06,1.500037929942373e-06
251,156cd054e007b05d4ac4829e10a369d19dd2b0b1,1.7197986864308013e-06,1.4352420730724153e-06,1.5310769742156596e-06,1.3558870260400504e-06,1.5024427097192585e-06,1.7730301856740327e-06,1.8085818185078448e-06,1.5022902296316352e-06
252,822e00b9b87f8ce41ccf8112bf4105ebd1657f83,1.63429081292533e-06,1.295531628377138e-06,1.3155159031806551e-06,1.22249988381491e-06,1.3611098379080928e-06,1.662524940093094e-06,1.6956821427735233e-06,1.3577472925200896e-06
253,aeb23741b1186e6ae525c4dd7f46ce9e1378e670,1.7500137081242794e-06,1.3440520355402255e-06,1.3593916241482574e-06,1.2829396959527345e-06,1.423454002735011e-06,1.7830084080051802e-06,1.8165724693140077e-06,1.4130652573714302e-06
254,4afd82d8dd2c1ef48c62bdf875a194e407f2d2d3,1.7406070162509572e-06,1.4431535290322333e-06,1.4792938860321896e-06,1.3498351966709267e-06,1.4970344654300397e-06,1.7861820080507855e-06,1.8109840196113073e-06,1.514970838899929e-06
255,2866c83df6f080393f9fe2110039d1ca272232fc,1.6908422029045096e-06,1.329383472816255e-06,1.3358558755933342e-06,1.283756158759708e-06,1.3915286724854456e-06,1.7314697913914788e-06,1.7645207321855701e-06,1.4039429854326953e-06
256,f0171ba7643060cf7cf05a27e24ce66f09d5a9e9,1.790774366994507e-06,1.5117615145629601e-06,1.4573239589038768e-06,1.3777220605989687e-06,1.489881509679511e-06,1.8791128772173348e-06,1.878746213697694e-06,1.4902251332849204e-06
257,bb6b86e2afe88b371badfcefe298945002e47006,1.6667876788198939e-06,1.3180623747907656e-06,1.3446196985489937e-06,1.281207250426683e-06,1.3980933981606243e-06,1.7070007177163166e-06,1.7323583244543634e-06,1.3884044472582022e-06
258,07a54df60c6012da3b02a248c65cba9688681109,1.7003334605844196e-06,1.3886237437335127e-06,1.4474026675982602e-06,1.3529693529402436e-06,1.493858947661332e-06,1.7412226167482025e-06,1.7964653404568876e-06,1.4615880707270188e-06
259,588a517b68d9f273b607622dc854b1b3d014ac58,1.7535243379597852e-06,1.4991448280834753e-06,1.4941878395339122e-06,1.3903567687802363e-06,1.5611979413589984e-06,1.8019505550421693e-06,1.8144913540988394e-06,1.5476245980896443e-06
260,a34cfc9cff3886ae770cb0a2d527498d60ab24fa,1.7131805819378566e-06,1.3544690090988983e-06,1.3819962611502759e-06,1.2666117110233841e-06,1.419050444407105e-06,1.7342122322205265e-06,1.7439283550652505e-06,1.4168187428330257e-06
261,d4c08f977ff7ec0bb7e043d9657b8c0747efc169,1.6744908064323431e-06,1.3714757630256937e-06,1.4368502842959595e-06,1.3563772629921546e-06,1.4740179211099337e-06,1.7201159094426821e-06,1.7517300155909815e-06,1.433625920122115e-06
262,4c6f0f88df24180bde7475030e3f40680a150e57,1.5796975122164872e-06,1.3423319018687988e-06,1.3639326529612872e-06,1.2857531550059305e-06,1.406451410988416e-06,1.6301545371379728e-06,1.6751989151928665e-06,1.429679410600187e-06
263,a72b89c7c2e30f5df5cf27f68b6afd45361934fd,1.6732298494765137e-06,1.389941555191493e-06,1.43756479511511e-06,1.3252818841603522e-06,1.4656278046558405e-06,1.7185638053976507e-06,1.7307511247700565e-06,1.494117425627088e-06
264,18da0ef0480920c6256627ed91469a40997ba4f5,1.6321920253310029e-06,1.3563754803818954e-06,1.37710845296406e-06,1.2933917561352952e-06,1.4526291691976633e-06,1.6766776645775226e-06,1.6930536948891615e-06,1.4479053378818258e-06
265,9af9a963b9b154dbc958f05480dfdee6a2965292,1.7460605752029621e-06,1.3907726505144065e-06,1.409320607167705e-06,1.315364833521326e-06,1.435653732540816e-06,1.7937029346934804e-06,1.7864422749900741e-06,1.4477725271920858e-06
266,dbc4f5d3fff330a842576427674ee4fc5de0164d,1.706595620266909e-06,1.3748266512728282e-06,1.382715023828449e-06,1.3016927691317713e-06,1.4499337437452488e-06,1.759322223101375e-06,1.7718152150000071e-06,1.4611410391028859e-06
267,8eb6424128b4be16bab4115f9d172b32c397972d,1.6799938585493218e-06,1.3689197366164678e-06,1.376422171131574e-06,1.2760458903397504e-06,1.4129853689695801e-06,1.7472242525653848e-06,1.7742315878810136e-06,1.4449083447089184e-06
268,eb2c75189c9814dd463e0019419360b860d59ec1,1.7360616719800973e-06,1.4002216536489063e-06,1.4102766067434534e-06,1.3352004611614902e-06,1.4894816893793258e-06,1.793022802193824e-06,1.833701986702511e-06,1.4733651925026409e-06
269,820a439494aa8c5a199edadd6bf38af400f67caa,1.660857554987906e-06,1.3939885951428857e-06,1.4051896382550725e-06,1.3309046867396051e-06,1.4528173382867495e-06,1.7063013094512416e-06,1.738547276006862e-06,1.4981671090346724e-06
270,4ccfbe69b7a8c511d262a9759e576bb87ec119cc,1.7086944850736458e-06,1.3729174089268392e-06,1.4244271371711237e-06,1.3396596676806697e-06,1.5765408388459017e-06,1.7429122442326552e-06,1.772290416016331e-06,1.449327643531704e-06
271,a5aae4f4cd852b64f5f36e8c225895b3a2113c48,1.8220038631427054e-06,1.3594179976813959e-06,1.3650259803514808e-06,1.2786407695790274e-06,1.4079368473605938e-06,1.8577246403325138e-06,1.9012464293646874e-06,1.4247577239171062e-06
272,99cf84aed1751d4707f6f0c2cb9fcfb460f56ea7,1.719459702463202e-06,1.440640674220615e-06,1.4795478657103653e-06,1.404817546567609e-06,1.5341332589998218e-06,1.773343244101617e-06,1.8228668224634823e-06,1.5188767033138935e-06
273,dc11e03f11b9354a84db0848e7ddc277ab779b68,1.681356267936054e-06,1.3407224767800474e-06,1.3720805247855282e-06,1.3030095010244546e-06,1.4182507013193575e-06,1.730543156400908e-06,1.7517108174723537e-06,1.4196705918800493e-06
274,b4718373f5412ea0d52ecbe2a3f9bbed824953a0,1.7597876160637653e-06,1.4219449551137993e-06,1.4921241570101957e-06,1.3711821768537474e-06,1.5422234163549653e-06,1.7999755547833907e-06,1.8580411695657435e-06,1.4921248025552187e-06
275,b9dd2be0108cb312b4c34239a1dc8d24ef3a05a9,1.6712481088368874e-06,1.3783285984144642e-06,1.405238848506966e-06,1.3297199902515256e-06,1.4565052039781967e-06,1.7185921060168463e-06,1.7753146990638193e-06,1.4483447255209402e-06
276,aebaa8d2dbff7af620a2fca3b5ca9fbb08d4c60c,1.8098845414943614e-06,1.3901288464486806e-06,1.430062721184693e-06,1.3024224717219574e-06,1.5208588662557813e-06,1.8359236226734693e-06,1.8531395021661167e-06,1.4729225041820124e-06
277,2ce4ab4063457f558e5aab1051aedc68ea17eb25,1.792945801019377e-06,1.4736082901921439e-06,1.4912596175157374e-06,1.3769444083597464e-06,1.5082448945468597e-06,1.8092237699490328e-06,1.8401582028263355e-06,1.5198499377616072e-06
278,7b0a764fee6e1614f3249e9082d8c4acf1dc62d5,1.8281057393387368e-06,1.3909764474799586e-06,1.4461995285096676e-06,1.3416178811233997e-06,1.4872033365280829e-06,1.843654839214851e-06,1.8858987916912375e-06,1.4662740612978067e-06
279,bb76bff17f86e468ca9fbc5071d95782dc932c10,1.6149085755628274e-06,1.3756660391017282e-06,1.3852301618430806e-06,1.3279152979993027e-06,1.435051039468659e-06,1.6513984588711877e-06,1.677383900733418e-06,1.423526555299759e-06
280,8fadcf13ddbbce596d008e206bf3127cfc379377,1.7251532109608218e-06,1.3946992948431687e-06,1.4567849427836723e-06,1.3823386729996196e-06,1.5069406884462798e-06,1.737064558076741e-06,1.7731731196889948e-06,1.4618703955120566e-06
281,fb27bd593222f42b4dad5286dcb9be4b74f34273,1.6640602226672805e-06,1.3861748712067217e-06,1.4109476758641707e-06,1.3549970164514215e-06,1.484550169256867e-06,1.6861922881678735e-06,1.726442981664119e-06,1.4518962426423696e-06
282,bd178b3836e62064bd894a8a2b4c9f0ea71452ac,1.8540053225760898e-06,1.5819344907898692e-06,1.6374573129533408e-06,1.5592696298163442e-06,1.6859404795575038e-06,1.8832199099772381e-06,1.9121402586890024e-06,1.6362686642231256e-06
283,136185cee387e0e3638abf38b4faf9b0f0cfadd7,1.7241258412981645e-06,1.4917658108276369e-06,1.4834663173354644e-06,1.4434478550993636e-06,1.544464096699949e-06,1.7437758370323233e-06,1.772504472683359e-06,1.5409973432976653e-06
284,76e80b35bcf279f7837b999cc8c7d6dd2d0a3402,1.785322582643283e-06,1.4734265250980552e-06,1.5182865127605339e-06,1.431671189484e-06,1.551418876123695e-06,1.8393052844228325e-06,1.8629960378535353e-06,1.560825677145095e-06
285,32f1359fc2d11014b240dee2270acea1784a34bb,1.7878978468439856e-06,1.4813865418628618e-06,1.4972821219444209e-06,1.4144746587420635e-06,1.5557044608286497e-06,1.8172809536354045e-06,1.8493837110831726e-06,1.555755448598763e-06
286,854f95a25d702bcc3b1373defa9ba70de9ce32b8,1.6608901926730088e-06,1.4452174337344595e-06,1.4805145495530094e-06,1.4015085678669362e-06,1.5841506406365022e-06,1.7153042835399067e-06,1.7294036205146967e-06,1.5141168163991343e-06
287,9bbb13b81d842dafe8ea4e03dff9b9b6c021fd71,1.7588354150291428e-06,1.441221139021731e-06,1.5366055243683161e-06,1.4636990354210968e-06,1.59789562267373e-06,1.7750895538377148e-06,1.7885783292501178e-06,1.5006736526145758e-06
288,ac26202be0fee25871845e2fb479bf0b09be2b3e,1.7429770388218333e-06,1.4679721891553255e-06,1.5756383458796836e-06,1.4474529761095017e-06,1.659890648926113e-06,1.7819746273185268e-06,1.8315210910891412e-06,1.5522364823249897e-06
289,04934769d5d667404dd311256632618a13625e91,1.685941577930951e-06,1.4583757968399231e-06,1.5047431650539892e-06,1.4705931751615307e-06,1.5670459051100274e-06,1.7506672770752595e-06,1.7546394648139967e-06,1.547801759212263e-06
290,6c44128939d0bcf60bc1b89a5c761b2ecabfdd3c,1.7272228730831344e-06,1.4080917726347929e-06,1.4143143548725832e-06,1.334737237255278e-06,1.4548764402674124e-06,1.7520265552641762e-06,1.7943362811833489e-06,1.4564781055639681e-06
291,84626f2cdf1e14fcd5acfad5169afbe6830a0bed,1.7739356252121496e-06,1.4770884807820854e-06,1.4970699967095415e-06,1.3509251815621195e-06,1.4853333940150622e-06,1.7952900821856885e-06,1.8093806260668815e-06,1.523604443165557e-06
292,395b754902c6a31ee34d4a985bf612d712c25b08,1.6074409129333094e-06,1.3504519169912628e-06,1.310082399480648e-06,1.2280428681410344e-06,1.371079730786355e-06,1.6382914761657712e-06,1.6912400858205355e-06,1.4165406539708208e-06
293,0645461254a2110438b6df63ef193c1138c306ec,1.6292055189798567e-06,1.3721858145967529e-06,1.3437498592336465e-06,1.2511573528085292e-06,1.398845342459515e-06,1.6751479890471062e-06,1.7246428396696575e-06,1.4302150180384993e-06
294,c0043831c46ec07fdc34999d664af654ada0825f,1.6917179672451444e-06,1.3317820120960545e-06,1.329983288210499e-06,1.287392446895734e-06,1.3840784671279671e-06,1.7359219635531044e-06,1.753195659254563e-06,1.4238599717236514e-06
295,444bbc9a787ab1d8a487085e75772db210a77699,1.8818815119845078e-06,1.587498872426367e-06,1.5680708492966003e-06,1.4729862847364798e-06,1.6183091958602302e-06,1.914954917635882e-06,1.950138088568332e-06,1.6362474915305417e-06
296,ba1fdc94b0d7358c993361bdd73feca09d38171c,1.7701025474524823e-06,1.4090924284624794e-06,1.4085706254117508e-06,1.3439880613546755e-06,1.455783323474863e-06,1.7656113318423478e-06,1.7758533020204455e-06,1.4694104648094142e-06
297,d483de0f32baec73b0856230dd35f08373ecbb85,1.7727206736639416e-06,1.5250854644161268e-06,1.508579858944384e-06,1.4248691687294632e-06,1.5495570644793432e-06,1.8341798209493181e-06,1.8753275410777203e-06,1.5934414633220212e-06
298,043a0421504396fa7ab0f27d66f8bb5ea539606a,1.745824423925416e-06,1.3198081621206787e-06,1.3122905431873224e-06,1.2123449826005107e-06,1.3715759518570127e-06,1.8069284307188794e-06,1.8623281167934493e-06,1.4135008583789393e-06
299,56388f8f582b7800bc3af84958e2d1b0eae1bc05,1.8065346138228782e-06,1.415667342167784e-06,1.397294685464986e-06,1.3292484618432355e-06,1.4525273129374724e-06,1.874855908103625e-06,1.8738899845001036e-06,1.4834107436396807e-06
300,119a0330c9cbeb13fbf8801b4f5d956659ff92cc,1.724761573107886e-06,1.354892301980008e-06,1.3406397019379436e-06,1.258728075380398e-06,1.3775327481912833e-06,1.7607004456044139e-06,1.8199285478955299e-06,1.42072977939761e-06
301,788976979452a2d0758040c3c79b9bcf9c78b7c7,1.670439503938434e-06,1.4202537527380174e-06,1.4009254327948006e-06,1.3081474916896405e-06,1.4398640500397561e-06,1.718615954176976e-06,1.7512836433666163e-06,1.4721761384179889e-06
302,1245f9da021d65789a3332f0e046ca30d518e9c8,1.7662373206361332e-06,1.3935805494070253e-06,1.3802647321872243e-06,1.3036981889479964e-06,1.4134329003633253e-06,1.7985913514117458e-06,1.802415160341205e-06,1.4445801053472054e-06
303,ca39060bd4f98657139f782ff9c02a1f095ed3dc,1.681542874057827e-06,1.3660264265926584e-06,1.3462186836255101e-06,1.290522350044112e-06,1.3884287458382432e-06,1.684707566284943e-06,1.7241863331593466e-06,1.4173541135048732e-06
304,7b2b9f53503eba60da8eb6e3646cf3b9ab342b61,1.7371332828417048e-06,1.3192874647323748e-06,1.3081033105629315e-06,1.2522603427330477e-06,1.37009760388667e-06,1.774628426645294e-06,1.8344109000723308e-06,1.384366426446757e-06
305,d8e0863c76c23964974c454e043d6f9e0c9d29be,1.7375164819674559e-06,1.4657632318554928e-06,1.4565227882417204e-06,1.350936385130296e-06,1.502010987741701e-06,1.7765950342557017e-06,1.8197460715242794e-06,1.5246560461213468e-06
306,fcba5a6c901717110b9767b418df410d7c8c6e73,1.736857223936635e-06,1.3168644640960183e-06,1.2892691038172813e-06,1.2132048629257618e-06,1.3648343651002774e-06,1.7693412339556568e-06,1.8115482135087003e-06,1.387057392950735e-06
307,bb100bcc3b4975819c9140003463f39b7d8e255e,1.7529091982563544e-06,1.3230473069667957e-06,1.3074779417365791e-06,1.2138456111393931e-06,1.3600502970072094e-06,1.7772033175629696e-06,1.8165473148298604e-06,1.3738061496358317e-06
308,ab5dc576c1ab55e2a2ebd7efd5e125fac3e84879,1.743299133648908e-06,1.4268365901821578e-06,1.3951336903864664e-06,1.3123518649335398e-06,1.4272469840277084e-06,1.7581932861052696e-06,1.778817005369103e-06,1.4658288750511132e-06
309,2dcbc560320cb70c2664ed442b9083f80b23840b,1.721548439764858e-06,1.4239072937059987e-06,1.4068491904762607e-06,1.3284370383716147e-06,1.4656535536166618e-06,1.7465482641814263e-06,1.7815000838040547e-06,1.4771199678899088e-06
