,hash,skiprows-0,skiprows-500,skiprows-10000
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.9915216024819529,0.9887052465055604,0.8981339164893143
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.8452744210080709,0.84327253299125,0.7664399939967552
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.8488667034980608,0.8393353410065174,0.7602793180121807
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.8420806304930011,0.841628704991308,0.7615441015077522
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.8344648545025848,1.042464269004995,0.7475719510111958
5,71555c48be7f07833bd540dacb50deb8069b551f,0.8471171139972284,0.8399585705046775,0.7604019599966705
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.8452771014999598,0.8378795735043241,0.7587568885210203
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.8321222865051823,0.8245311795035377,0.7479239539825357
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.8269267224968644,0.8204902084980858,0.7487137764983345
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.842360908005503,0.8355961570050567,0.7601935440179659
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.8524108559940942,0.8316973749897443,0.7538990369939711
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.8501675155130215,0.8460819590109168,0.7741334835009184
12,26311ed7bf80e02c827189e80084602d72e4f284,1.0306169310060795,0.8614734949951526,0.777494130001287
13,b5e01bcb668da0413170a886c258e00d2540e752,0.855780751502607,0.8478209975146456,0.7697836160077713
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.8512345179915428,0.8496478055021726,0.7701007134892279
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.8454060685035074,0.9346192569937557,0.7832740070007276
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.1369051930087153,1.1354116489965236,1.0102937384945108
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,1.0201693939889083,1.1905960019939812,0.9237333250057418
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,1.2425562205025926,1.3542642834945582,1.111648605496157
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,1.5836824614962097,1.13095615048951,1.3848644324898487
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,1.0198837250063661,1.085945389000699,0.9369859284925042
21,85d64e375f53f6028519d3aaad0b421934dcbe24,0.9842473904864164,0.9862607120012399,0.8918072164960904
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.9631855650077341,0.9755513160052942,0.868368945986731
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.9659908354951767,0.964338873498491,0.8719156779989135
24,06da877ceae914a875bd1a55cd8e271332358803,0.9734440604952397,0.9724547084915685,0.8796123769861879
25,8529dfaaec65248420faffe095bac03c23881735,0.9688221474934835,0.9607033184875036,0.865532046489534
26,171a3e5811e43643788c20075be9ba52efb83b81,0.967171660013264,0.9684609469986754,0.877106307001668
27,5bf9ab98edd254dee1162d6f1863053e040cf828,0.9808350085077109,0.9830689990048995,0.9481565629976103
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.036963801496313,1.0358141960023204,0.9408580279996386
29,37a1ad069a800f5ef98286f25fb3fb632375168d,1.0480013329943176,1.0474744779930916,0.9479797559906729
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,1.047458061017096,1.044626678005443,0.9469239815080073
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.0504882380046183,1.0420670215098653,0.9416443575173616
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.0595875325088855,1.0634551264956826,0.9847394935059128
33,53adf81bc503d749b13160a27e49160c5bbe48d7,1.035820805511321,1.0362297355168266,0.9344873359950725
34,49e00940a82f9590d774539cd188b634c29fc39f,1.0371668909792788,1.0286907565023284,0.9335435930115636
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.0377019610023126,1.0311569865007186,0.9356702100049006
36,ae88e02a48c4744afd22c63be388870037f3c84c,1.0435322135017486,1.0403718460001983,0.9417898085084744
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.9751227800006745,0.9747546745202271,0.8855836730072042
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.9912031105122878,0.9891617514876998,0.8974183369864477
39,a5e5e51187d4476841503ce816924ea99936dba0,0.9899052635009866,0.9830112839990761,0.8922268569949665
40,b69cf68a24cffea0a884a102da1797755de8f022,0.9941222764973645,0.9865049414947862,0.8947567225040984
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.0089273744888487,0.9955112534953514,0.9045710785067058
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,1.1755733535028412,1.1900208689985448,1.0618235640067724
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,1.1071957489984925,1.1011511945034727,0.9995976415084442
