,hash,"array_size-200,percent_nans-0","array_size-200,percent_nans-0.1","array_size-200,percent_nans-2.0","array_size-200,percent_nans-50.0","array_size-200,percent_nans-90.0","array_size-200000,percent_nans-0","array_size-200000,percent_nans-0.1","array_size-200000,percent_nans-2.0","array_size-200000,percent_nans-50.0","array_size-200000,percent_nans-90.0"
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,5.0984750045757306e-05,5.13401072722201e-05,5.122018202085916e-05,5.2536062848866546e-05,5.182035707781468e-05,0.0009009323330246843,0.0009085640413104557,0.0010159390498301946,0.002216502500232309,0.001618117856976044
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,5.162134559713213e-05,5.168806964506057e-05,5.137440094396951e-05,5.2819115007878286e-05,5.225297513902095e-05,0.0008994152910114886,0.000905682999776521,0.0010126306812956252,0.0022097857028711585,0.001618236642181208
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,5.1574935556832e-05,5.134458329206716e-05,5.1522410424908075e-05,5.2610019920393825e-05,5.206118999922183e-05,0.0009008641245600302,0.0009093928335156913,0.0010193543013883753,0.002222567700664513,0.0015875840721751697
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,5.074053626521018e-05,5.075252170062619e-05,5.092239077994148e-05,5.2133960347382886e-05,5.157644876063143e-05,0.000876953166880412,0.0008819427494017873,0.0009927746816009114,0.0021854510996490717,0.0015885755024750584
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,5.0200174776814624e-05,5.006336829931725e-05,5.025896359601248e-05,5.160224874299754e-05,5.0747310318364735e-05,0.0008779534582572524,0.0008838174168583162,0.0009952596817377278,0.002199762698728591,0.0015708034999469028
5,71555c48be7f07833bd540dacb50deb8069b551f,6.201518473369633e-05,6.083413701990892e-05,5.9581086091968594e-05,5.310505240941079e-05,5.2199791488003684e-05,0.0008944380454274572,0.0008839720418715539,0.0010003890453266317,0.002200223502586596,0.0016010520713669913
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,5.479849477120934e-05,6.743729232440296e-05,5.434347941004911e-05,5.587342294599326e-05,5.514126740717254e-05,0.0009703719163856779,0.0009118038748662609,0.0010262845462420955,0.0023115360003430397,0.0017205235697994275
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,5.373767433831325e-05,5.389150772447765e-05,5.3828028591658555e-05,5.5360036831667746e-05,5.418622913566651e-05,0.0008849252505266729,0.0008889020415760266,0.0009966738619947469,0.00219828320259694,0.0015994857863656112
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,5.494845081651535e-05,5.468613354133257e-05,5.4866604159542476e-05,5.605289946302831e-05,5.5302834171973365e-05,0.0008632338758616243,0.0008850629989562246,0.000984768772137944,0.002176170499296859,0.0015454524296468922
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,5.60599307410736e-05,5.6140289822732045e-05,5.618603461969426e-05,5.815719028443867e-05,5.652313634260175e-05,0.000863714541386192,0.0008646697497169953,0.0009759875458919189,0.0021813086001202463,0.0015493603547968504
