,hash,"array_size-200,percent_nans-0","array_size-200,percent_nans-0.1","array_size-200,percent_nans-2.0","array_size-200,percent_nans-50.0","array_size-200,percent_nans-90.0","array_size-200000,percent_nans-0","array_size-200000,percent_nans-0.1","array_size-200000,percent_nans-2.0","array_size-200000,percent_nans-50.0","array_size-200000,percent_nans-90.0"
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,1.3488304281344443e-05,1.3510624230048676e-05,1.3765720991299986e-05,1.4598869070382192e-05,1.3967479906653703e-05,0.00043059974996140227,0.00043606908366200514,0.0005503219474217314,0.0017570492491358891,0.001124112799880095
1,60df9b1eb6375e3decf12ba7506404c46af0469a,1.3300528855941714e-05,1.3575543525984363e-05,1.3543999997372586e-05,1.4522324025165288e-05,1.3922089780253624e-05,0.0004329603549801201,0.0004391843540361151,0.0005455487629852111,0.0017706031649140641,0.0011135827007819898
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,1.2926758090626018e-05,1.3381081976008063e-05,1.3053669270744067e-05,1.4156721637983754e-05,1.361055398323384e-05,0.0004321906453697011,0.00043770745893804513,0.0005455352902093804,0.0017577928350268242,0.0011207984449962773
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,1.3180406167697314e-05,1.3079863797825106e-05,1.3206268996208124e-05,1.4269069808335262e-05,1.3733520224493002e-05,0.00043486993793825,0.000437030749405191,0.0005473151847438299,0.0017546879995885927,0.0011270384493400343
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,1.3433938193809803e-05,1.359657983244904e-05,1.3612486016605253e-05,1.452094228738741e-05,1.4021955274985246e-05,0.0004329565796069801,0.0004378789793311929,0.0005487136314561787,0.0017640573326692297,0.0011496267220031263
5,8ae543cb13769a0afa6e176898824db7fd992d27,1.3140744564028075e-05,1.3102821296427486e-05,1.3193776885822899e-05,1.4115032900008374e-05,1.3627789113105267e-05,0.0004312372505713332,0.0004383401246741414,0.000550145473282196,0.0017663279140833765,0.0011483051671853496
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,1.2985343907453556e-05,1.314377663634519e-05,1.3302326293952035e-05,1.416620702730643e-05,1.3594530800815095e-05,0.0003995163844172986,0.00040649346192367375,0.0005154911494173575,0.0017266543339549876,0.001118233666703519
7,c9a83043c0669fd17306843eb21abd236b675537,1.3325207776438247e-05,1.3103021766761894e-05,1.3271109804516783e-05,1.417538204202903e-05,1.3615511341216347e-05,0.0004031867306016815,0.0004097781543700526,0.0005187192247831263,0.0017501040832333579,0.0011178977793962178
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,1.3507170288167559e-05,1.3416252019646158e-05,1.367010611758222e-05,1.4522126865550482e-05,1.3971716720027747e-05,0.0004035393274254882,0.00040722401899984106,0.0005162699999345932,0.001729288836941123,0.0011193346662265766
9,a280f5e5d725de732a906b67172114b263ac3bfa,1.251047123258374e-05,1.268205844545396e-05,1.2660294017509072e-05,1.3871576289908602e-05,1.3157726003440848e-05,0.00040157965402333787,0.0004075385961466684,0.0005172987242985982,0.0017256604187423363,0.0011172485553995809
