,hash,size-1,size-10,size-100
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,3.014200727954821e-05,3.201402537003438e-05,0.00010151717821043908
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,1.061953530963104e-05,1.2098351242983204e-05,8.060001838363379e-05
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,1.055491398426097e-05,1.1888232510503766e-05,8.046714290521368e-05
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,1.067584486797145e-05,1.198802849610856e-05,8.05336230090444e-05
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,1.0875589405351101e-05,1.2379049291284512e-05,8.059418241894485e-05
5,71555c48be7f07833bd540dacb50deb8069b551f,1.0758213111181308e-05,1.203956435455611e-05,8.02770683293988e-05
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,1.0462216177433165e-05,1.1822638502792718e-05,8.071035656886285e-05
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,1.0684934337603853e-05,1.2004013003136676e-05,8.04087370246028e-05
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,1.0538202286813856e-05,1.2006887314097763e-05,8.006803335673692e-05
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,1.0793554561826305e-05,1.2171505363440835e-05,8.287420528923481e-05
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,1.0846391265519737e-05,1.245020244912267e-05,8.321633342550031e-05
11,fca7a15f30776ebce9e6814eb927e837f567a518,1.0760182096369944e-05,1.238732926027143e-05,8.093175182929607e-05
12,26311ed7bf80e02c827189e80084602d72e4f284,1.0870849319662038e-05,1.2385170991510462e-05,8.038535188124688e-05
13,b5e01bcb668da0413170a886c258e00d2540e752,1.0691116880850884e-05,1.215203049964024e-05,8.030024441217797e-05
14,ab30683fe1277a7fd471be63975a02ed8d766f94,1.4932428208595405e-05,1.3102492440064157e-05,8.264889143849385e-05
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,1.0852423403487454e-05,1.2173253646057962e-05,8.18723458639185e-05
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.1002520627770869e-05,1.2003439820397343e-05,8.718897802322543e-05
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,2.7737649721170232e-05,3.0154193979891557e-05,0.0001029897028720885
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,1.2515316112165544e-05,1.3234509499975859e-05,8.610534233202298e-05
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,1.1900811415192448e-05,1.3359774508976832e-05,8.39707540390158e-05
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,1.2061239120202438e-05,1.3740545984066329e-05,8.539479829543722e-05
21,85d64e375f53f6028519d3aaad0b421934dcbe24,1.1318465565434761e-05,1.2974834818941177e-05,8.156656974821907e-05
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,1.7966363653117283e-05,2.016449604126378e-05,9.017438936948043e-05
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,1.7381489602848886e-05,1.956474131605189e-05,8.915965712325231e-05
24,06da877ceae914a875bd1a55cd8e271332358803,1.8019657471222184e-05,2.0302373755526403e-05,8.97306388101204e-05
25,8529dfaaec65248420faffe095bac03c23881735,1.7817250418672322e-05,1.9758070773893815e-05,8.940748754438505e-05
26,171a3e5811e43643788c20075be9ba52efb83b81,1.771258317871821e-05,1.9585254724943574e-05,8.978407030486433e-05
27,5bf9ab98edd254dee1162d6f1863053e040cf828,1.812774093249942e-05,1.9999200175143445e-05,9.10443728355596e-05
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.820434500003487e-05,2.0207523407557975e-05,9.002386872514578e-05
29,37a1ad069a800f5ef98286f25fb3fb632375168d,1.4525099489170077e-05,1.6152202262898928e-05,8.51437479723245e-05
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,1.450895502958225e-05,1.603688275481632e-05,8.546587590998141e-05
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.3945498651782727e-05,1.577263680719677e-05,8.556132006924599e-05
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.409279026450928e-05,1.5844001520363845e-05,8.458619055408422e-05
33,53adf81bc503d749b13160a27e49160c5bbe48d7,1.4219347989031424e-05,1.613443970591896e-05,8.565303130581015e-05
34,49e00940a82f9590d774539cd188b634c29fc39f,1.4320462462243461e-05,1.5950572331737634e-05,8.750099591599147e-05
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.3981017001046269e-05,1.5754953288493583e-05,8.464681144925904e-05
36,ae88e02a48c4744afd22c63be388870037f3c84c,1.4285323775041249e-05,1.593273028089298e-05,8.508829993661494e-05
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.37016666617786e-05,1.5592742188100002e-05,8.495354325525228e-05
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,1.3821034044964995e-05,1.571607064097262e-05,8.517657145617588e-05
39,a5e5e51187d4476841503ce816924ea99936dba0,1.4004933801661674e-05,1.5427102402624107e-05,8.548826747212934e-05
40,b69cf68a24cffea0a884a102da1797755de8f022,1.4268276278516955e-05,1.593686204342457e-05,8.562080484267884e-05
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.529144036127306e-05,1.7071390630007954e-05,9.044225619670988e-05
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,1.7539985045046686e-05,2.0955313846657408e-05,8.77931315029089e-05
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,1.4310962529112983e-05,1.6100307749240247e-05,8.491275002597831e-05
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,1.541902650190882e-05,1.872758957836474e-05,9.571828698466087e-05
45,a6b4b2bdd6baf2afde27284097426e93912452e9,1.4688112341467613e-05,1.680844657806033e-05,8.784537600480358e-05
46,c8a5ff07e5bda47eab870671634b107da5ab7934,1.3860977538772139e-05,1.584419288669689e-05,8.756357264301031e-05
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,1.3766362627620765e-05,1.5970935144613744e-05,8.522333332938468e-05
48,9765987c2ade250c82bfeaba49d1f9301211d63a,2.0234027739790997e-05,2.1523257456279698e-05,0.00010146496240713042
49,dbf37449935bced333a3999afa860aaf304ab1a1,1.51130028300862e-05,2.4133127850355493e-05,9.100297418250381e-05
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,2.200309109728057e-05,2.8486208985089154e-05,9.294686543188828e-05
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,1.5063647436980148e-05,1.7172018276947285e-05,8.825663441230598e-05
52,bb6b86e2afe88b371badfcefe298945002e47006,1.4677344761658514e-05,1.6997902361698096e-05,8.658783196149103e-05
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,1.4943247657087975e-05,1.715152728379019e-05,8.700402043464013e-05
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,1.550366780123362e-05,1.7254641362329004e-05,8.820500801084564e-05
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,1.445091018970087e-05,1.6502686693539463e-05,8.644014920836554e-05
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,1.5240105075640923e-05,1.8465887686890425e-05,9.116735119345667e-05
