,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,7.343148318863155e-06,2.9393252545122215e-06,1.6816680371262498e-06,5.816022691541716e-07,1.8404541043167325e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,7.480670005645065e-06,3.117212585661869e-06,1.6105515407275e-06,5.713386387445982e-07,1.7181065041601256e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,7.722140130763731e-06,3.3199166915618067e-06,1.751335141482161e-06,6.472964833662098e-07,1.818590734219721e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,7.392049861773015e-06,2.7853146328191892e-06,1.7702504622205815e-06,5.826117850303143e-07,1.7442441050950447e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,7.36406984997983e-06,2.8958199417781214e-06,1.733326639015129e-06,6.280106308972625e-07,1.7487658574690413e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,7.195996083513592e-06,2.7929277735705316e-06,1.8572378354130062e-06,6.209335145265366e-07,1.8784455026670696e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,7.31575783363829e-06,2.824199716237066e-06,1.7407577649707565e-06,6.447008025228651e-07,1.7970279379071688e-06
7,c9a83043c0669fd17306843eb21abd236b675537,7.0682832143859176e-06,2.7136498596639344e-06,1.6744119361283775e-06,5.761624297409366e-07,1.7866054483568256e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,7.034355328300192e-06,2.7497624351392333e-06,1.7071140963135136e-06,6.361513658734775e-07,1.7438656951738113e-06
9,a280f5e5d725de732a906b67172114b263ac3bfa,6.968081199184127e-06,2.7088183146088316e-06,1.6981679822642135e-06,6.059569660521969e-07,1.7286343265305065e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,7.270903328167801e-06,2.8015333502380457e-06,1.68863878942364e-06,5.84472311788743e-07,1.8117884951808481e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,7.53350698085117e-06,2.9508053995395117e-06,1.7676433262308606e-06,6.08178272634618e-07,1.7930564462411223e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,7.377837517559705e-06,2.9399098952476407e-06,1.7453933167962336e-06,5.717069987978675e-07,1.7738851861421087e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,7.214373413180347e-06,2.8792174330069308e-06,1.7761452479232017e-06,6.426458730552067e-07,1.791065263009039e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,7.252623933008643e-06,2.7329675170532688e-06,1.7638388345329146e-06,6.174346944485748e-07,1.8501047015297876e-06
15,175476fec763984573e60485a447978cbcb381c0,7.475203021363367e-06,2.9604140587585833e-06,1.8856594286444936e-06,6.336748221103596e-07,1.84848263528727e-06
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,7.21836029230536e-06,2.774147373418267e-06,1.6875277652264769e-06,5.799418045860489e-07,1.7530107684811408e-06
17,93240e0d8ea23644a5b7874037e658c54966ff54,7.108564643976573e-06,2.7395178616609213e-06,1.6924436945612377e-06,6.173281841489206e-07,1.759850023674888e-06
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,7.195625996362341e-06,2.8287948252248857e-06,1.7771124781671904e-06,5.7357719561067e-07,1.9233027647020863e-06
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,7.071694014169949e-06,2.784427782178138e-06,1.7080012444201913e-06,5.7786253391653e-07,1.8271452705618191e-06
20,ade91ea2f28284668fbf78971538ac4827d653b8,7.3672918923124954e-06,2.9297056303627393e-06,1.874618233271908e-06,5.802781719598747e-07,1.9597467557000303e-06
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,7.217797559370439e-06,2.7332232862807494e-06,1.7192296988987739e-06,6.099226785180527e-07,1.835929159364123e-06
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,7.10325923776079e-06,2.913941968327352e-06,1.890897850360881e-06,6.138317129558644e-07,1.9554741010560542e-06
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,7.2062405630883095e-06,2.8200426293726365e-06,1.763802283395416e-06,6.403141884260508e-07,1.7928934161081848e-06
24,aab7993af0f6f3b9ac0d76952933b19163d65496,7.159602355886253e-06,2.877521636305851e-06,1.8334170343192546e-06,5.849115406520642e-07,1.845513081118618e-06
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,7.177838341235338e-06,2.7705317229097084e-06,1.7426114934498814e-06,5.963407229342892e-07,1.8126811231470405e-06
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,7.165385057215058e-06,2.7841268743216845e-06,1.7004109293656031e-06,6.426773850772778e-07,1.796860334171492e-06
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,7.43811499281544e-06,2.9592024947856e-06,1.8185704283219972e-06,5.987839813813157e-07,1.8909679072524795e-06
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,7.287509252462827e-06,2.9016502491497206e-06,1.7330229607936487e-06,6.368725362568857e-07,1.8317081993626321e-06
29,d9347181d825d9426e783cfeafee304735bd25aa,7.293752663991738e-06,2.976675778428964e-06,1.7723799578754973e-06,6.552223140195917e-07,1.8263349805355497e-06
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,7.1647695859478245e-06,2.861417622208122e-06,1.7390835963089237e-06,6.49177485328659e-07,1.8510156767841361e-06
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,6.971267888536037e-06,2.7363802203026656e-06,1.7599984671178368e-06,6.12172400663736e-07,1.8377816481650242e-06
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,7.277338047871065e-06,2.7653554122513243e-06,1.7449815205051795e-06,6.430711426587625e-07,1.8103705125866087e-06
33,deb4be85025088553d80d6637dbc17d7f8101f41,7.168468399237271e-06,2.6219171707676283e-06,1.824450117059904e-06,6.187545918576529e-07,1.9268144777678064e-06
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,7.385696391906321e-06,2.704436281784692e-06,1.7214881201152918e-06,6.012979707877427e-07,1.8161551318050113e-06
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,7.364715746462335e-06,2.6622624533543494e-06,1.7136035307198813e-06,6.06881683296094e-07,1.8394155311685183e-06
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,7.400979212927804e-06,2.767388429797796e-06,1.7159187970484578e-06,5.858771731921783e-07,1.7736947987200223e-06
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,7.382407158562583e-06,2.7236904742171e-06,1.7118722965884507e-06,5.848647899937352e-07,1.7620231754147308e-06
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,7.10441380324915e-06,2.6948993211160907e-06,1.6555034016711694e-06,6.053534926420787e-07,1.7206024747157267e-06
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,7.446685973007477e-06,2.7956676594589384e-06,1.788283010714565e-06,5.963022591424373e-07,1.8032300417623923e-06
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,7.392295298124383e-06,2.795877350153601e-06,1.7403122636199631e-06,6.34002797297082e-07,1.8244708638762974e-06
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,7.387293882114674e-06,2.644512724791734e-06,1.678725726771095e-06,5.903399231268886e-07,1.8171216274678266e-06
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,7.532503090611248e-06,2.7518590696006056e-06,1.7442534691663057e-06,6.127904153263778e-07,1.8232116315270543e-06
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,7.332846921186006e-06,2.7018329673031658e-06,1.6826047031623538e-06,6.002108045706531e-07,1.920729173515399e-06
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,7.525228883787845e-06,2.800150683316423e-06,1.7572767118172885e-06,6.156083125714519e-07,1.8248759227798122e-06
45,71555c48be7f07833bd540dacb50deb8069b551f,7.564493465047915e-06,2.653618019753426e-06,1.667787920300053e-06,5.752265878378776e-07,1.7374816945262685e-06
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,7.56124864478095e-06,2.766256123063887e-06,1.7991387853034418e-06,5.788138391748621e-07,1.9016044120856364e-06
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,7.612645232275471e-06,2.854945633294903e-06,1.8276998832254196e-06,5.916574625665544e-07,1.8553271328831619e-06
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,7.479700762080188e-06,2.8056191848777184e-06,1.769405440183816e-06,6.092621308738224e-07,1.8334653085715467e-06
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,8.421698466953162e-06,2.8229963811149146e-06,1.7391045967804523e-06,5.792255288646328e-07,1.7943444440905482e-06
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,7.348017308114781e-06,2.733077686980989e-06,1.8259192792779008e-06,5.806087207973291e-07,1.8716653410790351e-06
51,fca7a15f30776ebce9e6814eb927e837f567a518,7.513977056441454e-06,2.848322169295643e-06,1.7477657452589487e-06,5.879289576217131e-07,1.8909056096003518e-06
52,26311ed7bf80e02c827189e80084602d72e4f284,7.42863626929663e-06,2.7812918297131694e-06,1.7806890253558191e-06,6.312487456908082e-07,1.8605646263169113e-06
53,b5e01bcb668da0413170a886c258e00d2540e752,7.513218010588471e-06,2.813756094101563e-06,1.8065115107441481e-06,5.929864096036043e-07,1.8414760161785856e-06
54,ab30683fe1277a7fd471be63975a02ed8d766f94,7.624291953055996e-06,2.8868150877461283e-06,1.8317746040048702e-06,6.567435918039438e-07,1.9063592764227607e-06
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,7.356886688868654e-06,2.797629331438253e-06,1.8185911611489074e-06,6.480183327464279e-07,1.8214332879210456e-06
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,7.531399091296112e-06,2.7503163422634102e-06,1.7882094826798794e-06,5.955175319429787e-07,1.8396030355569007e-06
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,7.487788227573472e-06,2.8620890891676268e-06,1.7237079851204588e-06,6.366105961317437e-07,1.8376462774907512e-06
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,7.3862105067286375e-06,2.7247695162038157e-06,1.7402575213898957e-06,5.834993390478093e-07,1.8563773059747417e-06
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,7.5677920368542566e-06,2.7252653232460606e-06,1.799802099751575e-06,6.015986558268092e-07,1.8664630522191889e-06
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,7.5556683805688135e-06,2.9410979261120747e-06,1.787531045860888e-06,5.718284742485632e-07,1.7680938352776593e-06
61,85d64e375f53f6028519d3aaad0b421934dcbe24,7.546703676881432e-06,2.985181222416488e-06,1.9994052936532736e-06,6.436330086671334e-07,1.9516397368169262e-06
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,7.746794016012745e-06,3.008965154348299e-06,1.958755892619786e-06,5.857080570293538e-07,1.946862704929468e-06
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,7.285547911483204e-06,2.7604156884433684e-06,1.8056498614284981e-06,6.418941406341868e-07,1.799504790189794e-06
64,06da877ceae914a875bd1a55cd8e271332358803,7.827928074834903e-06,2.876683823183348e-06,1.7873209446755121e-06,6.0463190367169e-07,1.8063346557682576e-06
65,8529dfaaec65248420faffe095bac03c23881735,7.634852021343391e-06,2.8649774995347136e-06,1.8281954513244914e-06,6.36912602840187e-07,1.863928584963483e-06
