,hash,type-int8,type-int16,type-float32,type-float64,type-complex64,type-complex128
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,2.054079819501168e-06,3.3619821652827156e-06,7.691767294015827e-06,1.4604269990357238e-05,1.4511900932767812e-05,2.8172388174846423e-05
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,1.8483684993227595e-06,3.2056340610986586e-06,7.5122805486302884e-06,1.4219771660105318e-05,1.428452133876362e-05,2.877263511317039e-05
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,2.0651896331207803e-06,3.406748139759347e-06,7.71704196013665e-06,1.4662273574204161e-05,1.457735798888856e-05,2.8131301695280627e-05
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,1.9177717150223833e-06,3.2185145303035298e-06,7.5472113448339175e-06,1.4257732036164383e-05,1.4280625995722864e-05,2.7831998716645075e-05
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,1.993793799265337e-06,3.300731637808122e-06,7.607557147618534e-06,1.4487017398241206e-05,1.452620672108918e-05,2.8141611944421955e-05
5,71555c48be7f07833bd540dacb50deb8069b551f,1.9450022644351536e-06,3.2507621563450696e-06,7.6503557397127e-06,1.44305805388163e-05,1.4447990293716612e-05,2.804046104414171e-05
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,1.989085182183614e-06,3.3146795525312046e-06,7.613887238858486e-06,1.4421995963601257e-05,1.4812625026520848e-05,2.8709878076720234e-05
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,1.9885210453553097e-06,3.319131331712318e-06,7.601429757523521e-06,1.4411329489415713e-05,1.4333904662635178e-05,2.7852987529067557e-05
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,1.8824666012963513e-06,3.2484353221133264e-06,7.552298544709775e-06,1.4430237199704845e-05,1.4376906456906784e-05,2.7841903040975002e-05
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,1.977633043814883e-06,3.3555494331294075e-06,7.679486411578227e-06,1.4597803814577432e-05,1.4610284057013907e-05,2.8248398728039746e-05
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,1.96579679588576e-06,3.3067173953545885e-06,7.586407780097656e-06,1.4460054819694632e-05,1.431313709569319e-05,2.798632525884052e-05
11,fca7a15f30776ebce9e6814eb927e837f567a518,2.044629048981631e-06,3.3661033646917817e-06,7.70099790269869e-06,1.4678747667565188e-05,1.4731252411133168e-05,2.8261402943497903e-05
12,26311ed7bf80e02c827189e80084602d72e4f284,3.0679498283056398e-06,4.937009235332895e-06,7.860675985310694e-06,1.49125246409799e-05,1.5016876397831314e-05,2.8800641185596525e-05
13,b5e01bcb668da0413170a886c258e00d2540e752,2.123649785828782e-06,3.458992165108528e-06,7.759999277041166e-06,1.4710463804434959e-05,1.4712181327522957e-05,2.8240173712430658e-05
14,ab30683fe1277a7fd471be63975a02ed8d766f94,2.032831232484013e-06,3.3080785621556504e-06,7.70570471317726e-06,1.4595987367817755e-05,1.4756940489859195e-05,2.8280786232880457e-05
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,2.208502933975562e-06,3.5081420998382876e-06,7.791516337686261e-06,1.514389499262887e-05,1.541513072360041e-05,2.9253179087821835e-05
