,hash,"n-1,mode-block","n-1,mode-copy","n-10,mode-block","n-10,mode-copy","n-100,mode-block","n-100,mode-copy"
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,,4.272671321814414e-05,,0.000667935935780406,,
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,,4.188046406136092e-05,,0.0006716104981023818,,
29,d9347181d825d9426e783cfeafee304735bd25aa,,4.26237025671432e-05,,0.0006703835097141564,,
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,,4.464232769062735e-05,,0.0006687571003567427,,
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0008557615801692009,4.330400191247463e-05,0.004566285875625908,0.0006623863882850856,,
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0008390369789245038,4.28226952667374e-05,0.00451246602460742,0.000667898275423795,,
33,deb4be85025088553d80d6637dbc17d7f8101f41,0.0008375860828285415,4.306310620449949e-05,0.004563838476315141,0.0006718492950312793,,
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.0008371266930435712,4.407879992277043e-05,0.004562912974506617,0.0006734584458172321,,
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0008431467964934807,4.373713501638943e-05,0.004537797765806317,0.0006690691225230694,,
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0008396397237307751,4.460454375486866e-05,0.00458097574301064,0.0006807672584222422,,
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.0008291545897149122,4.381168704764192e-05,0.004539013374596834,0.0006689605717029837,,
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.0008979536942206323,4.40292409149862e-05,0.00460141699295491,0.0006683380051981658,,
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.0008518839992272358,4.3217809577509174e-05,0.0045811348827555776,0.0006680437104983462,,
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.0008328829426318407,4.422959561149279e-05,0.004579982836730778,0.0006630995776504278,,
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00034685106948018074,4.2904970035249115e-05,0.0055653523886576295,0.0006662631058134139,,
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0003446197370067239,4.3723273013714746e-05,0.005628714454360306,0.0006711756286676973,,
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00034735636630405984,4.263637660473001e-05,0.005584669997915626,0.0006652167649008334,,
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.0003422940460344156,4.284417354938341e-05,0.005593767971731722,0.0006625926018589073,,
45,71555c48be7f07833bd540dacb50deb8069b551f,0.0003419814553732673,4.397896004886162e-05,0.005587550811469555,0.0006633325829170644,,
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00034395195864911734,4.3271027119239654e-05,0.005568141816183925,0.0006716636999044567,,
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0003479629832630356,4.429915694703088e-05,0.005542665021494031,0.0006705465202685446,,
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.0003421598114073277,4.532843025471376e-05,0.0054814558243379,0.0006699515506625175,,
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.0003470316994935274,4.433822096707147e-05,0.005526226479560137,0.0006650874598158731,,
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00033682644847900635,4.463890936934514e-05,0.005500049563124776,0.0006612132419832051,,
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.0003456572148328026,4.388855473558989e-05,0.005533016752451658,0.0006812424398958683,,
52,26311ed7bf80e02c827189e80084602d72e4f284,0.0003477349546888182,4.511673275070886e-05,0.005538322729989886,0.0006804948206990957,,
53,b5e01bcb668da0413170a886c258e00d2540e752,0.0003445953441162904,4.521344541286936e-05,0.0055098069133237,0.0006724476697854698,,
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.0003429615714897712,4.2891656448773574e-05,0.005480333464220166,0.0006755766614029806,,
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.00034087409655894,4.6401924169882174e-05,0.005476049962453544,0.000675708259223029,,
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00033292821758697114,4.3402782641351225e-05,0.0039958987617865205,0.0006742943078279495,,
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.0008274211655729092,4.590792039791161e-05,0.006155186565592885,0.0006727284344378859,,
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.00035253658505349326,4.45858232489939e-05,0.005574267474003136,0.0006740394746884704,,
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.0003523112049904363,4.639419964811903e-05,0.005546096712350845,0.0006821755087003112,,
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.0003631372920012679,4.4539477294463604e-05,0.005525089567527175,0.0006758981908205897,,
61,85d64e375f53f6028519d3aaad0b421934dcbe24,0.0003533956899853616,4.631159430805673e-05,0.005541733233258128,0.0006727721483912319,,
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00051164556061849,4.613023439917384e-05,0.004815511638298631,0.0006813021318521351,,
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.0005176606820896268,4.578351223927761e-05,0.004719243966974318,0.0006727339285943243,,
64,06da877ceae914a875bd1a55cd8e271332358803,0.0005105243297293782,4.71522046076455e-05,0.004798447713255882,0.000677908887155354,,
65,8529dfaaec65248420faffe095bac03c23881735,0.000509491446428001,4.4708161963134764e-05,0.004768665414303541,0.0006655110563668939,,
66,171a3e5811e43643788c20075be9ba52efb83b81,0.0005049657542258501,4.699810885760034e-05,0.004768161219544709,0.0006843144074082375,,
67,5bf9ab98edd254dee1162d6f1863053e040cf828,0.000508167059160769,4.463525089834417e-05,0.005722676636651158,0.0006747657607775182,,
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.0005145536153577269,4.9812789945471506e-05,0.005684923264198005,0.0006784479774069041,,
69,37a1ad069a800f5ef98286f25fb3fb632375168d,0.00039518103361702885,4.792380710377505e-05,0.005551015958189964,0.0006818266701884568,,
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00039446701367314044,4.763222757007992e-05,0.005568246939219534,0.0006798271206207573,,
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00039255020853418566,4.718314992191966e-05,0.005588814965449274,0.000678807235090062,,
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.0004043687600642443,4.862463287184987e-05,0.004088876768946648,0.0006794446671847254,,
73,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0003931669410891258,4.917854938219796e-05,0.00403804995585233,0.0006787611055187881,,
74,49e00940a82f9590d774539cd188b634c29fc39f,0.0003933535996251381,4.840293376330744e-05,0.0040716552175581455,0.0006789533363189548,,
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.0003960762943069522,4.98778604155591e-05,0.0040276116924360394,0.000680124678183347,,
76,ae88e02a48c4744afd22c63be388870037f3c84c,0.0003942103895287101,4.7921671788309853e-05,0.004057426122017205,0.0006791131745558232,,
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.0003994689412558308,4.985034904304909e-05,0.003982493071816862,0.0006850530626252294,,
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.00039938231034634204,4.8087556557408696e-05,0.0039572378154844046,0.0006775999208912253,,
79,a5e5e51187d4476841503ce816924ea99936dba0,0.00040224041789770125,4.915824063924129e-05,0.003936797613278031,0.0006866748735774308,,
80,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.00040287074024000996,4.749279166874174e-05,0.00395302998367697,0.0006852493388578296,,
81,388e8197e15403345950edc23ae5fc7a3cb0f644,0.0004011875090117638,4.756404588737621e-05,0.003977299085818231,0.000682985206367448,,
82,9b7e890b014f6ad3b4288246f0565f7afd6eca84,0.0003994807507842779,4.673707318834515e-05,0.003948666504584253,0.0006811145576648414,,
83,96727cf007217256700a1d805569a73d2171f1d5,0.000399968998793226,4.852335111711893e-05,0.003954923944547772,0.0006822040304541588,,
84,330435bb3420d798de08f86bf47287e55cf9e516,0.0003933965926989913,4.7162080653266516e-05,0.003956372383981943,0.000676681607728824,,
85,dae4f67c797176c66281101be8f3b4d6c424735c,0.0003916884910453249,4.8233823460327484e-05,0.00394296576268971,0.0006813080981373787,,
86,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,0.00039817217737436294,4.951667032158213e-05,0.003988954587839544,0.0006863897433504462,,
87,19b66496e248a4e4954a2a43f7100169a355236f,0.0003963589271599496,4.811366170743226e-05,0.003958553657867014,0.0006748621817678213,,
88,7b4c8731353586b50756be3b5c6e134211840876,0.00039162550372286484,4.800537135452032e-05,0.003951185964979231,0.0006824503070674837,,
89,cef4dc9d91d980c3df816de00154a22e96439fa4,0.00039512923642717024,4.9876128195212524e-05,0.003934906213544309,0.0006824501033406705,,
90,af0dfce126a1d83cc33b8da9d91bce664f5d5297,0.0003945677179015345,4.899341336174591e-05,0.004038856131955981,0.0007026981911621988,,
91,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,0.0003967240560226716,4.872785371648891e-05,0.00395817426033318,0.0006750976899638772,,
92,8bd5dddda46805928bba355a288815831c50c96c,0.00039279324657939097,4.866850591628006e-05,0.0039457641541957855,0.0006815025699324906,,
93,abdd996ee5a40889ac627445ebfda19bfec326d0,0.00039258726906997183,4.752041523120013e-05,0.004025598522275686,0.0006884537870064378,,
94,74afdda39be21af56b8f9ea9abdb1e8f994e5350,0.0003909520218493762,4.8409347974621086e-05,0.004036561585962772,0.0006808527978137136,,
95,491f41acd2c6a0e7886662a2448b3d245ae432a9,0.0003910228036917173,4.83860813938411e-05,0.0040527330711483955,0.0006832980434410274,,
96,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,0.000393507519253978,4.82361003952591e-05,0.003950714133679867,0.0006841528811492026,,
97,0437b83a931c5cc24296deecaa52d825e4d377e1,0.0003963726250311503,4.780722634964868e-05,0.004091709619387984,0.0006867288029752672,,
98,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,0.0003970450907945633,4.808920876760232e-05,0.00393812102265656,0.0006742699382205803,,
99,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,0.0003913791778569038,4.7524399959888215e-05,0.003912562970072031,0.0006827688775956631,,
100,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,0.00039438484236598015,4.7614757978865005e-05,0.003961619921028614,0.0006789423059672117,,
101,4edd4375472f23c43048e078ba2db1826957f0e7,0.0003913609275164512,4.7948557180012756e-05,0.003926462726667523,0.0006804089061915874,,
102,60f539b37514a9eb13c1ebfb8a252934f9084d30,0.00039206258952617645,4.772596508904077e-05,0.0039267141837626696,0.0006850401987321675,,
103,4d2b5850488013319ff8354a1e764a0a2064fe63,0.00038817071785720496,4.758183151865617e-05,0.003926991485059261,0.0006762833218090236,,
104,5eff78bb16df99ffe2e9cad86c4ec649893c0646,0.0003909502971779417,4.795557864042869e-05,0.003917384659871459,0.0006833461811766028,,
105,df40e550d442e910826e4817d38cebb902f48d77,0.00039876005254112755,4.715445793719373e-05,0.003953792620450258,0.0006857149419374764,,
106,760800d2c602b1c4e1a10d3a0ba12944df28cc73,0.0003920306559078968,4.8602120909790636e-05,0.003971557365730405,0.0006895100814290345,,
107,f1a247f9952085db72c3f8248f8336a0961d825c,0.0003893334004614088,4.718647186839304e-05,0.003951291786506772,0.0006851254729554057,,
108,473a68a53028f8a24b88bb9fc08b38dc3b69800e,0.00039267191594397576,4.79945335455857e-05,0.003934827400371432,0.0006802164716646075,,
109,3963ed0ea4e7d89174b1e992d84b47c0751f533f,0.0003908484898231648,4.803219110619553e-05,0.003977310378104448,0.0006774603971280158,,
110,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,0.00039525249471458106,4.7884266741835235e-05,0.003964325878769159,0.0006838630069978535,,
111,de446a536903f906969a1c5860a32ba11078a5ae,0.00040102964983536646,4.7760745470141946e-05,0.00392987416125834,0.000682867132127285,,
112,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,0.00039588658277083324,4.792477712671981e-05,0.004157037939876318,0.0006996292504481971,,
113,b6c7048bfd72a999f0cd948a346de94fe13f8123,0.0003925746962152145,4.7974594872751276e-05,0.003959088819101453,0.000682030979078263,,
114,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,0.00039112648961168745,4.7945968530193684e-05,0.003964940086007118,0.0006832448416389525,,
115,124dc4ebed8b805206e9ec1f25963877011ed93a,0.000386410737755122,4.754365344560302e-05,0.0039395433850586414,0.0006798642571084201,,
116,a7adfda540f88d765f10ae8963abe4ae43cbfb34,0.0003926966304856318,4.822037397034928e-05,0.003928888123482466,0.0006816552486270666,,
117,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.0003990522114830897,4.746541595397566e-05,0.003951858001528308,0.0006818969377491158,,
118,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,0.0003953368268412305,4.7519047221952304e-05,0.003983333250289434,0.0006883890628159861,,
119,40fad321343dd8a28129c668c8037a35e9b33989,0.00038642149970487315,4.537526444986093e-05,0.003932935749617172,0.000682329874507559,,
120,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,0.0003932618654709166,4.560035326415173e-05,0.003952206501708133,0.0006780328749300679,,
121,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,0.0003973772511996615,4.608462132108261e-05,0.003936743247322738,0.0006790928746340796,,
122,7eaac94d183888639422c7b55471613f1d5bce18,0.0003885402312824646,4.44442318234172e-05,0.0039517739933216944,0.0006781269985367544,,
123,62991d50511f75e58c4c57f40e84de25a8d7e7dd,0.00038614018531343727,4.585166745588245e-05,0.003929612998035736,0.0006783219396311324,,
124,94d3302039856667988f82d637f9a35998d19a79,0.0003962419029378977,4.64087276610526e-05,0.003924538250430487,0.0006807349984430604,,
125,eb167a3fe540780f397a14817f54a95333fbcc6c,0.0003988664617421679,4.5707771614952774e-05,0.0039232920098584145,0.0006778643764846493,,
126,cea994fac86dbc5af7bee3f15fc5b475a99163fa,0.0003980174045024726,4.640985651134282e-05,0.004283760747057386,0.000683680125803221,,
127,917c6f18ba6691bd29e7e103b65dff75af735faf,0.0003964283846121711,4.6624978905187005e-05,0.003918454996892251,0.0006810356862843037,,
128,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,0.0003907787300144824,4.586547702769106e-05,0.00392185575037729,0.0006785751284041908,,
129,e180d2aec3fe18bfc5ad1505659a23003929c76e,0.00039067478904214047,4.6210762400947075e-05,0.003924177755834535,0.0006850616264273413,,
130,2fd9ff8277ad25aa386c3432b6ebc35322879d91,0.0003926316164254856,4.644802735159606e-05,0.003928841499146074,0.0006830774291302077,,
131,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,0.0004031257703900337,4.6392451561122884e-05,0.003916780260624364,0.0006804239383200184,,
132,6894bbc6d396b87464cbc21516d239d5f94f13b7,0.0003920635589076063,4.546203908379659e-05,0.003941337257856503,0.0006808930629631504,,
133,d5064d4ab5152c71c4b639fe581cc80b74a103e4,0.00039370257917863247,4.664152337018133e-05,0.003965516516473144,0.0006787947495467961,,
134,1b3543cc456c352df8550ae2f0db0a5cfe422f35,0.00039005701770432864,4.5771842397858995e-05,0.003918639762559906,0.0006808135658502579,,
135,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,0.00039618338520925207,4.7213325594016846e-05,0.003928921010810882,0.0006653044401900843,,
136,91411eea6306d5b9aabab4b5abf5a16df4c3396b,0.00040039155730762734,4.609131298840363e-05,0.0039321947551798075,0.0006837856853962876,,
137,459bfb4af46de23e01e215784520aa2b81393dfe,0.0003889274801342533,4.603397076910672e-05,0.003954012761823833,0.0006811168132117018,,
138,0c32bb4140215f99b935eae9001eabb10e3c47dc,0.00039558936483584915,4.659787548375846e-05,0.003956114233005792,0.0006845665629953146,,
139,901211eddd5e17c8c7c85bc5f791679559d4efb5,0.00039449924952350557,4.637421930075194e-05,0.003942190727684647,0.0006801820054533891,,
140,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,0.00039126496348116134,4.5581403032545586e-05,0.003923512005712837,0.0006764063800801523,,
141,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,0.0003947160394790654,4.6914441617414484e-05,0.003928340971469879,0.0006802230709581636,,
142,5db7e2e6f805c180a0f117c6faa204f757b512ca,0.0003960034989107114,4.734171039246498e-05,0.003914448752766475,0.0006766173303023808,,
143,2c36dbbd6dd13b449c43dca85493f94022f19f9d,0.0003961103681761485,4.7105179430964665e-05,0.003956906992243603,0.0006822799332439899,,
144,8087e1de04d011f7ce66bf80dbef4a0599b14f7a,0.00039509353854765114,4.6761465962342124e-05,0.003926652774680406,0.0006770504987798631,,
145,24192935730d6dbb24e3d11b7f40f309b786c0ad,0.00039233480660746305,4.594042462737116e-05,0.003999300504801795,0.0006842337768628366,,
146,105e175a7708a05886d06a24ed2b60bdd6cf329c,0.00038904413724174863,4.754417700339751e-05,0.003922823758330196,0.0006781810144376424,,
147,9da90debf54029a50502fd759c8de56f2dc47129,0.00039520571366525616,4.654259557078071e-05,0.003925650555174798,0.0006778493859908647,,
148,928425156abfa65a613fac016f86d6a3b6c03768,0.0003955849365761074,4.631229588261046e-05,0.003939508460462093,0.0006773804392044743,,
149,5a59087fa5badc20e2cd5264f7cfc6911fc6fb12,0.0003955854783551051,4.7519980676192356e-05,0.003938498964998871,0.0006810790057190591,,
150,c9bfd4eb68e61c67aa27ed0cb2788f60d11cf354,0.00039477136362200743,4.7412047118494476e-05,0.003897941205650568,0.0006748335047935446,,
151,2e9169601aff252a661b845399ec61c3e575407f,0.0003981020373220627,4.726927677497204e-05,0.003931349026970565,0.0006819739355705678,,
152,59a97520cf0aa68b92a775d809e1cb67d886b50c,0.00039422153853453125,4.730797620450563e-05,0.003915166191291064,0.0006781334232073277,,
153,b074b21c326ecaa6b6519fc7dfcf54fa4e4457af,0.000393675326799544,4.7563075781416846e-05,0.003939246758818626,0.000685497754602693,,
154,ef0957302c6383524448cef2cd4cf18c7da18ea8,0.00039870737344716435,4.749743981374819e-05,0.003935591201297939,0.0006805085577070713,,
155,5cfc2d3ca06fb6afc95c16db172f710ed6e7eed4,0.0003948459410681748,4.744239934907962e-05,0.003931180806830525,0.0006812033097958192,,
156,aba1b4a7864752b005c9f5d1bd58fa02e08ccff4,0.0003912802337883757,4.669258549333886e-05,0.0038912015152163804,0.0006711543278975619,,
157,32f382c86f384a02eeb87f67fea806e6b9961b5c,0.00039971301941057807,4.7515846431608595e-05,0.003917185764294118,0.0006840064888820052,,
158,33351f646e0b523139fbba4986eba54a3bfe55a7,0.00039759171284878487,4.643982833555303e-05,0.003935675718821585,0.0006848656194051728,,
159,90133e16d02c67206e350ce222d76f938596706f,0.0003957480613070612,4.6692248314428027e-05,0.003915774985216558,0.0006830959399748179,,
160,26527695f9ee7b7bc3fdd3af67d7e8b068cb1e0b,0.00039688655589189794,4.6508438526100275e-05,0.003923309734091163,0.0006833307561464608,,
161,5b16107a537c0ebd2e4517c02ecfb9a24f54c827,0.00039339648076118185,4.653905498537611e-05,0.003916031506378204,0.000667757277066509,,
162,cd3b44d5f0915245138d44fdb3ee376601e34716,0.00038956223467651464,4.6976757547598286e-05,0.00393609976163134,0.0006807410682085901,,
163,f77c5e83c07985aacbddb89525785a3f66ce1b3b,0.00039646840349842724,4.691265355003007e-05,0.004046042973641306,0.0006826963508501649,,
164,4f2b219647ae6a7928590be2b709894ae2403274,0.0003889357053244916,4.635915067441509e-05,0.003927287005353719,0.0006742796249454841,,
165,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.0003915944029218875,4.7245155920425794e-05,0.003920878982171416,0.0006792373751522973,,
166,2fc96a0bc15624d7f1f74750bddffeca46f1e73c,0.00039240962791222116,4.72139593342811e-05,0.003911255043931305,0.0006784367433283478,,
167,20f22d849002d80485787adeb8a7340dab159f94,0.00039493112126365304,4.775313282777184e-05,0.004016930295620114,0.0006814034940260979,,
168,cdbc935201f3c322a312e8ae8b78d044cbe27bf4,0.0003905856731132819,4.7334598761067885e-05,0.003921578987501562,0.0006769623723812401,,
169,5134132ae9cc9c3fba1d5420353277cf3d96eb90,0.0003931337895874794,4.73247541504729e-05,0.0039229762041941285,0.0006775745569029823,,
170,c2dd245047ff2eb80972600163ecac9048d74e1f,0.0003935397656347889,4.7138906975692895e-05,0.003921085968613625,0.000675619623507373,,
171,965b41d418e6100c1afae0b6f818a7ef152bc25d,0.0003940445962003791,4.712641883165913e-05,0.003921350289601833,0.0006778344460245636,,
172,0b9b176dcef7f14f56dbd543c89e6da6c6b7b2e4,0.0003974388281886394,4.789230347498609e-05,0.003946499025914818,0.000680636236211285,,
173,1be88ff070cce6ac720804e861583682564f7e0d,0.0003994193751938068,4.716414074881138e-05,0.0042740447679534554,0.0006999809346679184,,
174,bcce3ac27e05ffd10584c3c8c666dade21714d1f,0.0003941505789183653,4.728677670535599e-05,0.00395488494541496,0.0006811053026467562,,
175,5b126f882bc90a22f7fe20518f727eafe8238d86,0.0004020917874116164,4.710286731787762e-05,0.003943074261769652,0.0006742467812728137,,
176,ad0049026f4afa5d6e8312c1a46b3777be396104,0.00039369411444148194,4.831590640485812e-05,0.0042874476639553905,0.0006798004324082285,,
177,9ae4a0d1ebc52a556ed13248172e8280ad9fc6bd,0.00040152641944587227,4.683672726722592e-05,0.003954065032303333,0.0006870359065942466,,
178,d5010b129e4f3714dcad04eb7115372848fbce36,0.00039556663034966697,4.7007033354642554e-05,0.003902722499333322,0.0006787413149140775,,
179,b3f41eeafd2708a6b519cf3c7ba3576dfa1cc5b3,0.000395578950142058,4.6461428621713115e-05,0.0039473797660321,0.000679659993491239,,
180,637af579ef5985bd8c267817cf445aca5bb34531,0.0003994180319400934,4.711011563961068e-05,0.003928122925572097,0.0006846442411188036,,
181,e1968acbedfb312b47993ac2869a5f544383195b,0.0003968876016397889,4.754812007063422e-05,0.003921551047824323,0.0006803313153795898,,
182,974a54058fe52ead24bc54a0015d3e065f78f5e3,0.000393472448060358,4.681589233123849e-05,0.003929912461899221,0.0006821641291026026,,
183,54c2a266780c02852003330f59bf3bf20e36eaa0,0.0004003511369228363,4.78355788383715e-05,0.003915572771802545,0.0006846309115644544,,
184,fed47a489e3da26fffb98a6dda32dbc9ba0f63c3,0.000402477215975523,4.7487441603562015e-05,0.0040247050346806645,0.0006916447018738836,,
185,b03c575834a68f3a8dad5e2974ccee7fa76003ac,0.00039882538840174675,4.7641562434427184e-05,0.0039218273013830185,0.0006775648798793554,,
186,68439794b84836f43ec389be0e702ff64ee76d44,0.0003973557882440778,4.740842231005043e-05,0.003924374235793948,0.000679105578456074,,
187,dfd4c9de8d849363e3d4cda7a0792ed0670165cf,0.00040692503814800427,4.823609575268193e-05,0.004001041525043547,0.000689924054313451,,
188,5ff70eb0fd61a39207d5166479507e1b099cb707,0.00040154200262175157,4.780356947888147e-05,0.0039435242069885135,0.0006865622126497328,,
189,1c58504eec43f9ba18ac835131fed496fb59772d,0.00040012423414736986,4.7140444318453475e-05,0.003958406508900225,0.0006793905049562454,,
190,1cb387128f66895b42c19578ccd60c34649de988,0.0003950811044957775,4.8010412798828434e-05,0.003910073894076049,0.0006808369523949093,,
191,2582c681082e6c2c74d424e255afa8efefa4f899,0.0003964998490678576,4.7314157388333616e-05,0.004148647538386285,0.0006854996317997575,,
192,43ca3a5bd882dc69bca0fa777113e6821c9f44e0,0.00039687653322919057,4.821954797463197e-05,0.003986126510426402,0.0006819322588853538,,
193,22356fc0ec8ca50aeb8f40633f7c7d906a648ab8,0.00039741353919872874,4.7568458604154654e-05,0.003915393608622253,0.0006844533490948379,,
194,243dc1e90e59daf18b17a6a1ebb705cc7bc66e92,0.00039536249823868275,4.7601028827243835e-05,0.004015907528810203,0.0006914749974384904,,
195,078ac01a85c4db46e7f148829c2e0d0e0f30c36f,0.0003968175196160491,4.7742264698548566e-05,0.003973583457991481,0.0006965088864995374,,
196,77c5841b93873bb1d71c38be3e41cf81ede59743,0.00039719715893555147,4.874905985262659e-05,0.003947525750845671,0.0006807928730268031,,
197,f0a74b2d4e50a1b4f9d9189c6b2e31b920913a8b,0.00039636109162259983,4.7990132180418364e-05,0.003942699753679335,0.0006809565529692918,,
198,5d8bcae56a337d21d7bf60d042c7dff32d91b451,0.00039452893004097316,4.734695098842635e-05,0.0039716666797176,0.0006982310733292252,,
199,642181c76b11bd1cc87ee7443d3ee215744df0fd,0.0003959031654866757,4.9114132283313926e-05,0.00392394547816366,0.0006792666099499911,,
