,hash,default
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,0.004742390010505915
1,60df9b1eb6375e3decf12ba7506404c46af0469a,0.004742390010505915
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,0.004742390010505915
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,0.004742390010505915
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,0.004742390010505915
5,8ae543cb13769a0afa6e176898824db7fd992d27,0.004742390010505915
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,0.004742390010505915
7,c9a83043c0669fd17306843eb21abd236b675537,0.004742390010505915
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,0.004742390010505915
9,a280f5e5d725de732a906b67172114b263ac3bfa,0.004742390010505915
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,0.004742390010505915
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,0.004742390010505915
12,537d35c2cf49cae0a496c37564fa282ec80e3695,0.004742390010505915
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.004742390010505915
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.004742390010505915
15,175476fec763984573e60485a447978cbcb381c0,0.004742390010505915
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.004742390010505915
17,93240e0d8ea23644a5b7874037e658c54966ff54,0.004742390010505915
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.004742390010505915
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.004742390010505915
20,ade91ea2f28284668fbf78971538ac4827d653b8,0.004742390010505915
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.004742390010505915
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.004742390010505915
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.004742390010505915
24,aab7993af0f6f3b9ac0d76952933b19163d65496,0.004742390010505915
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.004742390010505915
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.004742390010505915
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.004742390010505915
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.004742390010505915
29,d9347181d825d9426e783cfeafee304735bd25aa,0.004742390010505915
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.004742390010505915
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.004742390010505915
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.004742390010505915
33,deb4be85025088553d80d6637dbc17d7f8101f41,0.004742390010505915
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.004742390010505915
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.004742390010505915
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.004742390010505915
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.004742390010505915
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.004742390010505915
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.004742390010505915
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.004742390010505915
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.004742390010505915
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.004742390010505915
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.004742390010505915
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.004742390010505915
45,71555c48be7f07833bd540dacb50deb8069b551f,0.004742390010505915
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.004742390010505915
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.004742390010505915
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.004742390010505915
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.004742390010505915
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.004742390010505915
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.004742390010505915
52,26311ed7bf80e02c827189e80084602d72e4f284,0.004742390010505915
53,b5e01bcb668da0413170a886c258e00d2540e752,0.004742390010505915
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.004742390010505915
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.004742390010505915
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.004742390010505915
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.004742390010505915
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.004742390010505915
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.004742390010505915
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.004742390010505915
61,85d64e375f53f6028519d3aaad0b421934dcbe24,0.004742390010505915
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.004742390010505915
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.004742390010505915
64,06da877ceae914a875bd1a55cd8e271332358803,0.004742390010505915
65,8529dfaaec65248420faffe095bac03c23881735,0.004742390010505915
66,171a3e5811e43643788c20075be9ba52efb83b81,0.004742390010505915
67,5bf9ab98edd254dee1162d6f1863053e040cf828,0.004742390010505915
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.004742390010505915
69,37a1ad069a800f5ef98286f25fb3fb632375168d,0.004742390010505915
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.004742390010505915
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.004742390010505915
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.004742390010505915
73,53adf81bc503d749b13160a27e49160c5bbe48d7,0.004742390010505915
74,49e00940a82f9590d774539cd188b634c29fc39f,0.004742390010505915
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.004742390010505915
76,ae88e02a48c4744afd22c63be388870037f3c84c,0.004742390010505915
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.004742390010505915
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.004742390010505915
79,a5e5e51187d4476841503ce816924ea99936dba0,0.004742390010505915
80,b69cf68a24cffea0a884a102da1797755de8f022,0.004742390010505915
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.004742390010505915
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.004742390010505915
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.004742390010505915
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.004742390010505915
85,a6b4b2bdd6baf2afde27284097426e93912452e9,0.004742390010505915
86,c8a5ff07e5bda47eab870671634b107da5ab7934,0.004742390010505915
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,0.004742390010505915
88,9765987c2ade250c82bfeaba49d1f9301211d63a,0.004742390010505915
89,dbf37449935bced333a3999afa860aaf304ab1a1,0.004742390010505915
90,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,0.004742390010505915
91,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.004742390010505915
92,bb6b86e2afe88b371badfcefe298945002e47006,0.004742390010505915
93,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,0.004742390010505915
94,e0ffe3572b37190d9da5b1d07057e4e038bd3197,0.004742390010505915
95,cfb6a4d88d88307d507a86d1d70cd7d84c611406,0.004742390010505915
96,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,0.004742390010505915
97,bec2b07db5c999721d2d2c10334f3afe78aaadd9,0.004742390010505915
98,5c15cc3d76d171f07f9809a14a0dffd5ab37e599,0.004742390010505915
99,2bdecde364f133ce94b7f9271a6d34a8fb5cae86,0.004742390010505915
100,3f3e6045d594e28cd1953de9353b9f7cc103386f,0.004742390010505915
101,3823775ca779f5470b46c24d141fd483fee931d5,0.004742390010505915
102,f6a71feac4ac1623c8cd69dea5a560fe1e9af00d,0.004742390010505915
103,0316d19de1f5ba05e8409fda83ffeddf59ffc76d,0.004742390010505915
104,1900913b4c226e4cb49ab466671ed56bccb3f700,0.004742390010505915
105,00f6ddb9881a9587c915b3db00fa6e99bd025bf3,0.004742390010505915
106,7b0653cdd0d0a5ddcda061ee2eaf247f6303bc1e,0.004742390010505915
107,26e0003573463d0c5ca6c07289cd5151b4dba3b2,0.004742390010505915
108,6d8956e46026b68a4c2a50f1aab0c4f36a46053d,0.004742390010505915
109,871009f6415a2f588230e2e36bc9dbe751698ee1,0.004742390010505915
110,01c9bfe4f48d23ec2d2db50ffc58d6e5e42cbe93,0.004742390010505915
111,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,0.004742390010505915
112,fc2fe480f42e78c23a1cb1c8088bc1148784e16c,0.004742390010505915
113,e1ec9e868bf03ec4284b9a5fb291418983b3a4fb,0.004742390010505915
114,a5dc2b5b917fc50575e10bbe139a0c78e43a1c1c,0.004742390010505915
115,7dcd29aaafe1ab8be4be04d3c793e5bcaf17459f,0.004742390010505915
116,7a18e4ac4f0b9f0933a190ac25cd75729bcdd146,0.004742390010505915
117,17e3ef963a039b8312af119e300a9e68a37e568c,0.004742390010505915
118,67ddfd05d65cb1f106504bb92978cc94bcec8612,0.004742390010505915
119,ba4eab8681a12863269e5159910cbaeb06517ef9,0.004742390010505915
120,9fd5ca55cc8c76759927831f44a98e2c65ea73d1,0.004742390010505915
121,46e984e9f93774570b9d15288f3c24f5e0cae63e,0.004742390010505915
122,002611249a38b45e691219567f7ecee4d1250b4b,0.004742390010505915
123,e9070852051515395e0ae9bbe66f929111d59c41,0.004742390010505915
124,06b995cae91b98778b78e5249129912b5372a959,0.004742390010505915
125,6f65e1fc25f265ff36bdbfb3aa482f65fd84a684,0.004742390010505915
126,dc35f0155a80e8ae1e3f146da9a717888a55f1c0,0.004742390010505915
127,0eb9f54e5e466c8d7a76ae116712b368d045c7e0,0.004742390010505915
128,740a8cf8c103e4e329021802af007295261b0da2,0.004742390010505915
129,02d6e9a4b4bae1eca7896fdba043575ef3aaf038,0.004742390010505915
130,572d5a1dadb398d0b7d27468230f186f72987b3b,0.004742390010505915
131,b126821abbf14c88f85646b3fa074d3466bf2dbf,0.004742390010505915
132,60d46ea7bb53da9792ee03dc32341d51e4638960,0.004742390010505915
133,a8f38c5f49f92be3897888d2b02cb734a2f32187,0.004742390010505915
134,30678f57d5f4c68e4a0590fda104b32895a216b8,0.004742390010505915
135,68e4d56eb9b539cccd582de7e7fb09c373d37609,0.004742390010505915
136,6562324781f287cf07a4dc694fddb297e32d7ca8,0.004742390010505915
137,d23d968fef1464407bcb1b28147dcfff133bced4,0.004742390010505915
138,02d508c90a214e0aeaf78b4ad41a578e267dce12,0.004742390010505915
139,eb4317d0a4c94b3f1454dca58c76caed8bbdc7e6,0.004742390010505915
140,10e43ca5882a22de3ef9082ffce82c65c3261b8f,0.004742390010505915
141,028bdf88e6c71a705d0c6bfd55d1117c7f44f6aa,0.004742390010505915
142,9437402f1d60778cd723e6119044ef0510ef17c0,0.004742390010505915
143,579ee2a137b5b4f8dcf70a7a548d6c4194e31257,0.004742390010505915
144,b51b540285d4cf2af69976c1e3b285f7c21b46f7,0.004742390010505915
145,98cb6bc8522b89ef308da40a26fa910fd1a17097,0.004742390010505915
146,2eb2e93ef43618f01258c43f4e7024cb5e3fc173,0.004742390010505915
147,a3881774f72499728ef05d2234ef62cfa3774076,0.004742390010505915
148,c5f7feea27931f62ef31b071e7e10ce28d7baa16,0.004742390010505915
149,a14c41264855e44ebd6187d7541b5b8d59bb32cb,0.004742390010505915
150,d2b969d57ba162f0d19660e895ce94bc59638b72,0.004742390010505915
151,7d3b555ca383a20dcf4618ce3e3d0392ad556b04,0.004742390010505915
152,9a2a786ea3606d06e2372f88badc5802fd7e95b4,0.004742390010505915
153,f9dd21e64584f6e821805daa450b8bc9f8ef3526,0.004742390010505915
154,cefab37bfba72ae062a58be3c7bdbd59c2c4d309,0.004742390010505915
155,1932e4bdc460975d8b35ae8351e037d26e5ee6f8,0.004742390010505915
156,592b71c8cd10ef3cf9bccebb6c3ed0198f105484,0.004742390010505915
157,e5f6012b9d59848d1b76e1b09982cbc67989572b,0.004742390010505915
158,6c79e97d7bac51adb292ce6f7d4d77376f818d52,0.004742390010505915
159,8c671cb7a2e99dbd4146a77c0e88f4d24efc911f,0.004742390010505915
160,0721406ede8b983b8689d8b70556499fc2aea28a,0.004742390010505915
161,6e2e9e678a44650d45f036d4a6c72609a3b8ab20,0.004742390010505915
162,168978df69efecb07943fd8ce3a7c95aab7122cb,0.004742390010505915
163,cb557b79fa0ce467c881830f8e8e042c484ccfaa,0.004742390010505915
164,badbf70324274bdb4299d8c64d3d83a26be2d4c0,0.004742390010505915
165,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,0.004742390010505915
166,3c91a3e1704c8aa7f1258aa30892040df9d952f4,0.004742390010505915
167,fe3d717080e812383900507168a6bd7093c4e434,0.004742390010505915
168,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,0.004742390010505915
169,75f852edf94a7293e7982ad516bee314d7187c2d,0.004742390010505915
170,5265343e268264101ec317594b1b97814d8d5875,0.004742390010505915
171,542e35e121988a9a942435da91d407d11a6ff96b,0.004742390010505915
172,8bcfd67720dadab6cc8562183b3d5b3458a8a91b,0.004742390010505915
173,a914cb7cf691a1e676b55459aed58f793883a1a7,0.004742390010505915
174,e0ceabc087303ce18d38183de9058df23f63df6e,0.004742390010505915
175,1e2aa70c87031d2b4e0a53c0a2153ac4a89d8fe9,0.004742390010505915
176,0fe94ce8a6c4fbe94305e4a4be45fe06e774be29,0.004742390010505915
177,7fe64b4a15daa340ed086b6bab85c1a274e5ea6f,0.004742390010505915
178,53d74a1fc054a5f997007fd851476776599cb6f6,0.004742390010505915
179,4d820990180a54ca7ce22ba698646deee17292f8,0.004742390010505915
180,f079a56b18714bd622f7ca457d14ebe873b67c55,0.004742390010505915
181,7d8fadac32f102f25642b47e82437f4243ca2658,0.004742390010505915
182,80b387c66e4f10faafdb1a21c011c173f77b0942,0.004742390010505915
183,4647bfbb57768efda59160c3beb98cf02badd6c5,0.004742390010505915
184,764662504a233ce218543aae3257dafdaa39e4f0,0.004742390010505915
185,31e153c4b80b03d0ef0670bd9aa9e52745c7e3fc,0.004742390010505915
186,f8a30474faaa135ea1b23ad0184f74a19d8b480e,0.004742390010505915
187,164682330d70ffe84e706a67955435b76e1cf19d,0.004742390010505915
188,07685e4386b4dbfbe52a1ecd95bc7fcc397b2411,0.004742390010505915
189,07272c441ee1a12e260a55b252835ff1e1ca0c50,0.004742390010505915
190,2f0ed6acea1308c89e6c814b1317d96362370703,0.004742390010505915
191,6ff787b93d46cca6d31c370cfd9543ed573a98fc,0.004742390010505915
192,35a793c31faa1d7aeb1fd44cf79407132efcab08,0.004742390010505915
193,755d7c3ec0371c25ff25c3142034f3555ab4fd27,0.004742390010505915
194,45c57078fd599194b49148fb66808f03490ee423,0.004742390010505915
195,6d9e294c47e790067e0b5724afecb4e38a542bd0,0.004742390010505915
196,e69faef03428b82f5651a5fb521610ddea2bd22a,0.004742390010505915
197,4fcea6deac29276605e58b0a011f7ef6d089f66b,0.004742390010505915
198,d5da698181fe6e920b03cef8a6a20e39c7d40cdf,0.004742390010505915
199,3300c03992d963f9c571975c17ed93f17b090672,0.004742390010505915
200,bdb5cc7b54d19f1f79eba1680a59f6852c6e3614,0.004742390010505915
201,b63e25648f2d7d0c2d56851352740620848da3ae,0.004742390010505915
202,3d83143c2c2f877ee921c4c7c6746d836c459839,0.004742390010505915
203,d785aa39f99720950cd7f9acfe1133494cb5ff58,0.004742390010505915
204,6568c6b022e12ab6d71e7548314009ced6ccabe9,0.004742390010505915
205,068074f4acab87b0fabf194517b7dfb0f038af5a,0.004742390010505915
206,d78893c1116b3ada9eb1ebbddc17aee69693eb5c,0.004742390010505915
207,f128be6c671d320c84771e923ddaf6467645216f,0.004742390010505915
208,edb880dd9b3c7241b96ccef34c43bd9f90e4a6e4,0.004742390010505915
209,882f00bd47ceacbbcf34cad5d491be43fee0c99e,0.004742390010505915
210,1d7939e1d26adbedaeec98c8153ea2e37297f520,0.004742390010505915
211,1f95d7914ff23ffeb95767de79c55b4f702e6f2f,0.004742390010505915
212,8dde6f8f4a6180e5a26332733367e3fcdc5aac66,0.004742390010505915
213,b32b72e3d98d784b98d9c38d4f9905574a60707d,0.004742390010505915
214,df9c973f28fb9c0e713db29285b07b57c622652a,0.004742390010505915
215,8eaceff8aa2ed313d78b4f84e35b90a24505662d,0.004742390010505915
216,c750d24ef3a9a897fb19d3f0b4910f07f078e302,0.004742390010505915
217,bb71b5fb7b65b662c1fffa3f8120cbfd02e2c164,0.004742390010505915
218,89babbd98fc75399709543f55013ff856280c668,0.004742390010505915
219,202467c653efa89e94cc20feea0ea277cd0a8458,0.004742390010505915
220,b47c3c1c70644c84dac18de878cd53d1b103595a,0.004742390010505915
221,e14d47ce9fe29884a524322b295b723cf8ee1e08,0.004742390010505915
222,89c80ba606f4346f8df2a31cfcc0e967045a68ed,0.004742390010505915
223,64e62ef69babccb36cb2ee014225c6845b163c0e,0.004742390010505915
224,e02af0b2991171c39bb3013fa83bdbe727cd3cda,0.004742390010505915
225,f3533711c854d05e2d767e3e8373c882d4d9f3ae,0.004742390010505915
226,a4e931f15e87cada0b9bb9ad80378115e72ba7ba,0.004742390010505915
227,93a9ed22b6fb6ecd6c4a10382306b1e5c6d06abc,0.004742390010505915
228,3fc4b7178d6edfb01dfddad57344330fd930440d,0.004742390010505915
229,785d1eb24ae8690b6b7389f6badbc91f949552a4,0.004742390010505915
230,676a619f2ede19db5f8c8d42f7221a6b10362015,0.004742390010505915
231,f726490c4c83e48fe05e0a80073e9716800a508a,0.004742390010505915
232,e9fb9335399580aaef1e5fa01e6f7afc79b82792,0.004742390010505915
233,94de9f7007b9264328dfa16dcf60a8c34a2c8ec0,0.004742390010505915
234,8eed39d6562045c650f4c8aeec5319f4bf34402b,0.004742390010505915
235,131b6bf29e20e801368907f71e5d8594a484f742,0.004742390010505915
236,63884710e540d1218ed3713b8998d515abd3c71e,0.004742390010505915
237,d3382a5e7e3c45a2fc9840509de0c8eadc25fa07,0.004742390010505915
238,639f94d164407a311295fa67d3a5363cb718f965,0.004742390010505915
239,b575bd6928402e9738f439610ec13058f3402f3a,0.004742390010505915
240,4c37b8df70952d9192c528f1988e7285b44fd7ae,0.004742390010505915
241,4bd449439ccce1be0bc43abed15423b46dbdcacb,0.004742390010505915
242,3cec3ae80e626952a6b61a72516713217d99fefe,0.004742390010505915
243,f4353323d0be0c3b3c7d0c752d6c135bc6d36465,0.004742390010505915
244,2a6a8f5a03ca78392aabc9a2d938760285fcee30,0.004742390010505915
245,b797a0cb97a8a9e7e36962dc8c37c075967aa88b,0.004742390010505915
246,f69c2fae9cc592fe42355b1533bd1a7e32216ace,0.004742390010505915
247,2e5e6f6949af92b3f7abd99e558f1f6ae5be2185,0.004742390010505915
248,28a05b3a60014f755d72eb86e8a352f6d4476d07,0.004742390010505915
249,8365e3ac35fe9c0b4cba8bc707dc1910e0c1f387,0.004742390010505915
250,86bae1ae269969a48759257900320c0f0664d37d,0.004742390010505915
251,d61fdc7d4c33d7f2104afde7e32d56af59f9d4f9,0.004742390010505915
252,1078723d2741d3379b65a70ee7aa23d9e7f08457,0.004742390010505915
253,3409bd3f38adc03cdf0096c53e897818517bc286,0.004742390010505915
254,c3d1107b8931313c85947439c406dab98ebfc8ea,0.004742390010505915
255,092905febd53742d2a700322f88b652d6a5fd4fb,0.004742390010505915
256,e58c1a7f0decf7e43afbdeaa755492e665dd5533,0.004742390010505915
257,978bbe7fdb519edf1f28df4982ce13523ef59a4d,0.004742390010505915
258,6e5cdc9d0923558dc66ad878f2e5392d29185754,0.004742390010505915
259,83377c70a3dc49a7f3200c85d9736b346c42760f,0.004742390010505915
260,b908da64dd4fa8dc70932f51202f9701db4cc868,0.004742390010505915
261,2f782a2f1afa1b25ffacb3ca1ffdbbab0abc1504,0.004742390010505915
262,6df71138184f26cd87bb086acb1e6b3dc1be4bbf,0.004742390010505915
263,2a862700bd376800ff4495e572ca4c85c919a218,0.004742390010505915
264,77bc3225e6f4badf83190ec300a0e10e56949644,0.004742390010505915
265,402802d8a16da735017bbefa8621a91f5707beba,0.004742390010505915
266,e12112e7caf72f93e07128f6e7a8a3399f1c6bc9,0.004742390010505915
267,2c1a34daa024398cdf9c6e1fbeff52b4eb280551,0.004742390010505915
268,4516ee94feef318c72bdd96282d0cac98a10e433,0.004742390010505915
269,6822c098a73f168dfe4400867b0d82f29a7f5e89,0.004742390010505915
270,f25905b5d25a2fca1e23adad11d4597a1e658276,0.004742390010505915
271,41977b24ae011a51f64faa75cb524c7350fdedd9,0.004742390010505915
272,a1ee7968df16a4f57c8e22164d19aa2d14a6cdad,0.004742390010505915
273,2a9a95d250c91f842b9fdc32cbeaeaced8b5896b,0.004742390010505915
274,b5cdbf0434019e802b5e1a44bee06e67e0beef75,0.004742390010505915
275,672a2ec822bb2d3619096a66b76afc79eea118e6,0.004742390010505915
276,c136cb7f2982554a9ae305aafd81b9f68ac03ec5,0.004742390010505915
277,481e731368dd47705248b1832ebd70913e99772e,0.004742390010505915
278,f9408ee13adbe81c7740daa03a52fc73d71e71ba,0.004742390010505915
279,07cbfffec5156f8491c885d4e893fb7b920428b2,0.004742390010505915
280,b3e3567544dc2b41e1bcc89157b977cf12ef2efb,0.004742390010505915
281,d97e31e891e868457d710d53b8ddadb0d473ec8a,0.004742390010505915
282,cc7f1504aaf7b02de09ba87ee91dfe4446d90031,0.004742390010505915
283,de4a75535fa48ab93ae226c70182e411b27daade,0.004742390010505915
284,3aad1490f24f4d39980a72bea0617083aaf508ea,0.004742390010505915
285,99eac42354f9c900bf8897abec6e7c1bd6c9ff6c,0.004742390010505915
286,969ada67c1b9b32b863a9ce77f56689ca7ba3b43,0.004742390010505915
287,2f52098908b00397e425904b89ac89d84e344627,0.004742390010505915
288,261a769dd135c1e4007a6d0bdbed68a8c929497a,0.004742390010505915
289,455f1f3168ab0105d05add646ff63a17b80fdcdc,0.004742390010505915
290,c4e20ec45f0aef437df9bbdc18849d15e9d7e850,0.004742390010505915
291,eeef9d4646103c3b1afd3085f1393f2b3f9575b2,0.004742390010505915
292,38d843e6b526fc5e8a936b77dc8d33750f5735d8,0.004742390010505915
