,hash,size-550,size-1000,size-10000
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.0027836704975925386,0.005010333741665818,0.05014805551036261
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.002236623299540952,0.004056625669666876,0.04033282201271504
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0022476695012301207,0.004039978501774991,0.040003733010962605
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.0022026526043191553,0.003973953833337873,0.039790303009795025
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.0022037094982806592,0.003963692831651619,0.039338394490187056
5,71555c48be7f07833bd540dacb50deb8069b551f,0.0022199226019438355,0.003987196503051868,0.03978501749224961
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.0022829562018159776,0.004087273332212741,0.04081131849670783
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0022317055030725893,0.004008673495263793,0.03975257099955343
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.002189976398949511,0.003947973498725332,0.03951755650632549
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.0022378251975169404,0.004061108168874246,0.04032188050041441
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.0022493125987239184,0.004132787333219312,0.04060858349839691
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.0022363745025359098,0.004043561668368056,0.04034640199097339
12,26311ed7bf80e02c827189e80084602d72e4f284,0.0022606952989008278,0.004163687330825875,0.048836478003067896
13,b5e01bcb668da0413170a886c258e00d2540e752,0.0022249474975978957,0.004029546165838838,0.04009927100560162
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.002767767622572137,0.004169988998910412,0.0415804689982906
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.002244517899816856,0.004073848166929868,0.04043516948877368
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.002781539000958825,0.005040864743932616,0.05787751649040729
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.002826315125275869,0.004825183001230471,0.04808900899661239
