,hash,"array_size-200,percent_nans-0","array_size-200,percent_nans-0.1","array_size-200,percent_nans-2.0","array_size-200,percent_nans-50.0","array_size-200,percent_nans-90.0","array_size-200000,percent_nans-0","array_size-200000,percent_nans-0.1","array_size-200000,percent_nans-2.0","array_size-200000,percent_nans-50.0","array_size-200000,percent_nans-90.0"
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,5.7671722190986786e-05,5.768644412920037e-05,6.283746234536968e-05,6.301585753410405e-05,6.125944377488216e-05,0.003265549625211861,0.0028067057464795653,0.003881684664520435,0.0040082895041753846,0.0023773238754074555
1,60df9b1eb6375e3decf12ba7506404c46af0469a,5.674713348521222e-05,5.694570352284948e-05,6.153134092363126e-05,6.179641240005419e-05,6.0493422157984844e-05,0.0032792327510833275,0.0028178486245451495,0.003934648833819665,0.004058140334867251,0.0023725109967926983
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,5.715859629162878e-05,5.6779010416600314e-05,6.155319489528147e-05,6.14170540674505e-05,6.0204859947079564e-05,0.0032831004973559175,0.002831509500538232,0.003916446163202636,0.004015704165794887,0.002447607374051586
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,5.544334872422788e-05,5.611413074896122e-05,6.073424314439441e-05,6.101408101196853e-05,5.9397305985989016e-05,0.003265539500716841,0.0028427086253941525,0.003900946666059705,0.004068592330440879,0.002631947249028599
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,5.705566834780927e-05,5.7057528925054755e-05,6.199427485487789e-05,6.263801741219971e-05,6.051716292368541e-05,0.0032573770004091784,0.002788585377857089,0.003872779998346232,0.00408967049831214,0.0023891070050012786
5,8ae543cb13769a0afa6e176898824db7fd992d27,5.622452274588115e-05,5.551632903563809e-05,5.952384148894865e-05,5.976502762371623e-05,5.863635671778103e-05,0.0032763292474555783,0.0028425293749023695,0.0038924905044647553,0.004004788332773994,0.0024223161199188326
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,5.6042007793107796e-05,5.6314215404339713e-05,6.11173090056694e-05,6.165470395721602e-05,6.0363226468566784e-05,0.0032910032496147323,0.0028188197466079146,0.003912786332269509,0.004115777832339518,0.0023766941267240327
7,c9a83043c0669fd17306843eb21abd236b675537,5.6648505202853513e-05,5.694772388172471e-05,6.123794659022557e-05,6.166139775649009e-05,6.018851918570063e-05,0.0032462348754052073,0.0027879271256097127,0.0038764168324026587,0.003985011499025859,0.0023750595028104726
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,5.599362106595342e-05,5.5863866686988145e-05,6.159112639620565e-05,6.216306780007178e-05,6.09096477174634e-05,0.0032522276233066805,0.002789455251331674,0.0038771511705514667,0.004086606665320384,0.0023951167495397385
9,a280f5e5d725de732a906b67172114b263ac3bfa,5.5478961379795345e-05,5.529571463932481e-05,5.978630670444083e-05,6.05427295375422e-05,5.9719850627437196e-05,0.0032538413724978454,0.0028125288772571366,0.0038705078331986442,0.003958206997291806,0.002362246123084333
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,5.805761900283249e-05,5.829738625189753e-05,6.200463072177213e-05,6.248787929967646e-05,6.18824134265364e-05,0.0032607141274638707,0.0028253965010662796,0.003879208505774538,0.004023655834316742,0.0023787014979461674
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,5.771487296981461e-05,5.7859364383051445e-05,6.36225526441673e-05,6.36737146979773e-05,6.189929833701834e-05,0.0032694012497813674,0.0027950455023528775,0.003878043998459664,0.003968540831313779,0.002369551873925957
12,537d35c2cf49cae0a496c37564fa282ec80e3695,5.711591101607493e-05,5.7566084203579904e-05,6.26206781545215e-05,6.268646528021125e-05,6.167944940918889e-05,0.003226817500035395,0.002767669624518021,0.00383396033430472,0.003561952333257068,0.0023228222507896135
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,5.72692958213857e-05,5.7030807283808826e-05,6.143308474352099e-05,6.191351406342936e-05,6.017981253204529e-05,0.003258180626289686,0.0027897267500520684,0.0038798976675025187,0.00399644700034211,0.0023750602504151175
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,5.738574737303057e-05,5.737377371253005e-05,6.298810347644398e-05,6.315633432085486e-05,6.141472501136983e-05,0.0032812267490953673,0.002822990250933799,0.003881108495988883,0.003980531997513026,0.0024285375002364162
15,175476fec763984573e60485a447978cbcb381c0,5.764471314155104e-05,5.73658386230587e-05,6.364530060578923e-05,6.29364626181724e-05,6.104630790881044e-05,0.003284338123194175,0.0027971032504865434,0.003881604665366467,0.004009501996430723,0.002366275000895257
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,5.7012364588141885e-05,5.6551064866456534e-05,6.219283905115793e-05,6.252587499230603e-05,6.10028111421141e-05,0.003267110749220592,0.002828329375915928,0.003886689002683852,0.004061315332364757,0.0024142464990291046
17,93240e0d8ea23644a5b7874037e658c54966ff54,5.7437047354668675e-05,5.7897962757666156e-05,6.248405649481961e-05,6.250612721530468e-05,6.1034912914181586e-05,0.0032543363759032218,0.0027902768742933404,0.0038695876670923708,0.0039910843333927915,0.002376716251092148
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,5.71257994579355e-05,5.729217802238997e-05,6.20285937574491e-05,6.223701151528117e-05,6.119047766180668e-05,0.0032735493768996093,0.002842948999386863,0.003895169332584677,0.0040185456673498265,0.0023795902488927823
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,5.746481317481467e-05,5.751955587642287e-05,6.214413216007049e-05,6.252938068097468e-05,6.112895001327463e-05,0.0032475774987688055,0.002799509626129293,0.003865099332566994,0.004047604998049792,0.0023768951250531245
20,ade91ea2f28284668fbf78971538ac4827d653b8,5.865842119775429e-05,5.9028390371975276e-05,6.411240236198573e-05,6.409587721682114e-05,6.240690351676261e-05,0.003263688251536223,0.0027845771255670115,0.003856807833168811,0.0039866596659218585,0.00237834812469373
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,5.7593271048972386e-05,5.7470180630301125e-05,6.257460759221684e-05,6.254799999383642e-05,6.108031734226407e-05,0.003268033000495052,0.002793649373415974,0.0038872869990882464,0.00404826983140083,0.0024348382503376342
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,5.738913019589138e-05,5.799437967847465e-05,6.245126166694992e-05,6.238479311404021e-05,6.154652923033764e-05,0.0032878603760764236,0.0028484783761086874,0.0038973523332970217,0.00440864833217347,0.0024528070007363567
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,5.796182182514693e-05,5.7959414837743216e-05,6.294860116796934e-05,6.264244216175297e-05,6.188832466950877e-05,0.0032673568748577964,0.0028489221240306506,0.0039057043322827667,0.003979843000706751,0.0023770120005792705
24,aab7993af0f6f3b9ac0d76952933b19163d65496,5.9907071802762555e-05,6.0074629790460926e-05,6.499928869223888e-05,6.512073053376091e-05,6.419007312567708e-05,0.0032722240011935355,0.002833216123690363,0.0038909685002484666,0.004403985835476003,0.0024564399991504615
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,6.03726637919685e-05,6.046964283866276e-05,6.493388820491639e-05,6.484668564210328e-05,6.391904970402258e-05,0.003270072249506484,0.002843853000740637,0.003895818166104921,0.004013991165265907,0.0024027602521528024
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,6.112242134692137e-05,6.0839961143857284e-05,6.627800307155193e-05,6.638509811740664e-05,6.465696150742846e-05,0.0032692290005797986,0.0028133615014667157,0.003892458999568286,0.004018253998462266,0.0023787989994161762
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,6.040840833318523e-05,6.0495677785689217e-05,6.521290179946283e-05,6.561347576225119e-05,6.49920459929568e-05,0.0032866412493604003,0.002847644624125678,0.0039106091668751715,0.004054719497313878,0.002381477374001406
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,6.0686997222659194e-05,6.148978093151118e-05,6.683502146121446e-05,6.646772420605306e-05,6.558983435949692e-05,0.003257067624872434,0.002819082374116988,0.0038675249985923683,0.003984728500654455,0.0023794221251591807
29,d9347181d825d9426e783cfeafee304735bd25aa,6.166729312015418e-05,6.184532767652382e-05,6.70616233486277e-05,6.724197221136605e-05,6.535209936976253e-05,0.0032724033735576086,0.0028089197494409746,0.0038913284976539826,0.004123766331758816,0.002377585999056464
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,6.133025708755658e-05,6.093876963655276e-05,6.621822666299219e-05,6.651888650404918e-05,6.562628441533453e-05,0.0032937298747128807,0.0028317065007286146,0.003931841335239975,0.004105572164310918,0.0024472631248499965
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,6.714194719477192e-05,6.720968754052592e-05,7.314572969728426e-05,7.37093580667263e-05,7.23900166182125e-05,0.0032940653763944283,0.002869406749596237,0.003953049667567635,0.004001777000667062,0.0023929346243676264
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,6.155862290686641e-05,6.142721874560019e-05,6.599758485346242e-05,6.647481482273347e-05,6.548985272883066e-05,0.0032719813752919436,0.0028164951254439075,0.003872222000306162,0.004049339501458841,0.0023862689995439723
33,deb4be85025088553d80d6637dbc17d7f8101f41,6.329505034438583e-05,6.336625585052304e-05,6.926786623506623e-05,6.944626455210269e-05,6.739592186022492e-05,0.0032781539994175546,0.002825150126227527,0.003917658332890521,0.003996740497920351,0.0023830169993743766
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,6.407071635969887e-05,6.428978235549841e-05,6.88468471649963e-05,6.987174832383912e-05,6.832431010272695e-05,0.0031345805000455584,0.0027917598745261785,0.0038628266678036502,0.003990319499280304,0.0023624038749403553
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,6.328057101652159e-05,6.351157850964905e-05,6.811669873758758e-05,6.891069794316232e-05,6.760404066881166e-05,0.0031779987511981744,0.0028315004983596737,0.0038882586668478325,0.003991189999699903,0.002442220749799162
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,8.416068256280148e-05,8.462119922114653e-05,9.049006363387558e-05,9.05715546153971e-05,8.967734955637376e-05,0.003224554249754874,0.0028822507501899963,0.003925066666852217,0.0040282765015338855,0.002390888124864432
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,8.300603026741142e-05,8.267684298960014e-05,8.858225001098557e-05,8.820208124116033e-05,8.814499176141983e-05,0.003195001252606744,0.0028105916262575192,0.003899409503598387,0.004023234168319808,0.0023773055017954903
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,8.440571646921073e-05,8.413835040680463e-05,9.104949576259756e-05,9.09068884471362e-05,8.984560325880312e-05,0.003182819000357995,0.0028737697502947412,0.003923283999029081,0.004058892501537533,0.0024084248743747594
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,8.502747260763499e-05,8.446723438737536e-05,9.046173950426375e-05,9.092702895926297e-05,8.976615701748196e-05,0.003181787000357872,0.0028546983739943244,0.0038949264999246225,0.004029143999408309,0.0024147473741322756
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,8.439884882947329e-05,8.468536612409071e-05,9.128345375168412e-05,9.12542272999417e-05,8.959192152458342e-05,0.003206987625162583,0.00284933212424221,0.0038991355007359134,0.00395211166566393,0.00236148475050868
