,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,4.222364878782039e-05,1.698591703072537e-05,8.872301542139361e-06,2.8934005103852963e-06,9.351499505679716e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,4.262352860936029e-05,1.6881444293201245e-05,8.645115294683503e-06,2.8089939725221724e-06,9.080591565382876e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,4.3323105831901394e-05,1.7210531360910756e-05,9.040900867832594e-06,2.806826784741488e-06,9.042698593850092e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,4.384024293128266e-05,1.730579146500467e-05,9.309827573289555e-06,3.0392915848309696e-06,9.346802888268773e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,4.2956226934620645e-05,1.7417439570029575e-05,8.69531423479225e-06,2.9603457774559314e-06,8.96243846460229e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,4.2479587136767805e-05,1.680495860848329e-05,8.429161854479836e-06,2.7191813301250703e-06,8.884704876930672e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,4.303807267558433e-05,1.6962619489695162e-05,8.852640693049645e-06,2.7460512587105385e-06,9.107728038053815e-06
7,c9a83043c0669fd17306843eb21abd236b675537,4.358802750018467e-05,1.725549275515923e-05,9.019059376415934e-06,2.9129822855967465e-06,8.831876888871193e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,4.2680198071049706e-05,1.7274712307715982e-05,9.136306815841971e-06,2.747526601190051e-06,9.248142654060826e-06
9,a280f5e5d725de732a906b67172114b263ac3bfa,4.3209484477798305e-05,1.7190351333600914e-05,9.08659667176895e-06,2.738127085813171e-06,8.93814038580651e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,4.2955757246590124e-05,1.717862779036235e-05,9.009806151554838e-06,2.8758382307592427e-06,9.11128133812473e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,4.269358214514796e-05,1.7071007159612482e-05,8.745273330297129e-06,2.822455180812298e-06,9.01015373350457e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,4.283734413934505e-05,1.71381987595729e-05,8.88947540940061e-06,2.681539270302234e-06,9.03805876250704e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,4.258354778821562e-05,1.730799598841922e-05,8.773561712826987e-06,2.8312345308087274e-06,9.116933850402181e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,4.321169731478522e-05,1.699341817406892e-05,9.156312073834919e-06,2.900812260141608e-06,9.19018088924614e-06
15,175476fec763984573e60485a447978cbcb381c0,4.2811918849726836e-05,1.741722346897836e-05,9.22826880758459e-06,2.996100552480409e-06,9.501881431788207e-06
