,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
22,ad30b31af0bb3fbfdc0f11486807edc76cec2680,3.964613880152288e-05,4.5253685772980105e-05,3.9898905978428525e-05,4.517770764872062e-05,1.2625477453931441e-05,1.605351697268915e-05,4.598690904357147e-05,1.6575376209376927e-05,1.6654615793081505e-05,1.6695535070585284e-05
23,073316d25d24b7cb4ffc09fc705448b0e17dc2dc,4.008359154719953e-05,4.57682559499517e-05,4.058182789390817e-05,4.578021522533445e-05,1.2739210764895887e-05,1.6133215542904725e-05,4.607027974622003e-05,1.6579798783265774e-05,1.6899703435338795e-05,1.7263998263900437e-05
24,e0d27e381889cc30ac0d5ab906146b7c2794ecc7,4.0057785396646305e-05,4.613798091861796e-05,4.027935513554895e-05,4.6214442464369765e-05,1.2649947200857459e-05,1.6271631856589132e-05,4.6752203383798764e-05,1.721607646662984e-05,1.738195740866064e-05,1.723035003277834e-05
25,fdec5a5d3dcd7fdf46886a162147d073546537cb,3.956075503744863e-05,4.520892578656454e-05,3.996328365453433e-05,4.535228224416657e-05,1.234975621822473e-05,1.6256877416490058e-05,4.61311324332387e-05,1.6547297697161135e-05,1.655198821379233e-05,1.6764367204644415e-05
26,d0928f871ccb42484c7e03c456ce489dea908313,4.189195444276295e-05,4.5640786993317306e-05,4.0463306923781185e-05,4.559415974654257e-05,1.241509318562214e-05,1.6070632717986227e-05,4.637525237810153e-05,1.6798962280154225e-05,1.6925547362048056e-05,1.7094502516467392e-05
27,0ac02d3819157a9c64b78157428336200632cff8,3.986679610203613e-05,4.5833441149836353e-05,4.02435729349101e-05,4.598982867938054e-05,1.2697856764347233e-05,1.6232190076095945e-05,4.711362948536357e-05,1.7310157790780068e-05,1.7574989417816992e-05,1.720338352137786e-05
28,68ebc2bad1ad6a99e9939eff205a1a6d936cf4fd,3.974493729936726e-05,4.567131770299319e-05,4.0149357583787706e-05,4.572831274909449e-05,1.238110352616237e-05,1.6129579760494205e-05,4.629476160485426e-05,1.6740641006285058e-05,1.6726556709166995e-05,1.689904352140482e-05
29,02d66ecd80a1851c3b206f4d778687b38c9d2c36,4.003432610154371e-05,4.563107791863665e-05,4.0432263631373644e-05,4.563313525389223e-05,1.242404118837679e-05,1.602818416098931e-05,4.632273604246703e-05,1.6758175440461666e-05,1.6787600841938344e-05,1.68883016158361e-05
30,0c384dad6a0a7bfc9842e92253c5f02b810b8bbd,3.98235446350141e-05,4.558675891148443e-05,4.0114961121383655e-05,4.578680641354382e-05,1.2505347404103121e-05,1.600928692385796e-05,4.61756132860133e-05,1.6797889557861466e-05,1.6725891304998557e-05,1.6880973264732568e-05
31,19bc8bbe37044b9f23d80bb282758071d0d8bf15,3.967253505287314e-05,4.5273516319349226e-05,3.993529621716384e-05,4.5235983824754855e-05,1.2256723810831942e-05,1.5887448084651535e-05,4.585088884576838e-05,1.6719243783307703e-05,1.6448131490036686e-05,1.67672612494038e-05
32,f1206ddb24d35781328266b2b02fa27e6fbb9846,3.954689389607613e-05,4.569304805687245e-05,4.007680448136426e-05,4.587650499483452e-05,1.2701542049183395e-05,1.6553167704418646e-05,4.634064674185581e-05,1.7196612680558166e-05,1.740100185486896e-05,1.766839945207225e-05
33,a89f3ebaec7441f4ba5e30eb07206c2a7269778e,3.9628140824050575e-05,4.527415442397865e-05,4.0019858058033396e-05,4.542145535162802e-05,1.2583121351949337e-05,1.6170108928524776e-05,4.6147772207342345e-05,1.6592751202163133e-05,1.659177976388375e-05,1.6692802072621355e-05
34,9eabe2f87dbe087e878983bdd69edd8a9084c358,4.002014071958971e-05,4.581402778971296e-05,4.049688350925508e-05,4.593969788402319e-05,1.2739395575979909e-05,1.633537811322118e-05,4.6059923115215114e-05,1.6600615951085713e-05,1.6837060730755804e-05,1.669073799821544e-05
35,5345c2575a28fa2dfbbec83c99636669476c2745,4.008517905330176e-05,4.6334660394077606e-05,4.035226890741679e-05,4.649635416288406e-05,1.2642037946470949e-05,1.7034689045596642e-05,4.6979168276766164e-05,1.747551647875892e-05,1.7545604846282457e-05,1.767474785447121e-05
36,ccb971d169e75c35ae0360e0949f31d2c0c49107,4.0362312734782045e-05,4.638217232236851e-05,4.046664021357342e-05,4.629124341743013e-05,1.281798550292607e-05,1.6393927563018246e-05,4.600713293904723e-05,1.6507660053412683e-05,1.682756375224822e-05,1.6840931583201647e-05
37,cb98ad400c701f189d4e4043ee2cb44857733df4,4.0573787109385576e-05,4.638271145838297e-05,4.0683175138295146e-05,4.6478762514252434e-05,1.2775108299868116e-05,1.6380044987918924e-05,4.703717523029652e-05,1.6732703987209553e-05,1.6719552729431574e-05,1.6837582116892712e-05
38,a0350ed099d1265dd86627280b03ea7070920092,3.9712624944079276e-05,4.613891508335532e-05,3.995573035140029e-05,4.6059502075599914e-05,1.2597262498416702e-05,1.6565353178919793e-05,4.6371778368885656e-05,1.6661926885556116e-05,1.7067526308880522e-05,1.6808275191127792e-05
39,9e85b3701f80a5e48ca5e7fc5281af2aba591870,4.040364688435451e-05,4.6048364464492234e-05,4.046370645057173e-05,4.5940445704480346e-05,1.2757248766676927e-05,1.628387066635436e-05,4.657326354105585e-05,1.651063810980491e-05,1.6825555621016826e-05,1.7018998261746457e-05
40,f3ff68e5fe874f9626fcbe85000549083f4f222a,4.053943957299439e-05,4.720115346842197e-05,4.072086222832569e-05,4.7079903311479146e-05,1.3287132948308307e-05,1.782763538180226e-05,4.7233021050168756e-05,1.8051707868564973e-05,1.8025058198946755e-05,1.8018918211928152e-05
41,56315089b048160d7c013f257ebf7ea9fea70d91,3.959341228685596e-05,4.577167589772255e-05,4.022048505807015e-05,5.4119255874756274e-05,1.2912252793550032e-05,1.656472318772647e-05,4.589747510511767e-05,1.6891333970492603e-05,1.7146125580735106e-05,1.725680301435121e-05
42,8d225d918ed052a259331722b4eaf66d54a212d3,4.011618870275992e-05,4.6145607977789843e-05,4.0486925818219944e-05,4.6011462010506354e-05,1.2773959564453413e-05,1.6503948030001617e-05,4.642178176035141e-05,1.7518690322371874e-05,1.7666323776798517e-05,1.8280335066337436e-05
43,ea7f5ebbda0016438dc1b80c98ea3de8dfec7ca9,3.986453863463419e-05,4.560589521468684e-05,4.0168880002090226e-05,4.588436212990496e-05,1.2457415207543157e-05,1.6241275816133654e-05,4.5718794878003965e-05,1.6510573082736562e-05,1.6485851039917702e-05,1.6806747659020837e-05
44,b26c86f65f2217578665998db3f3512bca613167,3.973251462660052e-05,4.5395674533210695e-05,4.008459013507322e-05,4.540937273607899e-05,1.2453411272339356e-05,1.6398657381400534e-05,4.579809738986068e-05,1.6643613832825013e-05,1.6589711749374204e-05,1.6946919860226967e-05
45,a0be9d0615f10e5a1098466a58e18a215ff427a6,3.954175775024024e-05,4.5571677614679314e-05,4.0179380555929294e-05,4.5683107217027163e-05,1.2733270319140686e-05,1.632681967107449e-05,4.578059940021249e-05,1.6837708418078378e-05,1.693328891843093e-05,1.7047244724364147e-05
46,0991b083bb0ee8bbd767deadbe237994397e79c5,3.9599008981467166e-05,4.549694420906888e-05,3.984766648016953e-05,4.5640668812281914e-05,1.2379995393419292e-05,1.6010784115778266e-05,4.568831594307211e-05,1.6336162011826603e-05,1.654807774906569e-05,1.6932803221413345e-05
47,da1621637b7c59c155ec29466fb5f810ebd902ac,3.945343761348769e-05,4.540104418992996e-05,3.990343495927475e-05,4.534794608553668e-05,1.2631164114365633e-05,1.6193234448119534e-05,4.5617276356563346e-05,1.6600903824271617e-05,1.6773828806785437e-05,1.6819302149060118e-05
48,1fb7047b0ceba98d43b50ebb398be899ff8f6a1c,3.985429182648659e-05,4.6450674079922066e-05,4.056873213913706e-05,4.68876854587002e-05,1.2847856817956916e-05,1.6192344567143776e-05,4.597878087532974e-05,1.6616760978604076e-05,1.6787371682313088e-05,1.699959545053891e-05
49,95a6774007d1d7898c7da40d9989e9f1dd1b0f40,3.9954064929397346e-05,4.6061171132300976e-05,4.035286989658517e-05,4.602087865964773e-05,1.2506024094825485e-05,1.627196657856005e-05,4.618528715156494e-05,1.6827889183604283e-05,1.6976080011564738e-05,1.72624157290648e-05
50,02883d85b5d3f68c12cb1df75f96e0fed741d4a4,3.990682136431775e-05,4.5917597147419987e-05,4.038023918202376e-05,4.597410033083666e-05,1.2614213159517684e-05,1.610192064007949e-05,4.603842794263767e-05,1.6728129382533055e-05,1.6887959499408033e-05,1.6962074571185643e-05
51,8245b392a344a1ae0db6e569ab68b368ad8883c1,3.972963426575992e-05,4.5565925304735057e-05,4.026193920921576e-05,4.593826861692076e-05,1.2433857790061405e-05,1.6227145872744855e-05,4.610571994493573e-05,1.6663278923751398e-05,1.687686204279665e-05,1.6958266004267237e-05
52,cdf83879fd0d050cade0fe7852550fcbcc177648,3.9620501073923974e-05,4.559453522248747e-05,4.008425037480063e-05,4.533443328303595e-05,1.212197497461138e-05,1.6016056815450115e-05,4.6177994103190745e-05,1.6742501047730636e-05,1.6822777150339337e-05,1.7568738336941992e-05
53,b3f7132e0bf378eaf21af9194f447036b66c70b9,3.959204532556991e-05,4.5135824863488475e-05,3.9890490691451467e-05,4.513494398755332e-05,1.214175767586443e-05,1.5689111535184868e-05,4.650381730591997e-05,1.6717002290533854e-05,1.718999761252258e-05,1.6640733419753508e-05
54,240f7c9d95e60d14cf3f09decc3e61a451d78bf8,3.972501917318865e-05,4.531988273978732e-05,4.016325153686382e-05,4.538266318074117e-05,1.2510039166293361e-05,1.603704148750992e-05,4.60149150073402e-05,1.686464796424102e-05,1.710511315318327e-05,2.1353826821303295e-05
55,eb22fe8f82b8c7b0561b25614cb0863b71b4427a,4.0006416598919136e-05,4.554944109000172e-05,4.0293621359826014e-05,4.590159530721908e-05,1.2412669674791012e-05,1.592210997031988e-05,4.68520517862434e-05,1.706996730032873e-05,1.7501210851304523e-05,1.6904947330421976e-05
56,a69ce0652b27b55d680a9d6def2a05c4376653c9,3.941807798232032e-05,4.514613926100234e-05,3.991929321166347e-05,4.5058614879596134e-05,1.2256827068427846e-05,1.586511380214622e-05,4.559089449324688e-05,1.6465554198690952e-05,1.677694159069499e-05,1.6569733575668787e-05
57,e8c78e09ab38b80b586108dfb4151cbe70c7a694,3.994566813001738e-05,4.5454953288455975e-05,4.0160731791898056e-05,4.544513843332728e-05,1.20485077163534e-05,1.575962325318701e-05,4.590244154261135e-05,1.6437187571072903e-05,1.6543633888635965e-05,1.6151279298185604e-05
58,f253a7e39204142e3cf82d6beeef1ce22f5500cd,3.952916372906078e-05,4.544406741236647e-05,3.9925762821975e-05,4.531347825494497e-05,1.2032501502653557e-05,1.6006137304313002e-05,4.607143267294613e-05,1.663572573818416e-05,1.678660431245931e-05,1.634967682713812e-05
59,2f156d8e3eb4f57067209fa4499eaeed8551c4ae,3.972642123699188e-05,4.5319291530177e-05,4.012219228402332e-05,4.5363261597231025e-05,1.224934011362535e-05,1.586293787928985e-05,4.588270552113465e-05,1.6600396484136582e-05,1.6653328383153723e-05,1.6449958257864983e-05
60,69555f52b2e2c5032cf70d40d9f9b8ec9a048500,3.985764289444143e-05,4.578695893941218e-05,4.0207609767953405e-05,4.55068676906117e-05,1.2256683606798477e-05,1.582761003316074e-05,4.658875827050004e-05,1.6680736511808596e-05,1.6672079746397385e-05,1.6418300912759843e-05
61,209499058705258d60194f7d06890a6825778d6a,4.0079226603038905e-05,4.531346494331956e-05,4.026066766178916e-05,4.55099290478429e-05,1.2225838158684018e-05,1.602763886347719e-05,4.6356921975917e-05,1.6864785582675964e-05,1.683957874774933e-05,1.7056845924781477e-05
62,5390a021ca3842e237d75e328bd47fb334e647f6,3.94317135889677e-05,4.4953509199398536e-05,3.9602244347879744e-05,4.522742237895727e-05,1.2208644915309418e-05,1.5869479848096262e-05,4.611120527704893e-05,1.64180844909655e-05,1.6809260218920353e-05,1.6787934550091414e-05
63,be8ab91f789c3b688d707940016b4c2d262913e9,4.0007818503962726e-05,4.521889173356462e-05,3.9926837556637256e-05,4.574193955719972e-05,1.2271562390342337e-05,1.6002682617796673e-05,4.594516151158486e-05,1.6349864408959073e-05,1.6591203636171657e-05,1.728152527696699e-05
64,6d4895cc9fe614cf3164891b1f502453312f64ca,4.053387604653836e-05,4.660447414677877e-05,4.081517896231483e-05,4.5625310970329434e-05,1.236916548050646e-05,1.6041687759673646e-05,4.619115497916937e-05,1.6532099959542075e-05,1.7031127836474005e-05,1.772670105486094e-05
65,0b9dcb2edef710bb35f1d5f8848fb5ba97990f7a,4.003925235284602e-05,4.6294355442755335e-05,4.107556927964272e-05,4.67157125536163e-05,1.3152757739598466e-05,1.6147553226387007e-05,4.626085109850193e-05,1.6857872126559353e-05,1.7189458741838354e-05,1.7239489310705908e-05
66,dba16cd9f155c858bdddb530cab9971bf9af75fc,3.994049642373015e-05,4.528499474482877e-05,3.977902955289697e-05,4.537975041499697e-05,1.2307879957240387e-05,1.5886559290880614e-05,4.582213673819887e-05,1.6412518361408903e-05,1.6775444208636997e-05,1.6965668286629924e-05
67,ab37e1b29214bbfbe1fed28db68661160ca4acb6,3.996853500712609e-05,4.609962220953292e-05,4.026043866743972e-05,4.630440143647335e-05,1.2352319352571822e-05,1.639788516739006e-05,4.6767813798326715e-05,1.7522215372256365e-05,1.7864603403027553e-05,1.7424565598820195e-05
68,a41d513df0bc100e36973d634b95ba86f710a508,3.980258067320634e-05,4.537888533712431e-05,3.9830559056580946e-05,4.5261626739886185e-05,1.2349959103051912e-05,1.5891078436365754e-05,4.558521617628351e-05,1.6695186295803703e-05,1.6773553837216303e-05,1.6852093054203605e-05
69,a87ee593c3f5da5dcb42a8033ecbab0f0c9b7903,3.956728513636019e-05,4.5316059080776104e-05,3.97819111479775e-05,4.52230277005583e-05,1.2356095054584489e-05,1.5973484191088483e-05,4.6078160892433255e-05,1.6503743110941008e-05,1.657345945799668e-05,1.6590992964186964e-05
70,942add94ed3bbe479c2e6f5ca8e2a8a6d4ca4831,3.937325453844623e-05,4.468139520556223e-05,3.9479675014381826e-05,4.487593219546247e-05,1.2056571581671314e-05,1.564436261261944e-05,4.537456774125538e-05,1.6128244900491544e-05,1.626711797028307e-05,1.6786812546799655e-05
71,3cf4c289067b6df2ddf019eed3c9f73946d960a2,3.958909179676663e-05,4.552293201016278e-05,3.9800222624431956e-05,4.570692691545025e-05,1.230411531526686e-05,1.63093498582847e-05,4.586647362900183e-05,1.6556650136164792e-05,1.671850144115735e-05,1.7279635111872966e-05
72,6e3be61d6113e63a1d1be54e6c8341760ded5842,3.959516576234845e-05,4.535176946471135e-05,3.9650567367181674e-05,4.5437551643542876e-05,1.2353817231718216e-05,1.5971110715436005e-05,4.617309087287572e-05,1.661995599089667e-05,1.685710813035257e-05,1.7018613874819276e-05
73,9298eeb4f6c73ca1259f627860abe98b63f89da4,4.016147249124267e-05,4.603410275000283e-05,4.0134030353763826e-05,4.502777738397013e-05,1.2229894175123206e-05,1.582299891327109e-05,4.529605126556228e-05,1.64657782175039e-05,1.6567575055634295e-05,1.6839974427196395e-05
74,4771e3f30f53c33dd9e27eb9dcbe2b938a38e9ae,3.9541817862879146e-05,4.5133721899272e-05,3.974347446973507e-05,4.52350590316471e-05,1.2549753050145961e-05,1.604146470843165e-05,4.557470244823126e-05,1.6595786253112272e-05,2.0358243657293334e-05,1.6964424905603868e-05
75,4317dadcf0758a287d3a0a2902d6064913b49b0f,3.978835165445857e-05,4.5430957106873394e-05,3.984013403003866e-05,4.537030284808687e-05,1.241171491131913e-05,1.5997815958774874e-05,4.5780830100930036e-05,1.6477347870591943e-05,1.651538010515426e-05,1.679628393521496e-05
76,e641d8b35484d786f399e8cd9349b2a6c09269d1,4.051115213181166e-05,4.562449704135666e-05,4.009826528080275e-05,4.582778444584412e-05,1.2541429804904121e-05,1.612633649439798e-05,4.622319594342658e-05,1.6847244842210786e-05,1.6613005494378554e-05,1.7004201443999355e-05
77,2ccfd794011ece560ba4bbeca6f9171176428a77,3.947098415358599e-05,4.5121011013786e-05,3.9560187649242994e-05,4.526422320244213e-05,1.2377376684494184e-05,1.6088626580312848e-05,4.578036558716106e-05,1.6522007298809064e-05,1.6474619150254007e-05,1.692592588640888e-05
78,245525514ed55258521ed0cfb2a1b00bad85aadb,3.9318445330277244e-05,4.5241601765155795e-05,3.973847424442118e-05,4.53390703228727e-05,1.2355254722290298e-05,1.6228948478345517e-05,4.571305317247016e-05,1.6655559584929337e-05,1.66561334834764e-05,1.686122732692795e-05
79,d0be29809a4c526d30afdb998bd6d0110b657dad,4.0490591332261816e-05,4.68642470271637e-05,3.9877983982916236e-05,4.593109195472814e-05,1.2457420000399666e-05,1.68119756263176e-05,4.6605853835528504e-05,1.724338326908526e-05,1.736492332484987e-05,1.749312999119253e-05
80,c3cd5414426b0e61c331671a69a58103dabacf5b,3.9949102382011275e-05,4.596918081052792e-05,4.013192348484624e-05,4.550653108430707e-05,1.2633780337120654e-05,1.605103926775151e-05,4.595514757842836e-05,1.6640501766496554e-05,1.6601901087496014e-05,1.6919219226896136e-05
81,f7268a392b55430e968f67c51ed71799d4b02c2c,3.942013464190743e-05,4.539590639372667e-05,3.9696430739683986e-05,4.5696629540008656e-05,1.2431980879599754e-05,1.637841229245133e-05,4.6376109202491475e-05,1.732265475876392e-05,1.7374149975505207e-05,1.7109983958877052e-05
82,777894c478153272a8a5ff37f3199c6e2800e5d4,3.9345996481352955e-05,4.533804352999232e-05,3.9534409608923905e-05,4.557498433321965e-05,1.2283302311386381e-05,1.5762129060185708e-05,4.609355355723429e-05,1.650663643059405e-05,1.6739014177366397e-05,1.655353279921685e-05
83,190dab07e0b88abafab2b6687d53a0c55b7a5b59,3.959231949208871e-05,4.525107431633414e-05,3.9913413548098376e-05,4.539150783481697e-05,1.2448469134069037e-05,1.590971195440341e-05,4.628168071730662e-05,1.6522162864650946e-05,1.6855905720172676e-05,1.6706849520023052e-05
84,5925773e51fc427ba5d5dca9e72f5e28a6e7ade5,3.9850446931171765e-05,4.558475243870683e-05,4.013886544647252e-05,4.54333513819923e-05,1.2610733392648399e-05,1.611193350380069e-05,4.6299969761679744e-05,2.5475207138376268e-05,1.7216462703024756e-05,1.6877376445153222e-05
85,ded4fa6a0246e963a9fe2066c882d81981be906b,3.973865034905347e-05,4.546424412789444e-05,4.018519453152462e-05,4.5490668465693795e-05,1.2491621855793699e-05,1.5762059265073117e-05,4.662960926268963e-05,1.6340475030048235e-05,1.6544748696995083e-05,1.644513583468164e-05
86,7abe543492fe1741cecf574885dcf0bba36f7057,3.969306598646917e-05,4.5506599976166386e-05,3.9654098112474786e-05,4.5197657963707424e-05,1.2287442401355627e-05,1.6026996132550817e-05,4.617771986177412e-05,1.674443781375885e-05,1.6624991482190357e-05,1.6657669137180584e-05
87,3e8a54175b5b39700ddff4729f9764a5f789a445,3.962918771835773e-05,4.540576289097468e-05,3.999265272429575e-05,4.5294536347793236e-05,1.2391033405045147e-05,1.6184314361356133e-05,4.6141503101333655e-05,1.679411915749867e-05,1.6998405894869333e-05,1.702894187245354e-05
88,084c1dc7524016a59248b811270e8e4d210b7c1d,3.98274649447505e-05,4.558716124544541e-05,4.011127234929625e-05,4.560678075048215e-05,1.2398508112637129e-05,1.6059795641066398e-05,4.634618861758608e-05,1.6813301654844922e-05,2.5099518333936666e-05,1.6749381394409698e-05
89,d1add332f833a52baa69bba7f8d378e9dec37343,3.977466524738969e-05,4.532828655404349e-05,4.018619311628518e-05,4.551703493823024e-05,1.2449604831215489e-05,1.6145647812055703e-05,4.615143852982115e-05,1.6834551379794167e-05,1.688827887993312e-05,1.6747169218879463e-05
90,8bcf6bc30f33a6a36aea0eee2c72f06516b4b6bb,3.957605497403578e-05,4.5816341665487335e-05,3.981441121919569e-05,4.612353266628515e-05,1.2375734681855736e-05,1.6236509629601356e-05,4.680578572804044e-05,1.6962886338866645e-05,1.7216140524903162e-05,1.726744362762109e-05
91,1c8efa16b296258e059a334e27e68428cf3cb48b,3.978199472193753e-05,4.672527235622207e-05,4.020519209680734e-05,4.5545572594244614e-05,1.2702778981328682e-05,1.6063703694131095e-05,4.637267211673118e-05,1.675170941615668e-05,1.679531333182663e-05,1.663020610118839e-05
92,2c2291136aca50b58cd7c09b29a25490c89c9b8a,3.951059606594917e-05,4.512582090683281e-05,3.978080800098687e-05,4.517088866321112e-05,1.2262190691047583e-05,1.60215780712091e-05,4.604004442374757e-05,1.6452787264672497e-05,1.68575171938562e-05,1.6861238136820728e-05
93,996e6419e44668a6daa28f58efcc0d2c07b3a9da,3.9688316597179933e-05,4.540887118006746e-05,4.003550994264729e-05,4.533581264223513e-05,1.217059548404939e-05,1.5924595072305293e-05,4.6234394392093356e-05,1.6350609329480526e-05,1.706071419730073e-05,1.680880704245938e-05
94,86fcce61c9cddbc354ba67b2f818670f5822c688,3.9439572740870694e-05,4.534448962658644e-05,3.984097993987448e-05,4.5450018844058536e-05,1.2313240486480243e-05,1.6068466211007058e-05,4.6357316616522907e-05,1.6618246605636874e-05,1.7106036141929376e-05,1.6745055346219713e-05
