,hash,num_lines-20,num_lines-200,num_lines-2000,num_lines-20000
0,aab7993af0f6f3b9ac0d76952933b19163d65496,0.001267735700821504,0.010584641946479678,0.10344552085734904,1.0428538608830422
1,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.0012780925608240068,0.0105724036693573,0.10329055739566684,1.0419538705609739
2,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.0012885905453003943,0.010705855442211032,0.10457016853615642,1.0539061578456312
3,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.00127705920021981,0.01060838159173727,0.10345284454524517,1.0479189662728459
4,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.0012599167207048999,0.01060751941986382,0.10288732359185815,1.035853358451277
5,d9347181d825d9426e783cfeafee304735bd25aa,0.0011846328982048565,0.009711925289593637,0.09538708114996552,0.9615827479865402
6,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.0011724783883740504,0.009668976766988635,0.0946928383782506,0.9517396029550582
7,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.001202015775359339,0.009837781894020736,0.09680655342526734,0.9716352506075054
8,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0011831382289528847,0.009631751105189323,0.09464298561215401,0.9506021444685757
9,deb4be85025088553d80d6637dbc17d7f8101f41,0.0011819861570580138,0.009582118480466306,0.09480215748772025,0.9449613916222006
10,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.0011962625560247237,0.00984035839792341,0.09657765529118478,0.9778208765201271
11,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0011743171813173425,0.009636702598072588,0.09484463068656623,0.9624478209298104
12,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0011695504654198885,0.0096401252085343,0.09426433895714581,0.947512369370088
13,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.0011722675990313292,0.00956588622648269,0.09368433523923159,0.9488215208984911
14,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.0012010559957060549,0.00985033845063299,0.09632398094981909,0.974124715430662
15,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.0011674427789532477,0.0096370984101668,0.0941501201596111,0.9481803900562227
16,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.0012619027919653389,0.010442990809679031,0.10245151934213936,1.0260212337598205
17,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.0011571768619534043,0.008722985978238285,0.08468402363359928,0.8592598792165518
18,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0011563004356705481,0.008752799360081553,0.08554017450660467,0.8700967887416482
19,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.0011666083915366067,0.008841094328090549,0.08561863494105637,0.8683734284713864
20,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.0011468476408885585,0.008668312570080161,0.08375261002220213,0.8508435450494289
21,71555c48be7f07833bd540dacb50deb8069b551f,0.0011711627658870486,0.009519954095594585,0.08651779545471072,0.8745223928708583
22,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.001163923285073704,0.008954356890171766,0.08545437501743436,0.8700118551496416
23,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0011740047225935592,0.009042827528901398,0.08647034782916307,0.8765886244364083
24,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.0011695235088053676,0.008904677233658731,0.08562720101326704,0.8732742539141327
