,hash,"stride-1,dtype-f","stride-1,dtype-d","stride-2,dtype-f","stride-2,dtype-d","stride-4,dtype-f","stride-4,dtype-d"
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00010602666984551848,0.0001511439097359673,0.00010522108641453087,0.00015229564082225078,0.00010702172992751001,0.00015351602817478946
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00010533369510085322,0.0001507445423401446,0.00010726442721613583,0.00015539335210735476,0.00010891975736992415,0.00015625316445948555
24,06da877ceae914a875bd1a55cd8e271332358803,0.0001058469650160987,0.00015044042944717943,0.00010466647122834378,0.0001514073027606109,0.00010630408741615135,0.00015274707153106905
25,8529dfaaec65248420faffe095bac03c23881735,0.00010558500000415821,0.00015030321415646802,0.00010451715531673066,0.00015197207755245215,0.00010665099995094352,0.00015317510569986273
26,171a3e5811e43643788c20075be9ba52efb83b81,9.960031776610657e-05,0.00015123206948272936,9.989322697273801e-05,0.00015336851418916404,0.00010068489716793018,0.00015300744312948415
27,5bf9ab98edd254dee1162d6f1863053e040cf828,0.00012186021080660616,0.00018214878157227183,0.00012172778378254197,0.00018454274258521548,0.00013070693379829088,0.00018231374997412786
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.00010008746637770225,0.0001513592639336518,0.00010034640285151977,0.00015310154925264472,0.00010168344863890627,0.00015477211580719745
29,37a1ad069a800f5ef98286f25fb3fb632375168d,0.0001002049074385367,0.00015160602862514288,0.00010050237499483585,0.00015298965486245308,0.00010142286883970017,0.0001539626758476772
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,9.985748612153757e-05,0.00015494836227752376,0.00010047567775472999,0.00015618156425521842,0.00010356932231682031,0.00015769950735361886
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00010038518990364132,0.0001553951617953477,0.00010068269615675209,0.00015645229115164767,0.00010169004249377704,0.00015777355121612986
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00010004423342512123,0.00015398608693562826,0.00010073340658934039,0.0001553309569966846,0.0001019615000889947,0.00015703058696986324
33,53adf81bc503d749b13160a27e49160c5bbe48d7,9.992922324510923e-05,0.0001510868591344981,0.00010016779725567244,0.00015191473255366823,0.00010112069907740483,0.000153247767511729
34,49e00940a82f9590d774539cd188b634c29fc39f,0.00011781351390204186,0.0001546142787057241,0.00010237366978061509,0.00015683445061268417,0.00010319394339534965,0.00015610626433044673
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.0001000858750625479,0.00015088904163146962,0.00010020969892610554,0.00015274468543274064,0.00010139669158939864,0.0001537359057692811
36,ae88e02a48c4744afd22c63be388870037f3c84c,0.00010038246710912131,0.00015122584752841957,0.00010083327400095116,0.0001526398663769778,0.000101478018755102,0.0001536999928722368
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.0001000966620739308,0.00015325397818241322,0.00010035370831718428,0.00015464835301185408,0.00010175740111285363,0.00015647386400295156
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,9.989566212795951e-05,0.0001515578285242165,0.00010054281321963488,0.00015431686618503078,0.00010160406250529026,0.00015402418310412952
39,a5e5e51187d4476841503ce816924ea99936dba0,0.00010277813943013406,0.00015471834491800622,0.00010254744443550913,0.0001561634928553498,0.00010603438792467361,0.0001580653116579397
40,b69cf68a24cffea0a884a102da1797755de8f022,0.0001003309027712223,0.0001529512173610915,0.00010021802316057599,0.00015479777139262296,0.00010163053845574794,0.00015616567385301965
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.00010620197142651748,0.0001597974499288414,0.00010294753329140977,0.00016151202894895727,0.00010424404714491552,0.00016458424628336928
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,9.969624079531059e-05,0.0001509713193728304,0.00010005362016202597,0.00015270406338074703,0.0001017965560520033,0.00015377778864078697
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.0001003815926163009,0.0001515943071613687,0.00010062111211150763,0.0001533093804232842,0.00010192992450133457,0.00015445533822725446
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.00010440409405959198,0.0001582113896695185,0.00010480602432632349,0.0001615259029473345,0.00010588609310455949,0.0001615301120345161
45,a6b4b2bdd6baf2afde27284097426e93912452e9,0.00010230973607071469,0.0001548092000510743,0.00010270027309565598,0.0001563079858897254,0.00010390241902011137,0.00015816755725869112
46,c8a5ff07e5bda47eab870671634b107da5ab7934,0.00010407049052273145,0.00015461157636309508,0.00010351471300290777,0.00015538810562952356,0.00010555991986689579,0.00019494420428625898
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,9.99829953124626e-05,0.00015062034502297535,0.00010055985052038471,0.00015222305627900478,0.00010180834769493057,0.0001533787113837373
48,9765987c2ade250c82bfeaba49d1f9301211d63a,0.00010444439807172088,0.00015345723138003153,0.00010284904952767296,0.00014898085509480882,0.00010245576413581148,0.0001535032867703943
49,dbf37449935bced333a3999afa860aaf304ab1a1,0.00010364599998306052,0.0001541750652772928,0.00011632375005249813,0.00016958329994979846,0.00011804453085282261,0.00015722362492370475
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,0.0001648644114700087,0.00022620790196906812,0.00012374599999829015,0.00024029683649692184,0.0001680576594705032,0.00024226236458465184
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.00011135127715533599,0.00016367194160314588,0.00011463594301294275,0.00015436706620247979,0.00010378586004662793,0.00015663607347746352
52,bb6b86e2afe88b371badfcefe298945002e47006,0.00010561474263543733,0.0001543730571159228,0.00011727427435533438,0.00016197000756316507,0.00011333465054806482,0.00016498543375158026
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,0.00010004773152845532,0.00014715286104344868,0.00010073308910457603,0.00014854168754633673,0.00010211984436126549,0.00015007604938738285
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,0.0001036704476324043,0.00015374948629433264,0.00010696187844961254,0.00015696108455582797,0.00011118748114073105,0.00016328068745173773
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,0.00010702158656036212,0.00015986563706856912,0.00011417349014664069,0.00015754624212149793,0.00011160640802365546,0.00015690746832184405
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,0.00010440599512281443,0.00015355352108189704,0.00010493972056828366,0.00015485807858307713,0.00010648921078445353,0.0001562817681891223
57,bec2b07db5c999721d2d2c10334f3afe78aaadd9,0.00012399661437874395,0.00017751747954931413,0.00012423722603683652,0.00017600596929325397,0.00010428699998457058,0.00018315928208457696
58,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,0.00010500446603931848,0.00015257371121830582,0.00010735007279577384,0.00015575931889622512,0.00010619852472889689,0.0001587688308491659
59,cb557b79fa0ce467c881830f8e8e042c484ccfaa,0.00010431090192344295,0.0001533139643600277,0.00010479904364543577,0.00015626470279960853,0.00010590300997137092,0.00015892959548663758
60,badbf70324274bdb4299d8c64d3d83a26be2d4c0,9.986642591549619e-05,0.00014661130132966944,0.00010010963423054718,0.00014765036111283634,0.00010151853742759032,0.0001491621127647256
61,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,0.00010207290380584219,0.00014964658579888886,0.00010255714075965355,0.00015095707141361863,0.00010360695587758742,0.0001522885290467167
62,3c91a3e1704c8aa7f1258aa30892040df9d952f4,0.00010429253433910929,0.000152992964859537,0.00010454950958004562,0.00015454761597683881,0.00010577575491933043,0.00015620489137000877
63,fe3d717080e812383900507168a6bd7093c4e434,9.993404634129816e-05,0.00014650656757530178,0.00010027643983684593,0.00014834442365301785,0.00010149380376167535,0.00014954280987681992
64,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,9.975920831358828e-05,0.0001466153716063599,0.00010018226440969066,0.00014809541782397737,0.00010137447666281086,0.00014945845138451358
65,e69faef03428b82f5651a5fb521610ddea2bd22a,9.984384258940635e-05,0.00014621884722348314,0.00010017228702997306,0.00014794465278100688,0.0001013604626244491,0.0001491546666632833
66,092905febd53742d2a700322f88b652d6a5fd4fb,0.00010192823555581315,0.00014858231691210726,0.00010382770674018853,0.00015049328571227046,0.0001048942500061707,0.0001528408695552228
67,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,0.00010387818271668108,0.00015317850000948446,0.0001039902163728794,0.0001538448928580952,0.00010513945454302376,0.00015496915219283318
68,3544fae2859d8ecac378b9ddc8f909c69455a831,0.00013688082856658316,0.00018368708995694758,0.00012907237324840716,0.0001854312755238759,0.0001298562681346295,0.000187579316249811
69,05fcb6544f72ea173011a77cee14d72979ffe293,0.00011284100002469247,0.0001628987692618886,0.00010940398926557522,0.0001636059523517606,0.00011380052192080356,0.00016684175006371186
70,f4ef0fd5d97afc7788c46eb51889e90623f5577e,0.00010338407208529624,0.0001498704013627016,0.00010415770588688068,0.00015225917855527118,0.00010332552423261025,0.00015669744923639962
71,5cc7ef066fca7a821a2160b095578384c301ae3c,0.00010405960574644268,0.00015279380985843934,0.00010447840864239528,0.000154020792823368,0.00010527715536774797,0.00015537285715773967
72,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,0.00011764003367996059,0.00017072837322238755,0.00011792044558142782,0.00017365979706021565,0.00011915606863148438,0.00017667844114090686
73,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,0.0001041192990669515,0.0001521611126700521,0.00010444599030555217,0.00015530557138845327,0.00010541361274697599,0.0001584419485024067
74,b3a7a69a198a8385735584b88408c91a1eef5a4b,0.00012365016157149733,0.0001607883115892933,0.00012546878640279423,0.00019789180714724353,0.00013692937255993957,0.00018954294202980026
75,bc6a6084f6e49bd78c12508131395304a63cc6ca,0.00010437054302739305,0.00015369029576286778,0.00010559941488572029,0.00015585494999998317,0.00010643858335394421,0.0001574116883958872
76,c0d36c88b8b525f5869eefd893d1d77ffe41903e,0.00010335623325469593,0.00015332132877249804,0.00010152670676269245,0.00015141818827639023,0.00010340793218771086,0.00017074715080005784
77,bcdfd208a9b99036cc6e379180c3242b08dedc47,9.98329567384924e-05,0.00014664583330967516,0.00010065325006036329,0.00014828515217548397,0.00010140813208396002,0.00014915196516085416
78,49c560c22f137907ea6a240591e49b004f28444b,9.873264551226219e-05,0.00014707843749622244,9.903115900339221e-05,0.00014871133555983485,0.00010434531195822292,0.000151909845159717
79,45fb3a28100d509b695f432cf100f36f0e4c2f9f,9.856248091507172e-05,0.00014687818070847748,9.874019980832765e-05,0.00014924899992303385,0.00010415527687602431,0.00015201376776479867
80,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,9.849627716572616e-05,0.00014679171524928987,9.953833796316758e-05,0.00014908565766471503,0.00010513601930884337,0.00015221109153033878
81,8840d950e0eedf2eadb96d9867d8f8341e51aaac,9.923177726291627e-05,0.0001473114999599703,9.931004616966539e-05,0.00014944363910116308,0.00010435169290101137,0.0001524181761467357
82,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,0.00013404717901721597,0.00018955206104117085,0.00012955916463397443,0.00018757588778888542,0.00013304726470617906,0.0001893507041113109
