,hash,update-inplace,update-normal
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.24609842099016532,0.4635284190007951
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.24940788798267022,0.47255308051535394
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.2468846414994914,0.4599155075120507
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.246417662492604,0.46115287399152294
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.2572308510134462,0.47876006401202176
5,71555c48be7f07833bd540dacb50deb8069b551f,0.24610787349229213,0.46082088351249695
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.25298628698510583,0.4623428230115678
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.2504045659879921,0.46041038251132704
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.25136945649865083,0.47469038699637167
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.2504412720008986,0.46580448499298654
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.24980311600666028,0.46569512150017545
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.2508501700067427,0.4640464079857338
12,26311ed7bf80e02c827189e80084602d72e4f284,0.24834142198960762,0.4640569355105981
13,b5e01bcb668da0413170a886c258e00d2540e752,0.24811059598869178,0.4618708314956166
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.24919699499150738,0.4633006954973098
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.2544880884961458,0.47097543299605604
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.2762813540175557,0.4814561569946818
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.25207388601847924,0.4686211210064357
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.24892790800367948,0.46162508698762394
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.2503471050004009,0.4737311210046755
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.25302727150847204,0.46982490249502007
21,85d64e375f53f6028519d3aaad0b421934dcbe24,0.24770779600657988,0.46347991800575983
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.248818650492467,0.46539238101104274
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.24769545000162907,0.471918896495481
24,06da877ceae914a875bd1a55cd8e271332358803,0.2470635189965833,0.4641307544952724
25,8529dfaaec65248420faffe095bac03c23881735,0.24867285949585494,0.4619269870017888
26,171a3e5811e43643788c20075be9ba52efb83b81,0.24731574699399062,0.4634265464846976
27,5bf9ab98edd254dee1162d6f1863053e040cf828,0.34417101100552827,0.46065971901407465
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.25106678099837154,0.46643666850286536
29,37a1ad069a800f5ef98286f25fb3fb632375168d,0.252331380994292,0.4689267375069903
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.25158538950199727,0.4670837989979191
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.25277133198687807,0.4667756465059938
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.250598323502345,0.4634763010108145
33,53adf81bc503d749b13160a27e49160c5bbe48d7,0.24861723500362132,0.4612871995050227
34,49e00940a82f9590d774539cd188b634c29fc39f,0.2522431839897763,0.4685257599921897
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.24968588550109416,0.4652289155055769
36,ae88e02a48c4744afd22c63be388870037f3c84c,0.25027525347832125,0.4624295255052857
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.24733464450400788,0.45991809949919116
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.24915513199812267,0.45947502349008573
39,a5e5e51187d4476841503ce816924ea99936dba0,0.2507275120005943,0.4645865030033747
40,b69cf68a24cffea0a884a102da1797755de8f022,0.24988121499336557,0.46014102649496635
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.2628732974990271,0.47439841650339076
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.2555730614985805,0.4706340984994313
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.2548662869958207,0.46956840850180015
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.25689995950233424,0.4672886964981444
45,a6b4b2bdd6baf2afde27284097426e93912452e9,0.2513256809907034,0.4680324134969851
46,c8a5ff07e5bda47eab870671634b107da5ab7934,0.24948357899847906,0.46053445799771
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,0.25111769200884737,0.4682747465049033
