,hash,rng-PCG64,rng-MT19937,rng-Philox,rng-SFC64,rng-numpy
0,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.0005055266819082053,0.0006388820313532051,0.0011259946499194485,,0.0006411720000869536
1,37a1ad069a800f5ef98286f25fb3fb632375168d,0.0005056281590275996,0.0006391587498910667,0.0009246289545527278,,0.0006335081250199437
2,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.0005137978861801623,0.00070569703336029,0.0010380891497334232,0.00038292625928685686,0.0006958387001456382
3,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.0004144933399220463,0.0006512766249215929,0.0009836033181768885,0.0003358182419164692,0.0006601381874133949
4,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00040275161998579276,0.0006332226250833628,0.0009074846666408121,0.0003261671129533375,0.0006323688749034773
5,53adf81bc503d749b13160a27e49160c5bbe48d7,0.000405938860058086,0.0007985658457283324,0.0009249726817043583,0.0003297887121858146,0.0007900458843393538
6,49e00940a82f9590d774539cd188b634c29fc39f,0.00040871946010156534,0.0006338200935260829,0.0009404588639550969,0.00033410598388722827,0.0006336311250834115
7,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00040474014007486404,0.0007895512308795543,0.0009175172728481068,0.0003618221784823358,0.0007900576537604837
8,ae88e02a48c4744afd22c63be388870037f3c84c,0.00042468454163705854,0.0008118358462245222,0.0009686013181635644,0.0003698935173000289,0.0008223382308362769
9,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.00040406465996056795,0.0007906305385963955,0.0009923326500938857,0.00032814483336441106,0.0007890544615153116
10,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.000405893000019065,0.0006360713124422546,0.0009380311365186407,0.0003287961515139393,0.0006354825625294325
11,a5e5e51187d4476841503ce816924ea99936dba0,0.0004046466400177451,0.0006339512186741558,0.0009093019581693321,0.0003289476521192979,0.0006345721874367882
