,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,7.1333842456468576e-06,2.7490727671145566e-06,1.7518413843976793e-06,1.5039787186264694e-06,1.8618854781456312e-06
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,7.262120937451508e-06,2.91667296076649e-06,1.8787211911153996e-06,1.6108421376258563e-06,1.9502759291903677e-06
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,7.4960416071343764e-06,2.8585270372591137e-06,1.8494237546204328e-06,1.4933041386157554e-06,1.840280469402119e-06
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.864660262344669e-06,2.666883112622656e-06,1.714022852054014e-06,1.440948318167051e-06,1.779060281601649e-06
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,7.349873126417269e-06,2.9037441666441658e-06,3.2079163257723886e-06,1.8547256095203614e-06,3.0205429175561697e-06
5,71555c48be7f07833bd540dacb50deb8069b551f,7.068515138518509e-06,2.6833983960490747e-06,1.8128117170228615e-06,1.4916065423853463e-06,1.795550715608701e-06
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,7.049026469140027e-06,2.7057954296099745e-06,1.704775277164776e-06,1.4774168769637232e-06,1.74430554476389e-06
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,7.684956784734162e-06,2.9388665565217106e-06,1.7459482953522141e-06,1.5343967901438381e-06,1.7673321573830326e-06
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,7.410411392903319e-06,2.87636062115383e-06,1.7128019892881859e-06,1.5480749682534948e-06,1.8797447580510944e-06
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,7.020397466324843e-06,2.7193700693290303e-06,1.6813037875567028e-06,1.4891880831834404e-06,1.8469033728093976e-06
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,7.2165533994669884e-06,2.874201159903892e-06,1.7826651589409879e-06,1.5536648081082668e-06,1.860954429293828e-06
11,fca7a15f30776ebce9e6814eb927e837f567a518,7.071794073110133e-06,2.876751254065377e-06,1.8705436351318819e-06,1.5822595707785331e-06,1.9029013679816655e-06
12,26311ed7bf80e02c827189e80084602d72e4f284,7.005953141045787e-06,2.8049612312986154e-06,1.734158721173861e-06,1.4813807111506053e-06,1.8349993249665424e-06
13,b5e01bcb668da0413170a886c258e00d2540e752,7.241200398457222e-06,2.9701434884309796e-06,1.949329634526994e-06,1.6003264091431381e-06,1.954171995040546e-06
14,ab30683fe1277a7fd471be63975a02ed8d766f94,7.433454489352892e-06,2.9352351036873764e-06,1.8581565073465597e-06,1.495912796004243e-06,1.8251797103977366e-06
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,7.5187952799192385e-06,2.942731803043309e-06,1.829608408223431e-06,1.6072620260504177e-06,1.9676939690158466e-06
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,8.026085362409016e-06,3.1286402627774332e-06,1.968337471982241e-06,1.5939247048113067e-06,1.906996441749901e-06
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,7.726024172888661e-06,2.8948146159641276e-06,1.7821687409267063e-06,1.4927054667736162e-06,1.8564226507790322e-06
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,7.818876631377226e-06,3.12959824712073e-06,1.9031349413182248e-06,1.5610581585697957e-06,1.992720181455861e-06
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,7.539506984542456e-06,2.876279201647666e-06,1.7787163597563028e-06,1.4587482209091697e-06,1.8466274352997333e-06
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,7.444253064851476e-06,2.9274787911479506e-06,1.812157778363754e-06,1.5469667833277457e-06,1.8768028122726506e-06
21,85d64e375f53f6028519d3aaad0b421934dcbe24,7.2638969948103496e-06,2.8901889840695886e-06,1.778685118205082e-06,1.4994196744911148e-06,1.9105924787906417e-06
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,7.414137205991272e-06,2.894822702384428e-06,1.7790078115179883e-06,1.582719531278215e-06,1.9072360280976485e-06
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,7.219805710440111e-06,2.828026754122288e-06,1.7914829286573514e-06,1.6673481749261125e-06,1.9241197004196856e-06
24,06da877ceae914a875bd1a55cd8e271332358803,7.38789336655931e-06,2.855870396822552e-06,1.7906856509786304e-06,1.4833557663444353e-06,1.7948992642820538e-06
25,8529dfaaec65248420faffe095bac03c23881735,7.326172120115262e-06,2.8863220324324875e-06,1.790996909725116e-06,1.5427957903304844e-06,1.9027220520251757e-06
26,171a3e5811e43643788c20075be9ba52efb83b81,7.285696919617597e-06,3.0096840991315275e-06,1.9101547483141972e-06,1.5124835831046706e-06,1.9487094097971412e-06
27,5bf9ab98edd254dee1162d6f1863053e040cf828,7.350181848360921e-06,2.891352696912154e-06,1.8872500443204637e-06,1.639843805040345e-06,1.9643269283600676e-06
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,8.98112091817893e-06,3.4699101203239675e-06,2.111591623739719e-06,1.6989867285147422e-06,2.1349248127199758e-06
29,37a1ad069a800f5ef98286f25fb3fb632375168d,9.044414945350517e-06,3.406676557742362e-06,2.0605866975947016e-06,1.7148492138853275e-06,2.1893707284753043e-06
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,8.850709978833477e-06,3.427415141238777e-06,1.983411881543749e-06,1.5918926796315988e-06,2.0709283184172403e-06
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,9.070961985810205e-06,3.4123661994465173e-06,1.9989069499850885e-06,1.5967552400867999e-06,2.0737389780983802e-06
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,9.185572271235287e-06,3.5183663209488275e-06,1.960826725380491e-06,1.6925870626851581e-06,2.0249669285944058e-06
