,hash,dtype-<class 'bool'>,dtype-<class 'numpy.uint64'>
0,5bf9ab98edd254dee1162d6f1863053e040cf828,3.918235775380008e-06,0.00011111716640756485
1,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,4.115685107578864e-06,0.0001108980276765897
2,37a1ad069a800f5ef98286f25fb3fb632375168d,4.209706089657324e-06,0.00011245784416948396
3,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,3.954138988115656e-06,0.00011125346645712852
4,044f5131450f38cdfbab63d6999b60e7e3bbabe5,4.030459400664879e-06,0.00011085730871742533
5,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,4.168211880999445e-06,0.00011106629462278995
6,53adf81bc503d749b13160a27e49160c5bbe48d7,4.116465268587625e-06,0.00011113043586464272
7,49e00940a82f9590d774539cd188b634c29fc39f,3.967572498146416e-06,0.00011822321782043824
8,7b9b41a4c7dbd7b719d62f343f57f841f5809693,4.212399668032581e-06,0.00011111095970131688
9,ae88e02a48c4744afd22c63be388870037f3c84c,4.415096252105391e-06,0.00012149299714672432
10,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,4.071959358158321e-06,0.00011066864388658827
11,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,4.2108474502980586e-06,0.00011100303669719352
12,a5e5e51187d4476841503ce816924ea99936dba0,4.155855401607654e-06,0.0001110637214841302
13,b69cf68a24cffea0a884a102da1797755de8f022,4.0808109287034175e-06,0.00011062852980703422
14,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,3.9775020802549226e-06,0.00011082357171960552
15,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,4.03942781352145e-06,0.00011090784016804596
16,0ce156413feb21a4f2a8eae3b1cd954d04240edd,4.085154710885357e-06,0.00011075697274822177
17,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,4.226472309051917e-06,0.00011089431642684885
18,a6b4b2bdd6baf2afde27284097426e93912452e9,4.0202543793444104e-06,0.00011070755150432538
19,c8a5ff07e5bda47eab870671634b107da5ab7934,3.99865818610045e-06,0.00011096630226244632
20,fafd123410f1ad5c47341c66d8ea4cf541165e77,4.1327854814258354e-06,0.00011071213766148216
21,9765987c2ade250c82bfeaba49d1f9301211d63a,4.443560238681621e-06,0.00011111188581899593
22,dbf37449935bced333a3999afa860aaf304ab1a1,4.3668540068043085e-06,0.00011123897334964006
23,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,4.4399917038718475e-06,0.0001112194971863142
24,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,4.184710156276588e-06,0.00011136814525040488
25,bb6b86e2afe88b371badfcefe298945002e47006,4.398732425335323e-06,0.00011127959798149607
26,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,4.348134348172825e-06,0.00011189727290989237
27,e0ffe3572b37190d9da5b1d07057e4e038bd3197,4.3542573196732995e-06,0.00011127319885417819
28,cfb6a4d88d88307d507a86d1d70cd7d84c611406,4.200869325840506e-06,0.0001111089866416356
29,80354c5fd729ef3bbcbfc41a661fd0cfb0f4a107,4.083496271547057e-06,0.00011073034640747247
30,b2f29f2751a8c9fcd83bb106d5e020d1901377d6,4.237732495553864e-06,0.0001110073129989599
31,dc3fe03617103814d56941b74f4ebbf9b33cf3b2,4.252684625363586e-06,0.00011116268650926265
32,3095b43db1831d876915bb581078e8d11c9febfb,3.78633412765339e-06,0.00012373725938446382
33,811f9eea3b105919846760a6eca4edd22cc11c1d,3.933819336601926e-06,0.00012343622305813957
34,f7bc512184a1de3992b0d154e6244a7a0d9a574f,3.8415354342980124e-06,0.00015579159858066644
