,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,4.6809511378598516e-05,7.343704981560057e-05
1,60df9b1eb6375e3decf12ba7506404c46af0469a,4.7421461697352135e-05,7.43298080271563e-05
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,4.9729727917786585e-05,7.756884999411261e-05
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,4.98476285905203e-05,7.440284730828538e-05
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,4.5990606597742114e-05,7.562747757349696e-05
5,8ae543cb13769a0afa6e176898824db7fd992d27,4.62098909980234e-05,7.707066057870786e-05
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,4.6631147177154275e-05,7.806028505521161e-05
7,c9a83043c0669fd17306843eb21abd236b675537,4.868644940773997e-05,7.314942808834468e-05
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,4.602737128578719e-05,7.111509032069873e-05
9,a280f5e5d725de732a906b67172114b263ac3bfa,4.654340524257732e-05,7.269530696477614e-05
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,4.6279309846168005e-05,7.16278681050468e-05
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,4.7547449906840594e-05,7.760761976502575e-05
12,537d35c2cf49cae0a496c37564fa282ec80e3695,4.6309001920821744e-05,7.471199597007242e-05
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,4.557337604087441e-05,7.206459684918324e-05
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,4.570059157407084e-05,7.247252898383225e-05
15,175476fec763984573e60485a447978cbcb381c0,4.565721347069544e-05,7.407091465507838e-05
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,4.933016489149403e-05,7.380661398372393e-05
17,93240e0d8ea23644a5b7874037e658c54966ff54,4.6330118058328953e-05,7.319491422281433e-05
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,4.613245740377655e-05,7.466104657699664e-05
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,4.588891924531372e-05,7.215554280013874e-05
20,ade91ea2f28284668fbf78971538ac4827d653b8,4.723785883363555e-05,7.149484307051469e-05
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,4.5733479205672896e-05,7.331912203052012e-05
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,4.602139524649829e-05,7.429967634379864e-05
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,4.702339067825399e-05,7.040428492841841e-05
24,aab7993af0f6f3b9ac0d76952933b19163d65496,4.66835637918756e-05,7.59787524018336e-05
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,4.5734823409778376e-05,7.436226587742567e-05
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,4.5578341814689335e-05,7.537773313202165e-05
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,4.599237533609483e-05,7.166901667570245e-05
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,4.5574349715324585e-05,7.171420710942438e-05
29,d9347181d825d9426e783cfeafee304735bd25aa,4.617464454735027e-05,7.121338936126535e-05
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,4.5936278613747926e-05,7.468638340792349e-05
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,5.4725075449427795e-05,8.333078943766081e-05
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,4.821861864405897e-05,7.438554656596816e-05
33,deb4be85025088553d80d6637dbc17d7f8101f41,4.639882606655228e-05,7.696601406981547e-05
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,4.677635948418786e-05,7.15968802088885e-05
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,4.753210593882049e-05,7.507417126205461e-05
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,4.671279604790549e-05,7.218936054854635e-05
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,4.585636279368696e-05,7.435578219075169e-05
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,4.775563138537109e-05,7.597198370622089e-05
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,4.5965880524948674e-05,7.547265715033248e-05
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,4.600503253040172e-05,7.478401289674741e-05
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,4.6096322638494474e-05,7.202162812812394e-05
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,4.8446244530947754e-05,7.591845101809927e-05
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,4.834551444125278e-05,7.316719842119477e-05
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,4.703053047609749e-05,7.437961962627801e-05
45,71555c48be7f07833bd540dacb50deb8069b551f,4.682970716330771e-05,7.699654088355601e-05
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,4.722473000645892e-05,7.322112567165271e-05
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,4.790408806797085e-05,7.323207339468579e-05
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,4.7824650075490964e-05,7.061787439486036e-05
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,4.82266176153313e-05,7.102297362715206e-05
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,4.866233104150052e-05,7.016769049163812e-05
51,fca7a15f30776ebce9e6814eb927e837f567a518,4.779052413008755e-05,7.129112868021955e-05
52,26311ed7bf80e02c827189e80084602d72e4f284,4.727771437469998e-05,7.698672117302882e-05
53,b5e01bcb668da0413170a886c258e00d2540e752,4.8434614220353883e-05,7.449102122336626e-05
54,ab30683fe1277a7fd471be63975a02ed8d766f94,4.78415336045954e-05,7.279683212866846e-05
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,4.7051470177486924e-05,7.038125423369584e-05
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,4.8162564153558224e-05,7.364569653480037e-05
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,4.8946023642888905e-05,7.626152800104651e-05
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,4.723961444546998e-05,7.385840239440835e-05
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,4.823804504537423e-05,7.165187092211384e-05
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,4.7023292703168656e-05,7.152657457886057e-05
61,85d64e375f53f6028519d3aaad0b421934dcbe24,4.837755013047617e-05,7.146713323891163e-05
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,4.740774206686438e-05,7.267548270257457e-05
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,4.781024645406769e-05,7.637103207092335e-05
