,hash,num_lines-10,num_lines-100,num_lines-10000,num_lines-100000
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00010760981813567042,0.0007784584617743698,0.07449241699941922,0.779533665991039
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00011081749996972374,0.0006662608757324051,0.06146385849569924,0.6470838989916956
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.00011032422275014181,0.0006662190007773461,0.06130806400324218,0.6455413399962708
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00011402186113021648,0.0006769942333145688,0.06201864901231602,0.6645073715044418
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00011282783705847459,0.0006777063754270785,0.061324248992605135,0.6443572544958442
5,71555c48be7f07833bd540dacb50deb8069b551f,0.00011082083879975021,0.0006639351558987983,0.0614163114951225,0.6462535840109922
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00011003210083606276,0.0006651947815043968,0.061993236988200806,0.6455941754975356
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0001111292955903737,0.0006553924686159007,0.06151608999061864,0.6408260434982367
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00010822336417217942,0.000659317968711548,0.06116725449101068,0.6445847374852747
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.00010946626075855555,0.0006626919057453051,0.061802438998711295,0.6483440560114104
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00010814383874462056,0.000657021312690631,0.0612868859898299,0.6461945490009384
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.00010827549471906288,0.0006627014054174651,0.061625027999980375,0.6499700650165323
12,26311ed7bf80e02c827189e80084602d72e4f284,0.00011063268886775606,0.0006854470004327596,0.06275793601525947,0.6598165210161824
13,b5e01bcb668da0413170a886c258e00d2540e752,0.00010815268818674589,0.0006624993120567524,0.0628193625016138,0.6531818810180994
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00010973751599404721,0.0006722597181578749,0.06298279800103046,0.6549781540088588
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.00011292271728566645,0.000672820433586215,0.06305120450269897,0.6621666249848204
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00016545651386776526,0.0008466988753449793,0.07892696649651043,0.9008554254978662
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00013706612993370402,0.0008307926148588124,0.07731103649712168,0.8417814989952603
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.00013717745353157324,0.0008380774585627175,0.07807751750806347,0.8208438309957273
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.00013659507544928114,0.000846586791643252,0.07943607000925113,0.8334765925101237
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.00013388803852602647,0.000835095231125776,0.07895394100341946,0.8210424899880309
21,85d64e375f53f6028519d3aaad0b421934dcbe24,0.0001336854259500763,0.0008164807692922365,0.07713359399349429,0.7835632089991122
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.000133087596250101,0.0008129920382858613,0.07556690950877964,0.7930794095154852
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00013224687353601748,0.0008169459223818893,0.07707854399632197,0.7906304844946135
24,06da877ceae914a875bd1a55cd8e271332358803,0.00013368859110013037,0.000815531345254455,0.07697087999258656,0.7967691675003152
25,8529dfaaec65248420faffe095bac03c23881735,0.0001326307756244205,0.0008137819240801036,0.07538224149902817,0.7890636119991541
26,171a3e5811e43643788c20075be9ba52efb83b81,0.00013198325325015792,0.0008184174221241847,0.07571968600677792,0.7823368560057133
27,5bf9ab98edd254dee1162d6f1863053e040cf828,0.0001307259677933195,0.0007985668836716706,0.07442593800078612,0.8219400825037155
