,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,7.063799023139821e-06,2.617241294287583e-06,1.2201825868739353e-06,1.5444584056714792e-06,1.3801793575263417e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,7.3030739740463635e-06,2.8155820439954144e-06,1.2071312670966823e-06,1.5615966140135502e-06,1.2868660690813723e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,7.2971020484678915e-06,2.879753405564274e-06,1.2828532810236533e-06,1.5164132338973391e-06,1.3370149814965622e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,7.1300270535312295e-06,2.488395537800635e-06,1.1744265276526096e-06,1.6035063599659414e-06,1.2461141375593566e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,7.0397768149603404e-06,2.547852344233249e-06,1.2676690710916188e-06,1.5478070305761447e-06,1.2989085568191025e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,6.933035209594237e-06,2.537814783542504e-06,1.3922164362063638e-06,1.4979849067281912e-06,1.3637074863263794e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,6.993236781841107e-06,2.5514288232697765e-06,1.2772227163519734e-06,1.4917203251833102e-06,1.3318827900455487e-06
7,c9a83043c0669fd17306843eb21abd236b675537,6.784448653017371e-06,2.4252310869554214e-06,1.2290532873958963e-06,1.5328749819583745e-06,1.296075096920398e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,6.67540177738702e-06,2.4787263508906134e-06,1.199741542409555e-06,1.5847865013712835e-06,1.2712025022304918e-06
9,a280f5e5d725de732a906b67172114b263ac3bfa,6.648383454540977e-06,2.407582423377009e-06,1.181299122938923e-06,1.6167749170860851e-06,1.2677157654087295e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,6.864359191545694e-06,2.405220348826263e-06,1.2310898382828837e-06,1.445370739149543e-06,1.2894389372533948e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,7.210737880239102e-06,2.5704718423618003e-06,1.2446964909795617e-06,1.5895580936889555e-06,1.3381865139571153e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,7.203336153255248e-06,2.522397085335837e-06,1.349034366105678e-06,1.683612654918926e-06,1.3767246386069058e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,6.773309979333208e-06,2.515288047697073e-06,1.2443894420304588e-06,1.5606596971208684e-06,1.307394743469344e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,6.916734816140113e-06,2.388517317833761e-06,1.220754058334718e-06,1.5489241678512031e-06,1.2948565679919605e-06
