,hash,usecols-2,"usecols-[1, 3]","usecols-[1, 3, 5, 7]"
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.020211765498970635,0.032870087008632254,0.037947354998323135
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.02014987349684816,0.03256279449851718,0.037180625506152865
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.019622485000581946,0.03270506400440354,0.037488206500711385
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.020546858504530974,0.03302770899608731,0.0380919695016928
45,71555c48be7f07833bd540dacb50deb8069b551f,0.02018979549757205,0.03301367750100326,0.03768717149068834
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.020299559000704903,0.033685153000988066,0.03872691350261448
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.02034425850433763,0.033733962998667266,0.03860820249246899
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.020528350993117783,0.033363615002599545,0.038658778998069465
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.02061041200067848,0.03407502849586308,0.0390998859948013
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.01972989550267812,0.03248224699200364,0.03785806299856631
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.021114690498507116,0.0330846705037402,0.03834964049019618
52,26311ed7bf80e02c827189e80084602d72e4f284,0.02001739700062899,0.03350021100050071,0.03840476299956208
53,b5e01bcb668da0413170a886c258e00d2540e752,0.020694843500677962,0.034131200503907166,0.03914583600271726
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.020657806504459586,0.03340950200072257,0.03924308699788526
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.019965978503023507,0.033091113498812774,0.03831324500060873
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.024624091500299983,0.040687377000722336,0.04590806499982136
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.02464565000263974,0.04097155349882087,0.04624574799890979
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.024189291001675883,0.040602467001008336,0.04621525299808127
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.024602964000223437,0.040886765000323066,0.0463786974978575
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.024123958999552997,0.04079526200075634,0.0464616439967358
61,85d64e375f53f6028519d3aaad0b421934dcbe24,0.024374700500629842,0.040454105499520665,0.04544509100014693
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.024786408503132407,0.04153669299921603,0.046995963999506785
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.02420507299757446,0.04029050200188067,0.04579054699934204
64,06da877ceae914a875bd1a55cd8e271332358803,0.02512140000180807,0.04133445400293567,0.047272702500777086
65,8529dfaaec65248420faffe095bac03c23881735,0.02506451349836425,0.041730552999069914,0.04730513449612772
66,171a3e5811e43643788c20075be9ba52efb83b81,0.025017896998178912,0.041727386000275146,0.047626817500713514
67,5bf9ab98edd254dee1162d6f1863053e040cf828,0.02443800550099695,0.041570356999727665,0.047567541998432716
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.025155948504107073,0.04488756099817692,0.0510298619956302
69,37a1ad069a800f5ef98286f25fb3fb632375168d,0.024249189500551438,0.04518403899783152,0.05078935949859442
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.02852428150072228,0.05014022699833731,0.05793275250107399
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.02464805799900205,0.04479136699956143,0.05008329350312124
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.024713149996387074,0.04552374350168975,0.05095677549979882
73,53adf81bc503d749b13160a27e49160c5bbe48d7,0.024333343000762397,0.04502912400130299,0.0505103794966999
74,49e00940a82f9590d774539cd188b634c29fc39f,0.02414229949863511,0.04488975549975294,0.0502881635002268
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.02426128049773979,0.043722977497964166,0.04920726199998171
76,ae88e02a48c4744afd22c63be388870037f3c84c,0.024666699498993694,0.045307976000913186,0.05037803049890499
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.025133308499789564,0.042019898997750715,0.04756524900039949
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.025100033000853728,0.042189390000203275,0.04734966800060647
79,a5e5e51187d4476841503ce816924ea99936dba0,0.024138544999004807,0.04172691950225271,0.04719518949968915
80,b69cf68a24cffea0a884a102da1797755de8f022,0.02400596950064937,0.040374403999521746,0.04586338450098992
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.024566837997554103,0.042033468000227,0.04735819299821742
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.025528820498948335,0.04849766650113452,0.0539738324987411
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.024502412999936496,0.04742420399998082,0.05292622549859516
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.02389599549860577,0.04654707299778238,0.052034382499186904
85,a6b4b2bdd6baf2afde27284097426e93912452e9,0.024734930999329663,0.04712832300174341,0.052225492499928805
86,c8a5ff07e5bda47eab870671634b107da5ab7934,0.02440657950046443,0.0466652030008845,0.05244941100045253
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,0.024501006500031508,0.04683026600014273,0.052426927501073806
88,9765987c2ade250c82bfeaba49d1f9301211d63a,0.024520968500837625,0.044013971500135085,0.04994069600070361
89,dbf37449935bced333a3999afa860aaf304ab1a1,0.02480354100407567,0.0437473575148033,0.04917971551185474
90,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,0.02529002708615735,0.04450423049274832,0.05046321399277076
91,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,0.023780124494805932,0.04300832899753004,0.0486488044844009
92,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,0.0240421905182302,0.043905573489610106,0.049902734986972064
93,0311c93c8c43cd913303c529673d69575901475e,0.024158844025805593,0.043762776476796716,0.04977830499410629
94,adf50b93d76fa55d03ccbc4910602cda23b32c7d,0.02413920604158193,0.04435854696203023,0.05043369351187721
95,64619c55896dad1927afe78c0702a58abf0d038f,0.024439030094072223,0.04445792094338685,0.05013552005402744
96,eaa59b4f04a0c75091e332afa95a304eddcd93ab,0.02463819389231503,0.044025875395163894,0.04950968502089381
97,2810becf98e20bfe2bf99311c5f4f3e150d12d09,0.0240801889449358,0.04396161355543882,0.050129137467592955
98,d34b9ead10e28e3a0a62d642a16efdae2030ed76,0.024290252127684653,0.04320946696680039,0.048550735460594296
99,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,0.02405416895635426,0.04316629853565246,0.048845175420865417
100,4cba2d91e1546872d29af6b25ad35947f27e03ac,0.024495127028785646,0.04469399363733828,0.049916903604753315
101,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,0.024147193878889084,0.0432769424514845,0.048905504518188536
102,67c68b88e4120a84ec516725e322265446fc50e6,0.024543371982872486,0.04408626141957939,0.049907344044186175
103,551773f27ccc955ce24d15eae84eed924250c573,0.02436193299945444,0.04345252341590822,0.04962954844813794
104,196d633cb19274ddffb4ba42928126fd15e3282d,0.024370296043343842,0.04408430401235819,0.049447769997641444
105,1af65ee2225a011b39a9cceac306328be3737aa2,0.024102081544697285,0.04327842895872891,0.04892756196204573
106,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,0.024632493150420487,0.04399686504621059,0.049902405589818954
107,69898992b339e4614780f626ed07c4244a08648b,0.024248259025625885,0.043451939476653934,0.04901177657302469
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,0.02466309955343604,0.04452129255514592,0.05098615644965321
109,fa45695b787070275696e979eb9f476ef3afc5e6,0.024871836067177355,0.04405591660179198,0.04979690455365926
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,0.024550365982577205,0.043609201442450285,0.049614633549936116
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,0.02371519699227065,0.04295138188172132,0.04857315251138061
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,0.024898893083445728,0.04451893700752407,0.050056748441420496
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,0.02510732295922935,0.04506150202360004,0.05160373845137656
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,0.024618983967229724,0.04403589852154255,0.05027406301815063
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,0.024444490554742515,0.04386070999316871,0.04916883248370141
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,0.024992089020088315,0.044629093492403626,0.05050268000923097
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,0.024712222395464778,0.044874899089336395,0.05084936390630901
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,0.024041313561610878,0.04302808502689004,0.048854358959943056
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,0.024478584062308073,0.04346042010001838,0.04947897989768535
120,bbe2cca1925873dea538674b96b53b5cef0a148a,0.024305965402163565,0.04439988499507308,0.050037864479236305
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,0.02393549750559032,0.043128570541739464,0.048739286488853395
122,54811204a63c2606e89c4f053c4b9a7215207079,0.024733197409659624,0.0445834951242432,0.05061953398399055
123,60f9c616aa12800e27baef1db0f964cd9da6623f,0.02431339956820011,0.043446822091937065,0.04949919262435287
124,651fb50e07a8e11d31bed9c202823da2ce558c58,0.023925895569846034,0.04361593397334218,0.04944226844236255
125,72e8904d1074c2eb02558c017880b9a8b3e017db,0.024369126884266734,0.04398058447986841,0.04994099447503686
126,459991afcddfce6fbbae3fa83467fe607f2de7d0,0.02555199433118105,0.04556908109225333,0.04989819205366075
127,263b293d9caf8f54183509275a853de9b8d8839f,0.02421735064126551,0.044062873581424356,0.05034218821674585
128,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,0.024281991878524423,0.04351847991347313,0.04934725537896156
129,db866874ccb8c8c814df57eb1edca4fd05eb1753,0.024383764481171966,0.04414769262075424,0.05011443584226072
130,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,0.024846999906003475,0.044608596013858914,0.05043610720895231
131,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,0.023871217854321003,0.04309834260493517,0.04893511347472668
132,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,0.024421413661912084,0.043834731448441744,0.049633649410679936
133,e3c84a44b68966ab887a3623a0ff57169e508deb,0.02483417117036879,0.043473356403410435,0.05017810594290495
134,1f8ce6341159ebb0731c2c262f4576609210d2c8,0.02466275729238987,0.044675333658233285,0.05091190547682345
135,f842c487da5096bd3e76a716ca033681981821c7,0.024698579916730523,0.044391049072146416,0.05033703497610986
136,04d8d96285e38f1683960611177b360fb1b9718f,0.0242535131983459,0.043493716744706035,0.04974664491601288
137,925f8381009bf63e54984fb4245466f0bef31ab0,0.024749176111072302,0.043942433781921864,0.05037721456028521
138,99bcf99750d7da499bf3887e6acf89f025e0b9f2,0.024786676513031125,0.04408727562986314,0.05011687218211591
139,912790315033d8a2b8d525eb36db410a851ca1f4,0.02509260457009077,0.04592972947284579,0.052141830790787935
140,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,0.02457792987115681,0.044255779357627034,0.050031212624162436
141,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,0.024722672766074538,0.044130463153123856,0.050485675688833
142,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,0.02404222427867353,0.04302573041059077,0.048878975911065936
143,c970c04cbeb38c80901a02bc573a9333458d4c4a,0.024192933458834887,0.04530359129421413,0.05149458488449454
144,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,0.02439794735983014,0.043513307813555,0.04951524990610778
145,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,0.024851593654602766,0.044472548412159085,0.050168083515018225
146,9c9df9c649361fb651f4b2174e779b3036464ab4,0.024479789892211556,0.04415228357538581,0.05057126982137561
147,803386487f14484cfa24af915c24ad75211469e8,0.025137214455753565,0.04440006148070097,0.05016825278289616
148,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,0.024395501473918557,0.04453452746383846,0.050463138381019235
149,459ffe5c008863b58805c9177a85668a3e5fb4f6,0.02410438098013401,0.0435987813398242,0.049547554925084114
150,e31f1fac208882f1255edf346ef10c769b775853,0.02495943009853363,0.0439265260938555,0.0499045136384666
151,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,0.024443361908197403,0.0438965642824769,0.049435611348599195
152,e4630a2f5273307983b6ddca9b72aa0cf5a65784,0.025312894256785512,0.045347998617216945,0.051825538044795394
153,3a9588ae8041d611cb1df4be849db88fefc5ea46,0.025059487437829375,0.04457755293697119,0.050632896134629846
154,74712a53df240f1661fbced15ae984888fd9afa6,0.024877822725102305,0.0447393823415041,0.051805736031383276
155,be92e0099d4926be76ab4ec9ca6db6f2471397d1,0.024895907612517476,0.04403567151166499,0.050472535425797105
156,7e9d603664edc756f555fecf8649bf888a46d47c,0.02393886772915721,0.043317079776898026,0.04927653539925814
157,02798e4ce39ae7882b19a3fde209472b7411d48a,0.024351078551262617,0.043731232173740864,0.04894881369546056
158,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,0.024204346584156156,0.04451767774298787,0.050167755456641316
159,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,0.02418908799882047,0.04346314099529991,0.04924720400595106
160,c7d83e7412169399586272176d5ad839b568ba57,0.024367030498979148,0.04411873950448353,0.05000624799868092
161,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,0.0240402505005477,0.04376206000597449,0.049839659994177055
162,9dd6c60bfccea7f78371e1b88f223b93ae69d037,0.024253769995993935,0.04427878400019836,0.050105144997360185
163,48efb02a936da85e395ff29a477765ea3916770d,0.02387182749589556,0.0432338794998941,0.04891335399952368
164,3ad444b07ed53cf43d11e755701224a96840de62,0.02441174599880469,0.04412314100045478,0.04965324400109239
165,3f5097baec71b4c6b287534cc938a16b1f9fc474,0.023789808503352106,0.04334643101901747,0.0490101134928409
166,4cdd3606160de923fb4054cf93f4ea02a356def0,0.024554815492592752,0.04401679500006139,0.04993876346270554
167,245b73ef38844395c36ce4c1032092c81253d112,0.02478730949223973,0.04401205899193883,0.04970497649628669
168,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,0.02390288296737708,0.04336795801646076,0.04918182551045902
169,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,0.025161350989947096,0.04451012049685232,0.050322715018410236
170,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,0.0238854295166675,0.04308752701035701,0.049030303984181955
171,08690a9e394406562f636f90bcc899430bf3cdee,0.024212788499426097,0.04309616252430715,0.04895983450114727
172,e731e8676118c48770368eb470fed2d77fe82847,0.02440301899332553,0.043488644500030205,0.04921887250384316
173,f1f1436b853f3855d75667ab4055cce06960fda9,0.024138331005815417,0.044404225976904854,0.050356482999632135
174,bde2119e80d14a21950285f2d872b29506c7b851,0.023995786003069952,0.0435566095111426,0.049312954506604
175,60a1e10c4593736b188b38e7d7c51aefb213af6a,0.02432849898468703,0.044091568532167,0.04975469151395373
176,233c63a56974de22b846ac989cef1fabe45e7296,0.024044314515776932,0.044033875019522384,0.049545587971806526
177,bbc0a6b7efd4930053976e55b7937ed4606b5a14,0.024930348008638248,0.043879934470169246,0.04999736449099146
178,c6853c7c27bb8352ab498848439d4fee9eb79a33,0.024260576494270936,0.04394946951651946,0.049669370986521244
179,385575faba79b5c857112199206119bf9ac2277f,0.02451913751428947,0.044470614986494184,0.05010252055944875
180,3b294521a7394c2195e6b2980555c6b27258bac9,0.024435349507257342,0.04439392196945846,0.05057046195724979
181,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.024633985536638647,0.044133453513495624,0.04987481806892902
182,e552726e3a5ff964a004d46558f534e7a47cab70,0.025087476009503007,0.04431987053249031,0.05040370346978307
183,64fb290a8cb8fa9201f18015f3de1186e950a137,0.026479581487365067,0.04468777100555599,0.05038811743725091
184,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,0.023983474995475262,0.043920232565142214,0.049382219498511404
185,0d2536650ff1b750a9008cfd2893dcc1db58f94f,0.024442753987386823,0.04440378851722926,0.049346624058671296
186,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,0.02402574656298384,0.04310215695295483,0.048813664994668216
187,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,0.023767010075971484,0.043159308028407395,0.04869194602360949
188,a1454867ab910a356588c511700c99ec6bef93b5,0.024240252911113203,0.04389513749629259,0.04990473797079176
189,ffb6f185b5775c612524496e98c8e6240f9bfccd,0.023752228007651865,0.04312102950643748,0.04869649838656187
190,02e6b062027666b22c68d91e280b28f57ee9c2b5,0.023934372467920184,0.04363451397512108,0.049202257534489036
191,a2a6d0d24d99703ded59c31b98b259900469762f,0.024790758034214377,0.04527418804354966,0.050760938436724246
192,ce40769276729d7bde07eb556398a5f47b8ecacf,0.02390336140524596,0.043087204452604055,0.048599124420434237
193,82226d816c67a80ff634fd202c1df32865175232,0.024087714846245944,0.04411175742279738,0.05013017950113863
194,66685909f174c38ebfbf7f733f40bcf7d9e86d48,0.024830366484820843,0.04385307407937944,0.04927872202824801
195,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,0.02444832248147577,0.044473218033090234,0.050547145889140666
196,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,0.024575971998274326,0.04383840749505907,0.04990004550199956
197,821c53daa1261a6285cb85c106eab25c4d88ea2a,0.024281615973450243,0.04343275795690715,0.049338224926032126
198,34d7d395d79f880dc9e156ff83af0cf5844867bf,0.024662249954417348,0.04364794597495347,0.049372619949281216
199,6525ed58f1757092d73f33ee8717be2b5988c3e8,0.024324002559296787,0.043953049927949905,0.04990051395725459
200,e6d04db287a4421edb3a060fc84d9f8c66718cb5,0.024599564028903842,0.04451783758122474,0.05032934749033302
201,cb107d1ca6ac633702650a21152de7d05d31862a,0.024316149530932307,0.04372863797470927,0.04923619714099914
202,0630be4c479f36113e9c3bac50a11d163d2208e4,0.024336067028343678,0.04361391148995608,0.049170191516168416
203,d92693b9c7f36679a7703a72397a2993ab158f88,0.024228011374361813,0.043898264528252184,0.04996497952379286
204,058af7581d22d15bc45f24283cbf5374a6a02541,0.023817913606762886,0.043609961052425206,0.04915420152246952
205,60945085cfd1abf4e04db461040bc675f1d325c7,0.025512701948173344,0.04619450308382511,0.052131325588561594
206,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,0.02448244800325483,0.04369799804408103,0.049212198005989194
207,26cff95893d7609b7bcba4b6d374835ad975137c,0.024287397973239422,0.044200806063599885,0.04981081641744822
208,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,0.02453076804522425,0.043313045403920114,0.04907461651600897
209,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,0.024365814635530114,0.044114517979323864,0.049839478568173945
210,88ed1552809f81e2ec8b04c8874443abf14e6f8e,0.024090102524496615,0.04306886193808168,0.04891039547510445
211,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,0.02449402690399438,0.04339576349593699,0.04899670940358192
212,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,0.023897704551927745,0.043477829080075026,0.049270763993263245
213,5165c654dbb2b08e8a38ac437ab35611726bf26b,0.024868287495337427,0.04429667547810823,0.0500373950926587
214,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,0.0241349934367463,0.04381007747724652,0.04965595400426537
215,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,0.024400781490840018,0.04368522763252258,0.049241401138715446
216,47a918f644da4ed3947ee2f797c790027041f29b,0.024439731962047517,0.04405073856469244,0.05002946651075035
217,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,0.024147825432009995,0.04326587251853198,0.04889418848324567
218,24d368a809827cd2cd787a470a65b4a7cd721d10,0.024255745578557253,0.043108762009069324,0.048992817057296634
219,48896f5ef84e1b1f89c37ab85ed256c4c68796b6,0.02420472737867385,0.04333239758852869,0.04895072348881513
220,e6b8b19ee832ae89289721301a4f5afcd454ec4f,0.024688036530278623,0.04341523791663349,0.04936743597500026
221,d5a3e2747f08da24ffb8b889daacc47890b72c5c,0.024459863547235727,0.04496709944214672,0.05068113945890218
222,86fe6658e8ae9dc70825df110d444e3780ad1ad8,0.024320877506397665,0.043700892478227615,0.0498843640089035
223,88eda2f2f430e2f3b7e580fe38ac31e4c5fac942,0.02447096398100257,0.043903955491259694,0.04964359593577683
224,7f1cef6b4700c4df135abbeb446458ee468d3d98,0.024304268416017294,0.04361622303258628,0.04970665299333632
225,73157efcd17da95ce984d1595ac4907233b9dbf5,0.02410400507505983,0.043403498944826424,0.04893552360590547
226,81829432b3a00ae8ebe46e53d181810b462f0024,0.024515358032658696,0.04370122856926173,0.04916476586367935
227,2dbfb458fa3e96203f93118a9d142a6bedca9271,0.025066893897019327,0.04452122305519879,0.049606279586441815
228,3f6bb2073418e0ea0d88398e1848e2aa3f1b53eb,0.024369376013055444,0.043754989514127374,0.04941913252696395
229,cf1306a842d7b1064270bd06951a485121e60816,0.02408799750264734,0.042878836509771645,0.04865684942342341
230,9ebd2bfa64eab788d529af7404f85dc3a58ff411,0.02454574150033295,0.0442572619067505,0.050334473606199026
231,9b10c12e9d173d8b67c50e97e6998dbc57a549d4,0.02438111451920122,0.043835752992890775,0.04934383661020547
232,225c3360721ba515de88a1e191ede58e8b95593d,0.02446568850427866,0.043523361440747976,0.04953856801148504
233,923e77abdbc22c0ee5816086a334617bf7935f1c,0.024342427030205727,0.04396665596868843,0.050161196500994265
234,07a97601175f44ecda357514c0b91ea5139fb04e,0.024047074606642127,0.0437113355146721,0.04936155746690929
235,23e42e91052df51b55719b7c6759d3480b295cc9,0.025591309065930545,0.044133568997494876,0.05146209860686213
236,c20f08accae9d2b2bafde2265d7d30b73b059035,0.024586685001850128,0.04445573757402599,0.050594751024618745
237,789b21719fe89a3b38cae5a8800a4c0c3886a0f0,0.024631673004478216,0.04488479904830456,0.050627243937924504
238,2eed8784d5946e420500bf87f9af305d87aaa055,0.024513019947335124,0.04419108293950558,0.04975897236727178
239,590201aa6ef313f9d34fa4136d6f0b3b3c36e951,0.024626900907605886,0.043774305609986186,0.05108072352595627
240,291ac7f21e59440d249d0afaed3213a79cf70535,0.024756860453635454,0.04383589909411967,0.04957957239821553
241,9e37e585cc86ff6dc821d0566baacc137cb16343,0.024160357424989343,0.043748736614361405,0.05012711160816252
242,2378c3c987c479cca27470d3d66b5d50e91ad673,0.024862860096618533,0.044534348882734776,0.05011330381967127
243,2a267e6a49ed68da01761c92deb7c90be207660d,0.024235633201897144,0.04404019960202277,0.04997809533961117
244,18af0e10878fe49a893fd576317dabd424c7ca16,0.024101771414279938,0.04313391773030162,0.048644200433045626
245,86472322736260e7c2fb2ef72e7d01925adc9de0,0.02472332096658647,0.04399002739228308,0.05007255403324962
246,c954144b7682014428d547e7cbbcc154a8cc5fa0,0.023904750356450677,0.043206778122112155,0.04879352799616754
247,20d5999e2f01c32876368b97797047c3adc536bd,0.024159374414011836,0.044124465668573976,0.0500096611212939
248,d3d594039815cbdae8e9afd281d629d0ee266b84,0.02461684332229197,0.044800071278586984,0.05075006349943578
