,hash,dtype-<class 'bool'>,dtype-<class 'numpy.uint64'>
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,2.6539368248181545e-06,0.00013301203911065716
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,2.6861624678364596e-06,0.0001331396585844298
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,2.80015241895058e-06,0.00013300911565992707
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,2.6147319453876098e-06,0.00013296441229613266
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,2.677225898154994e-06,0.00013304868284982015
5,71555c48be7f07833bd540dacb50deb8069b551f,2.6959674271962777e-06,0.00013311945715430758
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,2.693963002065739e-06,0.00013302410360022517
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,2.690374344040655e-06,0.00013699294858946442
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,2.6721184241970767e-06,0.00013400861105226258
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,2.7023481935568316e-06,0.00013306310011103052
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,2.7343328819526355e-06,0.00013315708238684535
11,fca7a15f30776ebce9e6814eb927e837f567a518,2.826137831373194e-06,0.00013337155488864861
12,26311ed7bf80e02c827189e80084602d72e4f284,2.7030569415294896e-06,0.00013299673137225909
13,b5e01bcb668da0413170a886c258e00d2540e752,2.760737101845091e-06,0.00013341361882339696
14,ab30683fe1277a7fd471be63975a02ed8d766f94,2.800181402771431e-06,0.00013323382720247738
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,3.8018961586436762e-06,0.000168618222232908
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,4.289219652611054e-06,0.0001422661738141197
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,2.717173604265468e-06,0.0001368232682935053
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,2.7521079082106683e-06,0.00013671854358108246
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,2.785265235201953e-06,0.00013721348081255713
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,4.601086132849256e-06,0.0001821283300523646
21,85d64e375f53f6028519d3aaad0b421934dcbe24,2.67412505918749e-06,0.0001329701439317432
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,3.517306785689193e-06,0.00013631652727282977
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,3.3835782949242365e-06,0.00013388054916796125
24,06da877ceae914a875bd1a55cd8e271332358803,3.50477934451033e-06,0.00013401088126556714
25,8529dfaaec65248420faffe095bac03c23881735,5.189203805038853e-06,0.00017794555145771984
26,171a3e5811e43643788c20075be9ba52efb83b81,3.506395357437638e-06,0.00013450095049151575
27,5bf9ab98edd254dee1162d6f1863053e040cf828,3.405730477745691e-06,0.00016940201977359167
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,3.5359412666097188e-06,0.00013369353155788223
29,37a1ad069a800f5ef98286f25fb3fb632375168d,3.478025131635114e-06,0.00013354971233638934
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,3.4831063072844445e-06,0.0001336458702514201
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,3.5620233017895013e-06,0.0001337936624622671
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,3.4736107336736935e-06,0.00013386446203818379
33,53adf81bc503d749b13160a27e49160c5bbe48d7,3.5249748831030528e-06,0.00013380170994535962
34,49e00940a82f9590d774539cd188b634c29fc39f,3.54088600578691e-06,0.00013380761101646464
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,3.5656471684824228e-06,0.00013662594439530813
36,ae88e02a48c4744afd22c63be388870037f3c84c,3.645289630363123e-06,0.00013402717504504836
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,3.562437580868562e-06,0.00013346189877631355
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,3.554751345447624e-06,0.00013357167901833437
39,a5e5e51187d4476841503ce816924ea99936dba0,3.477850281373626e-06,0.00013363534571347115
40,b69cf68a24cffea0a884a102da1797755de8f022,3.5210264737523677e-06,0.000133834913643192
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,3.681735731624273e-06,0.00013945942947220127
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,3.6445774094062026e-06,0.00013733101915045735
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,3.7468059276143118e-06,0.0001344881202845799
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,3.691454983261522e-06,0.00013726600625460256
45,a6b4b2bdd6baf2afde27284097426e93912452e9,3.747701764809356e-06,0.0001373503911077606
46,c8a5ff07e5bda47eab870671634b107da5ab7934,3.622346662415077e-06,0.00013401259252813035
