,hash,"a_masked-True,b_masked-True,size-10","a_masked-True,b_masked-True,size-100","a_masked-True,b_masked-True,size-1000","a_masked-True,b_masked-False,size-10","a_masked-True,b_masked-False,size-100","a_masked-True,b_masked-False,size-1000","a_masked-False,b_masked-True,size-10","a_masked-False,b_masked-True,size-100","a_masked-False,b_masked-True,size-1000","a_masked-False,b_masked-False,size-10","a_masked-False,b_masked-False,size-100","a_masked-False,b_masked-False,size-1000"
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00011342904799300986,0.00011420548010695106,0.00011646180352257502,0.00018503162764797087,0.0001854991673358849,0.00018858096706841527,0.00018828798254782504,0.00018841676813151156,0.00019020628692074254,0.00013239289537168942,0.00013258412654977293,0.0001335587659025494
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.0001189689908016433,0.00011623247813146848,0.00011642881832853123,0.00017579011840834503,0.0001749127003990236,0.00017126838135863502,0.00017591575389636345,0.0001711015502223745,0.00017302198198120125,0.0001337513610532012,0.00013454730001588664,0.00013515663643678028
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.00011639639452685802,0.00011691911240223419,0.00012035695014192777,0.0001765052619358075,0.00017240764652142078,0.00017480133470916558,0.00017271655064726634,0.00017729893392115308,0.00017440456881999007,0.00013567807225437907,0.00013571104931610602,0.0001353089285727877
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.00011511372350570228,0.0001150000568353728,0.00011351476069134863,0.0001702474555858071,0.0001709239912174997,0.00017336721251171733,0.00016905907250475138,0.00017054990166798234,0.0001732972413597126,0.00013263948643818882,0.00013205119431382274,0.0001334274375158084
61,85d64e375f53f6028519d3aaad0b421934dcbe24,0.00011746666729031654,0.00011575302730003993,0.00011664941751708587,0.00017376601951377046,0.00017411162745270688,0.00017806622681432757,0.00017724523213921023,0.00017225938744001813,0.00017098667440078563,0.00013712232376073864,0.00013382899133154214,0.00013542224882872074
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00011724688940578037,0.0001174462265632254,0.00011752167871842782,0.0001794529931717797,0.00017941716640930752,0.0001777780669120451,0.00018036248304454956,0.0001811029904178883,0.00018286740357455398,0.00013148977353899592,0.00013170601741876455,0.00013417511199338315
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00011655793059617281,0.00011604618291360336,0.00011777692794879919,0.00018191877436839928,0.0001796552076421935,0.00018085037952224756,0.00017980968563310933,0.0001795514196646018,0.00017907774750271747,0.0001352679264994386,0.0001367765385657549,0.00013518535796506906
64,06da877ceae914a875bd1a55cd8e271332358803,0.00011691521968315826,0.00011715417455756263,0.00011726132231867976,0.00018161509485383119,0.00017932254455185363,0.0001811358358033679,0.00018124758498743175,0.00018086584168486297,0.00017605540421554598,0.00013434359888461503,0.00013423094358772802,0.00013408292834828425
65,8529dfaaec65248420faffe095bac03c23881735,0.00011482645992885578,0.00011529086138277003,0.00011517768111693989,0.00017868160221982618,0.00018065467676413912,0.0001815800043586336,0.0001795130003050997,0.00017784892234130433,0.00017883234801862775,0.0001351467209557692,0.00013355211136333736,0.00013317348344660387
66,171a3e5811e43643788c20075be9ba52efb83b81,0.0001137680086317692,0.00011583030952707581,0.00011580188810411427,0.00018037853617991866,0.00017794604034368267,0.00018118034871616242,0.00017711239219722104,0.0001800776491954661,0.0001791192610797129,0.00013231235234776424,0.00013269695294339484,0.00013428768029481898
67,5bf9ab98edd254dee1162d6f1863053e040cf828,0.00011391855587952592,0.00011401299026704604,0.0001148627568247982,0.000177561410612637,0.00017959657513226074,0.00017818878404796124,0.0001778547807286183,0.00017447368785118063,0.0001776325195257006,0.00013194414616630573,0.00013335550611373037,0.00013100843934807927
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.00011650352501013178,0.00011681354891984386,0.00011726574092689488,0.00017790844806043777,0.0001827640350841518,0.00017861557388377765,0.00017932295341486647,0.00017931341919732297,0.00017720543369019437,0.00013272555420038902,0.00013400516413812397,0.00013507383321470853
69,37a1ad069a800f5ef98286f25fb3fb632375168d,0.00011805422980798764,0.00011839607228221518,0.00012021078952554478,0.0001821513001790695,0.0001812040430019822,0.00018208046797020682,0.00018089143642490465,0.00017794440582133176,0.00018156862592902677,0.00013380569659850812,0.00013765865446043176,0.00013609575638193872
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.0001167628758897384,0.00011647146727357592,0.0001183036986864015,0.00018408266311910535,0.00018323038640464173,0.00018537831247637148,0.00018692998300221832,0.00018060948410681608,0.00018492566111187142,0.00013304470531359504,0.00013423376143551792,0.00013381029229338578
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00012020371452143246,0.00012145970330768546,0.00012051756229166958,0.00019490992928152543,0.0001885594021336272,0.0001894567119465633,0.00018675244365144391,0.00019118848087435418,0.00019244167528915826,0.00013688707557053137,0.0001365544187137857,0.00013727788173127918
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00011791256151758553,0.00011665304450111256,0.00011671789420338778,0.00018584106824007528,0.00018679307435046544,0.00018343812352495975,0.00018134400569146775,0.00017968756620282843,0.00018215495100641838,0.0001351222985734542,0.0001333500169074306,0.00013441599641041255
73,53adf81bc503d749b13160a27e49160c5bbe48d7,0.00011765296765408673,0.0001176440905026616,0.00011803807380298774,0.00018155171100290551,0.00018647010050093136,0.00018427819471623076,0.00018509928152331566,0.00018822669319934764,0.00017947928796781867,0.00013635743398037625,0.0001398140998758577,0.00013685935081388708
74,49e00940a82f9590d774539cd188b634c29fc39f,0.00011914623691962006,0.0001186437936227643,0.00011797014968064816,0.00018708800078080646,0.0001850733613788054,0.0001877478307819572,0.00018442419188266452,0.00018712913151830435,0.00018307737251422527,0.00013720318054159482,0.00013760346072641286,0.00013734993214408557
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00011741322620461385,0.0001183146854269911,0.00011817992457913028,0.0001844590337112032,0.00018290657211433755,0.0001838110426130394,0.000190471311465704,0.0001830782021649859,0.00018862809520214796,0.00013774039844671886,0.00013716743638118108,0.0001405853312462568
76,ae88e02a48c4744afd22c63be388870037f3c84c,0.0001204111375210976,0.0001191274430393503,0.00011850545297931419,0.00018416545590606786,0.00018272305822978588,0.00018563492480536988,0.0001843529043056197,0.0001848565499213609,0.00018524891166979895,0.00013843873515725135,0.00013728111982345582,0.0001383200317291142
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.00011605230417657406,0.00011622376429537932,0.00011664680981387695,0.0001831107094818563,0.0001767527221912338,0.00018034961581099451,0.00017842773142886365,0.0001810322764554414,0.00018338040016325458,0.00013468482382135628,0.00013416904358216274,0.0001338526475947441
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.00011762549441433356,0.00011795843416388999,0.00011929858769492611,0.0001812917581791508,0.0001852925323570768,0.00018504721096210313,0.00018368798242718505,0.0001799298711774642,0.00017940435732193921,0.0001366030177630392,0.00014141916188520272,0.0001346384199311981
79,a5e5e51187d4476841503ce816924ea99936dba0,0.00011850089961013128,0.00011812110791321504,0.00011839890397492457,0.00018957796295718203,0.00018610033319042677,0.0001879691415907521,0.00018705378629659352,0.00018498818722686598,0.00018447393085807562,0.00013364596223389662,0.00013516846112906933,0.00013558182853286142
80,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.00011796948206977228,0.00011906615691259503,0.00011929119604506662,0.0001854248028913779,0.00018438766309028043,0.00018375366123328946,0.00018349002597720495,0.00018121378512628246,0.00018266852591829053,0.00013478964072778638,0.00013476434141034032,0.00013515326337745559
81,388e8197e15403345950edc23ae5fc7a3cb0f644,0.00011725997966196801,0.00011813229965892705,0.00011691658809367153,0.00018213409930467606,0.00017738157993782373,0.00017865669853504629,0.0001783086574773808,0.0001794545077568581,0.00018078186385856387,0.00013222746091269994,0.00013199603805939358,0.00013311981605604675
82,9b7e890b014f6ad3b4288246f0565f7afd6eca84,0.00011532631081839401,0.0001157023918090595,0.00011505450516858178,0.00017641409630736997,0.000174311688169837,0.0001735793249238105,0.00017671431976788002,0.00017652092983239684,0.00017780695757749727,0.00012998078137827225,0.00013110606814734638,0.0001305642460162441
83,96727cf007217256700a1d805569a73d2171f1d5,0.00011960241055592548,0.00011697333836711423,0.00011875855323689228,0.00018043060411225285,0.0001804504302396838,0.00018078980713405392,0.0001802306477224729,0.00017813539758709996,0.00018534837535729532,0.00013476490606496364,0.00013424826229547525,0.00013465375673991662
84,330435bb3420d798de08f86bf47287e55cf9e516,0.0001194702364135902,0.00011651099731142704,0.00011777692851139588,0.0001796817962537732,0.00018161725726161825,0.0001827398363243917,0.00018067024889048831,0.0001780219668112064,0.00018285630728330529,0.00013637810627210742,0.00013524533803515795,0.00013426349714125804
85,dae4f67c797176c66281101be8f3b4d6c424735c,0.00011679981345016705,0.00011858406340640583,0.00011803641756798357,0.0001798814778486567,0.0001806192843603992,0.00017763592155748293,0.00018079741026407907,0.00017783832262759493,0.0001787269858927545,0.00013159138325136155,0.00013262619613669814,0.00013175167886045162
86,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,0.00011896707481988099,0.00011722403837160932,0.00011837502698535505,0.0001810767391527241,0.00018131640224185373,0.00018383742479438132,0.0001815037287183498,0.00017978114141314699,0.0001846046211069514,0.0001354026124365144,0.0001367344142636284,0.00013768283275163008
