,hash,"a_masked-True,b_masked-True,size-10","a_masked-True,b_masked-True,size-100","a_masked-True,b_masked-True,size-1000","a_masked-True,b_masked-False,size-10","a_masked-True,b_masked-False,size-100","a_masked-True,b_masked-False,size-1000","a_masked-False,b_masked-True,size-10","a_masked-False,b_masked-True,size-100","a_masked-False,b_masked-True,size-1000","a_masked-False,b_masked-False,size-10","a_masked-False,b_masked-False,size-100","a_masked-False,b_masked-False,size-1000"
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,0.00034391726817815536,0.0003438365735834645,0.0003811438498949563,0.00036712959890478644,0.00036873937850551944,0.0004237689233074586,0.0003683429677039385,0.0003669760189950466,0.00040927079506218437,0.00022838106180759186,0.00022887859149309605,0.00023341664663431317
1,60df9b1eb6375e3decf12ba7506404c46af0469a,0.0003316624976334072,0.0003378504266341527,0.0003769670388308065,0.00036271283558259406,0.0003709771803447179,0.00041188070550560955,0.000359998841304332,0.00036411595231454285,0.0003975166563087931,0.00022568183097367484,0.0002234673022995798,0.00022774394601583482
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,0.00033576668550570806,0.00034139049239456654,0.0003777450571457545,0.0003664396769766297,0.0003761510726892286,0.0004244768060743809,0.0003665060270577669,0.0003676154923721634,0.00040814616717398165,0.00022304865896053934,0.00022693853437279662,0.00023253518156707287
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,0.00033147646481114805,0.000342041184194386,0.00037359072926587293,0.0003579493379220367,0.0003637127578258514,0.000413695968186053,0.0003644591518517198,0.00036417538749760594,0.00039955843777324143,0.0002177396866803368,0.00022012598693687863,0.00022791285047550565
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,0.00033944583828410794,0.00034479485944874827,0.00038020199820123336,0.0003651236023368506,0.0003762162221526658,0.00041652878280729055,0.0003612976205269141,0.000374024190629522,0.0004074047598987818,0.00022835860856705242,0.0002315565012395382,0.00023091480728577483
5,8ae543cb13769a0afa6e176898824db7fd992d27,0.0003395541648690899,0.0003419759993751844,0.00037358109666793435,0.00036039922685761534,0.0003680818248540163,0.0004181541223078966,0.00037035832480926596,0.00036950569985241724,0.00040240167604329495,0.00022568441729279274,0.00022689437374789664,0.00022975684454043706
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,0.0003353121944449165,0.00033910803807278475,0.00037182974456636994,0.00036972628108092716,0.00037260523445352357,0.00041438164189457896,0.0003677559293935011,0.00037423531717524445,0.00040471192019490094,0.00023092034583290416,0.0002275408504323827,0.00023740206638144123
7,c9a83043c0669fd17306843eb21abd236b675537,0.0003359571189409302,0.0003388455913712581,0.00037705858141697684,0.0003635381581261754,0.00037632973232705675,0.00041707095690071585,0.00036095431202958373,0.00037124507321879786,0.000403510881229662,0.00022749376690222158,0.00022207118530312312,0.00022531941573580969
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,0.0003422840808828672,0.00035252551703403393,0.0003791767604915159,0.0003726156345302505,0.0003762592015595272,0.0004148531518876553,0.00037041304087073637,0.00037047406658530235,0.0004109516553580761,0.00023064911365509034,0.0002311522257514298,0.0002339002728048298
9,a280f5e5d725de732a906b67172114b263ac3bfa,0.00033088026928805537,0.00033292592728905606,0.00036785637660484226,0.00036219121733059486,0.000365562760271132,0.0004080681739231715,0.00036218904424458744,0.00036253442522138357,0.000393365456077915,0.00022451096571030768,0.00022370919109658994,0.0002272858122444671
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,0.0003423239414890607,0.00034942888499548037,0.00038418552355357896,0.0003716336836203419,0.00037751449593182264,0.00042351739830337465,0.00037348579748400625,0.000381078596951233,0.0004131803847849369,0.00022732334521909556,0.00022824277031294844,0.000230059420896901
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,0.000332585507721612,0.00033748053735302343,0.00037614705420478624,0.0003648130688816309,0.0003669639616938574,0.0004125632997602224,0.0003580286555613081,0.0003633709546799461,0.0004039899123689303,0.00022127880694587594,0.0002213652934069219,0.00022586663860989654
12,537d35c2cf49cae0a496c37564fa282ec80e3695,0.00033490110724938637,0.00033587257547134703,0.0003666988943285983,0.0003559967053347621,0.0003602377172293407,0.00040520361624658103,0.00035586632017431586,0.00036006505151504073,0.0003992206184193492,0.00022236293686243397,0.00022252799220839325,0.0002260584022021956
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.0003392827141308977,0.0003483853613336881,0.00038531757201309557,0.0003749057391865386,0.0003748651145508996,0.0004215752996969968,0.00037217215867713094,0.00037829415772908505,0.0004114848651135197,0.00022102936054579914,0.00022348006997181444,0.0002280775528482121
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.00033808722315977017,0.0003383234443683778,0.0003788874277638064,0.00036532011082662005,0.00037343341058918407,0.00041596117429435256,0.00036713396964062534,0.0003730544563511322,0.00040622049262030766,0.00022585918712947104,0.0002230823940961905,0.00022721354363729125
15,175476fec763984573e60485a447978cbcb381c0,0.00033428809238654196,0.0003395936296631892,0.0003766488559820034,0.00036664201512134496,0.00036499052758103814,0.0004109262506692455,0.00035961881954351375,0.0003703670226968825,0.0004072595262326873,0.0002247233996572702,0.00022250125702056618,0.00022796469072446877
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.00034476056850204866,0.0003486869623884559,0.00037596659766959734,0.000367520925854998,0.00037195095150121323,0.00041846615262329577,0.0003685210332540529,0.0003773008190494563,0.00041018503431517346,0.00022738517083703205,0.0002259072907110478,0.00023301306646317244
17,93240e0d8ea23644a5b7874037e658c54966ff54,0.0003392862666758799,0.00033786514011973685,0.0003773412816891713,0.0003676891792565584,0.00037015499713431515,0.0004097433295100927,0.0003668819313290818,0.00037088799789281827,0.0004041097664202635,0.00022828368872234768,0.0002267339327575072,0.00022986808123633915
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.00032997323256550413,0.00034144539386034013,0.00037786795292049646,0.00036893054077933945,0.00036411509238954245,0.0004107305923333535,0.0003682912391578329,0.0003642965540555971,0.00040253725511809956,0.00022117454500403255,0.0002225760230794549,0.0002234125103642966
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.0003423164373323802,0.00034284616510073344,0.00037700341393550235,0.00036948722942421833,0.0003749605123724403,0.0004195433769685527,0.0003696042113006115,0.00037638049772275347,0.00041048131130922295,0.00022604301921091974,0.00022593037852936465,0.00023230606586568885
20,ade91ea2f28284668fbf78971538ac4827d653b8,0.0002888770479904978,0.0002936162636615336,0.0003292285555014105,0.0003182773259194458,0.00032000238185419757,0.0003623499069362879,0.0003169915392337477,0.0003240114557697917,0.0003512024180963635,0.00021952072138640473,0.0002196664446155014,0.00022618570263780978
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.00029883205757609435,0.00029920293018221856,0.00032912637812621665,0.0003310045100409876,0.0003284870534006393,0.0003717716719055998,0.00032844925722615284,0.0003331781950809302,0.00036107112075491196,0.0002238789887127021,0.0002204261353596094,0.00022778992601872784
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.0002998853235372475,0.0003022289396647145,0.0003420990814144413,0.00032849886244343176,0.00032984293912622064,0.0003730812092760095,0.00033007393170508646,0.0003347289523169879,0.0003641124349087477,0.00022936072807921016,0.00022550300269833076,0.00023404192483133596
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.0003000367765447923,0.00029960118562859646,0.000334399962617505,0.0003245769504217371,0.00033047654891781735,0.00037509190111324704,0.00031951352050810147,0.0003318167441794949,0.0003633697693846349,0.00022070285705651373,0.00022502431852949991,0.0002266910444531176
24,aab7993af0f6f3b9ac0d76952933b19163d65496,0.00029942988018904414,0.0003074356072554083,0.000340392092062581,0.00032881029994424546,0.00033096937582858144,0.0003761109654550199,0.0003295352640138431,0.00033638123873501056,0.000360172466728194,0.0002246857975083201,0.00022477388341465723,0.0002278769547543065
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.00029662216880491804,0.0002986467717324986,0.00033465914067722135,0.0003273199958306166,0.0003308229929497165,0.0003714474400372378,0.0003272223173443115,0.0003239375144017465,0.000364025364276664,0.0002247715905389708,0.0002245446009075512,0.0002271012661771642
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.00029211104847490785,0.00029719846222448995,0.0003311431924389167,0.00032512186744222134,0.0003233334008494721,0.0003696888701857201,0.00032291797017960835,0.0003290059059068109,0.0003603295631835173,0.00022398816603843284,0.00022733890348010594,0.0002243286295932658
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.00029445701677884375,0.0003006892964347369,0.00033290156974427165,0.00032108431161545655,0.00033326355994425035,0.0003635791945271194,0.0003259273274152568,0.0003264571370726282,0.00035377763661331143,0.00022579553415593892,0.00022673637241772983,0.0002257104734985196
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.0002982472480439088,0.0002999027725309134,0.0003349023510611826,0.00033065141929734137,0.0003328457730071198,0.00036875931878707234,0.0003296885369045119,0.0003272195634267786,0.00036215018481016163,0.0002204654490614825,0.00022554545702927923,0.00022681919938844183
29,d9347181d825d9426e783cfeafee304735bd25aa,0.00029841688062463487,0.0003034908201216775,0.000336700775237246,0.00033174072121900896,0.00033308447084643626,0.0003758469330413001,0.0003295659177726315,0.0003353782407374996,0.00036685352513034426,0.0002324461643381611,0.0002290874997034986,0.00023776421870064476
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.00029529117616928287,0.00030281796824891826,0.0003347602943258901,0.00032728885793510606,0.00033266825090733266,0.0003731175924518279,0.00032985976506625454,0.00033015607828822206,0.00035950901607672376,0.00022500671911984682,0.00022823923888305823,0.00022990485329342926
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0003194851622752407,0.0003215045024476507,0.000358044089556768,0.00034827965408049783,0.00035332661154198236,0.0003986546160796514,0.00034838009084905345,0.0003582185840812223,0.00038998374321426335,0.00022994761044780413,0.00023110596877005366,0.00023289850366342327
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0002985923817115171,0.0003155362107517088,0.00033807643745658976,0.00033711975750823814,0.00033306777053935963,0.0003768342691634236,0.00033357790671288966,0.00033835339515159526,0.0003685806717338233,0.00022663365361159262,0.0002254085427031238,0.0002276150354494651
33,deb4be85025088553d80d6637dbc17d7f8101f41,0.0002999345991103088,0.00031154197076279104,0.0003445352039610346,0.0003376415733135108,0.00034381964554389317,0.0003836164854604889,0.00033846096290896335,0.0003380564140212355,0.00037339174221935015,0.00023435566367374525,0.00023008985748595518,0.0002383123140870815
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.00029543337940767005,0.0002987585282204924,0.000332165142577706,0.00032778558156946124,0.0003301482929876356,0.0003769338320664786,0.0003234846729107878,0.00032694475545037177,0.0003567332634702325,0.0002281741601311498,0.0002289062461138449,0.00022773563184521416
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0003088672083857305,0.00030726768240770875,0.0003408756191757592,0.00033827052296449744,0.00033737242814492095,0.00037725475892700527,0.000333491995027571,0.00033863597888160837,0.00036605521537629623,0.000227713357243273,0.00022971339834233125,0.00023241939747499095
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.00030254927354262154,0.0003091898431782337,0.0003376054845637444,0.0003329097939234587,0.00033786410155395665,0.0003742863472294191,0.00033180827214833225,0.00033726266044522483,0.0003664601743886513,0.00022626996078357404,0.00022699243551039177,0.0002344682916171021
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.0003038674060787473,0.0003040847035923175,0.0003344699920665833,0.0003362379996388247,0.0003356825292223331,0.0003787018840426001,0.0003328819744168751,0.0003368646527330081,0.00037060478436095376,0.00022596766180156365,0.0002318446603702738,0.0002294524295374434
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.0003109105369623969,0.00030810080523438314,0.0003424554287145535,0.00033295243197391114,0.00033754196413087124,0.00037840028004399665,0.00033230379584335513,0.00033263544387677135,0.00037050986429676414,0.0002324464095925743,0.0002265287900066122,0.0002312235896372133
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.00029318448570039537,0.0003014136438391038,0.0003304395884756119,0.0003235365592819803,0.0003263597746434457,0.00036705258701528825,0.0003209756828392997,0.00032087191798244464,0.0003547996587665944,0.0002229848945949306,0.00022206720313988626,0.00022775472756078903
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00029819644322352746,0.00029981685137110096,0.0003393862438811497,0.0003247775055248948,0.0003333547590018222,0.00036894163951791564,0.00032329351148184613,0.00032844254041485715,0.0003545626997947693,0.00022555316520973725,0.0002251351960813222,0.00023102211352023813
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.000301579711958766,0.00030848242835525204,0.0003438382176682353,0.0003352606323577704,0.000343430950306356,0.000377126969397068,0.0003306000620465387,0.0003432973986491561,0.0003697761733617101,0.0002292728446343023,0.00023177882615962753,0.00023192190565168858
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.00030562226824900685,0.0003068640978787752,0.00034229438601722636,0.00033541156374143833,0.00033824013856550056,0.0003746815657775317,0.0003348555429979707,0.0003378476887460678,0.00036642958210515123,0.00022750431572661755,0.00022873055169601804,0.0002333687417293814
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00023442451619421658,0.00024491562204354483,0.00027335376048890443,0.0002689878342718613,0.0002741043826039785,0.0003173371146926109,0.0002769591236436689,0.0002713844587560743,0.0003109574882370053,0.00018046809090000967,0.00017577347147171616,0.00017975979927377622
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00024306877325712279,0.00024472386576235294,0.00027823288346061836,0.0002739856686644457,0.00027577935189411446,0.0003168697144384637,0.0002728362910841641,0.0002726594535395121,0.00030458200018148164,0.00017585995087980247,0.00017518319735496208,0.00018245417907434912
45,71555c48be7f07833bd540dacb50deb8069b551f,0.00024642485400868785,0.0002491863296282562,0.0002830190005133281,0.0002688214473892003,0.00027599299732500163,0.00031328120155993736,0.0002721439232118428,0.0002699812408536673,0.0003052257782067446,0.00017891795342338495,0.0001812499374084707,0.00018422040483799944
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.0002389198786619565,0.0002457785727032884,0.0002852859324775636,0.00027147679262467335,0.0002773233617727573,0.0003156571249876704,0.00027199707692489024,0.0002764692762866616,0.00030597858796162263,0.00017738809524956396,0.0001814276991604731,0.00018328132011510173
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.00024216069012052483,0.00024272083408302732,0.0002749805396888405,0.0002661087608430534,0.00027101797750219705,0.00030947250262316735,0.00026654935791157184,0.00027273765881545846,0.0003018503775820136,0.0001793651608750224,0.00017687056797667075,0.00018100338383463392
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.0002476188766939396,0.00025166034494049664,0.00028857127763330935,0.00028216734361381107,0.0002790179091672867,0.00032362411729991436,0.00027749471318645356,0.00027936520293737074,0.0003095830842438671,0.00018307061913281172,0.0001820479680238099,0.00018870507023836436
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.0002469984888607128,0.00025213509798049927,0.0002822991939158075,0.00027980910320031017,0.00027958744230042944,0.00031751645591986534,0.00027608023120615725,0.0002782581508845875,0.00030221669779469573,0.0001847289206290787,0.00018284612400620653,0.00018468396488710174
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.0002402142483995042,0.00024386738160891194,0.0002742952667176724,0.0002750334723924215,0.00028391284509920154,0.0003189325181986479,0.0002791487301389376,0.0002790315177392315,0.0003104184562449946,0.00017816968817984866,0.00017936773187780783,0.00018114911729534124
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.00024037718590672898,0.00024302994345568797,0.00027737648830421875,0.0002817274011576023,0.0002779229723203641,0.00031939863145132274,0.00027610333517002757,0.00027919606639979745,0.0003116262411432607,0.00018205059847484033,0.00018019493865339378,0.00018140312947206578
52,26311ed7bf80e02c827189e80084602d72e4f284,0.00025591625100267786,0.0002596629672639427,0.0002955373842269182,0.0002903792590491082,0.00028836259642910013,0.000332287773772171,0.0002921779440449817,0.00028834600202940603,0.0003185579142368892,0.00018088964279741048,0.0001830209304379033,0.00018409521956192821
53,b5e01bcb668da0413170a886c258e00d2540e752,0.00024740376350719756,0.00025119662491811647,0.0002788714183544791,0.00028500191789741314,0.0002911926579794714,0.00032505658314083564,0.0002803214715401593,0.000286193068237289,0.00031568030967856896,0.00018387557040050364,0.00018357391175078717,0.00018695726924176727
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.0002477397432639485,0.0002498940973565346,0.0002836748155661755,0.0002840113011188805,0.0002863930168155676,0.0003306355861508671,0.00028673421022378735,0.00028518320208317354,0.0003155461813816253,0.0001811114755474915,0.00017942088040507446,0.00018389616161584854
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.00024179384733239811,0.0002459372427859684,0.0002810595041090572,0.0002807084884908464,0.0002840202456961075,0.00032160012051463127,0.00027927909851879686,0.0002762456663334981,0.00031292099844325673,0.000181251550592216,0.00018133147802603032,0.00018423504457531267
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00025219348608516155,0.00025876498637864226,0.000287166576379457,0.00028366418794179574,0.00028720935429068833,0.00032757395397751564,0.00028301117062154744,0.00028489702769244707,0.0003113741422015609,0.00018455518875271082,0.00018727741969217147,0.00019078156245606287
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.0002513555014823995,0.00025405478081665935,0.00028036444800326953,0.00030781867612591563,0.0003166882978642688,0.00035380867534670336,0.0003109954819647652,0.0003133979908218889,0.00034749765519893937,0.00018226596460278545,0.00018435125565973288,0.00018657976345691298
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.00024968161951841375,0.0002461944085856279,0.00028316906930224314,0.00028317750088478386,0.0002955647965742124,0.0003281885433490529,0.00028652065383220036,0.0002899840806743928,0.0003167490474879741,0.00018500058961633058,0.00018334554165209597,0.00018727939043726238
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.0002498381495983763,0.00025237297883168574,0.00028688731407256504,0.00029077252838760614,0.0002937469681775248,0.0003269934996722206,0.00028344124898706615,0.0002890351216161722,0.0003189442350583918,0.00018960258778955401,0.00018854834253720024,0.0001921596550294813
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.0002453527466224676,0.00025049212854355574,0.00028865910625379334,0.0002847028872332512,0.0002853908485526012,0.0003239773778301297,0.0002809206305659915,0.0002895836706126207,0.0003183328560279573,0.0001831592723600945,0.00018442127091640776,0.0001883942047776333
61,85d64e375f53f6028519d3aaad0b421934dcbe24,0.0002500199421774596,0.00025197578890418464,0.00028853677213191986,0.00028650580373193533,0.00029545488235141546,0.00033391740233186756,0.0002899377447503962,0.0002908821609851561,0.0003209006221544358,0.0001848810914390046,0.00018447179657717547,0.0001870857086032629
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.000270107889694995,0.0002742291777394712,0.00030148132046794193,0.00031289793140090564,0.00031862302090634,0.0003588365313286582,0.0003187840270316776,0.0003143500276457737,0.0003486002859627379,0.00018966685218567197,0.000191791049603905,0.00018973941914737224
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.0002683283712126707,0.0002719139937605513,0.00029722158797085285,0.00031293267525280965,0.00031674434572006715,0.00035908855176691355,0.0003164395633520502,0.0003166740590875799,0.00035225090029979904,0.00018741985325489128,0.00018643253133632243,0.00019046190261308638
