,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,6.099990569055081e-06,1.737778969843629e-06,5.745424400530725e-07,6.778172609638276e-07,6.911037447289939e-07
1,60df9b1eb6375e3decf12ba7506404c46af0469a,6.3217050906754304e-06,1.7877506202529707e-06,5.881520461508867e-07,6.78157647662136e-07,6.598209365453956e-07
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,6.39573733730408e-06,2.0579365708356036e-06,6.241298474277447e-07,6.536528821361573e-07,6.347605512269482e-07
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,6.206054201024626e-06,1.6741904591629622e-06,5.84111359839843e-07,6.852227059107863e-07,6.436026173434877e-07
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,6.032707898613746e-06,1.6686287780869666e-06,5.792898707653438e-07,7.465675326938099e-07,6.462274573027216e-07
5,8ae543cb13769a0afa6e176898824db7fd992d27,6.1197627040393265e-06,1.6902018652936973e-06,6.132224046640028e-07,7.387176262689294e-07,6.737841028265292e-07
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,5.998515281417025e-06,1.7340466633610832e-06,6.178881339941857e-07,6.795097670889952e-07,6.994199662477554e-07
7,c9a83043c0669fd17306843eb21abd236b675537,5.8561703913168875e-06,1.6446898471223516e-06,5.859083329867603e-07,7.363101436615846e-07,6.995221369333886e-07
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,5.6308025911947305e-06,1.5775528441091823e-06,5.6452870867687e-07,6.927689720979518e-07,6.236807219088468e-07
9,a280f5e5d725de732a906b67172114b263ac3bfa,5.8291269682986895e-06,1.5933869880611393e-06,6.134889274106293e-07,6.691965402985494e-07,6.339619358207371e-07
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,5.873492814822518e-06,1.6149049113326359e-06,5.760332526060421e-07,6.601543245251948e-07,6.529730758048865e-07
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,6.3607557516159685e-06,1.6963805847992125e-06,6.424167836250294e-07,7.630460117675174e-07,6.508201841636754e-07
12,537d35c2cf49cae0a496c37564fa282ec80e3695,6.190744898049161e-06,1.6402638911327976e-06,6.167219168100188e-07,7.235981725304437e-07,6.623519302771527e-07
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,5.91541310932526e-06,1.7495548055536131e-06,6.267527941798295e-07,7.539351031191792e-07,6.581030369243701e-07
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,6.10864881637796e-06,1.5930349740063598e-06,6.095604930597205e-07,7.234994163618657e-07,6.653577344437912e-07
15,175476fec763984573e60485a447978cbcb381c0,6.267419673545494e-06,1.8340307996399206e-06,6.054499089589151e-07,7.029785124711655e-07,6.642700608777819e-07
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,5.764069701562087e-06,1.5397766797397012e-06,5.953850728300502e-07,6.505134776453592e-07,6.42997377190525e-07
17,93240e0d8ea23644a5b7874037e658c54966ff54,5.787866380760504e-06,1.5085819957999788e-06,5.843817463467742e-07,6.646313478102025e-07,6.533373052038493e-07
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,5.932197616135644e-06,1.5656167206660495e-06,5.821301172848161e-07,6.723540426471694e-07,6.485635695838253e-07
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,5.926468338857617e-06,1.5393608796765499e-06,5.7731648745891e-07,6.556751374554014e-07,6.975763235329731e-07
20,ade91ea2f28284668fbf78971538ac4827d653b8,5.938476517158241e-06,1.698587307603829e-06,5.990504781641306e-07,7.291079457737073e-07,6.577489399705026e-07
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,5.939392762502346e-06,1.6308247380470424e-06,6.348303057815526e-07,6.946448897287136e-07,6.940449180503267e-07
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,5.722151575055393e-06,1.6214961632579817e-06,6.969848972298911e-07,7.170024009237626e-07,7.451674132585766e-07
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,5.950334237924256e-06,1.7075880298498994e-06,6.028291747222361e-07,6.666669768300131e-07,6.674465201078334e-07
24,aab7993af0f6f3b9ac0d76952933b19163d65496,5.94402877422277e-06,1.6113417340927053e-06,6.036670784002006e-07,6.964659529502106e-07,6.730317558581841e-07
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,5.86584176903925e-06,1.6172669710256273e-06,6.26686980499311e-07,6.834793740226887e-07,6.937590694154935e-07
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,5.739507049275927e-06,1.6382734544264532e-06,5.938076818319951e-07,6.721042865522051e-07,6.629464456003537e-07
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,6.088826038145625e-06,1.7392620750701532e-06,5.94681230600513e-07,6.618377543298505e-07,7.037709685540226e-07
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,5.931331515526394e-06,1.6725183496209167e-06,6.121059628892467e-07,6.916259618832345e-07,6.720326541575621e-07
29,d9347181d825d9426e783cfeafee304735bd25aa,5.8675331739939145e-06,1.711268358342124e-06,6.233767293493799e-07,6.645317288632816e-07,6.734016202455639e-07
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,6.016198206942712e-06,1.752596194789637e-06,6.36332203971472e-07,6.843594055628009e-07,6.97724777446605e-07
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,5.704901872309377e-06,1.6391633588752059e-06,6.391778258402784e-07,6.843309333418098e-07,7.019573126408253e-07
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,6.0226211282288125e-06,1.573565217237182e-06,6.176771088427621e-07,7.736161631328825e-07,6.711761761886914e-07
33,deb4be85025088553d80d6637dbc17d7f8101f41,5.806123031015442e-06,1.5669148228819785e-06,5.922086126916311e-07,7.481960625791734e-07,6.978115584743132e-07
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,6.076464833913034e-06,1.5465924370022899e-06,6.174793006691489e-07,6.762198742707165e-07,7.362437171953953e-07
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,5.986241311121486e-06,1.5827529714173184e-06,6.045176143927984e-07,6.848781640783133e-07,6.79160981159234e-07
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,6.350018264850863e-06,1.6086327838739645e-06,6.115539472730703e-07,6.76991925721597e-07,6.76908862575796e-07
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,6.073777963696589e-06,1.602206686345406e-06,6.237170075678457e-07,6.837710821623712e-07,6.81161011650305e-07
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,5.912087922557424e-06,1.5917553685166677e-06,5.993303462914962e-07,7.09421482456186e-07,6.584488853906191e-07
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,6.367039173175271e-06,1.6008751588110706e-06,6.353304684305823e-07,8.390727677057072e-07,7.036508801286258e-07
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,6.175934653252956e-06,1.675111354418954e-06,6.505543200054541e-07,6.377879094479935e-07,7.376463288747691e-07
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,5.923480635538682e-06,1.4688489367298822e-06,5.76229825183914e-07,6.711330490662017e-07,6.919914152620141e-07
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.263397599054675e-06,1.5460709398495747e-06,5.822457641627374e-07,6.823307115323453e-07,7.015687053618259e-07
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.038592521254736e-06,1.5641420832264173e-06,5.780892085566521e-07,7.191894543720828e-07,7.109439126821953e-07
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.303309541710065e-06,1.5932570029035226e-06,6.134865971870383e-07,7.099784861061471e-07,6.732317437609211e-07
45,71555c48be7f07833bd540dacb50deb8069b551f,5.946676469860581e-06,1.526169069551157e-06,6.068471172556107e-07,7.050773771058882e-07,6.572082318150872e-07
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.282667059632815e-06,1.5164605593375655e-06,6.280205625361579e-07,7.09335844451574e-07,6.796601098138939e-07
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.087583524236067e-06,1.579358602019345e-06,6.644146684070882e-07,7.09896945285346e-07,7.616600342610879e-07
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.098568840934807e-06,1.6533444505471121e-06,7.076330268528461e-07,7.172779016542957e-07,7.700530045969021e-07
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,7.176203297803801e-06,1.6522212302966273e-06,6.740978238769178e-07,6.813939171933156e-07,7.488271814145433e-07
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.297258689725248e-06,1.6508114252521632e-06,6.816435040566339e-07,7.707114190495425e-07,7.758384321234917e-07
51,fca7a15f30776ebce9e6814eb927e837f567a518,6.135603433952372e-06,1.5970651455500463e-06,6.093432985440948e-07,6.697497447371848e-07,6.926780163854818e-07
52,26311ed7bf80e02c827189e80084602d72e4f284,6.152971315938318e-06,1.6284694674818038e-06,6.37149386567787e-07,6.839266533588067e-07,7.234227711230653e-07
53,b5e01bcb668da0413170a886c258e00d2540e752,6.269661891961305e-06,1.5964471624142686e-06,6.578606193760985e-07,6.833746543554322e-07,7.125482284357972e-07
54,ab30683fe1277a7fd471be63975a02ed8d766f94,6.3855787019472565e-06,1.6467987434426715e-06,6.17514522574918e-07,6.564842118602578e-07,7.333868552373806e-07
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,6.205636087067176e-06,1.650169979345344e-06,6.926876142045092e-07,7.315341542387178e-07,7.236619784622964e-07
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,6.322993973243762e-06,1.6190253999976316e-06,6.726950916349899e-07,7.38254578582952e-07,7.073924569387733e-07
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,6.170405925258797e-06,1.7049785050129749e-06,6.092365548887743e-07,6.88080456044176e-07,7.185706724848032e-07
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,6.344628706550273e-06,1.6580488460892489e-06,6.307827760248618e-07,7.010960481792819e-07,6.879518212429471e-07
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,6.177795443382857e-06,1.5574613065542072e-06,6.045011427427463e-07,6.911884184905527e-07,6.697451925873323e-07
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,6.2101340550150726e-06,1.72726049613245e-06,7.203638366825509e-07,8.127595585198143e-07,7.490206736882241e-07
61,85d64e375f53f6028519d3aaad0b421934dcbe24,6.2597676746882e-06,1.8395426639204366e-06,8.052925822502138e-07,7.732832481658078e-07,8.710426031150047e-07
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,6.279878318375518e-06,1.7217810136733224e-06,6.667416362250378e-07,6.862242020501816e-07,6.694574634510479e-07
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,6.048168073087132e-06,1.635792153897517e-06,7.107791527529681e-07,6.893371748548512e-07,7.346541310442037e-07
64,06da877ceae914a875bd1a55cd8e271332358803,6.4698255948961e-06,1.6835891083004004e-06,6.611757521340483e-07,7.413723571430939e-07,6.587631252806538e-07
65,8529dfaaec65248420faffe095bac03c23881735,6.4228104451606485e-06,1.6752661316204092e-06,6.392492133470765e-07,7.318910285675299e-07,6.712077781146038e-07
