,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,6.744652387920899e-06,2.2361803765736885e-06,1.2316334632770854e-06,5.594447827391876e-07,1.322145799004905e-06
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,6.648223374616547e-06,2.3183682203370505e-06,1.2770865890485045e-06,5.405193161953761e-07,1.3935077007721079e-06
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.685408620307078e-06,2.286639929532386e-06,1.286652410286889e-06,5.548205095989515e-07,1.3199569695966883e-06
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.260399309183652e-06,2.1842635141256573e-06,1.142705769561601e-06,5.440274032172256e-07,1.2917551089353212e-06
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.575987816959651e-06,2.2146561509930357e-06,1.1880868320498557e-06,5.805067430712387e-07,1.2510142708469553e-06
5,71555c48be7f07833bd540dacb50deb8069b551f,6.593622572519355e-06,2.2075737518623956e-06,1.1682562642497371e-06,5.591609025064327e-07,1.3243887288473164e-06
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.5175231349292935e-06,2.213673932729509e-06,1.2055304635128717e-06,5.697537420343581e-07,1.2590559843159047e-06
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.859738548275017e-06,2.410908715592126e-06,1.1508362640688198e-06,5.630088367674106e-07,1.2235743792584566e-06
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.78103059840893e-06,2.3305367198743733e-06,1.176929303293376e-06,5.571342616220081e-07,1.2519501963707097e-06
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,6.4768702838402945e-06,2.2800061287388478e-06,1.1912417925275352e-06,5.525447392379513e-07,1.3506791212183672e-06
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.6548351859627955e-06,2.2709681238707656e-06,1.2353089847170782e-06,5.463552228682421e-07,1.3127061417853955e-06
11,fca7a15f30776ebce9e6814eb927e837f567a518,6.521125084535628e-06,2.392857812889331e-06,1.2756989683296589e-06,5.650095769421308e-07,1.3735123617548405e-06
12,26311ed7bf80e02c827189e80084602d72e4f284,6.4523540541437015e-06,2.2527033342818926e-06,1.2057813074019633e-06,5.341594031157376e-07,1.2776020139596056e-06
13,b5e01bcb668da0413170a886c258e00d2540e752,6.525103876338654e-06,2.2784152620442754e-06,1.3139264713619154e-06,6.322342800315348e-07,1.2887697784059307e-06
14,ab30683fe1277a7fd471be63975a02ed8d766f94,6.698768879936375e-06,2.3744818184530896e-06,1.3338093614795966e-06,6.158494638765499e-07,1.3013303931555523e-06
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,7.00742987896433e-06,2.6135320905058716e-06,1.3834067610176793e-06,6.48081720014927e-07,1.4837652042849297e-06
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,7.118569995293876e-06,2.6071345567019404e-06,1.2976635055884494e-06,5.812477247958202e-07,1.3679275542555815e-06
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,6.805066968257906e-06,2.4463134891791795e-06,1.4610112277834799e-06,5.760065106820261e-07,1.3035046108855745e-06
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,7.027594332248027e-06,2.758217417679142e-06,1.4380789550082559e-06,6.142531570509382e-07,2.092919377579656e-06
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,7.765412498740356e-06,2.577278926358599e-06,1.4005505655957715e-06,7.754939673385445e-07,1.3374332353424945e-06
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,6.6929534581061955e-06,2.371910320992873e-06,1.2562846088231127e-06,5.524647347313259e-07,1.3807024709356263e-06
21,85d64e375f53f6028519d3aaad0b421934dcbe24,6.6312844654761615e-06,2.3593694943159233e-06,1.2803839971653532e-06,5.334511219247864e-07,1.4046612399472623e-06
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,6.6415512154697245e-06,2.400288988967676e-06,1.2378878298571171e-06,5.316011824597599e-07,1.3364817658648463e-06
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,6.903005996719002e-06,2.3789713665222815e-06,1.2066083108242652e-06,5.450184218588716e-07,1.3128163207298447e-06
24,06da877ceae914a875bd1a55cd8e271332358803,6.828186927800357e-06,2.2986216797383263e-06,1.2574639631626473e-06,5.558442587281077e-07,1.274277931153672e-06
25,8529dfaaec65248420faffe095bac03c23881735,6.661040186042581e-06,2.3525253323891573e-06,1.2362025539392384e-06,5.418117677885534e-07,1.3267989766956837e-06
26,171a3e5811e43643788c20075be9ba52efb83b81,6.6986364727813064e-06,2.3360524921979016e-06,1.274209625365333e-06,5.639438220248686e-07,1.3487389588176523e-06
27,5bf9ab98edd254dee1162d6f1863053e040cf828,6.7151414929405e-06,2.335302070628206e-06,1.2663951181384924e-06,5.534244532834319e-07,1.3727717185292744e-06
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,8.16055083130126e-06,2.8761119153857502e-06,1.5029083583336735e-06,5.467762934671005e-07,1.4705265072662968e-06
29,37a1ad069a800f5ef98286f25fb3fb632375168d,8.481994839115149e-06,2.898029126391208e-06,1.4721526354519851e-06,5.573720929214337e-07,1.5632619270709928e-06
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,8.137673567801697e-06,2.797102386141191e-06,1.3464859873649611e-06,5.219155515277917e-07,1.4214389148499753e-06
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,8.295760669237252e-06,2.834414732443647e-06,1.407145099865614e-06,5.36569226578027e-07,1.457882507624755e-06
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,8.519187211109886e-06,2.9247634976223883e-06,1.3504021852928506e-06,5.38983762507456e-07,1.408740663110376e-06
33,53adf81bc503d749b13160a27e49160c5bbe48d7,8.220168531258426e-06,2.8340343822229534e-06,1.463778305349143e-06,5.586781576674977e-07,1.4940930105749205e-06
34,49e00940a82f9590d774539cd188b634c29fc39f,8.470320188912404e-06,2.859794161626217e-06,1.5133971204489625e-06,5.696795196175831e-07,1.5763271820061566e-06
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,8.464034691482741e-06,2.7810783073052433e-06,1.4353188472973593e-06,5.37991619473871e-07,1.4629745911666009e-06
36,ae88e02a48c4744afd22c63be388870037f3c84c,9.029931625653568e-06,3.100540627863004e-06,1.4587303048492322e-06,5.620344959630782e-07,1.493925244996806e-06
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.1087826497131758e-05,4.160684916207074e-06,2.3375001980996074e-06,9.283495763437221e-07,2.2771188577272242e-06
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,6.736464121164574e-06,2.5918914089314964e-06,1.3457777088788898e-06,5.496096532111085e-07,1.4124926652290932e-06
39,a5e5e51187d4476841503ce816924ea99936dba0,7.057500969695666e-06,2.659159896805664e-06,1.3474055261471308e-06,5.490883894894201e-07,1.4274761582928777e-06
40,b69cf68a24cffea0a884a102da1797755de8f022,6.840838697752763e-06,2.613012352488236e-06,1.5447664991370403e-06,5.447493210317175e-07,1.3803259355999017e-06
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,7.105420718987501e-06,2.958372896071855e-06,1.6661581089076105e-06,5.670477683641419e-07,1.686847803679564e-06
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,8.903498775979241e-06,3.1919238504140113e-06,1.3713796244317173e-06,5.542788053884521e-07,1.4513182777571953e-06
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,9.256729092819363e-06,3.2171059667069294e-06,1.4050535035814071e-06,5.449327910181553e-07,1.5328743666873466e-06
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,9.566724541152572e-06,3.222981327126794e-06,1.4097366998618023e-06,5.562667957072698e-07,1.5365256887498842e-06
45,a6b4b2bdd6baf2afde27284097426e93912452e9,1.003004702023149e-05,3.6148373453651495e-06,1.5708686098638697e-06,5.788550009003305e-07,1.5668982621700457e-06
46,c8a5ff07e5bda47eab870671634b107da5ab7934,9.222539665643127e-06,3.1694353494149923e-06,1.4429749639699695e-06,5.424707624671399e-07,1.5162367719484214e-06
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,9.140849182255229e-06,3.1584390098922633e-06,1.4655201489923368e-06,5.428662444136361e-07,1.5009103736858825e-06
48,9765987c2ade250c82bfeaba49d1f9301211d63a,4.63081320011704e-06,2.5524026789354946e-06,1.6414400158967975e-06,5.561617653500757e-07,1.487192930935549e-06
49,dbf37449935bced333a3999afa860aaf304ab1a1,5.147562171333565e-06,2.5851269560582775e-06,1.7697601928049568e-06,5.781812041327388e-07,2.4150894574739845e-06
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,4.948566375747804e-06,2.8596674816124184e-06,1.663478103211337e-06,6.248202221503721e-07,1.547493531024047e-06
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,4.91209884820262e-06,2.5903217664334513e-06,1.6431081710570367e-06,6.310268388397808e-07,2.003923766083485e-06
52,bb6b86e2afe88b371badfcefe298945002e47006,4.900439526860281e-06,2.7926596605453598e-06,1.7572929203517713e-06,5.937153680768697e-07,1.6289916760308615e-06
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,4.736285367201056e-06,2.5989042020918264e-06,1.6246247176049584e-06,5.762572398494278e-07,1.5298364738480502e-06
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,5.714110066910096e-06,4.864226657774944e-06,3.4506446292014253e-06,1.4237214374445785e-06,3.465184530084982e-06
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,4.785538157305207e-06,2.39543149722411e-06,1.5894221492670642e-06,6.053433510529484e-07,1.5053243171081968e-06
