,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,4.4943107684597004e-05,1.9044939967841704e-05,1.0797386791951167e-05,4.17114622218853e-06,1.110515338373451e-05
1,60df9b1eb6375e3decf12ba7506404c46af0469a,4.5571310891762e-05,1.8772793420472632e-05,1.054646241371019e-05,3.918284334340449e-06,1.0703878908468585e-05
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,4.5511107115695876e-05,1.919349478193131e-05,1.0707002473439372e-05,4.1567446639974426e-06,1.082734880476038e-05
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,4.542549722827971e-05,1.9270692243647408e-05,1.0951466514542331e-05,4.083287487709783e-06,1.0825795514967667e-05
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,4.5629264981676846e-05,1.9336362390711615e-05,1.0736501950881268e-05,4.0357744880310295e-06,1.0665185467755395e-05
5,8ae543cb13769a0afa6e176898824db7fd992d27,4.438543407132431e-05,1.8988181361403893e-05,1.0464884690009056e-05,4.0061564689150445e-06,1.0640972426959448e-05
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,4.445974902081929e-05,1.881944176875871e-05,1.063331965516332e-05,4.054168989430405e-06,1.0891928874129123e-05
7,c9a83043c0669fd17306843eb21abd236b675537,4.508599558454237e-05,1.923219948967752e-05,1.0775426893054066e-05,4.136876581774075e-06,1.0841626416498083e-05
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,4.437736829939654e-05,1.918335992581489e-05,1.1171914996581265e-05,3.7377292536940837e-06,1.1293079612938605e-05
9,a280f5e5d725de732a906b67172114b263ac3bfa,4.467848802403528e-05,1.9139339137900543e-05,1.1228488660172412e-05,3.909501197569548e-06,1.119733638637246e-05
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,4.486502319971313e-05,1.9161647258468673e-05,1.0793803885534804e-05,3.988826097968019e-06,1.090079969815782e-05
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,4.485313140561061e-05,1.8978820319150712e-05,1.0887905814631469e-05,3.925081586095854e-06,1.1063161053686958e-05
