,hash,param1-10,param1-100,param1-1000,param1-10000,param1-100000,param1-1000000,param1-10000000,param1-100000000
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,2.7382925171358628e-05,2.9794904348555195e-05,4.235582874091452e-05,0.00012976707148482092,0.0008775667508113353,0.014774546507396735,0.15948509599547833,1.6901470765005797
12,537d35c2cf49cae0a496c37564fa282ec80e3695,2.830191863715414e-05,2.974179475863282e-05,4.242845959827089e-05,0.00013010594512906674,0.0008775565014123761,0.014877782501571346,0.16105477599194273,1.686696964003204
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,2.82191400468308e-05,3.031608850526456e-05,4.2352602725068846e-05,0.00013062798168947466,0.0008792937490701054,0.014861497002129909,0.1601913845006493,1.6880186240014154
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,2.8023610829007234e-05,2.991291783519172e-05,4.2212337107092466e-05,0.00012976956092709927,0.0008797298335897115,0.014845747995423153,0.16052514249895466,1.6763985910074553
15,175476fec763984573e60485a447978cbcb381c0,2.8561827328059698e-05,3.1036630509213984e-05,4.391236731093019e-05,0.00013222250610268042,0.0009111570834647864,0.015154379500017967,0.16091763050644659,1.6732541085002595
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,2.7471105963543422e-05,2.907270106294638e-05,4.125564283414751e-05,0.00012961908822249185,0.0008821095834719017,0.014851280007860623,0.1598530710034538,1.6777783975048806
17,93240e0d8ea23644a5b7874037e658c54966ff54,2.773058423143687e-05,2.9581010889871877e-05,4.196466411728739e-05,0.00012984577976264217,0.0008771460003724012,0.01480332850042032,0.1597420100006275,1.681639250498847
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,2.7432807124790686e-05,2.939466666430235e-05,4.2337610888748846e-05,0.00013031085117767187,0.000877488500312514,0.01478640700224787,0.15965429849893553,1.6757547259985586
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,2.768883040969274e-05,2.9064052698133212e-05,4.138570992148993e-05,0.00012943710851642945,0.0008776266671096286,0.014820501004578546,0.1601974014993175,1.6882942709999043
20,ade91ea2f28284668fbf78971538ac4827d653b8,2.8602926549771754e-05,3.0042228527261342e-05,4.2766563470090306e-05,0.0001304697409112298,0.0008811178340693004,0.015106693499546964,0.15998908100300469,1.6924129410035675
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,2.7805134533049993e-05,2.9873326163477896e-05,4.1673041668025576e-05,0.00013019396439111527,0.0008755689996178262,0.01482592400861904,0.15982855300535448,1.6800784404986189
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,2.8480969067271705e-05,3.018440477154356e-05,4.2676842118225057e-05,0.00013080240473971658,0.0008799552512452161,0.014748399000382051,0.1597064509987831,1.6830686534958659
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,2.8200492232982457e-05,2.996959041386256e-05,4.177763585862265e-05,0.00012976763095399031,0.0008819785834930371,0.014804022510361392,0.16786359250545502,1.6819071545032784
24,aab7993af0f6f3b9ac0d76952933b19163d65496,2.779570083105498e-05,2.9529061145655326e-05,4.224958778483409e-05,0.00013092448214246404,0.0008804072494967841,0.014900059512001462,0.16143105349328835,1.6832194385060575
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,2.7373456687921207e-05,2.943761671065113e-05,4.15365511247673e-05,0.00013012992503718123,0.000875302916635216,0.01482701249915408,0.16062035350478254,1.6774721149995457
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,2.928716891580513e-05,3.083765824114726e-05,4.2966909805887985e-05,0.0001317944634803741,0.0008785974180985552,0.014948441996239126,0.1603344949980965,1.6924312859991915
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,2.7990961714341228e-05,3.0419099985779277e-05,4.153371875759149e-05,0.0001299838597067098,0.0008764544169631943,0.014844645003904589,0.16043713100225432,1.689050415501697
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,3.182147897873633e-05,3.408900936392456e-05,4.670224253681804e-05,0.0001350039366818375,0.0009466826668358408,0.01588614800130017,0.15828028449323028,1.6688403345033294
29,d9347181d825d9426e783cfeafee304735bd25aa,3.1602377526902243e-05,3.4060081746317265e-05,4.6653380868906904e-05,0.00013483647443279505,0.0009499963343841955,0.0157232749988907,0.1599695754921413,1.660685299000761
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,3.185715781494558e-05,3.4198200005301905e-05,4.7064726302402236e-05,0.00013602470510075084,0.0009486404172397063,0.016168870002729818,0.15997782749764156,1.667238249501679
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,4.095856203825416e-05,4.34629759984091e-05,5.659137368826291e-05,0.00014590403429481317,0.0009579407499889687,0.016222604004724417,0.1590299449962913,1.6674949770022067
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,3.325789754328088e-05,3.589728061540597e-05,4.8806776801159556e-05,0.00013756606495007873,0.0009533482504290683,0.015991564003343228,0.16250745549768908,1.6846356629976071
33,deb4be85025088553d80d6637dbc17d7f8101f41,3.355524832538018e-05,3.640450169284647e-05,4.891273093795103e-05,0.00013908021326642484,0.0009699612492113374,0.016230046494456474,0.15918324149242835,1.662640349495632
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,3.483921033631661e-05,3.739769859194049e-05,5.0198440136890085e-05,0.00013911394149521608,0.0009492809161505041,0.016338374502083752,0.1597108650021255,1.6627101835038047
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,3.550918313087361e-05,3.769131493029678e-05,5.047326622944739e-05,0.0001394718182583146,0.0009571579988308562,0.01616590300545795,0.1590245164989028,1.665576832005172
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,3.399062383705371e-05,3.6198986335037714e-05,4.938609109053181e-05,0.00013848637663850004,0.0009528487498755567,0.01603476650780067,0.15999928300152533,1.6646235810039798
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,3.3836111642451624e-05,3.618257730857677e-05,4.879730356930979e-05,0.00013846901267150984,0.0009523779165950448,0.01617534749675542,0.15820170800725464,1.668207203001657
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,3.4298128892214944e-05,3.6713967797291165e-05,4.9855186344674706e-05,0.0001388529807370968,0.0009505073345887164,0.016145534500537906,0.162971314493916,1.6547469349970925
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,3.406331306678821e-05,3.6518742194621596e-05,4.9528929849241635e-05,0.0001395513507115727,0.0009485763318177003,0.015781598500325345,0.1587461889939732,1.6470830910111545
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,3.4975830656915196e-05,3.749302226897769e-05,4.9929509045528795e-05,0.00013809567529030824,0.0009467400838426936,0.01575221700477414,0.1591238740074914,1.6501555174982059
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,3.345362498160883e-05,3.540698688412391e-05,4.785335528268071e-05,0.00013672828475747235,0.0009380433342206137,0.0161678404911072,0.15858458200091263,1.6510610885015922
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,3.41225874990414e-05,3.614747109997156e-05,4.915267440252179e-05,0.00013762800004676534,0.0009456645833173146,0.01591587449365761,0.15887368350377074,1.6300630870027817
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,3.298775826241015e-05,3.582764334472207e-05,4.756918015364381e-05,0.0001370457813209214,0.0009474723337916657,0.01628114400227787,0.1615871000030893,1.6490912124936585
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,3.4221225571106203e-05,3.691383899422363e-05,4.897265737074324e-05,0.00013741483546047813,0.0009440653326843555,0.01610319400060689,0.15885967549547786,1.6248286314948928
45,71555c48be7f07833bd540dacb50deb8069b551f,3.3425695967449476e-05,3.653800173698731e-05,4.8988245550520204e-05,0.0001372407025457183,0.000946180333509498,0.016180763494048733,0.15894809100427665,1.6213223894956172
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,3.393911587957677e-05,3.6846638058613275e-05,4.8479247727135024e-05,0.00013774812181602616,0.0009453152512530021,0.015766295495268423,0.15861474050325342,1.6377663480016054
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,3.401211421235384e-05,3.610153125440487e-05,4.8730046070429755e-05,0.00013647625949292716,0.0009441190838212303,0.01573812400602037,0.1601029399971594,1.6264391455042642
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,3.4001542582861157e-05,3.663768400959573e-05,4.8731705354449726e-05,0.00013879598722828983,0.0009486112491382906,0.01615311200293945,0.15918746899842517,1.6225421725030174
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,3.354310902521722e-05,3.649067339547737e-05,4.927929818516413e-05,0.00013982022434132747,0.0009496750838782949,0.016257791496173013,0.1583874604984885,1.6351137804958853
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,3.5108377767120675e-05,3.830606599169389e-05,5.0910185423227105e-05,0.00013932880004479862,0.0009498025004480344,0.016270418505882844,0.15876258900243556,1.582082299493777
51,fca7a15f30776ebce9e6814eb927e837f567a518,3.532919255978184e-05,3.7474723375717786e-05,5.0084004613188904e-05,0.00014013488670267785,0.0009450139999292636,0.01579081849922659,0.15864126950327773,1.669741707497451
52,26311ed7bf80e02c827189e80084602d72e4f284,3.424827692366376e-05,3.6847457621183435e-05,4.910023635602556e-05,0.00013826213923689637,0.0009468900000986953,0.015875563003646675,0.15914505149703473,1.5849482394987717
53,b5e01bcb668da0413170a886c258e00d2540e752,3.49791462973383e-05,3.7546496444963435e-05,5.016815455085386e-05,0.0001385789934041289,0.0009408885016455315,0.01610494100896176,0.15809344650187995,1.5800097915052902
54,ab30683fe1277a7fd471be63975a02ed8d766f94,3.46666891066259e-05,3.7612961929462284e-05,4.9920469462902157e-05,0.00014005192945030733,0.0009448417501213651,0.016087705502286553,0.15844381850183709,1.6250773035062593
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,3.4589636355158974e-05,3.667795471417336e-05,4.946082946980398e-05,0.0001396400833376295,0.0009447033341227022,0.015740573999210028,0.15904422550374875,1.5594823899991752
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,3.4034487621692204e-05,3.6606929526115836e-05,4.90387729443866e-05,0.00013817975320042807,0.0009462663335095083,0.016244414502580184,0.16684073200303828,1.564714146003098
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,3.357091103948259e-05,3.6583887953365714e-05,4.773364186782368e-05,0.00013646091662312992,0.0009415592497437804,0.015784547504154034,0.15890981049960828,1.5607772634975845
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,3.446370781148289e-05,3.749472776055419e-05,5.014571991489868e-05,0.00013823481649639308,0.0009491119999438524,0.016123405999678653,0.159198691999336,1.5656504145044892
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,3.4000845215569503e-05,3.6639851214046744e-05,4.9431384088000576e-05,0.00013806559619320653,0.0009428942503291182,0.01569328550249338,0.1585075590010092,1.5629171000036877
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,3.486499680818383e-05,3.730052817509589e-05,5.039629997850699e-05,0.00014128007051812555,0.0009474981664728451,0.016050242498749867,0.15833296100026928,1.5702934299988556
61,85d64e375f53f6028519d3aaad0b421934dcbe24,3.550019391695969e-05,3.8242326392416245e-05,5.075274999976968e-05,0.00014033820777761073,0.0009498004170988377,0.016226584499236196,0.15915071399649605,1.5633456750038022
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,3.468601586526289e-05,3.711886888054864e-05,4.966311539708725e-05,0.0001381814090800381,0.0009432237499519639,0.016344430499884766,0.1591315219993703,1.561774994002917
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,3.534738197693693e-05,3.853465934478483e-05,5.073308333252229e-05,0.00014020639335891855,0.0009424937494865542,0.015728823502286104,0.16034850050345995,1.5634386230012751
64,06da877ceae914a875bd1a55cd8e271332358803,3.370623853586654e-05,3.709212057614461e-05,4.99984009434658e-05,0.0001384496363598019,0.0009473215832258575,0.015711652999016223,0.15843643699918175,1.5596510095019767
65,8529dfaaec65248420faffe095bac03c23881735,3.490177185727136e-05,3.8485727426327014e-05,5.057268750803174e-05,0.00013936379051498278,0.0009548231670729971,0.01571420400068746,0.15915443150151987,1.5695796479994897
66,171a3e5811e43643788c20075be9ba52efb83b81,3.401746286076404e-05,3.633033669426699e-05,4.934835203126127e-05,0.00013770761686285,0.0009490574157098308,0.01627270800236147,0.16630615199755994,1.576283644000796
67,5bf9ab98edd254dee1162d6f1863053e040cf828,3.439282782524994e-05,3.735538927864793e-05,5.0166628429363906e-05,0.00013976085896361977,0.000942961166704966,0.01619448449855554,0.15907271199466777,1.5647831069982203
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,3.5553217164094965e-05,3.9298833332766123e-05,5.175420645272836e-05,0.0001400943402687618,0.0009475198330619605,0.015977147995727137,0.1592864490012289,1.5808586274979461
69,37a1ad069a800f5ef98286f25fb3fb632375168d,3.7579579042095556e-05,4.0385628733983775e-05,5.2497539607177506e-05,0.0001435602933149009,0.0009467712498008041,0.016025966499000788,0.15936195249742013,1.865386387500621
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,4.2981804777317094e-05,4.726956464357248e-05,5.969044693235787e-05,0.00016791936668596462,0.0011394925000786315,0.019151866996253375,0.1913071765047789,2.221872769499896
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,3.49144204480947e-05,3.862864855034496e-05,5.1200457736838854e-05,0.0001409866333415266,0.0009585702500771731,0.015707412996562198,0.1590318410017062,1.5637178774995846
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,3.6547261661326044e-05,3.934474095686987e-05,5.2461036215092006e-05,0.00014024777698756915,0.0009478269166720565,0.016310619499563472,0.1592887989972951,1.5609803495026426
73,53adf81bc503d749b13160a27e49160c5bbe48d7,3.690667666281418e-05,3.9679511287534104e-05,5.2152456957724336e-05,0.00014073501350483984,0.0009504579999581135,0.016141273499670206,0.1615078305003408,1.5676580010003818
74,49e00940a82f9590d774539cd188b634c29fc39f,3.6182281454610296e-05,3.890531502876025e-05,5.124914321075849e-05,0.0001396092094993848,0.0009487696661381051,0.016000366002117516,0.15886316450269078,1.565835668003274
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,3.701695312783057e-05,3.952931550602477e-05,5.2591240000765536e-05,0.00014040073654394145,0.0009498558338236762,0.015806908497324912,0.1593175585003337,1.5633928645002015
76,ae88e02a48c4744afd22c63be388870037f3c84c,3.551948191814422e-05,3.848072324838228e-05,5.1336874404325704e-05,0.0001395712597159572,0.0009463498333085832,0.015725597500932054,0.15804457450394693,1.5687479280004482
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,3.647582499979762e-05,4.022937499779372e-05,5.307214523782022e-05,0.00014033111644855365,0.0009403744167381471,0.016070973499154206,0.15760395049983345,1.5669783640005335
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,3.649833054214773e-05,3.958291077807193e-05,5.2480295224605856e-05,0.00014085855402938888,0.0009681969164982244,0.016132828497575247,0.15849820750190702,1.566780078001102
79,a5e5e51187d4476841503ce816924ea99936dba0,3.636644107999275e-05,3.9400017982620576e-05,5.197773846306611e-05,0.0001410666013602954,0.0009478855833246295,0.015794535998793435,0.1600708024998312,1.5786647889999585
80,b69cf68a24cffea0a884a102da1797755de8f022,3.643794518688916e-05,3.970111722262847e-05,5.155847652595569e-05,0.00013918191335202815,0.0009414064998054528,0.015986057498594164,0.15797109450068092,1.5626378370016027
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,3.644858305389874e-05,3.924705761908484e-05,5.173400713829324e-05,0.00014506810273889816,0.0009690366665987918,0.015800285000295844,0.15798077450017445,1.5655070660013735
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,4.6338872881140065e-05,4.811177954748432e-05,5.897199189348612e-05,0.0001331897999989451,0.0007233710357468226,0.012678638500801753,0.12181158500061429,1.2225874645009753
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,4.756591030932397e-05,4.9671188949713e-05,5.9931841944448045e-05,0.0001336200584537673,0.0007212737143293323,0.012628452497665421,0.1213955574985448,1.2151235080000333
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,4.8075776312703455e-05,4.964146947786332e-05,5.992896408390946e-05,0.00013219990000834514,0.0007208458570987984,0.012754601999404258,0.12348088249927969,1.2491486505005014
85,a6b4b2bdd6baf2afde27284097426e93912452e9,4.607716595699535e-05,4.8259626669783353e-05,5.950909459922539e-05,0.00013179126221430346,0.0007194492856277585,0.012653720501475618,0.12137118649843615,1.2144824380011414
86,c8a5ff07e5bda47eab870671634b107da5ab7934,4.595985442795643e-05,4.847734009410226e-05,5.8948684780894524e-05,0.00013086160366006748,0.0007218436785478843,0.012538554999082407,0.12268742299966107,1.2007209394987512
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,4.698996651849744e-05,4.858929240672946e-05,5.931836312811356e-05,0.0001322529135758947,0.000730582857158879,0.012838008499784337,0.1221571035002853,1.2124112189994776
88,9765987c2ade250c82bfeaba49d1f9301211d63a,4.89608477271924e-05,5.110275352210027e-05,6.184391477084071e-05,0.00013311718902980096,0.0007227527142796525,0.012846072000684217,0.1226416989993595,1.2092930774997512
89,dbf37449935bced333a3999afa860aaf304ab1a1,4.8573794989712404e-05,5.11188709210963e-05,6.177655111307766e-05,0.00013338064812238752,0.0007283689639215091,0.012595071995747276,0.1228352470061509,1.2069961079978384
90,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,4.9272096959186026e-05,5.189623459772559e-05,6.244048555167499e-05,0.00013392380382747776,0.0007230302518499748,0.012765210005454719,0.12392768595600501,1.2153428404708393
91,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,4.9227086155005305e-05,5.135326546006368e-05,6.154352680576094e-05,0.000133560124959331,0.0007229647183391666,0.012508591520600021,0.12293501949170604,1.2097099465318024
92,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,4.762431388116327e-05,4.9785838065737926e-05,6.034304484880219e-05,0.00013187224755676675,0.0007215270348491945,0.01261499198153615,0.12434016447514296,1.2135784445563331
93,0311c93c8c43cd913303c529673d69575901475e,4.8178134782783755e-05,4.9893921595238456e-05,6.0132111280432175e-05,0.0001326750068983529,0.0007224258567605699,0.012682855012826622,0.12362360849510878,1.2136368509964086
94,adf50b93d76fa55d03ccbc4910602cda23b32c7d,4.887895907317712e-05,5.07450068508771e-05,6.217000291457977e-05,0.0001339156893309115,0.0007239189955206322,0.012724308471661061,0.12310871458612382,1.2079926419537514
95,64619c55896dad1927afe78c0702a58abf0d038f,4.772301773507998e-05,4.977748837159656e-05,6.0524985938223714e-05,0.00013241575652500615,0.000722681824949437,0.012693784548901021,0.12359948497032747,1.2148932634736411
96,eaa59b4f04a0c75091e332afa95a304eddcd93ab,4.8760506095797093e-05,5.067666494395844e-05,6.152677360152066e-05,0.00013273498215885074,0.0007239019282029144,0.012607985059730709,0.12337236409075558,1.2113783794920892
97,2810becf98e20bfe2bf99311c5f4f3e150d12d09,4.975813660874135e-05,5.1881959440097926e-05,6.28314854780576e-05,0.0001344072113100153,0.0007253916701301932,0.012779232463799417,0.12362500105518848,1.2150518780108541
98,d34b9ead10e28e3a0a62d642a16efdae2030ed76,4.792769412850625e-05,5.048554239820846e-05,6.123390467314239e-05,0.00013341398060887674,0.000722856934381915,0.01243418245576322,0.12414136005099863,1.2088767025852576
99,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,4.942745792570415e-05,5.137005266087335e-05,6.231705687576155e-05,0.0001339648271170564,0.0007249029253476433,0.012771721580065787,0.12347260990645736,1.2122078224783763
100,4cba2d91e1546872d29af6b25ad35947f27e03ac,4.8103726779421174e-05,5.009275466565871e-05,6.123301747051635e-05,0.0001340383751085028,0.0007231545667829259,0.012717946548946202,0.12336153106298298,1.203411444555968
101,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,4.980773665010929e-05,5.129153042908688e-05,6.194686284288764e-05,0.00013349664950510488,0.0007214043622038194,0.012584020500071347,0.1225768030853942,1.2096789700444788
102,67c68b88e4120a84ec516725e322265446fc50e6,5.134477962020308e-05,5.355011264327913e-05,6.433295562774652e-05,0.00013653393653402854,0.0007289296814373561,0.012739599449560046,0.12295472552068532,1.2140458439243957
103,551773f27ccc955ce24d15eae84eed924250c573,4.880436026065598e-05,5.1158567380514886e-05,6.249065152315916e-05,0.000134461690695622,0.000730833745495017,0.012790868058800697,0.1247960040345788,1.2119737030006945
104,196d633cb19274ddffb4ba42928126fd15e3282d,4.993124748580158e-05,5.179091656048383e-05,6.284321208895985e-05,0.00013487651955949355,0.0007235773539702807,0.01251289458014071,0.1228360899258405,1.2026177459629253
105,1af65ee2225a011b39a9cceac306328be3737aa2,4.898479915232406e-05,5.106023501951334e-05,6.214926366538154e-05,0.00013401098258327695,0.0007245227877449777,0.012544298078864813,0.12293216749094427,1.203551734564826
106,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,4.858367255734355e-05,5.144314008425056e-05,6.191112466198815e-05,0.0001331334002315998,0.0007259731397165784,0.012592583079822361,0.12327943451236933,1.2079782794462517
107,69898992b339e4614780f626ed07c4244a08648b,4.966276389529446e-05,5.2117221474752955e-05,6.251269674283408e-05,0.00013382134929997846,0.0007241842852506254,0.012788346852175891,0.12394892598967999,1.2073946649907157
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,5.044977541873667e-05,5.3216959813155644e-05,6.418696152623633e-05,0.00013567848046394914,0.0007283715364922369,0.012761844089254737,0.1220950580900535,1.209320456488058
109,fa45695b787070275696e979eb9f476ef3afc5e6,4.867291038296282e-05,5.079785823133461e-05,6.186720962763171e-05,0.00013269360849185835,0.0007257519672358675,0.012901378911919892,0.12376815197058022,1.2136012919945642
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,4.8650769024018216e-05,5.046452369383523e-05,6.152778248286853e-05,0.00013319477438926696,0.0007230292207428388,0.012617229484021664,0.1235211614985019,1.2070735055021942
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,4.8270426175024894e-05,5.0129018572354044e-05,6.114389017934917e-05,0.00013350813096622003,0.0007240236404218844,0.01269252400379628,0.12642804509960115,1.2063209840562195
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,4.8198957561648316e-05,5.0392293444558706e-05,6.089611449854428e-05,0.00013303990694291798,0.0007245559661116983,0.012650765478610992,0.12172205303795636,1.2122127854963765
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,4.8337225702458196e-05,5.0703145976547364e-05,6.153624857339145e-05,0.00013287988695083187,0.0007267855357245675,0.012610270525328815,0.12257264251820743,1.2097402145154774
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,4.884974682294334e-05,5.080966544689013e-05,6.137996593669141e-05,0.00013341692538233475,0.0007218469316805048,0.012649954063817859,0.1236209919443354,1.2127337899291888
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,4.891887711723466e-05,5.137021455667773e-05,6.259043652261066e-05,0.00013456568121910094,0.0007253740997319774,0.012666800059378147,0.12298578000627458,1.210687504382804
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,4.8514893795881007e-05,5.111369537189603e-05,6.189932494219077e-05,0.00013437002109220397,0.0007230314243185733,0.01263936550822109,0.12228623148985207,1.210387728875503
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,5.0521900980359946e-05,5.249527861698738e-05,6.306144750005631e-05,0.00013539820756244508,0.0007226291095970996,0.012513618567027152,0.12198916799388826,1.2073808225104585
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,4.920323029555346e-05,5.149097141751832e-05,6.222919233381575e-05,0.00013461575955388288,0.0007248725326332663,0.012634360580705106,0.12275067495647818,1.2074501070892438
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,4.878383536764362e-05,5.085186632437127e-05,6.117693572357465e-05,0.00013388940715231001,0.0007243995371806834,0.012448205961845815,0.1229495374718681,1.2105705416761339
120,bbe2cca1925873dea538674b96b53b5cef0a148a,4.978649747566482e-05,5.132469439093394e-05,6.260988126552209e-05,0.00013516605712282352,0.0007248893463318901,0.0126173630123958,0.12377311394084245,1.2143903299001977
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,4.9607378155988756e-05,5.17011651296935e-05,6.279212639442291e-05,0.00013476987514877693,0.0007240302095721875,0.012479827972128987,0.1236540770623833,1.2092301736120135
122,54811204a63c2606e89c4f053c4b9a7215207079,4.896046931063321e-05,5.1119868717912774e-05,6.268496876689552e-05,0.00013490514799904748,0.0007247075055991964,0.01282174710649997,0.12353494402486831,1.2159563035238534
123,60f9c616aa12800e27baef1db0f964cd9da6623f,4.9504513933468576e-05,5.206407179262792e-05,6.220000528398601e-05,0.00013463948226462188,0.0007249402447736689,0.012614123988896608,0.123755450011231,1.2141499565914273
124,651fb50e07a8e11d31bed9c202823da2ce558c58,4.8763957909411854e-05,5.091571668818803e-05,6.148942338768393e-05,0.00013389721279963852,0.0007234117947518826,0.01264655590057373,0.12262955261394382,1.208305306499824
125,72e8904d1074c2eb02558c017880b9a8b3e017db,4.817731472441053e-05,4.9813345830012026e-05,6.103413127487598e-05,0.00013388241883125396,0.0007241879024409822,0.012646247632801533,0.12332461820915341,1.2061959356069565
