,hash,size-1,size-10,size-100
0,857125603f3cf72e2078ed2effd0f6ce40f0ca28,2.8760255937032048e-05,3.0534680503124326e-05,8.352799229144763e-05
1,847119387dedec1ce7a85c1c0f29bcf86bc0348d,2.7916207456771788e-05,2.9749312489002477e-05,8.248550377454823e-05
2,deb4be85025088553d80d6637dbc17d7f8101f41,2.9131675546523184e-05,3.0795759332958706e-05,8.397361716561136e-05
3,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,2.93344109357424e-05,3.121166526866915e-05,8.424867183975948e-05
4,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,2.8809866214303202e-05,3.0676143666725234e-05,8.319893301424284e-05
5,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,2.9884211872447816e-05,3.120462103261712e-05,8.395944928452082e-05
6,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,2.880339590076689e-05,3.035415158370937e-05,8.372648835927609e-05
7,767744c86e1e4a27bf77f90a85f17e564c9b94ea,2.8300150380629068e-05,3.0152379193250352e-05,8.245209610322491e-05
8,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,2.8172833340552947e-05,2.9833792485225386e-05,8.305684497982423e-05
9,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,2.8565928177797014e-05,3.0424399429202745e-05,8.43668500377904e-05
10,ce140e8d5c28f1f057db1102cf78263e48f86d61,1.4215571237371243e-05,1.5593847139306103e-05,6.829160317260351e-05
11,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,1.386721123708412e-05,1.5470993707695318e-05,6.764786451258847e-05
12,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,1.3414722078040163e-05,1.5451702417770072e-05,6.847444512400656e-05
13,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,1.4358072960906587e-05,1.5949465517317957e-05,6.847430256367394e-05
14,71555c48be7f07833bd540dacb50deb8069b551f,1.4471916103698063e-05,1.6101775162376657e-05,6.928789238533878e-05
15,5324067c702a41e901354a01a5f0d05ff49b6cb4,1.4204920871827895e-05,1.6024450174836744e-05,6.90089050467462e-05
16,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,1.4389518388096027e-05,1.617080512257755e-05,6.845266659347078e-05
17,45ee22fa2fdd2bace756ed62685a346da91c4cb2,1.4800722916790672e-05,1.6554938025545514e-05,6.923344545402171e-05
18,798aee26bdb9dcc0e806ca9271f0f98297188dec,1.4361232819927108e-05,1.6127033824672897e-05,6.914101892484809e-05
19,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,1.4662783467458928e-05,1.674028279898593e-05,6.871951597694977e-05
20,fca7a15f30776ebce9e6814eb927e837f567a518,1.4824102041517467e-05,1.6596685289936002e-05,6.940904192649008e-05
21,26311ed7bf80e02c827189e80084602d72e4f284,1.4531677949053748e-05,1.596284543252949e-05,6.935232800726666e-05
22,b5e01bcb668da0413170a886c258e00d2540e752,1.4474954352379987e-05,1.6174002969672107e-05,6.896965310261294e-05
23,ab30683fe1277a7fd471be63975a02ed8d766f94,1.4471902243351341e-05,1.575296092121397e-05,6.913578026159815e-05
24,3c89e2f913406f55b6e998017c1149e3ba383bcc,1.4344824867396704e-05,1.5985019680325746e-05,6.85138687458675e-05
25,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.272918082845593e-05,1.4461434952284145e-05,6.66493074700919e-05
26,872372bd56ccb5fe98faae8be7d14e4a8c69e037,3.338687306087271e-05,3.729781787102415e-05,0.000164592999984355
27,70a84c3192b4f231925e8e36f50d6a26bff3b46d,2.0266506451803237e-05,2.2850795689629853e-05,0.0001462107630734528
28,9d416356baf4a653b2c647a921ae24ba7d39e8df,2.0528048877249806e-05,2.3381330897022495e-05,0.00014596526326433952
29,09dd75e9e2139bc9742e6009b7babe41d4c002df,2.06862387724924e-05,2.336494218874912e-05,0.00014725728952295246
30,85d64e375f53f6028519d3aaad0b421934dcbe24,2.1017952972416178e-05,2.3591305973613435e-05,0.0001452312633199127
31,09e04dcbe3d0c836437b2d4745b353b256ec6265,2.8449525772659925e-05,3.2055461876960795e-05,0.0001585063421914942
32,cdd7ab252988ff4254705e0a89874edeb5cea8eb,2.7546616163615705e-05,3.0308837042038372e-05,0.00015669027783992028
33,06da877ceae914a875bd1a55cd8e271332358803,2.7991987282141294e-05,3.1240089632703135e-05,0.00015811444447738014
34,8529dfaaec65248420faffe095bac03c23881735,2.8218223246233294e-05,3.14418814273917e-05,0.0001578830833750544
35,171a3e5811e43643788c20075be9ba52efb83b81,2.8571628732843385e-05,3.256873167527886e-05,0.00015827563172359462
36,5bf9ab98edd254dee1162d6f1863053e040cf828,2.827238364038272e-05,3.1282195971704355e-05,0.00015537768424684674
37,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,2.9099694142558368e-05,3.224089253023128e-05,0.00015905907888449483
38,37a1ad069a800f5ef98286f25fb3fb632375168d,2.508951037845087e-05,2.7977658365761705e-05,0.0001527267105350467
39,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,3.171406515269466e-05,3.426918749482866e-05,0.0001911633439704019
40,044f5131450f38cdfbab63d6999b60e7e3bbabe5,2.713797005647976e-05,3.1275309088591535e-05,0.00017239213162898332
41,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,2.5996416855908265e-05,2.89747636979075e-05,0.00015569134216332858
42,53adf81bc503d749b13160a27e49160c5bbe48d7,2.59221337199601e-05,2.887302513747715e-05,0.00015589873682505352
43,49e00940a82f9590d774539cd188b634c29fc39f,2.514483030897047e-05,2.8420852240046616e-05,0.00015419476307885674
44,7b9b41a4c7dbd7b719d62f343f57f841f5809693,2.5468167846562218e-05,2.8555156003373367e-05,0.00015797234204671299
45,ae88e02a48c4744afd22c63be388870037f3c84c,2.516516197517628e-05,2.8368049734868988e-05,0.00015462568406196384
46,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,2.5765149997781453e-05,2.890735752390033e-05,0.00015428826315512292
47,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,2.590855910106596e-05,2.8906378148127534e-05,0.00015674297365445743
48,a5e5e51187d4476841503ce816924ea99936dba0,2.6076842547039494e-05,2.9062613834303557e-05,0.00015706205254230695
49,b69cf68a24cffea0a884a102da1797755de8f022,2.598829764739254e-05,2.8813512367028474e-05,0.00015492392096922756
50,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,2.5572650576640596e-05,2.8750530421025818e-05,0.00015519910534509876
51,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,2.5497477906546283e-05,2.8765930810479102e-05,0.00015532105269238327
52,0ce156413feb21a4f2a8eae3b1cd954d04240edd,2.5994595842340242e-05,2.9051875323850915e-05,0.00015412489483423997
53,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,2.4885041480445387e-05,2.8662697434647738e-05,0.00015443373673693523
54,a6b4b2bdd6baf2afde27284097426e93912452e9,2.4983032186543728e-05,2.817265706781983e-05,0.0001559526052388767
55,c8a5ff07e5bda47eab870671634b107da5ab7934,2.6046654762640605e-05,2.8843486842034556e-05,0.00015512934212318595
56,fafd123410f1ad5c47341c66d8ea4cf541165e77,2.600284834137262e-05,2.915932428420222e-05,0.0001534544473638801
57,9765987c2ade250c82bfeaba49d1f9301211d63a,2.689750245138509e-05,3.0271612019627196e-05,0.0001542499999949972
58,dbf37449935bced333a3999afa860aaf304ab1a1,2.589817940782194e-05,2.9687839258863142e-05,0.00015436086763848404
59,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,2.632135651787324e-05,2.9183138239920692e-05,0.0001563160525014003
60,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,2.6239103869341565e-05,2.9578452899730753e-05,0.00015475238776869245
61,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,2.6098511984558285e-05,2.93538034931431e-05,0.0001549028351696001
62,0311c93c8c43cd913303c529673d69575901475e,2.6149129100660815e-05,2.907000139461664e-05,0.00015465161413885653
63,adf50b93d76fa55d03ccbc4910602cda23b32c7d,2.6337770621961397e-05,2.9624438507111908e-05,0.00015596677743208906
64,64619c55896dad1927afe78c0702a58abf0d038f,2.6533321802874646e-05,2.941853960113473e-05,0.00015421775040320225
65,eaa59b4f04a0c75091e332afa95a304eddcd93ab,2.6798151183600832e-05,2.9719009746594697e-05,0.00015660608834069636
