,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>,dtype-<class 'bool'>
71,0b9dcb2edef710bb35f1d5f8848fb5ba97990f7a,0.0016611810507518904,,0.00010100689776722462
72,dba16cd9f155c858bdddb530cab9971bf9af75fc,0.001659441872366837,,9.748321950189337e-05
73,ab37e1b29214bbfbe1fed28db68661160ca4acb6,0.001660086480634553,,9.514295682311059e-05
74,a41d513df0bc100e36973d634b95ba86f710a508,0.0016608061268925667,,9.886610138489574e-05
75,a87ee593c3f5da5dcb42a8033ecbab0f0c9b7903,0.001660410115229232,,0.00010141865124986055
76,942add94ed3bbe479c2e6f5ca8e2a8a6d4ca4831,0.001659714284219912,,9.542757272720337e-05
77,3cf4c289067b6df2ddf019eed3c9f73946d960a2,0.001656168606132269,,0.00010086887723897113
78,6e3be61d6113e63a1d1be54e6c8341760ded5842,0.0016586652823856898,,0.00010103727995513755
79,9298eeb4f6c73ca1259f627860abe98b63f89da4,0.0016552857123315334,,0.00010216839549955257
80,4771e3f30f53c33dd9e27eb9dcbe2b938a38e9ae,0.0016606131435504981,,9.948950481869406e-05
81,4317dadcf0758a287d3a0a2902d6064913b49b0f,0.0016600894741714,,0.00010134428912014873
82,e641d8b35484d786f399e8cd9349b2a6c09269d1,0.0016606428128268036,,9.907603433186358e-05
83,2ccfd794011ece560ba4bbeca6f9171176428a77,0.0016593645725931439,,0.0001031389644692752
84,245525514ed55258521ed0cfb2a1b00bad85aadb,0.001658585388213396,,9.997283870523627e-05
85,d0be29809a4c526d30afdb998bd6d0110b657dad,0.0016606050277394907,,0.00010147055395501705
86,c3cd5414426b0e61c331671a69a58103dabacf5b,0.0016612457111477852,,0.00010413776405832984
87,f7268a392b55430e968f67c51ed71799d4b02c2c,0.0016602223206843647,,9.621845817834628e-05
88,777894c478153272a8a5ff37f3199c6e2800e5d4,0.0016600671889526503,,0.00010002040251241466
89,190dab07e0b88abafab2b6687d53a0c55b7a5b59,0.001657597188438688,,9.744534315156542e-05
90,5925773e51fc427ba5d5dca9e72f5e28a6e7ade5,0.0016587034666112493,,0.00010274034604185917
91,ded4fa6a0246e963a9fe2066c882d81981be906b,0.0016584424301981926,,9.843451394276186e-05
92,7abe543492fe1741cecf574885dcf0bba36f7057,0.0016615362172680242,,9.921372621359988e-05
93,3e8a54175b5b39700ddff4729f9764a5f789a445,0.0016623303693320069,,0.00010007319849778394
94,084c1dc7524016a59248b811270e8e4d210b7c1d,0.0016587026018117157,,0.00010221679508686066
95,d1add332f833a52baa69bba7f8d378e9dec37343,0.0016603851025657995,,9.937103216846784e-05
96,8bcf6bc30f33a6a36aea0eee2c72f06516b4b6bb,0.0016601609864405223,,0.00010494236672712752
97,1c8efa16b296258e059a334e27e68428cf3cb48b,0.0016606495316539493,,0.00010115403897506146
98,2c2291136aca50b58cd7c09b29a25490c89c9b8a,0.001660553538905723,,9.979565497025971e-05
99,996e6419e44668a6daa28f58efcc0d2c07b3a9da,0.0016604920050927571,,0.0001014011242419235
100,86fcce61c9cddbc354ba67b2f818670f5822c688,0.001660289375909737,,0.00010120626088351974
101,90177d698c61b9550e1e3033dd041e91f8e3c6c4,0.0016610371614141123,,9.986604294501061e-05
102,18a6e3e505ee416ddfc617f3e9afdff5a031c2c2,0.0016659443000597613,,0.00010233265848076049
103,c43b2bfb15281e170cc5006829ebc559bd1915e3,0.001665058346199138,,0.0001021407175162607
104,58da484abf6f466a9e8bf55c188cb5b501d31ceb,0.0016634059803826468,,0.0001041891432746693
