,hash,default
0,590f07121dc55e6d9d9ce514887c9bbc253fb266,6.648370736213618e-06
1,872372bd56ccb5fe98faae8be7d14e4a8c69e037,6.648370736213618e-06
2,70a84c3192b4f231925e8e36f50d6a26bff3b46d,6.648370736213618e-06
3,9d416356baf4a653b2c647a921ae24ba7d39e8df,6.648370736213618e-06
4,09dd75e9e2139bc9742e6009b7babe41d4c002df,6.648370736213618e-06
5,85d64e375f53f6028519d3aaad0b421934dcbe24,6.648370736213618e-06
6,09e04dcbe3d0c836437b2d4745b353b256ec6265,6.648370736213618e-06
7,cdd7ab252988ff4254705e0a89874edeb5cea8eb,6.648370736213618e-06
8,06da877ceae914a875bd1a55cd8e271332358803,6.648370736213618e-06
9,8529dfaaec65248420faffe095bac03c23881735,6.648370736213618e-06
10,171a3e5811e43643788c20075be9ba52efb83b81,6.648370736213618e-06
11,5bf9ab98edd254dee1162d6f1863053e040cf828,6.648370736213618e-06
12,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,6.648370736213618e-06
13,37a1ad069a800f5ef98286f25fb3fb632375168d,6.648370736213618e-06
14,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,6.648370736213618e-06
15,044f5131450f38cdfbab63d6999b60e7e3bbabe5,6.648370736213618e-06
16,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,6.648370736213618e-06
17,53adf81bc503d749b13160a27e49160c5bbe48d7,6.648370736213618e-06
18,49e00940a82f9590d774539cd188b634c29fc39f,6.648370736213618e-06
19,7b9b41a4c7dbd7b719d62f343f57f841f5809693,6.648370736213618e-06
20,ae88e02a48c4744afd22c63be388870037f3c84c,6.648370736213618e-06
21,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,6.648370736213618e-06
22,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,6.648370736213618e-06
23,a5e5e51187d4476841503ce816924ea99936dba0,6.648370736213618e-06
24,b1e69da5058846e4fbe538c5641597c49f34f9a2,6.648370736213618e-06
25,388e8197e15403345950edc23ae5fc7a3cb0f644,6.648370736213618e-06
26,9b7e890b014f6ad3b4288246f0565f7afd6eca84,6.648370736213618e-06
27,96727cf007217256700a1d805569a73d2171f1d5,6.648370736213618e-06
28,330435bb3420d798de08f86bf47287e55cf9e516,6.648370736213618e-06
29,dae4f67c797176c66281101be8f3b4d6c424735c,6.648370736213618e-06
30,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,6.648370736213618e-06
31,19b66496e248a4e4954a2a43f7100169a355236f,6.648370736213618e-06
32,7b4c8731353586b50756be3b5c6e134211840876,6.648370736213618e-06
33,cef4dc9d91d980c3df816de00154a22e96439fa4,6.648370736213618e-06
34,af0dfce126a1d83cc33b8da9d91bce664f5d5297,6.648370736213618e-06
35,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,6.648370736213618e-06
36,8bd5dddda46805928bba355a288815831c50c96c,6.648370736213618e-06
37,abdd996ee5a40889ac627445ebfda19bfec326d0,6.648370736213618e-06
38,74afdda39be21af56b8f9ea9abdb1e8f994e5350,6.648370736213618e-06
39,491f41acd2c6a0e7886662a2448b3d245ae432a9,6.648370736213618e-06
40,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,6.648370736213618e-06
41,0437b83a931c5cc24296deecaa52d825e4d377e1,6.648370736213618e-06
42,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,6.648370736213618e-06
43,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,6.648370736213618e-06
44,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,6.648370736213618e-06
45,4edd4375472f23c43048e078ba2db1826957f0e7,6.648370736213618e-06
46,60f539b37514a9eb13c1ebfb8a252934f9084d30,6.648370736213618e-06
47,4d2b5850488013319ff8354a1e764a0a2064fe63,6.648370736213618e-06
48,5eff78bb16df99ffe2e9cad86c4ec649893c0646,6.648370736213618e-06
49,df40e550d442e910826e4817d38cebb902f48d77,6.648370736213618e-06
50,760800d2c602b1c4e1a10d3a0ba12944df28cc73,6.648370736213618e-06
51,f1a247f9952085db72c3f8248f8336a0961d825c,6.648370736213618e-06
52,473a68a53028f8a24b88bb9fc08b38dc3b69800e,6.648370736213618e-06
53,3963ed0ea4e7d89174b1e992d84b47c0751f533f,6.648370736213618e-06
54,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,6.648370736213618e-06
55,de446a536903f906969a1c5860a32ba11078a5ae,6.648370736213618e-06
56,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,6.648370736213618e-06
57,b6c7048bfd72a999f0cd948a346de94fe13f8123,6.648370736213618e-06
58,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,6.648370736213618e-06
59,124dc4ebed8b805206e9ec1f25963877011ed93a,6.648370736213618e-06
60,a7adfda540f88d765f10ae8963abe4ae43cbfb34,6.648370736213618e-06
61,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,6.648370736213618e-06
62,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,6.648370736213618e-06
63,40fad321343dd8a28129c668c8037a35e9b33989,6.648370736213618e-06
64,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,6.648370736213618e-06
65,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,6.648370736213618e-06
66,7eaac94d183888639422c7b55471613f1d5bce18,6.648370736213618e-06
67,62991d50511f75e58c4c57f40e84de25a8d7e7dd,6.648370736213618e-06
68,94d3302039856667988f82d637f9a35998d19a79,6.648370736213618e-06
69,eb167a3fe540780f397a14817f54a95333fbcc6c,6.648370736213618e-06
70,cea994fac86dbc5af7bee3f15fc5b475a99163fa,6.648370736213618e-06
71,917c6f18ba6691bd29e7e103b65dff75af735faf,6.648370736213618e-06
72,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,6.648370736213618e-06
73,e180d2aec3fe18bfc5ad1505659a23003929c76e,6.648370736213618e-06
74,2fd9ff8277ad25aa386c3432b6ebc35322879d91,6.648370736213618e-06
75,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,6.648370736213618e-06
76,6894bbc6d396b87464cbc21516d239d5f94f13b7,6.648370736213618e-06
77,d5064d4ab5152c71c4b639fe581cc80b74a103e4,6.648370736213618e-06
78,1b3543cc456c352df8550ae2f0db0a5cfe422f35,6.648370736213618e-06
79,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,6.648370736213618e-06
80,91411eea6306d5b9aabab4b5abf5a16df4c3396b,6.648370736213618e-06
81,459bfb4af46de23e01e215784520aa2b81393dfe,6.648370736213618e-06
82,0c32bb4140215f99b935eae9001eabb10e3c47dc,6.648370736213618e-06
83,901211eddd5e17c8c7c85bc5f791679559d4efb5,6.648370736213618e-06
84,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,6.648370736213618e-06
85,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,6.648370736213618e-06
86,5db7e2e6f805c180a0f117c6faa204f757b512ca,6.648370736213618e-06
87,2c36dbbd6dd13b449c43dca85493f94022f19f9d,6.648370736213618e-06
88,8087e1de04d011f7ce66bf80dbef4a0599b14f7a,6.648370736213618e-06
89,24192935730d6dbb24e3d11b7f40f309b786c0ad,6.648370736213618e-06
90,105e175a7708a05886d06a24ed2b60bdd6cf329c,6.648370736213618e-06
91,9da90debf54029a50502fd759c8de56f2dc47129,6.648370736213618e-06
92,928425156abfa65a613fac016f86d6a3b6c03768,6.648370736213618e-06
93,5a59087fa5badc20e2cd5264f7cfc6911fc6fb12,6.648370736213618e-06
94,c9bfd4eb68e61c67aa27ed0cb2788f60d11cf354,6.648370736213618e-06
95,2e9169601aff252a661b845399ec61c3e575407f,6.648370736213618e-06
96,59a97520cf0aa68b92a775d809e1cb67d886b50c,6.648370736213618e-06
97,b074b21c326ecaa6b6519fc7dfcf54fa4e4457af,6.648370736213618e-06
98,ef0957302c6383524448cef2cd4cf18c7da18ea8,6.648370736213618e-06
99,5cfc2d3ca06fb6afc95c16db172f710ed6e7eed4,6.648370736213618e-06
100,aba1b4a7864752b005c9f5d1bd58fa02e08ccff4,6.648370736213618e-06
101,32f382c86f384a02eeb87f67fea806e6b9961b5c,6.648370736213618e-06
102,33351f646e0b523139fbba4986eba54a3bfe55a7,6.648370736213618e-06
103,90133e16d02c67206e350ce222d76f938596706f,6.648370736213618e-06
104,26527695f9ee7b7bc3fdd3af67d7e8b068cb1e0b,6.648370736213618e-06
105,5b16107a537c0ebd2e4517c02ecfb9a24f54c827,6.648370736213618e-06
106,cd3b44d5f0915245138d44fdb3ee376601e34716,6.648370736213618e-06
107,f77c5e83c07985aacbddb89525785a3f66ce1b3b,6.648370736213618e-06
108,4f2b219647ae6a7928590be2b709894ae2403274,6.648370736213618e-06
109,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,6.648370736213618e-06
110,2fc96a0bc15624d7f1f74750bddffeca46f1e73c,6.648370736213618e-06
111,20f22d849002d80485787adeb8a7340dab159f94,6.648370736213618e-06
112,cdbc935201f3c322a312e8ae8b78d044cbe27bf4,6.648370736213618e-06
113,5134132ae9cc9c3fba1d5420353277cf3d96eb90,6.648370736213618e-06
114,c2dd245047ff2eb80972600163ecac9048d74e1f,6.648370736213618e-06
115,965b41d418e6100c1afae0b6f818a7ef152bc25d,6.648370736213618e-06
116,0b9b176dcef7f14f56dbd543c89e6da6c6b7b2e4,6.648370736213618e-06
117,1be88ff070cce6ac720804e861583682564f7e0d,6.648370736213618e-06
