,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,4.474727387280494e-05,1.9156836859154993e-05,1.0937530394030142e-05,4.097178697047531e-06,1.1041955538207968e-05
1,60df9b1eb6375e3decf12ba7506404c46af0469a,4.524170179609899e-05,1.8859434310257842e-05,1.0627229038466509e-05,4.010832031505018e-06,1.081713527493231e-05
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,4.522832714729319e-05,1.9136296247719472e-05,1.0706774047407471e-05,4.1854376190830355e-06,1.0975234070501148e-05
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,4.542697498128434e-05,1.927675545081362e-05,1.0920938930176126e-05,4.110044153984831e-06,1.0655393436698631e-05
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,4.524351116885577e-05,1.944263518543531e-05,1.0792138101072005e-05,3.905305958315999e-06,1.0707476706937513e-05
5,8ae543cb13769a0afa6e176898824db7fd992d27,4.429018638115756e-05,1.8945653079393898e-05,1.0542338714003563e-05,3.934748696257851e-06,1.0714112096919423e-05
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,4.4547508819013594e-05,1.88832321289507e-05,1.0638987054912055e-05,4.051926594892888e-06,1.0894889738865015e-05
7,c9a83043c0669fd17306843eb21abd236b675537,4.511345216373274e-05,1.9321240346497025e-05,1.0824338250765295e-05,4.201853158246456e-06,1.072407544588659e-05
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,4.443290016176749e-05,1.9218024323906812e-05,1.1265576108669887e-05,3.7647440458518747e-06,1.1303689097985627e-05
9,a280f5e5d725de732a906b67172114b263ac3bfa,4.47679624022519e-05,1.9093430626051156e-05,1.1170383447468347e-05,3.929727966279055e-06,1.1132832489042113e-05
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,4.505700004907946e-05,1.914371806062801e-05,1.080736293870341e-05,3.992583417885982e-06,1.0956915692974159e-05
