,hash,"array_size-200,percent_nans-0","array_size-200,percent_nans-0.1","array_size-200,percent_nans-2.0","array_size-200,percent_nans-50.0","array_size-200,percent_nans-90.0","array_size-200000,percent_nans-0","array_size-200000,percent_nans-0.1","array_size-200000,percent_nans-2.0","array_size-200000,percent_nans-50.0","array_size-200000,percent_nans-90.0"
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,7.184275074411701e-05,7.044157472910819e-05,7.21547317000166e-05,7.747963370223131e-05,7.280939560685609e-05,0.002408485300838947,0.0024433190934360026,0.0027711738948710263,0.03969067148864269,0.01527003850787878
1,60df9b1eb6375e3decf12ba7506404c46af0469a,7.026460953056811e-05,7.06697835332968e-05,7.112024712466425e-05,7.49390508080351e-05,7.281809734801452e-05,0.0024156848900020126,0.002453223103657365,0.002786754397675395,0.03971720300614834,0.015287578105926514
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,7.019750624656296e-05,7.065849709569623e-05,7.067436862523389e-05,7.450482554632385e-05,7.267478596124994e-05,0.0023962164297699927,0.002436539717018604,0.0027683262014761567,0.03984358301386237,0.015276031102985144
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,7.106719520426802e-05,7.152017982055743e-05,7.463522971335316e-05,7.57843792800688e-05,7.403934323767415e-05,0.0023963502142578365,0.0024382169358432293,0.0027685610111802816,0.03983653476461768,0.01528173964470625
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,7.032911227538418e-05,7.111528708088783e-05,7.172104110336535e-05,7.670792329539783e-05,7.263153933284693e-05,0.002396014053374529,0.002422615187242627,0.0027649683761410415,0.039712670957669616,0.015270176343619823
5,8ae543cb13769a0afa6e176898824db7fd992d27,7.413366759483447e-05,7.332064356509741e-05,7.326584464559953e-05,7.698528191911569e-05,7.496270838947523e-05,0.0023964862804859875,0.0024438126944005493,0.0027630498516373336,0.03966902242973447,0.015254628378897905
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,7.019115221356192e-05,6.980656432640401e-05,7.021383914564337e-05,7.419830637977643e-05,7.194508983451404e-05,0.002396294008940458,0.002429541386663914,0.0027645963709801435,0.03966542752459645,0.015269710449501872
7,c9a83043c0669fd17306843eb21abd236b675537,7.20685287439204e-05,7.14291294185531e-05,7.461743621990599e-05,7.699534678898699e-05,7.513505180314597e-05,0.0024014759808778765,0.002443724451586604,0.0027664193767122924,0.03972948784939945,0.015302943997085094
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,7.069675484672189e-05,6.95593637199356e-05,7.024371417430349e-05,7.527927579037075e-05,7.279082941545162e-05,0.0023775077890604733,0.002418976044282317,0.0027494030073285103,0.03969373367726803,0.015268084360286593
9,a280f5e5d725de732a906b67172114b263ac3bfa,6.984216638673574e-05,7.079048785117438e-05,7.149904586706952e-05,7.360811414034574e-05,7.252129171018963e-05,0.0024546029046177862,0.0024854158982634544,0.0028318004333414137,0.03989921254105866,0.015370914479717612
