,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
13,b5e01bcb668da0413170a886c258e00d2540e752,1.4731104427902996e-06,1.4543739246589102e-06,1.4607196031978342e-06,1.5228011458810065e-06,1.4558713247603013e-06
14,ab30683fe1277a7fd471be63975a02ed8d766f94,1.4517872855689353e-06,1.4539209916237089e-06,1.4788280681614033e-06,1.4898216059959647e-06,1.4556992875024086e-06
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,1.4628614669561687e-06,1.461655440714051e-06,1.4676185541201824e-06,1.519891863358239e-06,1.4556948589376842e-06
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.7012309062615367e-06,1.5772106557301703e-06,1.7050257799895268e-06,1.6787982751674731e-06,1.5583628203096257e-06
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,1.5262250701525364e-06,1.5474011124040296e-06,1.5608869578513704e-06,1.5879781988004518e-06,1.5165670554202377e-06
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,1.580208353910629e-06,1.5420740477535171e-06,1.5669435350082482e-06,1.5893739869635485e-06,1.5432799559129689e-06
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,1.4734584154666535e-06,1.4752075819176248e-06,1.536930467970515e-06,1.602487741479996e-06,1.5772133847906743e-06
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,1.4482674274797392e-06,1.4661623368945852e-06,1.46792105353778e-06,1.5454772071749384e-06,1.4685946111345934e-06
21,85d64e375f53f6028519d3aaad0b421934dcbe24,1.4417953053278832e-06,1.451359805660178e-06,1.4440634293504909e-06,1.5072624552199696e-06,1.436464017244239e-06
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,1.4966363442394853e-06,1.487363584492212e-06,1.4834870031787674e-06,1.5555374025036501e-06,1.4724576570291495e-06
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,1.4637384599821554e-06,1.4561380741597955e-06,1.4594493334679665e-06,1.5150919409977609e-06,1.4663003297699695e-06
24,06da877ceae914a875bd1a55cd8e271332358803,1.5008015495121954e-06,1.4961066202832587e-06,1.4954097636728667e-06,1.5434241709304849e-06,1.5063813719810636e-06
25,8529dfaaec65248420faffe095bac03c23881735,1.4556403906463351e-06,1.4718328964660775e-06,1.4604384638122808e-06,1.520706020020177e-06,1.4711599124615845e-06
26,171a3e5811e43643788c20075be9ba52efb83b81,1.4404127848062055e-06,1.4347645724983375e-06,1.4541064054253266e-06,1.477407785391813e-06,1.4379441184017223e-06
27,5bf9ab98edd254dee1162d6f1863053e040cf828,2.0289020627019568e-06,2.0295232823530346e-06,1.9933584475419135e-06,2.07561495460427e-06,1.9231388998451636e-06
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.4453801412352372e-06,1.4542759638828018e-06,1.4518248183100499e-06,1.5023447954580764e-06,1.4542446401749366e-06
