,hash,size-1,size-10,size-100
0,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0007477209105023316,0.00079272252220947,0.005190653842873871
1,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0007467861786218627,0.0007916069231354273,0.00519916124176234
2,deb4be85025088553d80d6637dbc17d7f8101f41,0.0007421737703095589,0.0007888241133724267,0.0051323173101991415
3,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.0007360174619991865,0.0007766165571021183,0.005090139573439956
4,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0007451107958331704,0.0007816727073597057,0.005119873443618417
5,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0007348826454420175,0.0007728230474250658,0.005131314275786281
6,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.0007288054995504873,0.0007675613409706525,0.005122627597302198
7,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.0007709376846573182,0.0008128155381060564,0.00515370350331068
8,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.0007454080873035959,0.0007865432506570449,0.0051123196026310325
9,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.0007235438762498753,0.0007607758909996067,0.005086982273496687
10,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00030129290569354505,0.0003353312442248518,0.00463546032551676
11,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0003032078213222763,0.0003396463813260198,0.004636191995814443
12,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.000305036011721111,0.0003416236024349928,0.004608154529705644
13,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.0003047903232714709,0.0003402984933927655,0.004605717258527875
14,71555c48be7f07833bd540dacb50deb8069b551f,0.00030072578894240517,0.000332656902291121,0.004618335864506662
15,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00030190920723336084,0.00033451327603430516,0.00462167349178344
16,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0003083379363969845,0.0003390621161088348,0.004625891335308552
17,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00030274301368211,0.000339952078789021,0.004627529764547944
