,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
13,a60d5e8d7652641b861587f1fc8efa3cf2081bb5,4.556058177242265e-06,4.962798784065323e-06,4.536419296571455e-06,4.529031612904487e-06,4.550722951535135e-06,4.595943985582903e-06,4.510693803300987e-06,4.687567257753793e-06,4.847823100669174e-06,5.180706965188946e-06
14,9e2d66a110090ee7416f4686593fdf9142ce6cbc,4.629474023362528e-06,5.076318275886815e-06,4.599826393887419e-06,4.64168620571329e-06,4.6104733374411774e-06,4.69954803414914e-06,4.6558172202671455e-06,4.9160363157047515e-06,4.847985287210003e-06,5.156487981371171e-06
15,d3ec3cb274fdb1a7d25cf7ee4bf2c94a8aeab281,4.731785086856027e-06,5.254542274849828e-06,4.699619328220197e-06,4.749913957524807e-06,4.708187724127923e-06,4.742560069125649e-06,4.6189037572937814e-06,4.813904153768807e-06,4.69868237270454e-06,5.138082516625755e-06
16,5451fcb06d5ae7cd3f4a9a02314d6e574bd4c83c,4.607375189693443e-06,5.2104031098333545e-06,4.593765730642554e-06,4.657896004528893e-06,4.601565703560636e-06,4.64689826263361e-06,4.646566606975686e-06,4.841239750032678e-06,4.715268015351198e-06,5.218622880369625e-06
17,ee60cc9164e5a20b98ee6722e25b0df41e411675,4.829369224542531e-06,5.122851755277652e-06,4.790968136156016e-06,4.696289705782744e-06,4.836517635423546e-06,4.75524648524079e-06,4.797859102179807e-06,5.025432090445688e-06,4.8672046526298165e-06,5.276422951258466e-06
18,f1c4ba3e97cbf5c494f29531b35da6144cac5aec,4.684538287178929e-06,5.106794843023296e-06,4.670868846980078e-06,4.696239213100509e-06,4.6677147249763815e-06,4.838453502382679e-06,4.71352682017918e-06,4.828837353680721e-06,4.661901638859865e-06,5.242870320497677e-06
19,8f8603dd18c9c70191fd75d98793dc94c8ac30fa,4.636864700119629e-06,5.024197069544185e-06,4.617149543935971e-06,4.609809260967371e-06,4.626691469368134e-06,4.687569580959437e-06,4.77170755387915e-06,4.852842305548227e-06,4.765285123405237e-06,5.08743456898714e-06
20,d647ef2d98852e322d487d6045d5860223dcda79,4.66550778443841e-06,5.133923345797316e-06,4.680785126856323e-06,4.5934586666615615e-06,4.60998858572333e-06,4.76255443506908e-06,4.691354751867467e-06,4.82400117672424e-06,4.695692492566464e-06,5.279732524298582e-06
21,e73c8e5479297f235b37fba91d6d0e8464be66a6,4.737585400420118e-06,5.117333000869157e-06,4.68515230775032e-06,4.716793083096459e-06,4.682730233341252e-06,4.85404345119873e-06,4.9779429133074615e-06,4.825416194760352e-06,4.736948714742057e-06,5.278830473556993e-06
22,ad30b31af0bb3fbfdc0f11486807edc76cec2680,4.770697359898678e-06,5.113575938442925e-06,4.6260373679478595e-06,4.718385416545108e-06,4.63942965865761e-06,4.811398095533818e-06,4.6963705157064e-06,4.855604307052036e-06,4.617318135101238e-06,4.93683491917269e-06
23,073316d25d24b7cb4ffc09fc705448b0e17dc2dc,4.735168563837931e-06,5.149224252835433e-06,4.6234932048073505e-06,4.691776482496068e-06,4.620553544815552e-06,4.796347197508907e-06,4.764310388205767e-06,4.833794002209416e-06,4.7462379669545945e-06,5.170134209758781e-06
24,e0d27e381889cc30ac0d5ab906146b7c2794ecc7,4.834974327152253e-06,5.162255768784028e-06,4.8191048618819975e-06,4.683145902537616e-06,4.784310485089943e-06,4.829667037823698e-06,4.964792856671771e-06,4.882569442632381e-06,4.8983783232212634e-06,5.037811213096074e-06
25,fdec5a5d3dcd7fdf46886a162147d073546537cb,4.60361863621736e-06,4.975672436017813e-06,4.739983700981245e-06,4.585567382233801e-06,4.56359828064798e-06,4.731391374494898e-06,4.680947658754853e-06,4.76792170953817e-06,4.652995231086562e-06,5.04629022145379e-06
26,d0928f871ccb42484c7e03c456ce489dea908313,4.54597856341508e-06,4.976116793201311e-06,4.613792614787514e-06,4.548110221520338e-06,4.533984725294281e-06,4.70812882002427e-06,4.646621414308741e-06,4.746947869595241e-06,4.65106069263086e-06,5.059403302967281e-06
27,0ac02d3819157a9c64b78157428336200632cff8,4.803298019137778e-06,5.290266961639505e-06,4.94207918197198e-06,4.764839263890598e-06,4.760243098574801e-06,4.938667397929533e-06,4.858760518329041e-06,4.9425648710268756e-06,4.912570957973037e-06,5.227749123105471e-06
28,68ebc2bad1ad6a99e9939eff205a1a6d936cf4fd,4.673639904939025e-06,5.1130385807509445e-06,4.6926630969099005e-06,4.645525699570066e-06,4.66104810273051e-06,4.7197401369173915e-06,4.832068538755204e-06,4.8621040566270465e-06,4.840468951537238e-06,5.1146405434643565e-06
29,02d66ecd80a1851c3b206f4d778687b38c9d2c36,4.706320130295137e-06,5.15439570102439e-06,4.847181756870552e-06,4.68867052660459e-06,4.7739613380487015e-06,4.727041486729284e-06,4.748756105578246e-06,4.917820232247878e-06,4.792035561743506e-06,4.9829251767006335e-06
30,0c384dad6a0a7bfc9842e92253c5f02b810b8bbd,4.7087254496143325e-06,5.08312548900036e-06,4.7178449289452645e-06,4.663590119894315e-06,4.6965452418646495e-06,4.7577656400592435e-06,4.73519356854302e-06,4.843780412528785e-06,4.781084069465257e-06,5.030127660199421e-06
31,19bc8bbe37044b9f23d80bb282758071d0d8bf15,4.640268944516903e-06,5.232538539196832e-06,4.750690814446033e-06,4.632177061048915e-06,4.622732498692939e-06,4.822120332248178e-06,4.654090887137279e-06,4.821320805408849e-06,4.670092553230382e-06,5.0050795388579426e-06
32,f1206ddb24d35781328266b2b02fa27e6fbb9846,4.66500176216623e-06,5.251728977450979e-06,4.747080054800625e-06,4.702386027876882e-06,4.667846902095256e-06,4.782115639289151e-06,4.731797905061656e-06,4.872173708270243e-06,4.767774115294583e-06,5.204200281129463e-06
33,a89f3ebaec7441f4ba5e30eb07206c2a7269778e,4.767625755286548e-06,5.206942921689523e-06,4.8045006313464794e-06,4.622387956371721e-06,4.784306281630503e-06,4.7887162394913805e-06,4.833710477716189e-06,4.8026316869644795e-06,4.8093928798511065e-06,5.055364877493544e-06
34,9eabe2f87dbe087e878983bdd69edd8a9084c358,4.628739076550021e-06,5.321823597129568e-06,4.5745008137328346e-06,4.6079819832973155e-06,4.5684908756983935e-06,4.668306594840804e-06,4.6239539201428706e-06,4.836406279091457e-06,4.725599210495078e-06,5.070705628653887e-06
35,5345c2575a28fa2dfbbec83c99636669476c2745,4.689015072269056e-06,5.41715336849869e-06,4.5907871500283726e-06,4.875679093023548e-06,4.579862513403148e-06,4.8449022833615695e-06,4.674473156265863e-06,4.839659469881894e-06,4.67075439489851e-06,5.093562159256352e-06
36,ccb971d169e75c35ae0360e0949f31d2c0c49107,4.697622381573681e-06,5.4048672888933255e-06,4.6565121975822414e-06,4.7876895556868804e-06,4.6522398005729005e-06,4.6989113343637116e-06,4.727974820534473e-06,4.853143597569118e-06,4.8174965415009345e-06,5.153423620001068e-06
37,cb98ad400c701f189d4e4043ee2cb44857733df4,4.590613323009827e-06,5.375863858977266e-06,4.6258752222164704e-06,4.76329188431849e-06,4.7327296208472395e-06,4.716522717501694e-06,4.5881686722797236e-06,4.872601078025933e-06,4.720549649474295e-06,4.919455107673506e-06
38,a0350ed099d1265dd86627280b03ea7070920092,4.784750804647275e-06,5.430950267712663e-06,4.591215386320445e-06,4.931700241410523e-06,4.661214527204588e-06,4.708177888768338e-06,4.607291663356273e-06,4.827525221525514e-06,4.836208717610035e-06,5.0035699132831575e-06
39,9e85b3701f80a5e48ca5e7fc5281af2aba591870,4.737799940239482e-06,5.51368206933529e-06,4.619014799400052e-06,4.727197735257804e-06,4.6859268189930335e-06,4.712154773011995e-06,4.597946784637295e-06,4.852821000246748e-06,4.671286168954247e-06,4.9927022515071765e-06
40,f3ff68e5fe874f9626fcbe85000549083f4f222a,4.866566312301423e-06,5.73706564773423e-06,4.7294612793878064e-06,4.983098240201835e-06,4.849785390973198e-06,4.81720370167343e-06,4.754285176178071e-06,4.9882389066989354e-06,4.7578079981849784e-06,5.014298791074256e-06
41,56315089b048160d7c013f257ebf7ea9fea70d91,4.7423327369739715e-06,5.480368353975074e-06,4.735726983865327e-06,4.7159516266645625e-06,4.720682602213777e-06,4.865409488659278e-06,4.788587170967534e-06,4.928885204655606e-06,4.938805208644838e-06,5.0605040743669705e-06
42,8d225d918ed052a259331722b4eaf66d54a212d3,4.74994295517673e-06,5.329775510074423e-06,4.7431838999911724e-06,4.755622580530443e-06,4.7789914640734105e-06,4.846192974976199e-06,4.810105880158893e-06,4.953474684209754e-06,5.072526992509832e-06,5.174165640933419e-06
43,ea7f5ebbda0016438dc1b80c98ea3de8dfec7ca9,4.5804911266904485e-06,5.359279905651377e-06,4.5905204657017816e-06,4.633303281205381e-06,4.598522258331598e-06,4.7627431718953945e-06,4.6231870744693075e-06,4.860522040169787e-06,4.658563022970521e-06,4.961754960907941e-06
44,b26c86f65f2217578665998db3f3512bca613167,4.624561042379157e-06,5.108986221666829e-06,4.598944243209335e-06,4.631253898519428e-06,4.583297360327735e-06,4.691092694470232e-06,4.640948922798978e-06,4.811979454505503e-06,4.753424788105461e-06,4.982520828607465e-06
45,a0be9d0615f10e5a1098466a58e18a215ff427a6,4.665596655464356e-06,5.460202358183431e-06,4.640044518567411e-06,4.741912932347572e-06,4.6469351394504225e-06,4.825775217547408e-06,4.6560836673926696e-06,4.891132352611558e-06,4.7758303594289085e-06,4.982842319305518e-06
46,0991b083bb0ee8bbd767deadbe237994397e79c5,4.484908462202093e-06,5.1053776736386155e-06,4.522942085161103e-06,4.529148994542985e-06,4.521004959804089e-06,4.659359645400498e-06,4.55680940598498e-06,4.7062517001818595e-06,4.766013478204306e-06,4.910853222880993e-06
47,da1621637b7c59c155ec29466fb5f810ebd902ac,4.634734865348888e-06,5.395373329520225e-06,4.681127546268089e-06,4.658804150523653e-06,4.672081331879164e-06,4.75966477752751e-06,4.713198381006463e-06,4.930989572078772e-06,5.024865919381434e-06,5.112871086695177e-06
48,1fb7047b0ceba98d43b50ebb398be899ff8f6a1c,4.770212523492473e-06,5.297337404706261e-06,4.8161667612931214e-06,4.799312568172548e-06,4.788490386443887e-06,4.882816901938181e-06,4.7443798540160875e-06,5.00404379777681e-06,4.827136889331206e-06,5.111113176085637e-06
49,95a6774007d1d7898c7da40d9989e9f1dd1b0f40,4.5715952849552785e-06,5.312618637482417e-06,4.569260897924549e-06,4.5564112610728095e-06,4.570954398573271e-06,4.75571613904735e-06,4.621415312846954e-06,4.704210449860111e-06,4.670638354801049e-06,4.880417066544485e-06
50,02883d85b5d3f68c12cb1df75f96e0fed741d4a4,4.5995517728599425e-06,5.190794714569544e-06,4.647380939055966e-06,4.622989760364516e-06,4.660315334904426e-06,4.699099526712389e-06,4.691252520198048e-06,4.943595834324874e-06,4.990176954312963e-06,4.921392692602036e-06
51,8245b392a344a1ae0db6e569ab68b368ad8883c1,4.9363449801626445e-06,5.356953038007194e-06,4.775647067624282e-06,4.792839045757833e-06,4.872485736523054e-06,4.827451917480032e-06,4.9375111046127786e-06,4.9085984746725425e-06,4.89483614028543e-06,5.2867189613946295e-06
52,cdf83879fd0d050cade0fe7852550fcbcc177648,4.634623155770574e-06,5.19878572149009e-06,4.579523250454395e-06,4.621369453373474e-06,4.58767347302771e-06,4.727968411399256e-06,4.550802539317654e-06,5.039247654553601e-06,4.898578866943218e-06,4.95082804987538e-06
53,b3f7132e0bf378eaf21af9194f447036b66c70b9,4.5228926732782126e-06,4.964954270957979e-06,4.446836924229746e-06,4.461675630589561e-06,4.443313942495894e-06,4.549093328115314e-06,4.446126704104622e-06,4.887615681535022e-06,4.692074009629131e-06,4.775064337404695e-06
54,240f7c9d95e60d14cf3f09decc3e61a451d78bf8,4.690714602350679e-06,5.353397902954056e-06,4.627744142376518e-06,4.6463269063447906e-06,4.622244049888538e-06,4.807134049702853e-06,4.648003774653575e-06,5.006181835056062e-06,4.793772058468394e-06,4.957006896017235e-06
55,eb22fe8f82b8c7b0561b25614cb0863b71b4427a,4.602696299615872e-06,5.120334014331512e-06,4.59077062811149e-06,4.5126633817776635e-06,4.574502665930797e-06,4.68469062779254e-06,4.666449942736216e-06,4.9720301901696756e-06,4.864573758513136e-06,4.936873193778534e-06
56,a69ce0652b27b55d680a9d6def2a05c4376653c9,4.612743865704965e-06,5.236848768779032e-06,4.590361793877697e-06,4.5546073986638785e-06,4.651636280660523e-06,4.7492458438195075e-06,4.639300430163952e-06,4.973211261327915e-06,4.818383562859161e-06,4.9572196919028136e-06
57,e8c78e09ab38b80b586108dfb4151cbe70c7a694,4.567070965541268e-06,5.1348483324303825e-06,4.546686063563031e-06,4.5237135305409645e-06,4.542029869719213e-06,4.676298028038394e-06,4.554743876599071e-06,4.9169051122412115e-06,6.493071591570888e-06,4.943287658688742e-06
58,f253a7e39204142e3cf82d6beeef1ce22f5500cd,4.553856369109508e-06,5.326118211433453e-06,4.54704446796844e-06,4.558666851711313e-06,4.554458549896676e-06,4.808996020304695e-06,4.630202515066689e-06,4.993038601242006e-06,4.8570563830599965e-06,5.013571222412683e-06
59,2f156d8e3eb4f57067209fa4499eaeed8551c4ae,4.666594307039034e-06,5.522329097391625e-06,4.679518459166016e-06,4.640392963859455e-06,4.613852126776606e-06,4.809571307417218e-06,4.745804795270993e-06,5.264437065396093e-06,4.911894953510384e-06,5.1256013785117055e-06
60,69555f52b2e2c5032cf70d40d9f9b8ec9a048500,4.589623559678521e-06,4.965587516987786e-06,4.704326692253652e-06,4.64807369867009e-06,4.5889237982059835e-06,4.664394630854438e-06,4.6329017766196315e-06,4.900795824739515e-06,4.903288800933096e-06,4.977528342207721e-06
61,209499058705258d60194f7d06890a6825778d6a,4.54797026479817e-06,5.074155179712028e-06,4.498429931366803e-06,4.571542727300919e-06,4.462986386010885e-06,4.735475772065882e-06,4.644776478319769e-06,4.885478347205208e-06,4.684509868461686e-06,4.9649171391064095e-06
62,5390a021ca3842e237d75e328bd47fb334e647f6,4.688589881683133e-06,5.244129588679662e-06,4.67474072771627e-06,4.664396640628922e-06,4.721554900639326e-06,4.765235198177743e-06,4.824883067075836e-06,5.050496079261246e-06,4.819162474150825e-06,5.04624458368529e-06
63,be8ab91f789c3b688d707940016b4c2d262913e9,4.591326576084771e-06,5.226060651133425e-06,4.606961353516568e-06,4.639469216233678e-06,4.616377697888803e-06,4.690034787375682e-06,4.69350763691053e-06,4.876722666191057e-06,4.81931546832933e-06,5.083607508055699e-06
64,6d4895cc9fe614cf3164891b1f502453312f64ca,4.701477080418075e-06,5.603636285864321e-06,4.685487864843214e-06,4.708977650998993e-06,4.72696019141384e-06,4.816616876353898e-06,4.750397700855064e-06,5.026423003421591e-06,5.111541115011195e-06,5.469658198960336e-06
65,0b9dcb2edef710bb35f1d5f8848fb5ba97990f7a,4.766373321116488e-06,5.268928847351546e-06,4.7488425574872805e-06,4.836070815922163e-06,4.765325161967456e-06,4.931535029588041e-06,4.843823994862433e-06,4.991354684867895e-06,4.9777690903835385e-06,5.343150170510826e-06
66,dba16cd9f155c858bdddb530cab9971bf9af75fc,4.692025695117526e-06,5.224558652887557e-06,4.684839158384903e-06,4.6961167049484536e-06,4.645505952453229e-06,4.790395271672681e-06,4.663485212743308e-06,4.840705357914339e-06,4.718508968927321e-06,5.271517497175287e-06
67,ab37e1b29214bbfbe1fed28db68661160ca4acb6,4.814265607657282e-06,5.352626603732309e-06,4.789023893868647e-06,4.824281773633427e-06,4.736981657771055e-06,4.960625775285823e-06,4.753576317620766e-06,4.978035908309143e-06,4.8195032737830156e-06,5.369075721576879e-06
68,a41d513df0bc100e36973d634b95ba86f710a508,4.797215093468779e-06,5.3837573234965454e-06,4.7207675287623565e-06,4.7615240378519465e-06,4.7415259965103815e-06,4.892721136250371e-06,4.768642083921653e-06,4.998076112551541e-06,4.855520113059746e-06,5.171563471096827e-06
69,a87ee593c3f5da5dcb42a8033ecbab0f0c9b7903,4.58380229222934e-06,4.981793089512e-06,4.583896359959842e-06,4.537433902041144e-06,4.571097933622438e-06,4.7206975766832795e-06,4.5796199682242695e-06,4.820520366603285e-06,4.676923959540168e-06,5.042227410358381e-06
70,942add94ed3bbe479c2e6f5ca8e2a8a6d4ca4831,4.493166149931281e-06,4.951301987746459e-06,4.4315718374137894e-06,4.506764759138402e-06,4.461438563356888e-06,4.673458335665165e-06,4.497806214890235e-06,4.662672588605928e-06,4.5446594070572955e-06,4.945050120768363e-06
71,3cf4c289067b6df2ddf019eed3c9f73946d960a2,4.595649079419672e-06,5.062574934817626e-06,4.59172388385178e-06,4.567362613252976e-06,4.541669056524929e-06,4.711314732468062e-06,4.6661220100301e-06,4.7746429234189475e-06,4.713510146058986e-06,5.0080639878827255e-06
72,6e3be61d6113e63a1d1be54e6c8341760ded5842,4.661185530666742e-06,5.174207046241314e-06,4.652252607908805e-06,4.610006448625261e-06,4.638869225192885e-06,4.8805151212859086e-06,4.649964538396944e-06,4.86016841104223e-06,4.801699167656866e-06,5.186251026651013e-06
73,9298eeb4f6c73ca1259f627860abe98b63f89da4,4.631389782480025e-06,5.067438529483203e-06,4.571246317083911e-06,4.549282309448495e-06,4.5557954682727045e-06,4.655826004578713e-06,4.597765294594807e-06,4.786116439745935e-06,4.812733702529752e-06,4.9997518963773955e-06
74,4771e3f30f53c33dd9e27eb9dcbe2b938a38e9ae,4.675604932943473e-06,5.079621736011132e-06,4.693410706901711e-06,4.876535038500677e-06,4.674541047427157e-06,4.766876210417022e-06,4.691512293301548e-06,4.822141777371682e-06,4.682435327172016e-06,5.004635348707693e-06
75,4317dadcf0758a287d3a0a2902d6064913b49b0f,4.707378553998187e-06,5.4121486410561845e-06,4.658337714393849e-06,4.7094874209893845e-06,4.6547607749573184e-06,4.804988271211619e-06,4.716850920551311e-06,4.967565642215789e-06,4.856292650548796e-06,5.2491581822615636e-06
76,e641d8b35484d786f399e8cd9349b2a6c09269d1,4.786276572207066e-06,5.3992991675103435e-06,4.726751975936655e-06,4.674839227127766e-06,4.737000323799781e-06,4.8213791543323746e-06,4.798346050479944e-06,4.9664404809972575e-06,4.791050533841428e-06,5.148336374988387e-06
77,2ccfd794011ece560ba4bbeca6f9171176428a77,4.584334642630242e-06,5.12248441160236e-06,4.583876852544155e-06,4.552709047365629e-06,4.5132141013569495e-06,4.674884299820745e-06,4.593310410071118e-06,4.751335624064324e-06,4.6946840479194775e-06,4.960775273573351e-06
78,245525514ed55258521ed0cfb2a1b00bad85aadb,4.599079836725631e-06,5.081201715880313e-06,4.552242318406283e-06,4.607070784955685e-06,4.565578915368857e-06,4.708395486053253e-06,4.579742054456935e-06,4.870652259769527e-06,4.657860946283754e-06,5.123091942735675e-06
79,d0be29809a4c526d30afdb998bd6d0110b657dad,4.6449992367356165e-06,5.190545613851653e-06,4.618155311671078e-06,4.658003275859024e-06,4.648866376438953e-06,4.820187829736073e-06,4.7014080254675675e-06,4.899508287147293e-06,4.7862209317984664e-06,5.264486725301345e-06
80,c3cd5414426b0e61c331671a69a58103dabacf5b,4.69987338649556e-06,5.318256239798969e-06,4.658540595730773e-06,4.626184425039871e-06,4.665097241589764e-06,4.833644725777934e-06,4.64971396136818e-06,4.797733951748076e-06,4.6790386592079925e-06,5.043583066278213e-06
81,f7268a392b55430e968f67c51ed71799d4b02c2c,4.674843836806906e-06,5.238292058640847e-06,4.790879015431958e-06,4.681616798556642e-06,4.643483872149625e-06,4.8528398113069775e-06,4.7391467362551706e-06,4.957417123651217e-06,4.7841295856029804e-06,5.081155587052492e-06
82,777894c478153272a8a5ff37f3199c6e2800e5d4,4.579025404087293e-06,5.130344369136805e-06,4.673111330530497e-06,4.616270429367916e-06,4.586864628906443e-06,4.762277413231375e-06,4.674598315515555e-06,4.823406042692185e-06,4.7391745575309484e-06,4.942746502216731e-06
83,190dab07e0b88abafab2b6687d53a0c55b7a5b59,4.571901521879901e-06,5.261880679941111e-06,4.532219492491216e-06,4.5622683617703056e-06,4.5746395650569075e-06,4.762282667715055e-06,4.592888870892739e-06,4.83058983428177e-06,4.727945990439755e-06,4.9500850033877515e-06
84,5925773e51fc427ba5d5dca9e72f5e28a6e7ade5,4.6895386160568715e-06,5.263367095898426e-06,4.653559485116791e-06,4.750046595607115e-06,4.693124365583284e-06,4.7328220404047404e-06,4.755578965707867e-06,4.891129531737032e-06,4.771715335982994e-06,5.062377294756758e-06
85,ded4fa6a0246e963a9fe2066c882d81981be906b,4.722436032113922e-06,5.1262425468434315e-06,4.726538566228989e-06,4.753229278478395e-06,4.762683074127171e-06,4.741468344148461e-06,4.730970055149208e-06,4.784619093307373e-06,4.7194756929705335e-06,4.985383505304459e-06
86,7abe543492fe1741cecf574885dcf0bba36f7057,4.628703898780949e-06,5.291823212758012e-06,4.617163237739117e-06,4.69167884535078e-06,4.61979086881245e-06,4.723799084463427e-06,4.646354873198621e-06,4.8818498995229466e-06,4.80044439038522e-06,4.947875994001589e-06
87,3e8a54175b5b39700ddff4729f9764a5f789a445,4.723257149849288e-06,5.529424203966668e-06,4.699918375663635e-06,4.873076752258099e-06,4.734919421847337e-06,4.909299807715073e-06,4.776613461179333e-06,5.033193752275592e-06,5.013996318308572e-06,5.285079689438082e-06
88,084c1dc7524016a59248b811270e8e4d210b7c1d,4.600726017486044e-06,5.078496754952632e-06,4.568778991587506e-06,4.66665039466216e-06,4.579405019084028e-06,4.689149360797585e-06,4.652831252784498e-06,4.876806838244764e-06,4.746989087165596e-06,4.997854256456597e-06
89,d1add332f833a52baa69bba7f8d378e9dec37343,4.642422446654308e-06,5.13606170061431e-06,4.627819254347062e-06,4.689479598781907e-06,4.623423726157068e-06,4.731548892069853e-06,4.6504991077410895e-06,4.837948021533884e-06,4.605855588523442e-06,4.947988467442023e-06
90,8bcf6bc30f33a6a36aea0eee2c72f06516b4b6bb,4.58756325542803e-06,5.179666589769149e-06,4.6132937879175755e-06,4.6050135108591625e-06,4.628767107445825e-06,4.680875982724986e-06,4.6073765501336304e-06,4.875462636439919e-06,4.732680950944342e-06,4.9508300182159014e-06
91,1c8efa16b296258e059a334e27e68428cf3cb48b,4.571989250628701e-06,5.092345681032868e-06,4.561457384233423e-06,4.628308493049205e-06,4.558885102249255e-06,4.662386075906631e-06,4.655365395193844e-06,4.791140969872087e-06,4.702249763661874e-06,5.041842756353687e-06
92,2c2291136aca50b58cd7c09b29a25490c89c9b8a,4.597652960008778e-06,5.1195108454351e-06,4.576189856524248e-06,4.6877103723961505e-06,4.692819445604693e-06,4.724596792454311e-06,4.658936594663928e-06,4.9180173131917824e-06,4.7182569990081135e-06,4.9548849347047504e-06
93,996e6419e44668a6daa28f58efcc0d2c07b3a9da,4.611454045373834e-06,5.349967757479824e-06,4.559240407589743e-06,4.677112137902123e-06,4.682674580639839e-06,4.804434784813506e-06,4.679838083781541e-06,4.802890726591895e-06,4.736280565632751e-06,4.97334228640192e-06
94,86fcce61c9cddbc354ba67b2f818670f5822c688,4.718636324548203e-06,5.128069056404962e-06,4.635617622862691e-06,4.781030420736785e-06,4.7414155100021055e-06,4.830135107373021e-06,4.746751102427106e-06,4.857935437880387e-06,4.743279287872438e-06,4.9675075983445824e-06
95,90177d698c61b9550e1e3033dd041e91f8e3c6c4,4.905790215219027e-06,5.22649853191701e-06,4.938546568155289e-06,4.8397030441829736e-06,5.022623068614913e-06,4.976600346521791e-06,5.007680746470567e-06,4.952567084243213e-06,4.901494768191736e-06,5.016262542275942e-06
96,18a6e3e505ee416ddfc617f3e9afdff5a031c2c2,4.742864444187581e-06,5.144962580578232e-06,4.6827744983053654e-06,4.656438766512429e-06,4.751492772683941e-06,4.767735035867866e-06,4.650073886955244e-06,4.844282744748629e-06,4.730412921030454e-06,4.88012926121667e-06
97,c43b2bfb15281e170cc5006829ebc559bd1915e3,4.695985399463265e-06,5.28686834520815e-06,4.642848514214585e-06,4.7356365455161395e-06,4.6460979281603785e-06,4.793993305372694e-06,4.732422409804737e-06,4.918086234220239e-06,4.734020436750927e-06,5.051026929417797e-06
