,hash,dtype-<class 'numpy.int8'>,dtype-<class 'numpy.uint8'>,dtype-<class 'numpy.int16'>,dtype-<class 'numpy.uint16'>,dtype-<class 'numpy.int32'>,dtype-<class 'numpy.uint32'>,dtype-<class 'numpy.int64'> (0),dtype-<class 'numpy.uint64'>,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>,dtype-<class 'numpy.int64'> (1)
11,fca7a15f30776ebce9e6814eb927e837f567a518,2.8623013507033623e-05,2.8739026349381004e-05,2.8719065522894582e-05,2.8775610078795657e-05,3.0197509900551014e-05,3.003694319909237e-05,3.2868332819345527e-05,3.217971303704134e-05,1.3234057441077134e-05,1.916409877387416e-05,3.2526559007881556e-05
12,26311ed7bf80e02c827189e80084602d72e4f284,2.7897807607044473e-05,2.8066584453373758e-05,2.819475393105102e-05,2.833576589605953e-05,2.953556983425499e-05,2.93722325883427e-05,3.221303623224527e-05,3.244074552245606e-05,1.3034151384113216e-05,1.895779277616044e-05,3.226351809753834e-05
13,b5e01bcb668da0413170a886c258e00d2540e752,2.7317774252601827e-05,2.77271033017755e-05,2.8050011414892344e-05,2.8022594807379237e-05,2.8843981395921412e-05,2.9214706166454083e-05,3.203021365705634e-05,3.185940117082094e-05,1.2720248854975055e-05,1.8942012436287625e-05,3.198198542241876e-05
14,ab30683fe1277a7fd471be63975a02ed8d766f94,2.950532405764676e-05,2.897202160122812e-05,2.979020980168997e-05,2.9498998658434673e-05,3.0972790014597456e-05,3.111005159806097e-05,3.350620839082245e-05,3.3651763585636e-05,1.4742004456267168e-05,2.1428027830029797e-05,3.361504218446498e-05
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,2.8186185181044812e-05,2.8299952123717882e-05,2.9175687152680688e-05,2.8653438157659845e-05,2.9720108351385637e-05,2.9698994332867094e-05,3.257286309515341e-05,3.263896342548656e-05,1.2505741990267276e-05,1.9322568952138057e-05,3.260473658883711e-05
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,2.980531778023447e-05,2.9137181248262617e-05,2.9603372741710884e-05,3.0302371935870658e-05,3.121889908854143e-05,3.047081920627282e-05,3.2812871146652126e-05,4.244920335437755e-05,1.4503912652953197e-05,2.0991125674875572e-05,3.442460901540562e-05
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,4.83734631735276e-05,4.496537020224003e-05,4.87035098308743e-05,4.5583420507729244e-05,3.7121579225640744e-05,5.656031089764899e-05,5.637329560254304e-05,4.9871428293558074e-05,2.4932752736227436e-05,3.265464016362572e-05,6.090945665776844e-05
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,2.8676823993529456e-05,2.8839655180674155e-05,2.9243687163094646e-05,3.153603618982713e-05,4.126611318309821e-05,3.031835211670472e-05,3.457700000860943e-05,3.587912986712007e-05,1.382121498155976e-05,1.9234923489045457e-05,3.532656099684196e-05
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,2.8741243771029704e-05,2.9183447673036806e-05,2.9408058829224702e-05,3.0225604578431022e-05,3.086437424541501e-05,3.08674382641941e-05,3.328790063918377e-05,3.461746452939546e-05,1.3609446643386035e-05,1.9864161660556884e-05,3.337423888273881e-05
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,2.9189517386295002e-05,2.994449868017226e-05,3.6071302450289545e-05,3.649074391422999e-05,4.391495167510584e-05,3.757886220641508e-05,4.5959547408414996e-05,3.410389749745416e-05,1.6115222168460462e-05,2.2857687749047675e-05,3.9996320155173044e-05
21,85d64e375f53f6028519d3aaad0b421934dcbe24,2.8183753922196467e-05,2.809684433498835e-05,2.854244705602507e-05,2.889286829046004e-05,2.9565510920521195e-05,2.9711260474585308e-05,3.259620760659207e-05,3.270873033519213e-05,1.299978323708789e-05,1.933999458518541e-05,3.276782532689633e-05
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,2.884413572795782e-05,2.909864634679262e-05,2.95470809816336e-05,2.9617144026112462e-05,3.1009350968711614e-05,3.10715325602143e-05,3.434488542317863e-05,3.421800966097858e-05,1.4601176256021366e-05,2.0932313238855876e-05,3.405527159468994e-05
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,2.8627548383684046e-05,2.8865688828444305e-05,2.9271941713743964e-05,2.9583238360267896e-05,3.0401043298617837e-05,3.077693998680583e-05,3.3939255485063e-05,3.403023177284806e-05,1.4112282298832696e-05,2.0778908315168614e-05,3.3984954565979516e-05
24,06da877ceae914a875bd1a55cd8e271332358803,3.0273596324317948e-05,3.0143528255584023e-05,3.0667994226086194e-05,3.073562933339459e-05,3.1836862546154874e-05,3.246640597136496e-05,3.47830048271228e-05,3.455142601740537e-05,1.535213542790482e-05,2.1888016799709618e-05,3.464027990972846e-05
25,8529dfaaec65248420faffe095bac03c23881735,2.908504656590323e-05,2.8910532516116895e-05,2.9851083816758326e-05,3.0149091650561075e-05,3.095786062125438e-05,3.115085855824873e-05,3.412711831237181e-05,3.414959236156421e-05,1.4770576139191479e-05,2.1060025622550202e-05,3.412663398058128e-05
26,171a3e5811e43643788c20075be9ba52efb83b81,2.897464590795288e-05,2.905391331296414e-05,2.9825622569602858e-05,2.9666775449160698e-05,3.11938968565806e-05,3.0923390772057184e-05,3.441668904997641e-05,3.421043828306602e-05,1.4375580844631918e-05,2.1509272608984865e-05,3.418026030957995e-05
27,5bf9ab98edd254dee1162d6f1863053e040cf828,3.086631289578133e-05,3.1025001394764995e-05,3.311166500983139e-05,3.1428204568907276e-05,3.246230120435413e-05,3.923376361578421e-05,4.174245892594532e-05,4.182713819684077e-05,1.8285943235259794e-05,2.5348265869828264e-05,4.362162951358848e-05
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,2.95306989153573e-05,2.9638619404674195e-05,3.0195332893681477e-05,3.021725421866118e-05,3.1710639298972714e-05,3.152792857560729e-05,3.470649511446474e-05,3.445283599629088e-05,1.492177201746052e-05,2.1706229722487457e-05,3.47627411049438e-05
29,37a1ad069a800f5ef98286f25fb3fb632375168d,3.0708277441232834e-05,3.0462880083225196e-05,3.1399115747689254e-05,3.094411502141714e-05,3.253113732451895e-05,3.2378445823111745e-05,3.564511220878446e-05,3.520371847237084e-05,1.528817425851765e-05,2.1857048004733432e-05,3.444071940799815e-05
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,2.9469597290232273e-05,2.9404151428025215e-05,3.0091896058345382e-05,3.0496473161708877e-05,3.144323625061931e-05,3.12407725896556e-05,3.4157286402437795e-05,3.4286565275990353e-05,1.4603344082985053e-05,2.120664670176715e-05,3.464551278179547e-05
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,3.0222766298573813e-05,3.00346788848606e-05,3.1136947474578186e-05,3.124515072989237e-05,3.208860724544e-05,3.233336141727113e-05,3.4619738648693956e-05,3.478559542938609e-05,1.5372345295715585e-05,2.1723976410883314e-05,3.4821370127837644e-05
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,2.9759613391205342e-05,2.9844248621905054e-05,3.070862169978141e-05,3.0595217749277865e-05,3.185837606644209e-05,3.187597883665468e-05,3.4516098084814636e-05,3.4730408398338694e-05,1.5316850201386575e-05,2.1834048103794963e-05,3.491331568884794e-05
33,53adf81bc503d749b13160a27e49160c5bbe48d7,2.993811906709307e-05,2.9648455676372447e-05,3.0431713869006348e-05,3.0420096328933183e-05,3.174692900374686e-05,3.151681393805924e-05,3.406328346934704e-05,3.4914190115514224e-05,1.4980065690386774e-05,2.1607927860677002e-05,3.485295261877278e-05
34,49e00940a82f9590d774539cd188b634c29fc39f,2.9381835161979824e-05,2.9347335210052104e-05,3.0098991363507364e-05,2.9842578302262926e-05,3.167779487592564e-05,3.1442200844217086e-05,3.4371303441300515e-05,3.456106588919722e-05,1.4714069798082463e-05,2.1567293123214268e-05,3.447004178781481e-05
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,3.0148601379349e-05,3.0084108633201954e-05,3.073570539808117e-05,3.0839184670515934e-05,3.2325642858496145e-05,3.230841467010616e-05,3.4852572334960245e-05,3.514430069842443e-05,1.538614402841529e-05,2.1949040219811818e-05,3.50358065305522e-05
36,ae88e02a48c4744afd22c63be388870037f3c84c,2.9986976897222865e-05,2.9959518077602197e-05,3.0584526980832877e-05,3.0538457834287386e-05,3.2137453715914666e-05,3.2164583801400627e-05,3.483564674576384e-05,3.484889180742998e-05,1.5403271158382208e-05,2.1645480999723077e-05,3.499812340702523e-05
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,2.992002041921608e-05,2.9598444339969716e-05,3.0618977079496193e-05,3.070465717616388e-05,3.1865401195903424e-05,3.1723872785657624e-05,3.4980861293602615e-05,3.5012045759537255e-05,1.5093279836781386e-05,2.203443248809557e-05,3.5137082826402515e-05
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,2.946655841578436e-05,2.958134433912683e-05,3.038285055250128e-05,3.057752539749694e-05,3.151674924046076e-05,3.1937165139035126e-05,3.481873626252606e-05,3.4827086883673416e-05,1.5377786617502626e-05,2.1639739310458045e-05,3.469066338284927e-05
39,a5e5e51187d4476841503ce816924ea99936dba0,3.035900277205251e-05,3.043002354408746e-05,3.072224856753435e-05,3.076663984746757e-05,3.212991839282364e-05,3.211607441872253e-05,3.4768022441055975e-05,3.5517564514696957e-05,1.5507848766465927e-05,2.186009362737606e-05,3.486279167237882e-05
40,b69cf68a24cffea0a884a102da1797755de8f022,2.9576314415542765e-05,2.9614292363712492e-05,3.05314455373162e-05,3.0068138656526003e-05,3.157071239959893e-05,3.1452816489625e-05,3.5076987015517346e-05,3.4689175309167336e-05,1.4921062863285502e-05,2.1757198130171864e-05,3.4579715879988815e-05
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,3.12653164708357e-05,3.098958455645221e-05,3.200004613020047e-05,3.1979637570608924e-05,3.327235403873449e-05,4.0111124221459775e-05,4.3482321069613226e-05,3.644851345928724e-05,1.621759052735022e-05,2.259607851954585e-05,3.5750514734154715e-05
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,3.035387393626862e-05,3.1068240456410095e-05,3.14597440936903e-05,3.08408612446628e-05,3.274339351376927e-05,3.300149533103403e-05,3.541064934141702e-05,3.5795594867056186e-05,1.5317165935239584e-05,2.182140258428535e-05,3.5314575497306346e-05
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,2.9601476450613246e-05,2.966461943287868e-05,3.074213736522389e-05,3.0764011570960396e-05,3.183751210170795e-05,3.208536836394445e-05,3.4946150639697385e-05,3.526658553566544e-05,1.5028920428381506e-05,2.1390917724299166e-05,3.5287580598570024e-05
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,3.2232031039741455e-05,3.2331832817390896e-05,3.3724060565212064e-05,3.257519776548837e-05,3.413275500255016e-05,3.397424660185922e-05,4.016923776362091e-05,3.829526755794177e-05,1.790473773858053e-05,2.46909550225138e-05,3.670298968598608e-05
45,a6b4b2bdd6baf2afde27284097426e93912452e9,2.9660618924567275e-05,2.965518471885136e-05,3.047827840418904e-05,3.051104404634812e-05,3.1871265999270265e-05,3.1930994078688304e-05,3.520389510696509e-05,3.484016991503729e-05,1.5423464656267908e-05,2.176347160020004e-05,3.482335195689015e-05
46,c8a5ff07e5bda47eab870671634b107da5ab7934,2.989213114278009e-05,3.0105949427410592e-05,3.0429477468920005e-05,3.0751414039141545e-05,3.157223030244633e-05,3.1674058812175916e-05,3.448219085093852e-05,3.5151355489709436e-05,1.4931683576183527e-05,2.1434777779547773e-05,4.7226790478583115e-05
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,2.966443075681714e-05,2.9553573191018277e-05,2.998355986446033e-05,3.0276603417480285e-05,3.149114242662988e-05,3.16930560386193e-05,3.466143182292883e-05,3.489141968426249e-05,1.506112793696743e-05,2.1866154480168058e-05,3.496027169124016e-05
48,9765987c2ade250c82bfeaba49d1f9301211d63a,3.071243552501743e-05,4.364821429902727e-05,4.505107222395117e-05,4.4416847620420856e-05,4.5268900579263494e-05,4.524202173026582e-05,4.8021322234287965e-05,4.7395327742884145e-05,2.120044695347491e-05,2.8584514334716293e-05,4.740525423204422e-05
49,dbf37449935bced333a3999afa860aaf304ab1a1,3.150345555262729e-05,3.2179532152238404e-05,3.196974096473318e-05,3.204593449249304e-05,3.382548566382663e-05,3.401641796834397e-05,3.670987626497675e-05,4.295186778923882e-05,1.6766357258611896e-05,2.3053327993724623e-05,3.735304092764656e-05
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,3.2442276968156416e-05,3.13030619503694e-05,3.2822962300312045e-05,3.226497909922931e-05,3.3907392185028586e-05,3.441385048074572e-05,3.791033733462315e-05,3.706630821098981e-05,1.602562803203579e-05,2.3057746813642455e-05,3.6554545450638916e-05
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,3.7558124985379334e-05,3.709652372879047e-05,4.270415928319791e-05,3.196566103724763e-05,3.321151096566484e-05,3.302237069121851e-05,3.6092459039608455e-05,3.5989733792105594e-05,1.6026658339003848e-05,2.301087100699344e-05,4.3257575869199666e-05
52,bb6b86e2afe88b371badfcefe298945002e47006,2.9778952779856305e-05,3.011327274332911e-05,3.053589747385436e-05,3.0751092750849065e-05,3.2162429863037955e-05,3.256149402795249e-05,3.568327630139385e-05,3.569626719805366e-05,1.60437666636426e-05,2.2609162283116713e-05,3.597879768497183e-05
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,2.9999562847270638e-05,3.008553877581231e-05,3.0617964491532554e-05,3.115649426484048e-05,3.230355288186237e-05,3.214349402045247e-05,3.5737411950968604e-05,3.5544107621844044e-05,1.604655915092712e-05,2.211326048317342e-05,3.5219627822836724e-05
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,3.084562120836654e-05,3.227107903847187e-05,3.1462885799505135e-05,3.115154831076242e-05,3.3017832818981095e-05,3.301253453681564e-05,3.5672480160862344e-05,3.615129440061681e-05,1.5508313220055857e-05,2.2555816838958937e-05,3.638284428323787e-05
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,3.011098878861846e-05,3.0252790479633344e-05,3.100421059847326e-05,3.071737924900927e-05,3.273554972680819e-05,3.24111193423075e-05,3.5767722046760976e-05,3.6372938338899985e-05,1.5883794474110608e-05,2.251830607844493e-05,3.572484599877402e-05
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,4.342919228992497e-05,4.301445640008658e-05,5.55769668663947e-05,5.564655409975832e-05,5.655191100936344e-05,5.470596593518191e-05,5.668401430566085e-05,5.4444438783506554e-05,2.4725537530375772e-05,3.325606451698926e-05,3.6853106400569414e-05
57,bec2b07db5c999721d2d2c10334f3afe78aaadd9,3.0159048726691404e-05,2.9950268897267072e-05,3.056417317464609e-05,3.060473120657625e-05,3.243912500952969e-05,3.248033580127773e-05,3.576933935410572e-05,3.597878928963612e-05,1.5653581953698532e-05,2.224596309006992e-05,3.5750093558172306e-05
58,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,4.3862650282210506e-05,5.611788860426907e-05,5.643612956549789e-05,5.620333423214232e-05,5.625840886599083e-05,5.668458897262051e-05,5.752197339074399e-05,5.77924069186841e-05,2.677622061239813e-05,3.477677023437622e-05,5.736885635842361e-05
59,cb557b79fa0ce467c881830f8e8e042c484ccfaa,3.0796890151404336e-05,3.0477124284327065e-05,3.1605359447910584e-05,3.1245690697906174e-05,3.264651239771056e-05,3.2764028536991055e-05,3.548239899473108e-05,3.580941949920786e-05,1.9013503108059115e-05,2.6061517848654976e-05,3.584019797548679e-05
60,badbf70324274bdb4299d8c64d3d83a26be2d4c0,3.1514037800661754e-05,3.158466184644346e-05,3.208597200121841e-05,3.514386727498669e-05,3.558662913728888e-05,3.4299681260563375e-05,3.734342068943581e-05,3.753679513667723e-05,1.858925391169233e-05,2.3479587368850508e-05,3.727120415800635e-05
61,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,2.944708814874635e-05,2.9613988818054468e-05,3.023280964953301e-05,2.997720140216111e-05,3.1294481008795595e-05,3.140875369273071e-05,3.4457129382040386e-05,3.435863430131811e-05,1.4045858841662862e-05,2.0705902588851823e-05,3.4127631076818034e-05
62,3c91a3e1704c8aa7f1258aa30892040df9d952f4,3.063877182438786e-05,3.105243168584122e-05,3.379871490855773e-05,3.240885058173377e-05,3.722718335638726e-05,3.339840542240482e-05,3.5962852643030255e-05,3.5948840546594975e-05,1.4347210243459346e-05,2.168847842732052e-05,3.58616191970334e-05
63,fe3d717080e812383900507168a6bd7093c4e434,3.009326611500408e-05,2.9820639332673698e-05,3.0724593753720086e-05,3.073885268259664e-05,3.1765552640743475e-05,3.184244791381865e-05,3.506454006641527e-05,3.473595352960938e-05,1.5094364369206151e-05,2.1588682007591634e-05,3.49035194292657e-05
64,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,2.92244008149915e-05,2.933326280652922e-05,2.9810045958573807e-05,2.9865965569781824e-05,3.139620262502595e-05,3.1545769681023164e-05,3.461704326559228e-05,3.458408307999718e-05,1.4642983651529663e-05,2.11964523379989e-05,3.4512015986728655e-05
65,e69faef03428b82f5651a5fb521610ddea2bd22a,3.453773273081011e-05,3.127281111480284e-05,3.4628266879373115e-05,3.520403384426661e-05,3.690110081093266e-05,3.715614785233255e-05,4.240259500268924e-05,4.096734938870958e-05,1.722444529559514e-05,2.4911512522713132e-05,3.629690169364656e-05
66,092905febd53742d2a700322f88b652d6a5fd4fb,3.8075750718742776e-05,3.833626835772407e-05,3.8723288637310344e-05,3.847952167639129e-05,3.983252294408229e-05,3.551565106243129e-05,4.308362993374191e-05,4.3381481284123595e-05,1.8616470012945057e-05,2.2218684485317374e-05,4.3140514912769903e-05
67,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,4.2697538672130286e-05,3.704094329411428e-05,3.943931838052176e-05,4.453688684167757e-05,4.5346839570242385e-05,5.6137454540831075e-05,5.4070953825904994e-05,5.7485799446182616e-05,2.5409027904122887e-05,3.0782697813888586e-05,5.2821510930226283e-05
68,3544fae2859d8ecac378b9ddc8f909c69455a831,4.002123033602361e-05,3.9368449860998963e-05,3.9872886821658304e-05,3.088242797615714e-05,4.1033560651238764e-05,4.14477111479811e-05,4.4162007909591596e-05,3.576272903310676e-05,1.931721615505756e-05,2.5966936756218068e-05,4.346242675852108e-05
69,05fcb6544f72ea173011a77cee14d72979ffe293,4.40301301978252e-05,5.0942518143194435e-05,5.131531414589284e-05,4.459295026194279e-05,4.517667196249397e-05,4.5268468410971476e-05,4.6940853725902074e-05,4.851084916140915e-05,2.3617830514565636e-05,3.14555523017099e-05,5.403922607504856e-05
70,f4ef0fd5d97afc7788c46eb51889e90623f5577e,4.3490878957335984e-05,4.315656877696273e-05,4.3779947070765834e-05,4.3921391532797044e-05,4.5016564166249284e-05,4.521805976764881e-05,4.693761325871588e-05,4.313722376175255e-05,1.902055330985317e-05,2.5460966946521886e-05,4.176067342815988e-05
71,5cc7ef066fca7a821a2160b095578384c301ae3c,3.170240089657562e-05,3.2401673657757585e-05,3.326743924312114e-05,3.295666717622784e-05,3.4743083603241195e-05,3.404801091193033e-05,3.760999278701247e-05,3.69044241434212e-05,1.703303270937724e-05,2.3828186800870605e-05,3.765708507014804e-05
72,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,3.2539690480570284e-05,3.5635168160297326e-05,3.7807142419324285e-05,3.988254546246337e-05,3.548156439476662e-05,3.567981012922614e-05,3.781185192305461e-05,3.874234668636704e-05,1.8409066617557834e-05,2.3938873600122526e-05,4.339654753468341e-05
73,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,3.080603621083229e-05,3.8440836883411764e-05,4.9535349647227965e-05,5.285363613200588e-05,5.434003989958388e-05,4.548763491877936e-05,4.7749286455360266e-05,5.338594837667188e-05,2.42179022893767e-05,3.117549359115238e-05,5.2557770273730005e-05
74,b3a7a69a198a8385735584b88408c91a1eef5a4b,3.092049713589933e-05,3.386900644991622e-05,3.2478022508710997e-05,3.182374918387811e-05,3.3223480644547604e-05,3.324980769181051e-05,3.655287209193167e-05,3.6598675769679057e-05,1.610139391653628e-05,2.308254148916371e-05,3.7346036627977376e-05
75,bc6a6084f6e49bd78c12508131395304a63cc6ca,1.4954317060585009e-05,1.4275105072095133e-05,1.7353450058439363e-05,1.86891725955731e-05,2.4361684784078254e-05,2.620572999810313e-05,4.28378466422262e-05,4.8613357916987325e-05,2.8443109281913175e-05,4.573197211390993e-05,5.0466247731409646e-05
76,c0d36c88b8b525f5869eefd893d1d77ffe41903e,1.0497316149953964e-05,1.0100659065909068e-05,1.142332875364052e-05,1.3112964973682118e-05,1.6687989815541174e-05,1.830917576176143e-05,3.321750307627442e-05,3.7950510431983275e-05,2.110406040889347e-05,3.368544547870825e-05,3.333933534854512e-05
77,bcdfd208a9b99036cc6e379180c3242b08dedc47,1.0803933306935115e-05,1.058668945794478e-05,1.2179764151426367e-05,1.3270983916948235e-05,1.7074416928010812e-05,1.8538712620365994e-05,3.3235671802426774e-05,3.801879052254765e-05,2.1376207267109868e-05,3.352880396701993e-05,3.292408837296534e-05
78,49c560c22f137907ea6a240591e49b004f28444b,1.1099926586153897e-05,1.044380929210157e-05,1.1624679376774344e-05,1.3597059771845272e-05,1.721139401039199e-05,1.8382188556127812e-05,3.297342482255772e-05,3.702971378766835e-05,2.13699358518241e-05,3.256206555972046e-05,3.2868315584648106e-05
79,45fb3a28100d509b695f432cf100f36f0e4c2f9f,1.0526938420694908e-05,1.0468818357343527e-05,1.1453629267966304e-05,1.3361740105994055e-05,1.693393179132466e-05,1.8437037217852928e-05,3.250639907404197e-05,3.754002398337645e-05,2.1293732630040382e-05,3.292989486572542e-05,3.294503621213993e-05
80,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,1.0431145854498737e-05,1.0215897224553615e-05,1.1426652968936808e-05,1.312973859198001e-05,1.690045323185239e-05,1.7878591812383666e-05,3.248476809036571e-05,3.7310329304021565e-05,2.0824361706694777e-05,3.315861280631308e-05,3.2534058465479085e-05
81,8840d950e0eedf2eadb96d9867d8f8341e51aaac,1.0601866892582896e-05,1.0104099596171447e-05,1.181431377330757e-05,1.3756260674694719e-05,1.6984419076263446e-05,1.852605743585406e-05,3.277422118558068e-05,3.748284153759965e-05,2.157121114766752e-05,3.3596477949439495e-05,3.284453894506616e-05
82,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,1.2640589259825246e-05,1.2172851073778277e-05,1.4157089146345362e-05,1.5405120483088098e-05,1.9485588141324963e-05,2.0165657371525532e-05,3.7231496744192183e-05,4.156938826678493e-05,2.4857215040532008e-05,3.5983954272154024e-05,3.7001984667438624e-05
